model,condition,seed,update,valid,self_operation_valid,initial_S_target_jump,initial_prediction_rms,S,A,rho,sham_S,sham_rho,S_difference,S_difference_ratio,C_S,C_S_geometry,C_S_readout,C_output,C_output_c_only,prediction_difference_ratio,z_other_rms,z_other_rms_over_sigma,z_other_mean,v_other_rms,z_population_difference,force_z_population_difference,force_b_population_difference,loss,sham_loss
leaky100,hold_plus,9,2000,True,True,17.27803403370167,4.820761770099861,31.79596823881535,36.306125925142105,0.8757741959132176,1.1302357930677376,0.21538225237537564,30.665732445747615,1.7748392198980836,-0.7748392198980837,-0.3191160885296964,-0.4557231313683873,0.9999455993585845,-0.01750501569179541,0.012349445776681555,0.47847000214305385,0.2695305016289074,0.002894303411051945,0.24450208065792484,0.35778918431695134,-0.0006746884698445376,-6.370936378008301e-05,0.006569337297027954,0.001359621676295274
leaky100,hold_minus,0,0,True,True,-0.7350515999251201,1.6576888206043279,-0.6055565938487624,4.1251916239250255,0.14679477926229986,0.12949500607635772,0.03217431587733588,-0.7350515999251201,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.35513624958275686,-0.21469376763507417,-0.021501788491815818,2.7481013723793937,5.3029750071494966e-08
leaky100,hold_minus,0,1,True,True,-0.7350515999251201,1.6576888206043279,-0.6537552617161375,4.08506427830889,0.16003548957295113,0.12949698501834325,0.03217479351579023,-0.7832522467344808,1.0655745077138405,-0.06557450771384059,-0.09076545006994662,0.025190942356106055,0.49800046390437946,0.017829476878968204,0.530374837417803,0.036135514170908836,0.02035022570259375,-0.0022599343961585976,0.012139234266251572,-0.3572831872591075,-0.049631346262929796,-0.005118646131818302,0.773030760510048,4.946648399639105e-08
leaky100,hold_minus,0,2,True,True,-0.7350515999251201,1.6576888206043279,-0.6548633337593646,4.08834233516718,0.1601782042874318,0.1294999693986591,0.032175513568607615,-0.7843633031580237,1.067086042990624,-0.06708604299062373,-0.11068513151763207,0.04359908852700819,0.7202668379961702,0.02580918384864184,0.37135314704259714,0.051970726400802005,0.029268049353937522,-0.0027823696199790263,0.017622036941470708,-0.35777950072173703,-0.01619855078060722,-0.0016289681654344,0.37896888315321153,4.7745736240063025e-08
leaky100,hold_minus,0,5,True,True,-0.7350515999251201,1.6576888206043279,-0.6409469455971549,4.105944771856114,0.15610218383609953,0.12950948678926333,0.032177809609918645,-0.7704564323864183,1.048166458606314,-0.04816645860631398,-0.11538699040633862,0.06722053180002466,0.8846674163224616,0.03186742357194416,0.31176375130879647,0.06302262007831541,0.03549207953418416,-0.0029157562689275255,0.021956651395667617,-0.35790621803823797,0.00415684616164178,0.00043660783456053357,0.2671015109624893,4.4668071277163295e-08
leaky100,hold_minus,0,10,True,True,-0.7350515999251201,1.6576888206043279,-0.6277387642141884,4.119647432225988,0.15237681732269,0.12952159834918925,0.032180731403107475,-0.7572603625633776,1.0302138824546738,-0.03021388245467392,-0.11507237333209074,0.08485849087741691,0.9039744432641996,0.032949087645799006,0.2980133458292732,0.06391109310960787,0.03599243568331639,-0.00268606871603339,0.023092911105756907,-0.3576880148629886,0.003420159674225516,0.0003656597644527705,0.24405683769253012,4.1773421717824766e-08
leaky100,hold_minus,0,20,True,True,-0.7350515999251201,1.6576888206043279,-0.6122172225831677,4.136899421673192,0.14798939016398735,0.12953450448859183,0.032183844649749486,-0.7417517270717595,1.0091151793252635,-0.00911517932526358,-0.11908773690989753,0.10997255758463376,0.9119084092729672,0.03399405889818691,0.2800491902536749,0.06557001796388041,0.03692668266949231,-0.0027878848003403713,0.024610113126042867,-0.35778474014308026,-0.004659267717488933,-0.00042744822359003405,0.2155175063786571,3.929003835118616e-08
leaky100,hold_minus,0,50,True,True,-0.7350515999251201,1.6576888206043279,-0.6023784495546973,4.154841806055535,0.14498228276146446,0.1295427388333565,0.03218582693578656,-0.7319211883880539,0.9957412356664687,0.004258764333531561,-0.14316553809614177,0.14742430242967325,0.9271740557386803,0.03578012247124048,0.24905212259412104,0.07739212638914111,0.04358447017451343,-0.004678371142570925,0.02774505932296006,-0.3595807021681993,-0.005559466735156454,-0.0005460628241252143,0.17045077885394969,3.697652774085956e-08
leaky100,hold_minus,0,100,True,True,-0.7350515999251201,1.6576888206043279,-0.6199489427734163,4.1486013784715325,0.14943564980490456,0.12954368248202136,0.032186039485039744,-0.7494926252554377,1.0196462742639953,-0.019646274263995445,-0.19240937642545788,0.17276310216146235,0.939145137353959,0.03694502285135966,0.22083862280077762,0.09935091710907133,0.055950873629936074,-0.007627223934320115,0.030772814769378414,-0.36238211232036094,-0.002588328324717621,-0.0002667284516117087,0.1340216120974372,3.491647384833784e-08
leaky100,hold_minus,0,200,True,True,-0.7350515999251201,1.6576888206043279,-0.624429350135089,4.154961099352438,0.15028524580709263,0.12954706077359723,0.03218681693267264,-0.7539764109086863,1.0257462346663744,-0.025746234666374625,-0.2213482393915083,0.19560200472513345,0.9527339720207898,0.038233817033011396,0.1886989728449432,0.13327884879691496,0.07505786804557511,-0.00912912773109157,0.0352907380102174,-0.36380892092729383,0.0017356629606906423,0.00014532245772939798,0.09785248803563912,3.172621952311618e-08
leaky100,hold_minus,0,500,True,True,-0.7350515999251201,1.6576888206043279,-0.5755544801234816,4.210715209509733,0.13668805689437621,0.12955990763999037,0.0321898146112459,-0.705114387763472,0.9592719583704085,0.040728041629591386,-0.16822306327802994,0.20895110490762123,0.9688071655182747,0.0393812520437626,0.15030856813928684,0.18829330066917896,0.1060400344320814,-0.00661302307640073,0.044916616687406985,-0.3614186215053376,0.00269420503920644,0.00024311995032341764,0.062087608237042555,2.4391384524084523e-08
leaky100,hold_minus,0,1000,True,True,-0.7350515999251201,1.6576888206043279,-0.5135599891473713,4.294603466530788,0.11958263275054562,0.1295773336331295,0.03219388762161295,-0.6431373227805008,0.8749553403407562,0.12504465965924408,-0.12272419844613967,0.24776885810538357,0.9744411970680905,0.038521160090540366,0.12749539921710024,0.206325386095046,0.11619505828394255,-0.006994912798738277,0.058291895050014114,-0.3617814167415582,0.001361006633195603,0.00011460879776416859,0.04466924059694248,1.6004886361396963e-08
leaky100,hold_minus,0,2000,True,True,-0.7350515999251201,1.6576888206043279,-0.4365512766814054,4.433303765248521,0.09847086953603626,0.1296010787437353,0.032199435898172334,-0.5661523554251408,0.7702212409071891,0.22977875909281104,-0.07682484952621503,0.30660360861902597,0.9807801296090357,0.03599007935385412,0.1016152581060452,0.21967141498571577,0.1237110631448092,-0.0025193910446700647,0.08126861656066021,-0.3575296710751934,-0.000498139366106499,-4.7167763452225176e-05,0.02837356259162542,7.034047080137008e-09
leaky100,hold_minus,1,0,True,True,-0.13460432353038587,0.6798168573970047,-0.07110665553126624,4.090379227725963,0.0173838785042916,0.06349766799911953,0.015716587013218295,-0.13460432353038576,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3576668293877408,0.10803285481415142,0.010644834159992561,0.45863554722370475,1.810808349330134e-05
leaky100,hold_minus,1,1,True,True,-0.13460432353038587,0.6798168573970047,-0.017733498936201398,4.143181713087328,0.004280164415715942,0.06327763301013695,0.015662945995986836,-0.08101113194633834,0.601846432726589,0.39815356727341195,0.4130555475059628,-0.014901980232551765,0.5259893246453795,0.01875390256070416,0.4871263041674547,0.015358608030409927,0.008588220527299673,0.0011371879454120455,0.005069419330810252,-0.35658650083959936,0.05881254384949555,0.005830878668469771,0.10893488731701931,1.2418896145333947e-05
leaky100,hold_minus,1,2,True,True,-0.13460432353038587,0.6798168573970047,0.0158946328679843,4.176711878150411,0.003805537305825122,0.06317303832406498,0.015637435203127454,-0.04727840545608068,0.3512398726583845,0.6487601273416159,0.6677376398975615,-0.01897751255594451,0.7760004162044382,0.027219885538872418,0.27654334514175083,0.022593303696819778,0.012633714865588916,0.001756267354354182,0.007358838499686503,-0.35599837540110435,0.02815831043440119,0.002840319333004261,0.03521030863939553,1.1104214057397332e-05
leaky100,hold_minus,1,5,True,True,-0.13460432353038587,0.6798168573970047,0.038417348320367355,4.198697851606752,0.009149824464188546,0.06307972604758105,0.015614636130952354,-0.024662377727213698,0.183221289482922,0.8167787105170774,0.8433174542992401,-0.026538743782161978,0.9463143000061142,0.03299529009393769,0.19503645671100947,0.027546462725567614,0.01540342042493683,0.0022451206109673147,0.008925741035978766,-0.3555339648073218,0.003517399583475386,0.00042868970143562275,0.01759495414956711,1.0341927612048094e-05
leaky100,hold_minus,1,10,True,True,-0.13460432353038587,0.6798168573970047,0.034776695587193394,4.19406067744942,0.008291891382063297,0.06305848130089162,0.015609372779476154,-0.028281785713698222,0.2101105296763655,0.7898894703236339,0.826012007574723,-0.03612253725108854,0.961905163500095,0.03386562759163557,0.1780643004336415,0.028158474710753063,0.01574564505126469,0.0023748750048887086,0.00918958755736532,-0.3554106981330964,0.0020528972974961706,0.0002751686412680801,0.014667571228605876,9.81860124281336e-06
leaky100,hold_minus,1,20,True,True,-0.13460432353038587,0.6798168573970047,0.028634359662391647,4.186264161259596,0.0068400747204103605,0.06308058501360075,0.015614613989583631,-0.03444622535120911,0.25590727287027426,0.7440927271297259,0.7859812164300054,-0.04188848930028019,0.968542913411429,0.03471104914960642,0.1544135538461794,0.029167210392350634,0.01630970948146323,0.002598542354570659,0.009512498929950661,-0.3551982141508987,0.0021556252342200656,0.00026821946330065044,0.011034862475006806,9.28795373990151e-06
leaky100,hold_minus,1,50,True,True,-0.13460432353038587,0.6798168573970047,0.024737705934581997,4.179543865357655,0.005918757340871963,0.06324123811153323,0.01565342816838192,-0.03850353217695124,0.2860497431812389,0.7139502568187616,0.746359261855614,-0.032409005036850985,0.9794626306288645,0.03645688584431415,0.11911516059322842,0.032295003990534914,0.018058707901886212,0.0032405176097365673,0.010290740960028211,-0.3545883376584911,0.001760505343264362,0.00020155863608726517,0.0065766250915759595,8.72391242993182e-06
leaky100,hold_minus,1,100,True,True,-0.13460432353038587,0.6798168573970047,0.020999066736047036,4.174516761579919,0.005030298819090038,0.06348546924068718,0.015712506736886782,-0.04248640250464014,0.31563921121039773,0.6843607887896025,0.7087816728293443,-0.024420884039742123,0.9861965245222808,0.038457018592392374,0.09153148006523867,0.035744370938771086,0.019987523584425657,0.003891978696687088,0.011272333894840282,-0.353969449625888,0.0008400522649860235,9.903638631839708e-05,0.003891293880539674,8.267449391821453e-06
leaky100,hold_minus,1,200,True,True,-0.13460432353038587,0.6798168573970047,0.008057706884729869,4.162024010871225,0.0019360068235269913,0.06387383854079288,0.015806404991548253,-0.055816131656063014,0.4146681933545991,0.5853318066453999,0.6052163510919877,-0.01988454444658755,0.991969035784944,0.04126002062376026,0.059382923331108436,0.040635396820607024,0.022722485554596872,0.004135333428028602,0.01277235615253595,-0.3537382626311135,-3.6022591966876934e-05,5.926889329692147e-06,0.0016396514132823578,7.601597673197975e-06
leaky100,hold_minus,1,500,True,True,-0.13460432353038587,0.6798168573970047,-0.01065736466892749,4.1459649460818815,0.0025705390198726033,0.0647146657055508,0.016009311504367317,-0.07537203037447829,0.5599525215656517,0.440047478434349,0.4730217768847216,-0.03297429845037248,0.9974177500190409,0.04356109632116591,0.02405338098102257,0.048033749272070575,0.026859493430965033,0.0033823145842994495,0.014723815005054701,-0.3544536305326564,-0.00013616507332517324,-1.1269979600558867e-05,0.0002714189669955209,6.044781781805585e-06
leaky100,hold_minus,1,1000,True,True,-0.13460432353038587,0.6798168573970047,-0.01970796461432515,4.1403686083471305,0.00475995411968712,0.06576786469854219,0.016262958256769627,-0.08547582931286735,0.6350154814571904,0.36498451854281005,0.4072912497293403,-0.04230673118653023,0.9990461355559191,0.04427583437614239,0.012622156394732338,0.05030361243693026,0.028128754641877585,0.0023396952687606437,0.015603219179210604,-0.35544411888241806,-0.00014228065102485674,-1.2426608830046056e-05,7.61494010889978e-05,4.176547169719345e-06
leaky100,hold_minus,1,2000,True,True,-0.13460432353038587,0.6798168573970047,-0.02677723868635386,4.1371059306896765,0.006472456624259065,0.0672266429941352,0.016613533998305497,-0.09400388168048905,0.6983719334934178,0.3016280665065828,0.3564449012560301,-0.054816834749448005,0.999739329157891,0.04502616950301695,0.0053782695836041925,0.05202749205026909,0.029092712980586147,0.0013652719960337333,0.016169226294406522,-0.35636982099150877,-5.9168549385772464e-05,-5.154927383645424e-06,1.470876581686437e-05,2.0170960226015263e-06
leaky100,hold_minus,2,0,True,True,-0.9569494773629772,3.890504824558357,0.7042879676340921,7.259389872883457,0.09701751524117361,1.6612374449970693,0.23804349437463962,-0.9569494773629772,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.339520444246805,-0.6778840349645874,-0.0672748737433676,15.200168379687863,0.006539751273587038
leaky100,hold_minus,2,1,True,True,-0.9569494773629772,3.890504824558357,0.04851385559400678,6.692808821829682,0.007248654023370721,1.6536534065369917,0.2372045577390745,-1.6051395509429849,1.677350360612763,-0.6773503606127628,-0.5538231777320083,-0.12352718288075469,0.7109677744849284,0.01939665770464045,0.3326536278530551,0.10993453348657312,0.06475871208901887,-0.007135621420680098,0.032009484576776485,-0.3462992845964511,-0.06388508315924415,-0.006356832826033848,1.6923711075534056,0.006134182169133497
leaky100,hold_minus,2,2,True,True,-0.9569494773629772,3.890504824558357,0.05437987969870073,6.725613313678213,0.008085490075396645,1.648549156947077,0.23664051426461186,-1.5941692772483762,1.6658865645042797,-0.6658865645042801,-0.5690562233904147,-0.09683034111386478,0.8906441558502817,0.024608026620986035,0.21900384856959576,0.13637596026607968,0.08033446148942062,-0.0078080959802508685,0.04037443033225828,-0.3469381354280433,-0.019795085015767794,-0.0019869214285693536,0.7456586073834129,0.005864292725745332
leaky100,hold_minus,2,5,True,True,-0.9569494773629772,3.890504824558357,0.08260137699384429,6.762259739406976,0.012215055347916599,1.6389117570156793,0.23557388478507418,-1.556310380021835,1.6263244997118236,-0.6263244997118238,-0.5477903964588013,-0.07853410325302201,0.963347466991442,0.027178039554659156,0.18348383444241376,0.14651016651538412,0.08630417931998383,-0.008057859611081034,0.04433782556072811,-0.34717541087733195,-0.0014028829616740668,-0.00014205682646156493,0.5311808932654356,0.005361094720622829
leaky100,hold_minus,2,10,True,True,-0.9569494773629772,3.890504824558357,0.10197144997459273,6.778850264183007,0.015042587754648158,1.6323808457134033,0.23484705887427393,-1.5304093957388105,1.5992583014477328,-0.599258301447733,-0.5226741653453172,-0.07658413610241573,0.9721397732480372,0.02806973728055259,0.15601013103604802,0.14905289049627665,0.08780201193889037,-0.008198492698674932,0.04597357263456303,-0.3473090123105462,-0.006374846125556722,-0.0006125958744705238,0.3895125521196602,0.004969131443965283
leaky100,hold_minus,2,20,True,True,-0.9569494773629772,3.890504824558357,0.0988202728134584,6.773496745550158,0.014589255228974352,1.6309127233320577,0.23467474667690222,-1.5320924505185993,1.6010170722288473,-0.601017072228847,-0.5160510147191906,-0.08496605750965654,0.9798770485044792,0.02914267055520829,0.1265281607766565,0.15506913510073816,0.0913459779688642,-0.008807483031454497,0.04861187803707861,-0.34788755312668684,-0.006164418903639366,-0.000579994279714057,0.2613897710677801,0.004657852110749453
leaky100,hold_minus,2,50,True,True,-0.9569494773629772,3.890504824558357,0.09895892638629156,6.768292239906829,0.014620959450127674,1.6371152287117117,0.23532882912239111,-1.53815630232542,1.6073537200355117,-0.6073537200355119,-0.497553134868609,-0.10980058516690269,0.9892484693485044,0.030495259436788644,0.09092930853628371,0.17156284141812536,0.10106186200287398,-0.008763916450832125,0.052735997130119915,-0.34784616487509545,0.001758958098655632,0.00020957411495688204,0.14067610252918578,0.004364504678066979
