env,endpoint,family,contrast,seed,c,se,m,state,note
pmnist,E_ident,all,E_ident_VMAX_row0,2,-0.0001330297868,-0.0001330336837,0.0353572793,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_VMAX_row1,2,0.003588594531,0.003588608491,0.2223019895,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_VMAX_row2,2,0.0008996326212,0.0008996309903,0.1221344858,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_VMAX_row3,2,-0.007296446408,-0.007296447266,-0.06606117404,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_VMAX_row4,2,0.02000968125,0.02000968308,0.1143288149,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_VMAX_row5,2,-0.001192477829,-0.001192487068,0.05628560515,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row0,0,0.000586056044,0.0005860498004,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row1,0,-0.01697686964,-0.01697687305,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row2,0,-0.02599297524,-0.02599296703,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row3,0,0.003030550235,0.003030550276,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row4,0,-0.00586191594,-0.005861918053,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row5,0,-0.04428855867,-0.04428856234,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row0,1,-0.009929779257,-0.009929781825,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row1,1,-0.01718042137,-0.01718042714,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row2,1,0.002800821899,0.002800815869,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row3,1,0.02026094203,0.02026095107,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row4,1,-0.01926112184,-0.01926112053,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row5,1,-0.0159085799,-0.0159085883,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row0,2,-0.001658719783,-0.001658716738,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row1,2,0.01938590663,0.01938591146,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row2,2,-0.007795387823,-0.007795377872,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row3,2,0.002674592764,0.00267458966,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row4,2,-0.03246259231,-0.03246259772,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMAXS_row5,2,0.05361285191,0.05361286054,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row0,0,-0.0348239449,-0.03482394999,-0.2247978003,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row1,0,-0.0176343347,-0.01763433224,-0.04818582078,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row2,0,-0.02246837914,-0.02246836792,-0.1101547505,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row3,0,-0.008835867503,-0.008835864857,-0.03805700152,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row4,0,-0.009757538026,-0.009757535956,-0.04821813114,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row5,0,-0.005402195893,-0.005402195489,-0.02096202499,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row0,1,-0.01907271399,-0.01907271117,-0.06473071105,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row1,1,0.01244456648,0.01244456891,0.09901040421,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row2,1,0.001910502967,0.001910510921,0.04828546717,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row3,1,-0.02020170006,-0.02020170282,-0.1074044108,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row4,1,0.009917836353,0.00991782471,0.06268758913,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row5,1,0.008800930721,0.008800942312,0.05736314595,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row0,2,-0.0132737262,-0.01327372733,-0.08937839776,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row1,2,-0.001353268528,-0.001353278657,0.01289502516,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row2,2,-0.02270163677,-0.02270164379,-0.09643166189,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row3,2,-0.02696638088,-0.02696637412,-0.1315354428,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row4,2,0.004359012839,0.004359020089,0.03392813277,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_SMINS_row5,2,0.02404613384,0.02404612689,0.1114304809,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row0,0,-0.0129293682,-0.0129293754,0.05174829594,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row1,0,-0.007157590496,-0.007157599165,0.03703170653,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row2,0,-0.002250075487,-0.002250073611,-0.04203907848,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row3,0,-0.002082532233,-0.002082529567,-0.007611819142,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row4,0,0.002776457355,0.00277645503,-0.08540724059,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row5,0,-0.00168792997,-0.001687937201,-0.06383107492,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row0,1,-0.02613491424,-0.02613490467,0.03148873224,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row1,1,-0.02857282267,-0.02857281567,0.100312897,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row2,1,-0.0218911131,-0.02189111813,0.1652258557,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row3,1,-0.01505298209,-0.01505296863,0.1270470892,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row4,1,-0.004604779041,-0.004604793966,0.03002168218,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row5,1,-0.002417004933,-0.002416992051,0.03879076409,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row0,2,-0.006793146571,-0.006793143782,-0.00810408851,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row1,2,-0.008217497372,-0.008217488822,0.05466173242,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row2,2,-0.007922517676,-0.007922514923,-0.003644736451,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row3,2,-0.006938180037,-0.00693816774,0.04112353693,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row4,2,0.0001675650164,0.0001675533779,-0.04144816851,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GN_row5,2,-0.008370459548,-0.008370451111,0.1060963803,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row0,0,-0.03499935474,-0.03499935523,-0.04337442947,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row1,0,-0.0135468974,-0.01354690228,-0.0232030476,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row2,0,-0.08939694189,-0.08939693875,-0.109201652,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row3,0,0.007591985813,0.007591980293,-0.004227191082,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row4,0,-0.03567509815,-0.03567510824,-0.04180335258,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row5,0,-0.1226152752,-0.1226152753,-0.1492795456,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row0,1,-0.00472485182,-0.004724859648,-0.01081972275,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row1,1,0.006360011943,0.006360016413,0.01046261458,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row2,1,0.05599762481,0.05599761801,0.06049080011,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row3,1,-0.02235652192,-0.02235651945,-0.0298873167,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row4,1,-0.02405201197,-0.02405202067,-0.03830409556,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row5,1,-0.04128302714,-0.04128302896,-0.03998316544,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row0,2,0.004686931589,0.004686928728,0.001209244721,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row1,2,-0.002677381624,-0.002677378008,-0.01270411798,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row2,2,0.01370882243,0.01370882767,-0.001209330163,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row3,2,-0.008018169518,-0.008018166728,-0.01300886084,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row4,2,-0.04636814434,-0.04636815604,-0.05768026209,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FN_row5,2,0.02227933488,0.02227934217,0.04413096885,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row0,0,0.01129339871,0.01129339591,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row1,0,0.003765451938,0.003765461603,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row2,0,-0.0380204185,-0.03802042032,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row3,0,0.02310292675,0.02310293454,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row4,0,-0.03728718367,-0.03728718206,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row5,0,-0.05741643124,-0.05741642322,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row0,1,0.004887014262,0.004887016273,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row1,1,0.003222132895,0.003222137654,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row2,1,0.009206154346,0.009206153887,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row3,1,0.003791212031,0.003791210318,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row4,1,0.01942326658,0.01942326984,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row5,1,-0.004620556751,-0.004620559005,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row0,2,-0.01160859956,-0.01160859726,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row1,2,0.00529841654,0.005298417881,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row2,2,-0.002312434191,-0.002312434528,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row3,2,0.0003639553,0.0003639521261,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row4,2,-0.003520581153,-0.003520589777,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_GD_row5,2,0.009099668427,0.009099671116,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row0,0,-0.00250192903,-0.002501929429,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row1,0,-0.1230544976,-0.1230545051,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row2,0,-0.1570213135,-0.1570212991,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row3,0,0.02824334142,0.0282433454,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row4,0,-0.07141279284,-0.07141279376,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row5,0,-0.01059451209,-0.0105944994,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row0,1,-0.002887992503,-0.002887976767,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row1,1,-0.01221678455,-0.01221678558,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row2,1,-0.07777191492,-0.07777191574,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row3,1,0.05059065776,0.05059065866,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row4,1,-0.005679346268,-0.005679352652,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row5,1,0.05800650872,0.05800651351,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row0,2,0.01957926124,0.01957925571,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row1,2,0.02099107187,0.02099107008,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row2,2,-0.003041649542,-0.003041641883,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row3,2,0.01204423119,0.01204423681,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row4,2,-0.04456701065,-0.04456701559,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_FD_row5,2,-0.1214687847,-0.1214687719,0,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row0,0,-1.453977784e-09,0,0.0690751923,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row1,0,-4.914861776e-09,0,-0.003054811755,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row2,0,-8.975019727e-09,0,0.0271957792,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row3,0,-1.300115028e-08,0,-0.03540513195,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row4,0,4.030635267e-09,0,-0.0524569688,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row5,0,-6.107476282e-09,0,-0.008367398473,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row0,1,1.244937847e-08,0,0.03741067926,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row1,1,-5.011208205e-09,0,-0.05374029654,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row2,1,1.042265612e-08,0,0.04381672502,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row3,1,-7.517762336e-09,0,0.1334361401,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row4,1,-3.655725944e-09,0,-0.04388466466,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row5,1,5.688688102e-09,0,0.04065177511,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row0,2,-2.51071583e-09,0,0.0286101167,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row1,2,8.830021159e-09,0,0.07167374756,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row2,2,7.153135861e-10,0,0.01388862753,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row3,2,4.165409049e-09,0,-0.005956916372,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row4,2,-9.957838595e-09,0,-0.02847463728,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LR02_row5,2,1.151259661e-08,0,0.05484067863,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row0,0,-4.611159527e-10,0,-0.03612480462,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row1,0,-5.407547302e-09,0,0.1111336449,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row2,0,-1.411233838e-09,0,0.02283417557,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row3,0,-4.14344415e-09,0,-0.06538039231,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row4,0,-6.918334565e-09,0,-0.135662112,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row5,0,1.037874464e-08,0,-0.03793310548,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row0,1,6.511607482e-09,0,0.07640695475,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row1,1,-1.261147704e-08,0,0.1573988566,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row2,1,-1.477334466e-08,0,0.08231748446,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row3,1,3.793595704e-09,0,0.09498903751,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row4,1,-2.995003348e-09,0,0.02461897217,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row5,1,-1.421077582e-09,0,0.03658191125,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row0,2,2.923319087e-10,0,0.01882099929,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row1,2,2.605254115e-09,0,0.2122878518,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row2,2,-8.324909161e-09,0,0.0002741981737,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row3,2,-6.168307878e-11,0,0.006359328667,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row4,2,-3.050621273e-09,0,-0.08046884575,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw0_row5,2,1.126324339e-08,0,0.10061683,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row0,0,4.675361738e-10,0,-0.04881783087,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row1,0,1.589353222e-09,0,0.04686082578,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row2,0,1.545667395e-08,0,0.1356067096,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row3,0,6.631295964e-09,0,0.01412871753,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row4,0,-9.456474645e-09,0,-0.1218649105,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row5,0,-8.704767733e-09,0,-0.1374872705,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row0,1,5.12794758e-10,0,0.06351433159,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row1,1,-2.008734949e-10,0,0.04163547495,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row2,1,-3.680189126e-09,0,0.1109194176,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row3,1,5.663926106e-09,0,0.1021935668,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row4,1,-6.914354388e-09,0,-0.1676377269,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row5,1,-2.123875792e-09,0,0.05222204161,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row0,2,6.106009323e-09,0,0.000267355909,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row1,2,1.142722262e-08,0,0.008975688747,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row2,2,-8.23779954e-10,0,0.205510465,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row3,2,-5.991861521e-10,0,-0.1276763168,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row4,2,6.001206978e-09,0,-0.08386134848,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw1_row5,2,5.547523309e-10,0,0.05075062874,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row0,0,-1.963697663e-09,0,-0.0745221292,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row1,0,-1.787128371e-09,0,0.0008624662268,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row2,0,2.839496194e-09,0,-0.03837461406,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row3,0,-9.95680231e-09,0,0.03711666668,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row4,0,1.061414158e-09,0,-0.1330743231,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row5,0,1.110128238e-08,0,-0.09431786153,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row0,1,-2.991606948e-09,0,-0.03840233221,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row1,1,-1.526503243e-08,0,-0.06158130099,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row2,1,1.669866231e-09,0,0.1195877505,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row3,1,3.458171135e-09,0,0.03306870935,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row4,1,-9.870725127e-09,0,0.03474366808,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row5,1,5.994721623e-09,0,-3.291246423e-05,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row0,2,-5.912047307e-09,0,0.01317792055,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row1,2,2.817440737e-09,0,0.08631429415,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row2,2,-1.275666955e-08,0,-0.1921868258,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row3,2,-7.572052861e-09,0,-0.0377554203,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row4,2,-2.054714719e-09,0,0.01322789103,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw2_row5,2,1.216492625e-08,0,0.01034532391,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row0,0,2.493472692e-09,0,-0.002131428219,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row1,0,-4.577620441e-09,0,0.04187631542,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row2,0,8.531995308e-09,0,0.07497235035,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row3,0,-1.316789178e-10,0,-0.08322775331,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row4,0,-4.535889608e-09,0,-0.1143061941,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row5,0,-3.339690935e-09,0,-0.05982476125,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row0,1,9.49377562e-09,0,0.05136779825,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row1,1,6.673432536e-10,0,0.1220061213,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row2,1,3.032490417e-09,0,0.09753153102,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row3,1,-1.54280285e-08,0,0.1028893072,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row4,1,1.057367763e-08,0,-0.007741419606,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row5,1,-4.821613941e-11,0,0.06337289883,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row0,2,-1.674109004e-09,0,-0.04948440665,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row1,2,-3.786483843e-09,0,0.2706086451,REPORT,"E, E_pred, E_pred_wrong"
pmnist,E_ident,all,E_ident_LRtw3_row2,2,-9.394101313e-09,0,0.1694446457,REPORT,"E, E_pred, E_pred_wrong"
