arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,L2_strict_dead_frac,L2_submerged_frac,L2_M_median_alive,L2_B_median_alive,L2_sigma_median_alive,task_boundary,side
bwd,2,4910000,0.47,0.47,-1.1947123811923732,-0.0060612850574006,1.2424874328600837,0.55,0.55,-1.337485920309999,0.0056695833534718,1.4116614008061594,491,post
bwd,2,4910000,0.38,0.38,-1.1656773853985931,-0.0025043745963641,1.239514360448969,0.49,0.49,-1.3408806875247117,0.0032680973811,1.316097301805588,491,pre
bwd,2,4920000,0.56,0.56,-1.2282624377864175,-0.0017756343648414,1.3578729718855072,0.59,0.59,-1.216025233519813,-0.0017311061829726,1.5055149985698109,492,post
bwd,2,4920000,0.51,0.51,-1.167057070689428,0.0001428099833874,1.3332060703895547,0.48,0.48,-1.3134376953038989,-0.0075442126931555,1.24151951722579,492,pre
bwd,2,4930000,0.61,0.61,-1.1300248514015223,0.0101397370750642,1.3000058322686665,0.64,0.64,-1.3008815485949037,0.0005155341342728,1.6092829777069717,493,post
bwd,2,4930000,0.58,0.58,-1.205821344325281,0.0135320975427983,1.3282266899195967,0.68,0.68,-1.3628079223186242,0.0089442884044225,1.7117827761251014,493,pre
bwd,2,4940000,0.52,0.52,-0.9812324524359,0.011551192460481,1.283656718022503,0.55,0.55,-1.2036972413468527,0.0009560635978104,1.3151586374955917,494,post
bwd,2,4940000,0.65,0.65,-0.8350212677082537,0.0150398228334601,1.442699645703462,0.6,0.6,-1.364691411017651,0.0052302257493646,1.400225744601402,494,pre
bwd,2,4950000,0.56,0.56,-1.1135291487474952,0.0077420889513925,1.2908256850474684,0.6,0.6,-1.2606494224563616,-0.0090366138336337,1.166512569158082,495,post
bwd,2,4950000,0.55,0.55,-0.952788284479615,0.0196336095561877,1.289208696112808,0.62,0.62,-1.2112350717930442,-0.0068059811960839,1.3341010193991534,495,pre
bwd,2,4960000,0.48,0.48,-1.2113088192447727,0.0061995923954708,1.3311243972863325,0.58,0.58,-1.3145805830924762,-0.008120669598512,0.9917717969369048,496,post
bwd,2,4960000,0.59,0.59,-1.0447856666567643,0.01486445052637,1.4368350627700928,0.57,0.57,-1.2237042286148236,0.0049133744028714,0.9869197277748648,496,pre
bwd,2,4970000,0.39,0.39,-1.228430133400222,0.0006792123282672,1.260348132725669,0.6,0.6,-1.3129971423143272,-0.0024540892967502,1.276227525681456,497,post
bwd,2,4970000,0.52,0.52,-1.0629279413646375,0.0059035713923633,1.3375130032434002,0.65,0.65,-1.1525965303035637,-0.0004447255943009,1.2304704813195249,497,pre
bwd,2,4980000,0.48,0.48,-1.2542221448559383,-0.0043819930938765,1.3741423208863386,0.48,0.48,-1.2713536705469146,-0.017718277677526,1.045552192833113,498,post
bwd,2,4980000,0.41,0.41,-1.1283760963754204,-0.0040018778588121,1.269015409105799,0.6,0.6,-1.3839997689442574,-0.0147967713874063,1.1753724321432832,498,pre
bwd,2,4990000,0.38,0.38,-1.3063048881671913,-0.0020925234485841,1.2806436655304312,0.36,0.36,-1.221620540521387,-0.0103821658573807,0.943478571752607,499,post
bwd,2,4990000,0.5,0.5,-1.3282505646273015,-0.005203419462326,1.4079390651058454,0.43,0.43,-1.2013137123443711,-0.0012873931387987,0.9627801860539006,499,pre
bwd,3,10000,0.22,0.22,0.1033328217343029,-0.0556452777264597,0.3836704947618857,0.2,0.2,0.1266276293729588,-0.014312352337186,0.335850305356151,1,post
bwd,3,10000,0.25,0.25,0.18627965966501,-0.0585712729955751,0.3815329809956865,0.09,0.09,-0.1051152156684046,-0.0168731115642495,0.3310694789651851,1,pre
bwd,3,20000,0.21,0.21,0.0821627533069934,-0.0643246936689133,0.3943616037788148,0.13,0.13,-0.2489744296985246,-0.0415588561728731,0.3641672048956344,2,post
bwd,3,20000,0.26,0.26,0.2266501955199221,-0.0699734498866424,0.3955611536427306,0.14,0.14,-0.3198926864744624,-0.0408134891428522,0.3506788326073842,2,pre
bwd,3,30000,0.23,0.23,0.3649298220514572,-0.1022058719650392,0.404954643818849,0.1,0.1,-0.4073288554037105,-0.0374775850608398,0.3770956755673471,3,post
bwd,3,30000,0.24,0.24,0.0591787488662508,-0.0912580971309915,0.4133873645891456,0.1,0.1,-0.3341335283971745,-0.0410037360571603,0.3486844487840829,3,pre
bwd,3,40000,0.19,0.19,0.1261630838491728,-0.0725896825708453,0.3995792311732328,0.19,0.19,-0.450351122258652,-0.0491047858779658,0.3965100926967846,4,post
bwd,3,40000,0.27,0.27,0.128698340206208,-0.1132750612125749,0.4150148504848855,0.14,0.14,-0.3656987447654503,-0.0572417965061268,0.3811955867670913,4,pre
bwd,3,50000,0.19,0.19,0.1113272111188898,-0.0737863116292934,0.3994243388704665,0.19,0.19,-0.2553535127944806,-0.044771285666067,0.3854929350409487,5,post
bwd,3,50000,0.21,0.21,-0.0876193535519324,-0.0856815336064461,0.3994243388704665,0.28,0.28,-0.4203946107819847,-0.040876336069664,0.3796197984008466,5,pre
bwd,3,60000,0.13,0.13,-0.0263895743749572,-0.0671079525779877,0.3994601391920211,0.15,0.15,-0.7345256060052698,-0.0462923916032753,0.4076572326697225,6,post
bwd,3,60000,0.21,0.21,0.1108996817112806,-0.0822455870906369,0.4064763881782384,0.18,0.18,-0.5051853319904819,-0.0462311601617334,0.403807705371755,6,pre
bwd,3,70000,0.18,0.18,0.0836077759527219,-0.06128860254667,0.4082886442283079,0.18,0.18,-0.5894877246540171,-0.0519977901667441,0.4158290251238053,7,post
bwd,3,70000,0.15,0.15,-0.0210957536711251,-0.0618936244483369,0.4045849683516027,0.18,0.18,-0.735019320800797,-0.0523016242360057,0.3956239114051645,7,pre
bwd,3,80000,0.17,0.17,0.1244791636118163,-0.0655917825472585,0.4262447240838173,0.35,0.35,-0.7714463655937197,-0.0350728981633052,0.4654040419833647,8,post
bwd,3,80000,0.19,0.19,0.0166028954296464,-0.0939061342244073,0.4278503166844248,0.26,0.26,-0.6877176421036294,-0.0468308920129741,0.4615342212619775,8,pre
bwd,3,90000,0.2,0.2,-0.1304919623097176,-0.0809552433585418,0.4381623027220067,0.33,0.33,-0.8258497990681872,-0.0489070153838027,0.4561789012259785,9,post
bwd,3,90000,0.17,0.17,-0.0575069844185093,-0.0807581059133981,0.4364258042163482,0.31,0.31,-0.7385365145317067,-0.0475676124939688,0.4423724391849823,9,pre
bwd,3,100000,0.24,0.24,-0.1937602362431279,-0.092027459011785,0.4390882230769578,0.24,0.24,-0.5509574098567935,-0.0462896788309871,0.4021771201713053,10,post
bwd,3,100000,0.25,0.25,-0.3409986250551106,-0.0950842467408515,0.4495297031643518,0.29,0.29,-0.5410872913071134,-0.0421830875877,0.4027987512758657,10,pre
bwd,3,110000,0.23,0.23,-0.0730402093056907,-0.081974005135472,0.4516293670467813,0.26,0.26,-0.6412353369749816,-0.068077120316892,0.4758383465518613,11,post
bwd,3,110000,0.3,0.3,-0.321716949713444,-0.0927643402404315,0.4526466172142058,0.26,0.26,-0.5342378929368823,-0.0580341692833832,0.4313808174195009,11,pre
bwd,3,120000,0.25,0.25,-0.054812046934922,-0.0792275806825073,0.4358928489184301,0.3,0.3,-0.7030838561346072,-0.0497745573347435,0.4715187744084603,12,post
bwd,3,120000,0.28,0.28,-0.1563051504853275,-0.0816432166221699,0.4484921028618065,0.23,0.23,-0.7013753171031017,-0.0532739849375376,0.4518079832280766,12,pre
bwd,3,130000,0.22,0.22,-0.4028973884856718,-0.1013416375200411,0.4329975570848088,0.2,0.2,-0.5580533313345378,-0.0847639622080306,0.4079089813633264,13,post
bwd,3,130000,0.28,0.28,-0.2189639720350876,-0.1003931261762137,0.4362952914749128,0.3,0.3,-0.678650680990011,-0.0771519813855188,0.4639339039342571,13,pre
bwd,3,140000,0.17,0.17,-0.1490563011196569,-0.0980465795853298,0.4451183840338603,0.26,0.26,-0.7132628701088051,-0.0667203180049648,0.4919623811971929,14,post
bwd,3,140000,0.26,0.26,-0.2591835225303296,-0.10995430968211,0.4468679287390921,0.27,0.27,-0.6226620335417945,-0.0745700093921634,0.4675344085537674,14,pre
bwd,3,150000,0.15,0.15,-0.2057721196329426,-0.1126809272019843,0.4473985367838883,0.3,0.3,-0.7760829505625711,-0.0515582940442983,0.4733319654292768,15,post
bwd,3,150000,0.17,0.17,-0.1922336286112152,-0.1076809684867183,0.4462773952446834,0.36,0.36,-0.7358190279424138,-0.0585907533183177,0.4538157806007096,15,pre
bwd,3,160000,0.21,0.21,-0.0534599231669553,-0.0905074566982917,0.4520589101448839,0.28,0.28,-0.9752786459992396,-0.0709406300168493,0.5180812483981079,16,post
bwd,3,160000,0.17,0.17,-0.2198185378615502,-0.0967185472045127,0.4490685109809368,0.32,0.32,-0.9969329604526592,-0.0687779716873674,0.4950772763177379,16,pre
bwd,3,170000,0.22,0.22,-0.0641728106747491,-0.0763847699853832,0.4539211237683056,0.32,0.32,-0.9692126130448372,-0.0662000773583626,0.4777040966383717,17,post
bwd,3,170000,0.22,0.22,-0.036235339804238,-0.0763847699853832,0.4539211237683056,0.32,0.32,-0.9325897104863324,-0.0634765428289764,0.5244272577458897,17,pre
bwd,3,180000,0.2,0.2,-0.0515559877833678,-0.0822827956175832,0.4491611075638657,0.29,0.29,-0.978539560628934,-0.0630025085805559,0.4975365272824144,18,post
bwd,3,180000,0.22,0.22,-0.1797140408795572,-0.0812340622155045,0.4491611075638657,0.44,0.44,-0.8366798377898237,-0.0582417261844965,0.496821798672868,18,pre
bwd,3,190000,0.25,0.25,-0.0800986392517527,-0.0898294983879494,0.4455724899225601,0.27,0.27,-0.878283665928389,-0.0629577951786835,0.4803886747786684,19,post
bwd,3,190000,0.21,0.21,-0.1343754403675598,-0.0885907969664258,0.4537110103692388,0.31,0.31,-0.9183866824793084,-0.0679725638163967,0.4637607264118404,19,pre
bwd,3,200000,0.2,0.2,-0.2139366409528098,-0.0974903677996925,0.44339784150698,0.37,0.37,-0.905066908688428,-0.0447010173821673,0.5259483500611641,20,post
bwd,3,200000,0.25,0.25,-0.0695844723681033,-0.0955364773887651,0.4494005800633964,0.38,0.38,-0.6519023351401961,-0.055484448320971,0.4634114909885354,20,pre
bwd,3,210000,0.29,0.29,-0.2623767003283939,-0.0778543448378695,0.4576172391149961,0.31,0.31,-0.8709611061809172,-0.0756947702786795,0.4592752087961116,21,post
bwd,3,210000,0.2,0.2,-0.3512050910440712,-0.0815431985148188,0.449198682174355,0.38,0.38,-0.7538132388171743,-0.0623110521932996,0.5081858591071081,21,pre
bwd,3,220000,0.27,0.27,-0.4943275965098537,-0.0860456343267508,0.4653398762662043,0.37,0.37,-0.7428576756258298,-0.0577588329988098,0.4472169143566707,22,post
bwd,3,220000,0.33,0.33,-0.2818679806803415,-0.0801439761495876,0.4661866326501759,0.39,0.39,-0.7111190859760249,-0.0541824167032823,0.5040485536499868,22,pre
bwd,3,230000,0.22,0.22,-0.6768929844708003,-0.0790990878671042,0.4646235285837331,0.39,0.39,-0.9872080523511976,-0.0730807690730225,0.396251765067613,23,post
bwd,3,230000,0.27,0.27,-0.4982332055720941,-0.0797888025272414,0.4649652063173263,0.38,0.38,-0.978581226734266,-0.0681717018872498,0.4318172443542243,23,pre
bwd,3,240000,0.22,0.22,-0.2655053526183078,-0.080258954838303,0.4694573468653301,0.45,0.45,-1.000519210691652,-0.0548330803150882,0.5047368755341144,24,post
bwd,3,240000,0.26,0.26,-0.5016451703584444,-0.0762526339391348,0.4868845827738806,0.39,0.39,-0.9922039334698552,-0.0665257017435294,0.4576902583011673,24,pre
bwd,3,250000,0.26,0.26,-0.4604340297093159,-0.0693642459654584,0.4643202983750129,0.54,0.54,-1.2155934349856636,-0.0590184860166859,0.5260915009805703,25,post
bwd,3,250000,0.25,0.25,-0.2102794135651768,-0.0718913292097334,0.4756233799866861,0.59,0.59,-0.99976895629498,-0.0617658626429073,0.5175236315005642,25,pre
bwd,3,260000,0.35,0.35,-0.2776460746193049,-0.0998664638324784,0.4668085382203661,0.49,0.49,-0.8880062651580729,-0.0586203508890397,0.4679527369194154,26,post
bwd,3,260000,0.27,0.27,-0.3954489458776449,-0.0902757403707356,0.4668085382203661,0.59,0.59,-0.8732673249825593,-0.0462702876608066,0.5108930610987126,26,pre
bwd,3,270000,0.41,0.41,-0.0078688207099928,-0.0865623755204633,0.45887210197419,0.52,0.52,-0.8539709132452213,-0.0556350164333911,0.4704969535211538,27,post
bwd,3,270000,0.37,0.37,-0.2281993027899145,-0.0880300250694338,0.4807887817988135,0.44,0.44,-0.6457038623790408,-0.0520572484180652,0.4358927615322497,27,pre
bwd,3,280000,0.41,0.41,-0.2239463370782726,-0.0868868016119582,0.4705048711385259,0.46,0.46,-0.7806319856518665,-0.0401694125695273,0.4543313813766443,28,post
bwd,3,280000,0.44,0.44,0.1078110729639245,-0.08685601952935,0.4570312963765695,0.52,0.52,-0.7955197522393317,-0.0355126021579911,0.4955062448133799,28,pre
bwd,3,290000,0.38,0.38,-0.4010289527718743,-0.0727307266647327,0.4701185927057232,0.47,0.47,-0.77025081430958,-0.0359410935211668,0.4458277837048353,29,post
bwd,3,290000,0.45,0.45,-0.1933258613385913,-0.0772582323199007,0.4733605744800259,0.48,0.48,-0.7773257481628513,-0.0316425880339576,0.4804668400469337,29,pre
bwd,3,300000,0.42,0.42,-0.0905434597265009,-0.0881005040213392,0.4700783211584904,0.4,0.4,-0.9376222990325151,-0.0438102456106746,0.4746094988975907,30,post
bwd,3,300000,0.45,0.45,-0.1992966844830489,-0.0889802987128157,0.4714348657186241,0.47,0.47,-0.9267848983100746,-0.0245450229118293,0.4593155002873934,30,pre
bwd,3,310000,0.42,0.42,-0.1141791115602752,-0.0785378253274144,0.478829050321666,0.3,0.3,-1.06047073986511,-0.0673745636526081,0.4292004095925541,31,post
bwd,3,310000,0.43,0.43,-0.2939502737655432,-0.0811667640462637,0.4792061368936372,0.43,0.43,-0.9374202871954608,-0.0601105344935171,0.4323321793545229,31,pre
bwd,3,320000,0.3,0.3,-0.3493916856680737,-0.0739707125274188,0.467343192653929,0.38,0.38,-1.0450807509501177,-0.0479044601750799,0.4786286361630034,32,post
bwd,3,320000,0.45,0.45,-0.1594042189591598,-0.0685760613828227,0.4681203475016473,0.33,0.33,-0.8112629282448001,-0.0495165357015078,0.4425394241122629,32,pre
bwd,3,330000,0.36,0.36,-0.4015111713603008,-0.0540746892125122,0.4788127699255549,0.33,0.33,-1.106234367676836,-0.0511448568067071,0.4456657274830475,33,post
bwd,3,330000,0.33,0.33,-0.0809346197293668,-0.0553159997961533,0.4844424907784257,0.41,0.41,-0.9893687520484808,-0.0452846451845248,0.5456582631835176,33,pre
bwd,3,340000,0.4,0.4,-0.6865700214943196,-0.0619771936212702,0.4941053176215427,0.35,0.35,-0.8822089899760645,-0.0280052234274712,0.4456927432560825,34,post
bwd,3,340000,0.37,0.37,-0.4709906253029222,-0.0675745752205851,0.4846660712863317,0.27,0.27,-0.9207857967396892,-0.0392476908526881,0.4476571946715105,34,pre
bwd,3,350000,0.45,0.45,-1.0404792597947978,-0.0392235121121236,0.4973568376257939,0.24,0.24,-0.9815756062891354,-0.0536745771005368,0.3583618149732625,35,post
bwd,3,350000,0.47,0.47,-0.319156661797621,-0.0638406522996509,0.5042589991903812,0.28,0.28,-1.0078128552639578,-0.0418840839828164,0.4168349544843897,35,pre
bwd,3,360000,0.42,0.42,-1.052028086108582,-0.0435869138761749,0.5046128671422654,0.18,0.18,-0.8681252205959598,-0.0433044415712539,0.3612670074261918,36,post
bwd,3,360000,0.5,0.5,-0.6154811058574157,-0.0390256061346146,0.5096925508344036,0.2,0.2,-0.8064320844764816,-0.0361615391456838,0.3912955305861401,36,pre
bwd,3,370000,0.39,0.39,-0.8010665740632559,-0.0354396196896685,0.5042656470669464,0.3,0.3,-0.9387544336452018,-0.0144510542544605,0.4355788826703926,37,post
bwd,3,370000,0.46,0.46,-0.8691681474907353,-0.0318500627433316,0.5156948987145689,0.37,0.37,-0.6966875051123437,-0.0154832002405818,0.4191995838813263,37,pre
bwd,3,380000,0.38,0.38,-0.9363456620302903,-0.0411222636926321,0.513522067425381,0.22,0.22,-0.9901241031831072,-0.034851504896816,0.3847210782376692,38,post
bwd,3,380000,0.45,0.45,-0.6028344263375783,-0.0407543937620469,0.525322282720703,0.23,0.23,-0.9417866282958812,-0.0393871688923747,0.3995198659335413,38,pre
bwd,3,390000,0.35,0.35,-0.8097176502427816,-0.0506093746210056,0.5134424030156827,0.21,0.21,-0.8017883618798962,-0.0199278506298092,0.382433878631765,39,post
bwd,3,390000,0.43,0.43,-0.6972633475518832,-0.0416304195571293,0.5263841969272632,0.22,0.22,-0.9299456342981288,-0.0235574726804145,0.369087642289177,39,pre
bwd,3,400000,0.34,0.34,-0.6634070296192311,-0.0410506220594102,0.509048356380243,0.28,0.28,-0.8083631980618843,-0.0276467687379438,0.3853670298685432,40,post
bwd,3,400000,0.38,0.38,-0.8481369405186281,-0.0410506220594102,0.5164537596261711,0.31,0.31,-0.881562243371138,-0.021215863176119,0.3902147416047671,40,pre
bwd,3,410000,0.35,0.35,-0.5764655833413048,-0.04495914193559,0.5187998348346295,0.28,0.28,-0.8136502837191145,-0.0334503329628548,0.405070798454919,41,post
bwd,3,410000,0.36,0.36,-0.6876689480876679,-0.0412134675774885,0.5106826222468612,0.28,0.28,-0.9299306347180776,-0.0221374577059461,0.4058590148486828,41,pre
bwd,3,420000,0.41,0.41,-0.7732919056302427,-0.039721972925596,0.5263183511618719,0.2,0.2,-0.7681130630471473,-0.037453600218037,0.3459604131333459,42,post
bwd,3,420000,0.39,0.39,-0.5584313895535739,-0.0387679359740532,0.5278889472315645,0.24,0.24,-0.6912247193488918,-0.0371857120686743,0.361523271033078,42,pre
bwd,3,430000,0.46,0.46,-0.845404690796278,-0.0349600864137964,0.5363717591357606,0.16,0.16,-0.8655617545676735,-0.0258314291348672,0.3769867985436261,43,post
bwd,3,430000,0.44,0.44,-0.6287618140961093,-0.0409666833003301,0.5363717591357606,0.18,0.18,-0.7781310346465676,-0.0277894881793434,0.3702261385611614,43,pre
bwd,3,440000,0.52,0.52,-0.5805082379985378,-0.0322515471012586,0.5350296003362285,0.37,0.37,-0.664509793271852,-0.0064786972608135,0.4163449918308525,44,post
bwd,3,440000,0.51,0.51,-0.7906762745395304,-0.0353275321494606,0.5356012937899645,0.37,0.37,-0.6431574395513909,-0.0016498863566834,0.4118305814830441,44,pre
bwd,3,450000,0.49,0.49,-0.8163223036077348,-0.0422851643937563,0.5536649438082442,0.46,0.46,-0.8532640432508265,-0.0056789193749048,0.438361429740093,45,post
bwd,3,450000,0.56,0.56,-0.7798444347337947,-0.03917658159576,0.5568449128505162,0.5,0.5,-0.9039737349213725,-0.0056370145922709,0.4518306782881202,45,pre
bwd,3,460000,0.46,0.46,-0.9236930654681894,-0.0554558732141454,0.5587726321649492,0.33,0.33,-0.9488119108467604,-0.0241584751435509,0.3925326625403562,46,post
bwd,3,460000,0.53,0.53,-0.7526992493027382,-0.0528493984797204,0.5810582617517588,0.31,0.31,-1.0207309156583098,-0.0310076391299317,0.3944103945028742,46,pre
bwd,3,470000,0.52,0.52,-0.9493889225461126,-0.0387939133224534,0.5792756046637402,0.31,0.31,-0.8947143626312601,0.0088348436710377,0.3930460342737561,47,post
bwd,3,470000,0.46,0.46,-0.9268833758675864,-0.0524590857258441,0.5725372333274281,0.27,0.27,-0.8733120205583969,-0.0011977815663024,0.3576285277171478,47,pre
bwd,3,480000,0.59,0.59,-0.9306023769961692,-0.0240961115042328,0.6145686217712137,0.17,0.17,-0.9877448181543312,-0.0454172601161267,0.3551754296449198,48,post
bwd,3,480000,0.57,0.57,-0.767337965697646,-0.0278655086904204,0.5838582049028678,0.31,0.31,-0.7373707426377764,-0.0147595471969813,0.3804243345886795,48,pre
bwd,3,490000,0.6,0.6,-1.1890900989901128,-0.0259528753412482,0.6134569047254146,0.13,0.13,-0.9804078278556316,-0.0283999519435354,0.30544253982884,49,post
bwd,3,490000,0.63,0.63,-0.9918016825663264,-0.0229791113610686,0.6145104049603682,0.26,0.26,-0.91111431135013,-0.0165666919883697,0.3889042149043336,49,pre
bwd,3,500000,0.57,0.57,-1.4159414467183953,-0.035349384210021,0.6336771558098552,0.16,0.16,-0.7766910771388253,-0.0256637431440295,0.2923156252469751,50,post
bwd,3,500000,0.7,0.7,-1.078800557596951,-0.0176470826837759,0.6748979535140431,0.24,0.24,-0.6670572788983241,-0.0100991741070317,0.2857460145108138,50,pre
bwd,3,510000,0.61,0.61,-1.1124553876214096,-0.0318922771772081,0.6200963629799541,0.35,0.35,-0.931071778064801,-0.0052933209931752,0.4146947612057486,51,post
bwd,3,510000,0.69,0.69,-0.9237514754411664,-0.0036814931223046,0.68103131172874,0.37,0.37,-0.8685225469748425,0.0024450777627245,0.4477336756360086,51,pre
bwd,3,520000,0.7,0.7,-0.9061949698949155,-0.0233439185586263,0.6660253280606149,0.22,0.22,-0.6165344652693856,-0.0353926197156886,0.3130637880118084,52,post
bwd,3,520000,0.72,0.72,-0.5786308199317687,-0.009886865747696,0.6782771015875354,0.32,0.32,-0.447117271803523,-0.031863835790028,0.3161960781013112,52,pre
bwd,3,530000,0.66,0.66,-1.1765186228778606,-0.0179981040229239,0.6576668655125416,0.35,0.35,-0.7519809848747677,-0.0171716592748496,0.4088971412080658,53,post
bwd,3,530000,0.79,0.79,-0.5321561933945793,0.0065895123623392,0.7746553647737329,0.39,0.39,-0.654988574705644,0.0051733623586793,0.4095555092695954,53,pre
bwd,3,540000,0.59,0.59,-0.7313320514676798,-0.037599403417374,0.6304617814602597,0.46,0.46,-0.7759377165588172,-0.0053488230503276,0.4395702405778739,54,post
bwd,3,540000,0.73,0.73,-0.936759142698074,-0.0132345070948155,0.6776818749056677,0.48,0.48,-0.5565514669111495,-0.0021861754858555,0.4788971843044886,54,pre
