cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
162,4,4,4,0.5625,0.0625,0.092638177717162762,0.098365342075339868,0.0057271643581771059,0.375,-0.125,0.026526425448537339,0.094337430666200817,0.067811005217663478,0.3125,-0.1875,-0.066111752268625423,-0.0040279114091390511,0.062083840859486372
163,4,4,4,0.375,-0.125,0.13863072608364746,0.12521730049047619,-0.013413425593171269,0.8125,0.3125,0.0066549087641760707,0.11589007964357734,0.10923517087940127,0.875,0.375,-0.13197581731947139,-0.0093272208468988538,0.12264859647257254
164,4,4,4,0.8125,0.3125,0.1759326082537882,0.1960353684189613,0.020102760165173095,0.625,0.125,0.095102422055788338,0.24883483765006531,0.15373241559427697,0.625,0.125,-0.080830186197999865,0.052799469231104013,0.13362965542910388
165,2,2,2,0.75,0.25,0.040944145017419942,0.045359900046605617,0.0044157550291856751,0,-0.5,0.23793526639929041,0,-0.23793526639929041,0,-0.5,0.19699112138187047,-0.045359900046605617,-0.24235102142847609
166,2,1,1,1,0.5,0.063783683581277728,0.10191886112443171,0.038135177543153986,1,0.5,0.011043106322176754,0.29396935366094112,0.28292624733876437,1,0.5,-0.052740577259100974,0.19205049253650941,0.24479106979561038
167,2,2,2,0.5,0,0.1041326632257551,0.096537740711937658,-0.007594922513817437,1,0.5,0.018456010497175157,0.29411202011397108,0.27565600961679593,1,0.5,-0.085676652728579938,0.19757427940203343,0.28325093213061336
168,2,1,1,1,0.5,0.14751658726891037,0.15262238914147019,0.0051058018725598231,1,0.5,0.11278492309793364,0.79449079488404095,0.68170587178610731,1,0.5,-0.034731664170976728,0.64186840574257076,0.67660006991354749
169,2,2,2,0.25,-0.25,0.25553361047059298,0.20167053327895701,-0.053863077191635966,1,0.5,0.066126742516644299,0.26818236452527344,0.20205562200862914,1,0.5,-0.18940686795394868,0.066511831246316433,0.25591869920026511
170,2,2,2,1,0.5,0.049252672994043678,0.066247601294890046,0.016994928300846368,1,0.5,0.0094701312482357025,0.11642271123128012,0.10695257998304442,0.75,0.25,-0.039782541745807976,0.050175109936390072,0.089957651682198048
171,2,2,2,0.75,0.25,0.080143151106312871,0.088083944749087095,0.0079407936427742243,0.75,0.25,0.028260558712645434,0.07363034607260488,0.045369787359959446,0.75,0.25,-0.051882592393667437,-0.014453598676482216,0.037428993717185222
172,2,2,2,0.5,0,0.10301039820478763,0.099385333596728742,-0.0036250646080588922,0.75,0.25,0.15632274886593223,0.33408283728931565,0.17776008842338342,0.75,0.25,0.053312350661144592,0.23469750369258691,0.18138515303144231
173,2,2,2,1,0.5,0.12222142145037651,0.14901414807536639,0.026792726624989882,0.75,0.25,0.11394729441963136,0.24330230263876729,0.12935500821913593,0.75,0.25,-0.0082741270307451487,0.094288154563400894,0.10256228159414604
174,2,2,2,0,-0.5,0.20879185292869806,0.18000101298093796,-0.028790839947760105,0.5,0,0.61360583077112096,0.24068235885351896,-0.372923471917602,0.5,0,0.4048139778424229,0.060681345872581005,-0.3441326319698419
175,2,2,2,0.75,0.25,0.05066976531088585,0.067707043956033885,0.017037278645148035,1,0.5,0.0065738144912756979,0.11684640834573656,0.11027259385446087,1,0.5,-0.044095950819610152,0.049139364389702678,0.09323531520931283
176,2,1,1,1,0.5,0.071554079608176835,0.080132766393944621,0.0085786867857677862,0,-0.5,0.11206436075735837,0,-0.11206436075735837,0,-0.5,0.040510281149181537,-0.080132766393944621,-0.12064304754312616
177,2,1,1,1,0.5,0.099654726800508797,0.14301142888143659,0.043356702080927789,0.5,0,0.10926221334375441,0.090222585306037217,-0.019039628037717193,0.5,0,0.0096074865432456136,-0.052788843575399369,-0.062396330118644983
178,2,1,1,0,-0.5,0.15660703608227777,0.14960456325206906,-0.0070024728302087169,1,0.5,0.041760948486626148,0.14843523211311549,0.10667428362648934,1,0.5,-0.11484608759565162,-0.0011693311389535666,0.11367675645669806
179,2,1,1,0,-0.5,0.22270357370143756,0.19462242117151618,-0.028081152529921383,1,0.5,0.22227108996594325,0.59555108193308115,0.3732799919671379,1,0.5,-0.00043248373549431562,0.40092866076156497,0.40136114449705929
180,2,1,1,0.5,0,0.096585683757439256,0.095949912676587701,-0.00063577108085155487,0,-0.5,0.092109466786496341,0,-0.092109466786496341,0,-0.5,-0.0044762169709429145,-0.095949912676587701,-0.091473695705644786
181,2,1,1,0,-0.5,0.13629588123876601,0.12441664771176875,-0.011879233526997268,0.5,0,0.073750153213040903,0.059412918984889984,-0.014337234228150919,0.5,0,-0.062545728025725111,-0.065003728726878762,-0.0024580007011536509
182,1,1,1,0,-0.5,0.16977546375710517,0.15689490921795368,-0.01288055453915149,1,0.5,0,0.36200077127432451,0.36200077127432451,1,0.5,-0.16977546375710517,0.20510586205637082,0.374881325813476
183,2,1,1,1,0.5,0.18768395716324449,0.22048172075301409,0.032797763589769602,1,0.5,0.0097380735969636589,0.12658002600073814,0.11684195240377448,1,0.5,-0.17794588356628083,-0.093901694752275944,0.084044188814004883
184,2,1,1,0,-0.5,0.51948865759186447,0.20010565570555627,-0.31938300188630819,0.5,0,0.25009492947719991,0.13468888320494443,-0.11540604627225548,0.5,0,-0.26939372811466455,-0.065416772500611842,0.20397695561405271
185,1,1,1,1,0.5,0.098744278773665428,0.14521077380049974,0.046466495026834309,0,-0.5,0.08122621476650238,0.078015860242885537,-0.0032103545236168429,0,-0.5,-0.017518064007163048,-0.0671949135576142,-0.049676849550451152
186,1,1,1,0,-0.5,0.15091009534080513,0.14235534681938589,-0.008554748521419242,0,-0.5,0.11852177290711552,0.10359803261235356,-0.014923740294761956,0,-0.5,-0.032388322433689609,-0.038757314207032323,-0.0063689917733427137
187,1,1,1,1,0.5,0.20884260209277272,0.22629580137436278,0.017453199281590059,1,0.5,0.018802754464559257,0.56892971758497879,0.55012696312041953,1,0.5,-0.19003984762821347,0.34263391621061601,0.53267376383882947
188,1,1,1,0,-0.5,0.24991070595569909,0.23472247458994389,-0.0151882313657552,0,-0.5,0.49547115433961153,0.2163362680003047,-0.27913488633930683,0,-0.5,0.24556044838391244,-0.018386206589639187,-0.26394665497355163
189,1,1,1,1,0.5,0.23538092014496215,0.24455612665042281,0.0091752065054606646,1,0.5,0.097216323018074036,0.6781890457496047,0.58097272273153067,1,0.5,-0.13816459712688811,0.43363291909918189,0.57179751622607
190,1,1,1,1,0.5,0.063420913880690932,0.06370407366193831,0.0002831597812473774,0,-0.5,0.12729737209156156,0.03677002782933414,-0.090527344262227416,0,-0.5,0.063876458210870624,-0.02693404583260417,-0.090810504043474793
191,1,1,1,0,-0.5,0.086277018883265555,0.076857758685946465,-0.0094192601973190904,0,-0.5,0.36914044508012012,0.27762137679383159,-0.09151906828628853,0,-0.5,0.28286342619685456,0.20076361810788512,-0.082099808088969439
192,1,1,1,1,0.5,0.17619005404412746,0.21720226272009313,0.041012208675965667,1,0.5,0.1805306589230895,0.24603802117053419,0.065507362247444689,1,0.5,0.0043406048789620399,0.028835758450441062,0.024495153571479023
193,1,1,1,0,-0.5,0.19558451138436794,0.18578555065323599,-0.009798960731131956,0,-0.5,0.36420992761850357,0.087936148571316153,-0.27627377904718742,0,-0.5,0.16862541623413563,-0.097849402081919834,-0.26647481831605546
194,1,1,1,1,0.5,0.22547490056604147,0.34196270350366831,0.11648780293762684,1,0.5,0,0.22267086990177631,0.22267086990177631,1,0.5,-0.22547490056604147,-0.11929183360189199,0.10618306696414948
195,2,1,1,0.5,0,0.13284174486761913,0.12388088705483824,-0.0089608578127808869,1,0.5,0.11245553308981471,0.33880458725616336,0.22634905416634865,1,0.5,-0.020386211777804419,0.21492370020132512,0.23530991197912954
196,2,1,1,0.5,0,0.22538441838696599,0.23937805742025375,0.013993639033287764,1,0.5,0.031185826868750155,0.29809224465861917,0.26690641778986901,1,0.5,-0.19419859151821584,0.058714187238365412,0.25291277875658125
197,1,1,1,1,0.5,0.23197753634303808,0.26692698197439313,0.034949445631355047,1,0.5,0,0.2748861163854599,0.2748861163854599,1,0.5,-0.23197753634303808,0.0079591344110667706,0.23993667075410485
198,2,1,1,0.5,0,0.34152548434212804,0.41034154407680035,0.068816059734672308,1,0.5,0.28115819249069318,0.91851543133998348,0.6373572388492903,1,0.5,-0.060367291851434857,0.50817388726318313,0.56854117911461799
199,2,1,1,1,0.5,0.38588173600146547,0.50456940941512585,0.11868767341366038,0,-0.5,0.75542699010111392,0.21900350507348776,-0.53642348502762616,0,-0.5,0.36954525409964845,-0.28556590434163809,-0.65511115844128653
200,1,1,1,1,0.5,0.10518877604044974,0.14539861842058599,0.040209842380136251,0,-0.5,0.23125997604802251,0.13837144582066685,-0.092888530227355659,0,-0.5,0.12607120000757277,-0.0070271725999191403,-0.13309837260749191
205,1,1,1,0,-0.5,0.26595005393028259,0.19586269558931235,-0.070087358340970241,1,0.5,0.10061125666834414,0.510843815485714,0.41023255881736986,1,0.5,-0.16533879726193845,0.31498111989640165,0.4803199171583401
206,1,1,1,0,-0.5,0.29856454284163192,0.28719361676485278,-0.011370926076779142,0,-0.5,0.20152368606068194,0.038444821810116991,-0.16307886425056495,0,-0.5,-0.09704085678094998,-0.24874879495473579,-0.15170793817378581
207,1,1,1,0,-0.5,0.32645161942491541,0.31926981371361762,-0.007181805711297784,1,0.5,0.25574894988676533,0.62538931600283831,0.36964036611607298,1,0.5,-0.070702669538150076,0.30611950228922069,0.37682217182737077
208,1,1,1,1,0.5,0.34549425821751356,0.35201056918594986,0.0065163109684363008,1,0.5,0.39384650904685259,0.4730178527534008,0.079171343706548214,1,0.5,0.048352250829339027,0.12100728356745094,0.072655032738111913
209,1,1,1,0,-0.5,0.41070374241098762,0.36874111834913492,-0.041962624061852694,1,0.5,0.09394829417578876,0.8121001236140728,0.71815182943828404,1,0.5,-0.31675544823519886,0.44335900526493788,0.76011445350013673
210,2,1,1,1,0.5,0.14815150341019034,0.23075169697403908,0.082600193563848734,1,0.5,0.072174151224317029,0.31188546074554324,0.23971130952122621,1,0.5,-0.075977352185873315,0.081133763771504164,0.15711111595737748
211,1,1,1,0,-0.5,0.29215630004182458,0.23306692391633987,-0.059089376125484705,1,0.5,0.030830274111394829,0.42479089647531509,0.39396062236392027,1,0.5,-0.26132602593042975,0.19172397255897522,0.45304999848940497
212,1,1,1,0,-0.5,0.30643928050994873,0.27492475882172585,-0.031514521688222885,1,0.5,0.083259437174092454,0.53248326131142676,0.4492238241373343,1,0.5,-0.22317984333585628,0.25755850248970091,0.48073834582555719
213,1,1,1,0,-0.5,0.46877205371856689,0.39342814870178699,-0.0753439050167799,0,-0.5,0.36936105147469789,0.08452857518568635,-0.28483247628901154,0,-0.5,-0.099411002243869007,-0.30889957351610065,-0.20948857127223164
214,2,1,1,1,0.5,0.45428882539272308,0.67942531919106841,0.22513649379834533,0.5,0,0.44374882243573666,0.1881294809281826,-0.25561934150755405,0,-0.5,-0.010540002956986427,-0.49129583826288581,-0.48075583530589938
215,1,1,1,0,-0.5,0.32102864421904087,0.23736485629342496,-0.083663787925615907,1,0.5,0.036570628610206768,0.48698048992082477,0.450409861310618,1,0.5,-0.2844580156088341,0.2496156336273998,0.5340736492362339
224,1,1,1,0,-0.5,0.43879764649318531,0.21781306667253375,-0.22098457982065156,0,-0.5,0.35800368717173114,0.11135785118676722,-0.24664583598496392,0,-0.5,-0.080793959321454167,-0.10645521548576653,-0.025661256164312363
225,1,1,1,1,0.5,0.3650782962881749,0.4594773076241836,0.094399011336008698,1,0.5,0.0011979255941696465,0.17610183070064522,0.17490390510647558,1,0.5,-0.36388037069400525,-0.28337547692353837,0.080504893770466879
226,1,1,1,0,-0.5,0.4901883031707257,0.46564172313082963,-0.024546580039896071,1,0.5,0.017911310424096882,0.84712830255739391,0.82921699213329703,1,0.5,-0.47227699274662882,0.38148657942656428,0.8537635721731931
227,1,1,1,1,0.5,0.57172499778971542,0.58855115389451385,0.016826156104798429,0,-0.5,0.1705389927374199,0.15368314873194322,-0.016855844005476683,0,-0.5,-0.40118600505229551,-0.43486800516257063,-0.033682000110275112
228,1,1,1,0,-0.5,1.0926418621093035,0.9216764816083014,-0.17096538050100207,1,0.5,0.46022012480534613,0.73758871480822563,0.2773685900028795,1,0.5,-0.63242173730395734,-0.18408776680007577,0.44833397050388157
229,1,1,1,0,-0.5,0.42911773268133402,0.26958650095912162,-0.1595312317222124,1,0.5,0.11072663578670472,0.44350362964905798,0.33277699386235327,1,0.5,-0.3183910968946293,0.17391712868993636,0.49230822558456566
230,1,1,1,0,-0.5,0.49597246781922877,0.45800123398657888,-0.037971233832649887,1,0.5,0.08367499802261591,1.0261850482784212,0.94251005025580525,1,0.5,-0.41229746979661286,0.56818381429184228,0.98048128408845514
231,1,1,1,0,-0.5,0.54585096333175898,0.5348112522624433,-0.011039711069315672,0,-0.5,0.34494825825095177,0.20272367147845216,-0.14222458677249961,0,-0.5,-0.20090270508080721,-0.33208758078399114,-0.13118487570318393
232,1,1,1,1,0.5,0.49450683686882257,0.54389691539108753,0.049390078522264957,1,0.5,0.17360525391995907,0.56008312106132507,0.386477867141366,1,0.5,-0.32090158294886351,0.016186205670237541,0.33708778861910105
233,1,1,1,1,0.5,0.60293429810553789,0.79862486012279987,0.19569056201726198,1,0.5,0.38317980756983161,1.6567370514385402,1.2735572438687086,1,0.5,-0.21975449053570628,0.85811219131574035,1.0778666818514466
234,1,1,1,1,0.5,0.23058566157124005,0.29963595513254404,0.069050293561303988,0,-0.5,0.13804207276552916,0.099711975082755089,-0.038330097682774067,0,-0.5,-0.092543588805710897,-0.19992398004978895,-0.10738039124407806
235,1,1,1,0,-0.5,0.44718635082244873,0.32667790370760486,-0.12050844711484388,1,0.5,0.18231236899737269,0.40661116549017606,0.22429879649280338,1,0.5,-0.26487398182507604,0.079933261782571208,0.34480724360764725
236,1,1,1,0,-0.5,0.52060167375020683,0.48538865905720741,-0.035213014692999423,0,-0.5,0.13450803142040968,0.1042057229205966,-0.03030230849981308,1,0.5,-0.38609364232979715,-0.38118293613661081,0.0049107061931863427
237,1,1,1,0,-0.5,0.60060731874546036,0.47395140683511272,-0.12665591191034764,0,-0.5,0.28843600209802389,0.20987804152537137,-0.078557960572652519,1,0.5,-0.31217131664743647,-0.26407336530974135,0.048097951337695122
238,1,1,1,1,0.5,0.57858879698324017,0.65320746949873865,0.074618672515498474,0,-0.5,0.1618097991013201,0.071703133406117558,-0.090106665695202537,0,-0.5,-0.41677899788192008,-0.58150433609262109,-0.16472533821070101
281,8,8,8,0.5,0,0.0050215650189784355,0.0047490733304584865,-0.00027249168851994909,0.7578125,0.2578125,0.0012040300098306034,0.019901757250408991,0.018697727240578388,0.828125,0.328125,-0.0038175350091478322,0.015152683919950505,0.018970218929098337
282,8,8,8,0.46875,-0.03125,0.010155126350582577,0.01042120554484427,0.00026607919426169246,0.5390625,0.0390625,0.14578103121311869,0.073910244391299784,-0.071870786821818911,0.5625,0.0625,0.13562590486253612,0.063489038846455514,-0.072136866016080603
283,8,7,7,0.30357142857142855,-0.19642857142857145,0.018186244371463545,0.015815214636469527,-0.0023710297349940172,0.75,0.25,0.013139701448380947,0.016513660192556148,0.0033739587441752004,0.7321428571428571,0.2321428571428571,-0.0050465429230825976,0.0006984455560866211,0.0057449884791692185
284,8,8,8,0.359375,-0.140625,0.024399640335104777,0.021290449541993439,-0.0031091907931113383,0.96875,0.46875,0.0040022393659455702,0.10971234999306034,0.10571011062711477,0.96875,0.46875,-0.020397400969159207,0.088421900451066904,0.10881930142022611
285,8,8,8,0.453125,-0.046875,0.038970027351751924,0.036578345665475354,-0.00239168168627657,0.65625,0.15625,0.007078710594214499,0.05870847255573608,0.051629761961521581,0.703125,0.203125,-0.031891316757537425,0.022130126890260726,0.054021443647798151
286,4,4,4,0.1875,-0.3125,0.011686959624057636,0.007958579808473587,-0.0037283798155840486,0.65625,0.15625,0.10296816704794765,0.018809292785590515,-0.084158874262357131,0.75,0.25,0.09128120742389001,0.010850712977116928,-0.080430494446773082
287,4,3,3,0.75,0.25,0.016328582001733594,0.018126859678886831,0.0017982776771532372,0.58333333333333337,0.08333333333333337,0.038797142857220024,0.0257722692937629,-0.013024873563457124,0.58333333333333337,0.08333333333333337,0.02246856085548643,0.0076454096148760682,-0.014823151240610361
288,4,3,3,0.75,0.25,0.020239908815710805,0.022343380638631061,0.0021034718229202554,0.625,0.125,0.036819576605921611,0.0095601919456385076,-0.027259384660283104,0.58333333333333337,0.08333333333333337,0.016579667790210806,-0.012783188692992553,-0.029362856483203359
289,4,3,3,0.33333333333333331,-0.16666666666666669,0.029864309588447213,0.027270235509301227,-0.0025940740791459867,0.83333333333333337,0.33333333333333337,0,0.10974260070361197,0.10974260070361197,0.75,0.25,-0.029864309588447213,0.08247236519431074,0.11233667478275795
290,4,4,4,0.5,0,0.061747075087623671,0.067866184617741965,0.0061191095301182941,0.75,0.25,0.42238095082575455,0.27417831294587813,-0.14820263787987642,0.6875,0.1875,0.36063387573813088,0.20631212832813617,-0.15432174740999471
291,3,3,3,0.55555555555555558,0.05555555555555558,0.013900425071672847,0.014950901255360804,0.001050476183687957,1,0.5,0.016918424400500953,0.32462411356391385,0.3077056891634129,1,0.5,0.0030179993288281062,0.30967321230855305,0.30665521297972492
292,3,2,2,0,-0.5,0.026398156303912401,0.017873509787023067,-0.0085246465168893337,1,0.5,0.011619186028838158,0.065760489131207578,0.05414130310236942,1,0.5,-0.014778970275074244,0.04788697934418451,0.062665949619258754
293,3,3,3,0.22222222222222221,-0.27777777777777779,0.039486180370052658,0.028199084287431713,-0.011287096082620945,0.83333333333333337,0.33333333333333337,0,0.089470081516386316,0.089470081516386316,1,0.5,-0.039486180370052658,0.061270997228954606,0.10075717759900726
294,3,2,2,1,0.5,0.056131795591985188,0.067338667809963226,0.011206872217978038,0.16666666666666666,-0.33333333333333337,0.08657738636672245,0.0080282627604901791,-0.078549123606232271,0,-0.5,0.030445590774737259,-0.059310405049473047,-0.089755995824210302
