replicate,weight,A_S0,A_S1,A_delta_S,D_S0,D_S1,D_delta_S
232,2997,0.0331561359339137,0.19321903071903071,0.16961716406160843,0.0051792894751217251,0.087377689622859536,0.082198400147737868
233,2633,0.037584463685868964,0.1897585371332047,0.16948407650078742,0.0056302122998717176,0.090398846172197719,0.084768633872326013
234,2794,0.043470031122142781,0.1681137248379552,0.14974582901390346,0.0056728901706725766,0.072770968577554829,0.067098078406882214
235,3347,0.04085794778205893,0.18689480812650816,0.16714221691066625,0.0053881987530138165,0.079901062647817517,0.074512863894803674
236,2852,0.035877027172609224,0.17285096127575086,0.15519473027362221,0.0041167757335165396,0.077321506519933234,0.073204730786416705
237,3095,0.044452323838430466,0.17781735541428595,0.16284591821748534,0.006183670587625506,0.084503147664032011,0.078319477076406449
238,2992,0.039213106041314574,0.18827447990215376,0.16726361687925861,0.0063396579940588355,0.090654526710684913,0.084314868716626051
239,3077,0.047903395669076525,0.18238478561845481,0.16187963356471655,0.0050176344533172188,0.083851723291153424,0.078834088837836172
240,2891,0.032542115826446526,0.19337326169737096,0.17560233206203466,0.0045209853756712874,0.083379068239222268,0.078858082863551004
241,2624,0.037319129887727426,0.19593866446476962,0.17640068476577631,0.0047627134681621714,0.086133942734007776,0.08137122926584564
242,3206,0.043428045580260158,0.18490523954107868,0.16308867884039438,0.00548941416619935,0.072516493271089971,0.067027079104890683
243,2682,0.032695834876177159,0.17672307167471002,0.15749733220253934,0.0051453713118514146,0.081651666772830409,0.076506295460979007
244,2777,0.04610629937421435,0.18363451981339993,0.1610496743283924,0.0053569823826357353,0.077802545679037341,0.072445563296401561
245,2723,0.053750299383899872,0.17648088273965876,0.1499069293527179,0.0068341489663012976,0.079685386811280817,0.072851237844979475
246,3188,0.046462247497379254,0.1734546350763416,0.15231536552113717,0.0053552072583463554,0.078305221194274369,0.072950013935927996
247,2807,0.034154647157853435,0.18556396400179806,0.16108199582549429,0.0059579620345516313,0.0771202903630787,0.071162328328527161
248,3176,0.048398960576227584,0.18281931343565472,0.15697367459017331,0.0064074205739168824,0.080179786002643708,0.07377236542872681
249,3060,0.045116707003961885,0.1936448518801461,0.17083389921625222,0.0044180621921981206,0.083389635929362646,0.078971573737164499
250,3085,0.039396207969951892,0.18030650917603924,0.15796845509973553,0.0058541224707151238,0.074554472198804095,0.06870034972808893
251,2940,0.041466388864348044,0.17467279083350506,0.15318819880044368,0.0047641492563809907,0.080024214466112756,0.075260065209731788
252,3003,0.043150544649046142,0.18931694854522016,0.16336571723684609,0.0048501356715184825,0.072262714622506552,0.067412578950988081
253,3031,0.045669936390820599,0.17888201785018004,0.15426348368446682,0.0055294641273553932,0.081520268824477965,0.075990804697122591
254,2856,0.050324422698372319,0.18758506559189336,0.16487468724863685,0.0055585552091812537,0.077194843613496808,0.07163628840431556
255,3566,0.048258383045259104,0.17322993109588739,0.14876334795011184,0.0063085882653620747,0.070786662499683961,0.064478074234321933
256,2839,0.03872380063147321,0.19260806961193391,0.16209512095439205,0.0050400969388684725,0.086305714389860053,0.081265617450991617
257,2283,0.062737080411193386,0.17939703990952349,0.14858738623521811,0.0070490601897037729,0.070109357001842246,0.063060296812138442
258,2517,0.031789360156463858,0.20498067850570825,0.17137374390056143,0.0043954016517558717,0.081988844857099327,0.077593443205343449
259,2404,0.031508063714802477,0.1830481769801654,0.1611464312171467,0.0032662718922128425,0.094126508786919472,0.090860236894706667
260,2868,0.044595285390264479,0.17456669076700448,0.15448426031585027,0.0054361049490192648,0.078123533168983753,0.072687428219964489
261,1774,0.031311614990075107,0.18507243405031726,0.17070580052541726,0.0043292762462486247,0.06717613038314961,0.062846854136900956
262,2999,0.04306903407436917,0.17921705022405254,0.16405185807486578,0.0051593552364270464,0.079540994050284974,0.074381638813857939
263,2094,0.04954678797802009,0.18813404373934456,0.16881111565925314,0.0057615242697466578,0.072396945665269191,0.06663542139552249
264,2437,0.021646679586769871,0.20131193294919186,0.18446619035457767,0.0023982450341077976,0.082140375486156561,0.079742130452048754
265,3031,0.044168605872663941,0.19115847402716424,0.17598194997568137,0.0048249774020595309,0.084251965013230873,0.079426987611171368
266,2641,0.037825639378081623,0.20994556371307591,0.19283160148362719,0.0045853619597057416,0.080017786258470863,0.075432424298765122
267,2833,0.043847952063624483,0.18038546297017874,0.16483810929628084,0.0057219520540992925,0.075283560441878505,0.069561608387779153
268,2915,0.04446665874624707,0.18797733522433338,0.16704943331873015,0.0045999084168887767,0.085890049015430306,0.081290140598541422
269,2241,0.044518202465782288,0.19948924981951824,0.18156278302124845,0.0046931721981550434,0.074592810901974962,0.069899638703819933
270,2914,0.046133504069331151,0.17156173061286312,0.15056102194914825,0.0056872733478995456,0.076494657251563833,0.07080738390366427
271,3170,0.043735666716739265,0.19169040300743767,0.17334160319176084,0.0075355288593851382,0.08168898451577504,0.074153455656389908
272,2753,0.041485611091495581,0.18319453531494942,0.16118677706036946,0.0060611129477460973,0.082595958930050242,0.076534845982304089
273,2735,0.040856210618550638,0.17740430958438275,0.15905682475152316,0.0054853771540825883,0.090229472561034071,0.084744095406951409
274,3189,0.046703031298515815,0.17905762707032691,0.15507490575693778,0.0052726890718388028,0.081263269891498097,0.075990580819659259
275,3521,0.044812284815124934,0.18106677395941814,0.15835686765820242,0.0059407316707727233,0.074004767230508417,0.068064035559735642
276,3103,0.044783725423428962,0.17641118549513643,0.16065054203146376,0.0044235299481468317,0.07782800482286463,0.073404474874717754
277,3049,0.046832815338882894,0.18291605673944156,0.1593381692102584,0.0058897131141707878,0.079365330565712558,0.073475617451541797
278,2926,0.035152089689000146,0.18278660420235945,0.16240352455321688,0.0042368139774550395,0.084893459384992653,0.080656645407537586
279,3275,0.041471343753786492,0.18709741912031977,0.15938289106991393,0.0051495167622723735,0.088763778566934584,0.083614261804662138
280,2867,0.05736177359825774,0.19427042360422198,0.16953069989344849,0.0059635215337301003,0.086009789836904868,0.080046268303174739
281,3666,0.039639241766901333,0.1836616299382256,0.16483159275712467,0.0058490622339963487,0.084379026926495404,0.078529964692498955
282,2871,0.049653071492151958,0.17648860099225833,0.14849483791490065,0.0052667935586635239,0.074966221310424339,0.069699427751760787
283,3446,0.044007317890080527,0.16497340885399495,0.14846559257470454,0.0056109674334346299,0.071107501442438534,0.065496534009003876
284,2624,0.054457424879490457,0.17378685688041634,0.15093461226273733,0.006253929413114449,0.067494692865605652,0.061240763452491229
285,2937,0.037839729696666546,0.18582814127863104,0.16702436046154123,0.0054794628650045871,0.075244634900449761,0.06976517203544523
286,3337,0.041826879210756944,0.17281603289994069,0.15710792969558329,0.0052324426876948563,0.076472976994840722,0.071240534307145886
287,2988,0.048604132740678922,0.16852875668136716,0.14335882491002974,0.0057739131347368496,0.068971782419048083,0.063197869284311245
288,3310,0.036935574495997443,0.18598429138836994,0.16889601419057607,0.0041261423695363991,0.077034302090082732,0.072908159720546539
289,3486,0.046969645226960205,0.18513792336942078,0.15470992400854702,0.0054626310910449605,0.084985306295156507,0.079522675204111576
290,3315,0.054134416781475556,0.17438125055772113,0.14897923427335191,0.0059518972176421069,0.081616545724552861,0.075664648506910681
291,2724,0.048158491247698304,0.17757732559494674,0.14886138498473298,0.0059192270419497891,0.074526858209726585,0.068607631167776795
292,3282,0.035324319190863998,0.17436585648422931,0.15562761769343131,0.0043032845576163395,0.073188473950664315,0.068885189393047996
293,2776,0.040511747698347159,0.17952871056257225,0.15771802545037425,0.0056136994522598318,0.084975682576654207,0.079361983124394408
294,3237,0.039556327206929628,0.18741826558091609,0.16584279174640623,0.0051546326112451883,0.079953822594569041,0.074799189983323855
295,3003,0.042074700191583311,0.19018810397431782,0.17419279115083325,0.0048279265252852508,0.08038864218722111,0.075560715661935854
296,2777,0.03306784341173969,0.20109967803972109,0.17128308913508766,0.003919426435961184,0.087779040895388627,0.083859614459427426
297,2821,0.053076689154321205,0.18764212617899248,0.16439616647876143,0.0067534152739254279,0.08041484295938961,0.073661427685464131
298,2465,0.053273917878380352,0.19274699607356804,0.17228626680959333,0.0059949020367262296,0.089235814010580908,0.083240911973854623
299,2745,0.03664834962649173,0.17690266523599854,0.16174972164043203,0.0036880678660061892,0.075730589557533298,0.072042521691527167
300,2869,0.043339119925038368,0.18301950315282489,0.17022236506377328,0.0034012624280938715,0.079516957600670249,0.076115695172576339
301,2875,0.047326220639264123,0.18977660069399194,0.16098891929326717,0.0052591981004242883,0.082983838948598093,0.077724640848173793
302,2941,0.047072868383647035,0.19218040733681674,0.16768733363429039,0.0053486970833206337,0.084328422875678946,0.078979725792358221
303,2541,0.04840970772198637,0.18043389281582908,0.14688611106851954,0.0054164247701028751,0.087354320892550366,0.081937896122447451
304,2888,0.041478114452491187,0.16698738943804745,0.14840918545904697,0.0050972825286082794,0.075670380646323698,0.07057309811771538
305,2971,0.045762668835708252,0.18507858824671344,0.16045969158557513,0.0068149964033753932,0.088100822647399477,0.081285826244024126
306,3045,0.03998171961226149,0.17936093873285991,0.16095447792492135,0.0053889545389498791,0.086935247959680606,0.081546293420730692
307,2659,0.055423317645957752,0.17978963026443287,0.15352118839332071,0.0053060300271954254,0.071985367418107515,0.06667933739091203
308,3029,0.034072472591785898,0.1863891413784117,0.1620264928204842,0.004601432174982753,0.082746018204856636,0.078144586029873911
309,3030,0.040090890041385066,0.19001487648764867,0.17288803880388032,0.0050208736905798168,0.079909972794326101,0.074889099103746359
310,2799,0.050140292798384965,0.17088645346951886,0.1556570915091815,0.0057431407162177595,0.066511224268951466,0.060768083552733679
311,2640,0.046883239866194443,0.19286984085989775,0.16937577889282424,0.0064274048436230372,0.080496144861853705,0.074068740018230675
312,2218,0.04691612114966489,0.1958761988687597,0.17523235706283496,0.003559536634632801,0.085487428544767152,0.081927891910134276
313,3248,0.046437768751500269,0.17462016508737568,0.15545862012918665,0.0057639422450254923,0.075831235233600136,0.070067292988574725
314,2741,0.034820714572629925,0.18935582436129683,0.17461675703193408,0.0041834890333077423,0.084527873203296508,0.080344384169988819
315,3300,0.04406200953928225,0.18259266028584206,0.15691232673050862,0.0062981893772705464,0.07663683802107174,0.07033864864380121
316,3053,0.038534371149831347,0.18060854829197445,0.16446574770354669,0.005478440414323796,0.078778392069736566,0.07329995165541274
317,3031,0.049202683382821931,0.18120382907169433,0.15974734144480099,0.0043146141391486254,0.077810966747126953,0.07349635260797828
318,2683,0.049007324724805151,0.19900749951998545,0.16967970531146076,0.0066930255314090669,0.076326588156716557,0.069633562625307413
319,2808,0.034830974067085178,0.19399213271133847,0.16841154430081015,0.0046901822462692543,0.080815451124788745,0.076125268878519461
320,2670,0.04175868359444037,0.18976401603219184,0.16170668753781775,0.0057560569846271687,0.075623163952026937,0.06986710696739977
321,3178,0.042004593546443772,0.18131339370719482,0.15998717299063422,0.0054230515685126822,0.087917174357907718,0.082494122789395025
322,2923,0.042778735300387512,0.1662104207740451,0.15332199621007084,0.0056776075573057565,0.074006203645229196,0.068328596087923466
323,2476,0.032264343813450537,0.18787803874934436,0.17933775700631635,0.0043235559580044507,0.076435234092724527,0.072111678134720025
324,3166,0.038977241962080883,0.19297940600846475,0.17184833398509961,0.0048503413055676278,0.082299709872093757,0.077449368566526164
325,3152,0.057501694406833996,0.17803631612324505,0.15167167329286624,0.007273976535873191,0.073232819908360641,0.065958843372487405
326,2699,0.054368483601532888,0.17753684399664399,0.14638333137777376,0.0058100074310794766,0.075820381813935758,0.070010374382856233
327,3316,0.044132965446294796,0.17693266892603451,0.1529890604302547,0.0052813904292424102,0.082294931573307445,0.077013541144065181
328,2724,0.027804858504197713,0.18731845634378683,0.17227171690277424,0.0040791562693280282,0.074919334603409715,0.070840178334081724
329,3064,0.046849698024632763,0.17721049665811411,0.15367913563083282,0.006085406760873254,0.080819516839160999,0.074734110078287674
330,3109,0.039860594178702913,0.18138454456804409,0.16202207249167686,0.0048192139613525628,0.077328828371709651,0.072509614410357137
331,3058,0.03454652225907949,0.1758987088777802,0.1649185238132263,0.004960377475572232,0.083151276138146893,0.078190898662574684
332,2988,0.037241727854177648,0.18037630319256814,0.16400653117520589,0.0047154400801933203,0.077994424744999291,0.073278984664805993
333,2764,0.056772787832845735,0.20114644611298022,0.1683151157011504,0.0060190955795142043,0.078774927858637017,0.072755832279122745
334,2624,0.046148559477446685,0.16975391964911779,0.15420609518361036,0.0047089133445633773,0.068875556348430927,0.064166643003867499
335,3323,0.034222415662379553,0.1790991154330005,0.16114319358375931,0.0047913745802435877,0.07482592207498176,0.070034547494738239
336,3171,0.051351204071166202,0.17177236504341509,0.14659456665133105,0.0062247432194043658,0.073941466248401116,0.067716723028996659
337,3141,0.053987533213894247,0.18561668398105846,0.16096173450519205,0.0063021713928965327,0.080470015150431604,0.074167843757535087
338,2398,0.048777652188582883,0.17384673819233254,0.14019507138159945,0.004425756192512207,0.080787751883658526,0.076361995691146323
