a,start,seed,geometry,phase_start,phase_end,nupdates,erosion,recovery,injection,inward,net,self_linear,rest_linear
0.6,1000000,7,variance,0,20,20,0.015764289969707045,0.013811539611827134,0.000388025206063661,0.001952750357879911,-0.00156472515181625,-0.00835669734078965,0.006403946624900005
0.6,1000000,7,variance,20,100,80,0.045444339477869036,0.040035780727955536,0.0009221253225002417,0.0054085587499135,-0.004486433427413256,-0.024346406414946616,0.018937844967373406
0.6,1000000,7,variance,100,1000,900,0.2461643096509582,0.23160902309197118,0.0029835919798028763,0.014555286558987024,-0.011571694579184139,-0.14215130425912567,0.12759602221381244
0.6,1000000,7,variance,1000,10000,9000,2.7456306591231883,2.7305611410001207,0.03574858137402172,0.01506951812306756,0.020679063250954144,-2.947904975043536,2.932835394933787
0.6,1000000,8,variance,0,20,20,0.010178469674257205,0.008738156849794442,0.00024190265747612013,0.0014403128244627628,-0.001198410166986642,-0.00713376950035177,0.005693456022687017
0.6,1000000,8,variance,20,100,80,0.028510678734321858,0.025411283252253326,0.0004284189506362543,0.0030993954820685322,-0.0026709765314322786,-0.02116696778522764,0.01806757302468649
0.6,1000000,8,variance,100,1000,900,0.17581279297645785,0.16571950280862943,0.0017492988979542375,0.010093290167828423,-0.008343991269874174,-0.1470532977150107,0.1369599868937637
0.6,1000000,8,variance,1000,10000,9000,1.8861073549298637,1.8879361112202424,0.019516576141618853,-0.001828756290378708,0.021345332431997655,-2.6765978937162833,2.6784266210910803
0.6,1000000,9,variance,0,20,20,0.017187676494554962,0.014512388913457968,0.0006030879196326414,0.0026752875810969936,-0.0020721996614643523,-0.008708782454910666,0.0060334996961718705
0.6,1000000,9,variance,20,100,80,0.04358762110559677,0.03988328404026091,0.0010408623101465296,0.0037043370653358568,-0.0026634747551893267,-0.02719564206472531,0.0234913050123373
0.6,1000000,9,variance,100,1000,900,0.33391683595261334,0.3153175941660676,0.006687757212134981,0.01859924178654576,-0.011911484574410769,-0.17726092070645788,0.15866168414068568
0.6,1000000,9,variance,1000,10000,9000,3.855820768041812,3.791284799360607,0.08201036483114152,0.06453596868120481,0.017474396149936844,-3.347531688030125,3.2829957524830737
0.65,1000000,0,full,0,20,20,0.03202974733495703,0.024629385968751877,0.0030943572785631012,0.007400361366205154,-0.004306004087642052,0.0,0.0
0.65,1000000,0,full,20,100,80,0.09079629003437514,0.07477221538790943,0.006877735860905623,0.016024074646465714,-0.009146338785560093,0.0,0.0
0.65,1000000,0,full,100,1000,900,0.602078281249067,0.526663761563643,0.03325498071724269,0.07541451968542401,-0.042159538968181365,0.0,0.0
0.65,1000000,0,full,1000,10000,9000,6.276867398804718,5.882340270851616,0.40847864725093236,0.3945271279531024,0.013951519297830117,0.0,0.0
0.65,1000000,1,full,0,20,20,0.02160509500264067,0.01797023156767833,0.002209386993701301,0.003634863434962339,-0.0014254764412610366,0.0,0.0
0.65,1000000,1,full,20,100,80,0.07009611523961347,0.05776130841683852,0.005647890466159364,0.012334806822774949,-0.006686916356615585,0.0,0.0
0.65,1000000,1,full,100,1000,900,0.45456005531090726,0.40442757082385894,0.024690199550041286,0.05013248448704832,-0.025442284937007065,0.0,0.0
0.65,1000000,1,full,1000,10000,9000,4.530017050747405,4.308061094359582,0.2801257960249157,0.2219559563878235,0.05816983963709177,0.0,0.0
0.65,1000000,2,full,0,20,20,0.02628303893538635,0.020936766082928663,0.002584213762609457,0.005346272852457687,-0.0027620590898482303,0.0,0.0
0.65,1000000,2,full,20,100,80,0.08134654176968538,0.06613447011355258,0.005956450643595322,0.015212071656132795,-0.009255621012537477,0.0,0.0
0.65,1000000,2,full,100,1000,900,0.5168195905033683,0.45225081281768925,0.03019621570466391,0.06456877768567909,-0.03437256198101518,0.0,0.0
0.65,1000000,2,full,1000,10000,9000,5.846832289124196,5.455789604931917,0.4140868981142444,0.3910426841922785,0.023044213921965984,0.0,0.0
0.65,1000000,3,full,0,20,20,0.02026002346597965,0.01637201467201598,0.0016726179520683178,0.003888008793963671,-0.002215390841895353,0.0,0.0
0.65,1000000,3,full,20,100,80,0.0745698944468264,0.06326060457123842,0.005274502420756407,0.011309289875587991,-0.006034787454831589,0.0,0.0
0.65,1000000,3,full,100,1000,900,0.47573971091218636,0.42607447906178597,0.023151833353267794,0.04966523185040039,-0.02651339849713258,0.0,0.0
0.65,1000000,3,full,1000,10000,9000,4.347320065212703,4.1661944004154,0.2303217290526994,0.1811256647973023,0.0491960642553968,0.0,0.0
0.65,1000000,4,full,0,20,20,0.028087773434969238,0.02242549109135921,0.002859188280382151,0.005662282343610027,-0.002803094063227877,0.0,0.0
0.65,1000000,4,full,20,100,80,0.0830054206735664,0.06730161442453322,0.006923765026429861,0.01570380624903317,-0.008780041222603313,0.0,0.0
0.65,1000000,4,full,100,1000,900,0.5226068350095797,0.4610501503310533,0.03074795123907162,0.06155668467852643,-0.030808733439454783,0.0,0.0
0.65,1000000,4,full,1000,10000,9000,5.136824918785722,4.833904486755104,0.33333316688620995,0.3029204320306178,0.030412734855592483,0.0,0.0
0.65,1000000,5,full,0,20,20,0.022524100754098966,0.01831253115255842,0.0018205680623090345,0.004211569601540545,-0.0023910015392315104,0.0,0.0
0.65,1000000,5,full,20,100,80,0.07079521219015494,0.05892613662606144,0.004995568065331051,0.0118690755640935,-0.006873507498762449,0.0,0.0
0.65,1000000,5,full,100,1000,900,0.46878062203372506,0.4135283446967949,0.023338303719047156,0.05525227733693017,-0.03191397361788301,0.0,0.0
0.65,1000000,5,full,1000,10000,9000,4.579224996180114,4.340848597755491,0.25761766622419474,0.23837639842462366,0.019241267799571027,0.0,0.0
0.65,1000000,6,full,0,20,20,0.0264918036823229,0.02150186305996438,0.0027072224151392997,0.004989940622358521,-0.0022827182072192205,0.0,0.0
0.65,1000000,6,full,20,100,80,0.08496888620886844,0.06929116028112976,0.0070013623713143115,0.01567772592773868,-0.008676363556424371,0.0,0.0
0.65,1000000,6,full,100,1000,900,0.5162813030748347,0.4541079553444075,0.029394919364173638,0.06217334773042715,-0.0327784283662535,0.0,0.0
0.65,1000000,6,full,1000,10000,9000,5.103277411299264,4.818325743842663,0.3201480469682275,0.2849516674566015,0.035196379511625686,0.0,0.0
0.65,1000000,7,full,0,20,20,0.030287466359298753,0.023463371099126513,0.0032364696971521265,0.00682409526017224,-0.0035876255630201137,0.0,0.0
0.65,1000000,7,full,20,100,80,0.09446984425820557,0.07539287020419372,0.008503618082271224,0.019076974054011847,-0.010573355971740625,0.0,0.0
0.65,1000000,7,full,100,1000,900,0.5640931235762942,0.48761686200730187,0.03620516674443089,0.07647626156899229,-0.04027109482456137,0.0,0.0
0.65,1000000,7,full,1000,10000,9000,6.14176943835483,5.727149638598835,0.4712758262183879,0.41461979975599483,0.05665602646239343,0.0,0.0
0.65,1000000,8,full,0,20,20,0.02323348543596156,0.018865474712159727,0.002580711874745253,0.004368010723801833,-0.0017872988490565782,0.0,0.0
0.65,1000000,8,full,20,100,80,0.06914315571331556,0.05860433090593985,0.005800531918935254,0.01053882480737571,-0.004738292888440451,0.0,0.0
0.65,1000000,8,full,100,1000,900,0.49480744139456745,0.439648038091424,0.031303578395568514,0.05515940330314345,-0.02385582490757493,0.0,0.0
0.65,1000000,8,full,1000,10000,9000,4.832460306924165,4.552863496731549,0.3415602115079132,0.27959681019261673,0.061963401315296096,0.0,0.0
0.65,1000000,9,full,0,20,20,0.02734270199264314,0.020117319095528243,0.0033053349634624687,0.007225382897114895,-0.003920047933652426,0.0,0.0
0.65,1000000,9,full,20,100,80,0.07971178168510545,0.0659749956326299,0.007837184518608672,0.013736786052475553,-0.005899601533866886,0.0,0.0
0.65,1000000,9,full,100,1000,900,0.6234345120025628,0.5362270128048457,0.059471787244929006,0.08720749919771709,-0.027735711952788122,0.0,0.0
0.65,1000000,9,full,1000,10000,9000,6.72338062804806,6.110268620628963,0.6534851611905055,0.6131120074190974,0.04037315377140782,0.0,0.0
0.65,1000000,0,centered,0,20,20,0.03232835914769168,0.02648165738125129,0.0013832842471665295,0.00584670176644039,-0.004463417519273861,0.0,0.0
0.65,1000000,0,centered,20,100,80,0.09275983543665826,0.08050916472363004,0.0031357988770031714,0.012250670713028225,-0.009114871836025051,0.0,0.0
0.65,1000000,0,centered,100,1000,900,0.621262450318947,0.5643763299312967,0.015191848601914613,0.056886120387650285,-0.041694271785735704,0.0,0.0
0.65,1000000,0,centered,1000,10000,9000,6.700081549569598,6.528829934867725,0.18703559997062827,0.17125161470187322,0.01578398526875535,0.0,0.0
0.65,1000000,1,centered,0,20,20,0.021144213694236996,0.018765223544212655,0.0010298399649898812,0.002378990150024341,-0.0013491501850344603,0.0,0.0
0.65,1000000,1,centered,20,100,80,0.06852676109500419,0.059085133461964,0.002596398428021938,0.00944162763304019,-0.006845229205018254,0.0,0.0
0.65,1000000,1,centered,100,1000,900,0.45304390595115845,0.41677312391303045,0.011382444237800635,0.036270782038128,-0.024888337800327343,0.0,0.0
0.65,1000000,1,centered,1000,10000,9000,4.673410865291618,4.601732542001041,0.1287891548298877,0.07167832329057777,0.05711083153931007,0.0,0.0
0.65,1000000,2,centered,0,20,20,0.026114457931596273,0.022323104847389818,0.0011887790978316432,0.003791353084206455,-0.002602573986374812,0.0,0.0
0.65,1000000,2,centered,20,100,80,0.07904891569000243,0.0674275382216543,0.002700534377830104,0.011621377468348126,-0.008920843090518021,0.0,0.0
0.65,1000000,2,centered,100,1000,900,0.5280981244498935,0.4803263578246809,0.013772312194634605,0.04777176662521254,-0.03399945443057795,0.0,0.0
0.65,1000000,2,centered,1000,10000,9000,6.097422932415562,5.930953566420337,0.18911017123589852,0.16646936599522544,0.022640805240673245,0.0,0.0
0.65,1000000,3,centered,0,20,20,0.02053708447429805,0.01745709576638367,0.0007963030317382757,0.0030799887079143787,-0.002283685676176102,0.0,0.0
0.65,1000000,3,centered,20,100,80,0.07463077736147618,0.0661095776210158,0.0024758229428526028,0.00852119974046038,-0.006045376797607777,0.0,0.0
0.65,1000000,3,centered,100,1000,900,0.48329021087171375,0.44600146759743353,0.010852195440054434,0.03728874327428022,-0.026436547834225776,0.0,0.0
0.65,1000000,3,centered,1000,10000,9000,4.567644684590027,4.508287675079259,0.10816178258210914,0.05935700951076761,0.04880477307134168,0.0,0.0
0.65,1000000,4,centered,0,20,20,0.02670264606202773,0.022778791868706162,0.00130103541371502,0.003923854193321568,-0.0026228187796065484,0.0,0.0
0.65,1000000,4,centered,20,100,80,0.08157748146829548,0.06945951374648834,0.0032389897047388747,0.012117967721807135,-0.00887897801706826,0.0,0.0
0.65,1000000,4,centered,100,1000,900,0.5313349770085722,0.48753658643069453,0.01428643386273852,0.04379839057787771,-0.029511956715139176,0.0,0.0
0.65,1000000,4,centered,1000,10000,9000,5.276201969590905,5.150581857432695,0.15523054125288616,0.12562011215820945,0.029610429094677038,0.0,0.0
0.65,1000000,5,centered,0,20,20,0.02203880100467675,0.019081592054168046,0.0008419345298675213,0.0029572089505087024,-0.002115274420641182,0.0,0.0
0.65,1000000,5,centered,20,100,80,0.07197355621769594,0.06278391602667234,0.002338055741128331,0.009189640191023599,-0.006851584449895268,0.0,0.0
0.65,1000000,5,centered,100,1000,900,0.49143735515701853,0.449751077526626,0.010857432856786458,0.04168627763039251,-0.030828844773606034,0.0,0.0
0.65,1000000,5,centered,1000,10000,9000,4.88807712657528,4.787404978871132,0.11916791572906844,0.1006721477041479,0.0184957680249207,0.0,0.0
0.65,1000000,6,centered,0,20,20,0.027834635859699745,0.02437824803986499,0.0012124338347583937,0.003456387819834754,-0.0022439539850763607,0.0,0.0
0.65,1000000,6,centered,20,100,80,0.08846328697612559,0.0770337887241605,0.0030571339519954287,0.011429498251965084,-0.008372364299969653,0.0,0.0
0.65,1000000,6,centered,100,1000,900,0.5609311393019379,0.5156981840213557,0.013073071365102103,0.04523295528058224,-0.03215988391548019,0.0,0.0
0.65,1000000,6,centered,1000,10000,9000,5.610440997601342,5.5030321260907105,0.14219469045576333,0.10740887151063117,0.03478581894513244,0.0,0.0
0.65,1000000,7,centered,0,20,20,0.029895729400023146,0.02502004238451097,0.001480414854595667,0.004875687015512175,-0.003395272160916507,0.0,0.0
0.65,1000000,7,centered,20,100,80,0.09639892815958075,0.08178382174125157,0.003896927661568473,0.01461510641832918,-0.010718178756760705,0.0,0.0
0.65,1000000,7,centered,100,1000,900,0.5963648987785924,0.5407599861974789,0.016705031429594452,0.05560491258111355,-0.0388998811515191,0.0,0.0
0.65,1000000,7,centered,1000,10000,9000,6.602457110543715,6.4424225141620415,0.21635240556893104,0.1600345963816734,0.056317809187257595,0.0,0.0
0.65,1000000,8,centered,0,20,20,0.025368609808841584,0.021919928814890834,0.0010323602204000972,0.0034486809939507507,-0.0024163207735506537,0.0,0.0
0.65,1000000,8,centered,20,100,80,0.07584287304769669,0.06875257133491033,0.002378594874255285,0.007090301712786351,-0.00471170683853106,0.0,0.0
0.65,1000000,8,centered,100,1000,900,0.5583320769431349,0.5217801816918748,0.012751899378470741,0.036551895251260125,-0.02379999587278936,0.0,0.0
0.65,1000000,8,centered,1000,10000,9000,5.722652287698871,5.645432229662716,0.13920652797458602,0.07722005803615506,0.06198646993843138,0.0,0.0
0.65,1000000,9,centered,0,20,20,0.02615450974192543,0.021610763409629544,0.001250008054184202,0.0045437463322958865,-0.003293738278111684,0.0,0.0
0.65,1000000,9,centered,20,100,80,0.07929505788285732,0.07085660767205211,0.002931038168030077,0.008438450210805207,-0.005507412042775134,0.0,0.0
0.65,1000000,9,centered,100,1000,900,0.6519311703788084,0.6010773909315225,0.02239930249231088,0.050853779447285974,-0.02845447695497505,0.0,0.0
0.65,1000000,9,centered,1000,10000,9000,7.220356553419569,7.014905207877104,0.24582107757702437,0.2054513455424649,0.04036973203455929,0.0,0.0
0.65,1000000,0,variance,0,20,20,0.009944168254418954,0.008620358428641275,0.00016910141164138743,0.0013238098257776793,-0.001154708414136292,-0.006784523792799343,0.005460715316778076
0.65,1000000,0,variance,20,100,80,0.02727066226261623,0.025020536723817606,0.0003684328011749497,0.0022501255387986224,-0.0018816927376236713,-0.019774839204746188,0.017524708800138837
0.65,1000000,0,variance,100,1000,900,0.18780832476259418,0.1764836586678293,0.0017587051378848873,0.011324666094764874,-0.009565960956879976,-0.13367344676575402,0.12234876683843207
0.65,1000000,0,variance,1000,10000,9000,2.1046797656905594,2.0862438382565367,0.02166209224721157,0.01843592743402267,0.0032261648131890475,-2.166929243767213,2.1484932927915814
0.65,1000000,1,variance,0,20,20,0.006765042912588039,0.006432865809020856,0.00015264699800367792,0.00033217710356718295,-0.00017953010556350478,-0.005286849332137583,0.004954669899814567
0.65,1000000,1,variance,20,100,80,0.022131366059200196,0.02008225782920537,0.0004044771833982306,0.002049108229994826,-0.0016446310465965952,-0.017756585257147052,0.015707475849951913
0.65,1000000,1,variance,100,1000,900,0.14770717600074362,0.14006695921927934,0.001736015268208442,0.007640216781464287,-0.005904201513255852,-0.10172890128110312,0.09408868578250845
0.65,1000000,1,variance,1000,10000,9000,1.6011877575367393,1.5959686912161652,0.01986916276095065,0.005219066320574006,0.014650096440376625,-1.7371180987813843,1.7318990235207967
0.65,1000000,2,variance,0,20,20,0.00910615365634502,0.008304981866278977,0.00018550883066396014,0.0008011717900660437,-0.0006156629594020833,-0.004272848412340225,0.003471671934915887
0.65,1000000,2,variance,20,100,80,0.028651936522753284,0.0261777954208083,0.0004482271576780895,0.002474141101944983,-0.0020259139442668946,-0.013129105825975882,0.010654966232414815
0.65,1000000,2,variance,100,1000,900,0.18991037400923702,0.17957807130017656,0.0022275140517072902,0.010332302709060465,-0.008104788657353174,-0.07016600583084139,0.0598337149521717
0.65,1000000,2,variance,1000,10000,9000,2.2363889013397737,2.2113785666999446,0.03043222090496863,0.025010334639829157,0.005421886265139619,-1.2951604159060153,1.2701500276644702
0.65,1000000,3,variance,0,20,20,0.00558979988149237,0.004832938212919605,9.291850346285324e-05,0.000756861668572765,-0.000663943165109912,-0.0046912056550617465,0.003934343662335407
0.65,1000000,3,variance,20,100,80,0.0204697941225647,0.018889088210465844,0.00030340368959663055,0.0015807059120988565,-0.001277302222502226,-0.01684766395622974,0.015266955456879911
0.65,1000000,3,variance,100,1000,900,0.13315064170110208,0.12578832055144845,0.0013582055322539205,0.007362321149653628,-0.006004115617399719,-0.11147735415075877,0.10411504988749434
0.65,1000000,3,variance,1000,10000,9000,1.2897733301767955,1.2887964154189548,0.01341970304845479,0.0009769147578406745,0.012442788290614182,-1.6912831454156894,1.6903062008994632
0.65,1000000,4,variance,0,20,20,0.007642630628910055,0.006697923318768437,0.00021052208713888185,0.0009447073101416185,-0.000734185223002737,-0.008084805015475099,0.007140099367802309
0.65,1000000,4,variance,20,100,80,0.021592793801366337,0.01935313269502289,0.00046548232146738177,0.0022396611063434484,-0.0017741787848760682,-0.023063420533260486,0.020823756189382873
0.65,1000000,4,variance,100,1000,900,0.14696716697712991,0.1377598438267588,0.002158946439555375,0.009207323150371122,-0.007048376710815735,-0.13326551867543884,0.12405819479416628
