a,start,seed,geometry,phase,expected_linear,expected_injection,fullbatch_injection,noise_injection,expected_net,q,self_variance_rate
0.6,1000000,4,centered,20,-0.00023055655983254329,0.00011245936814204914,3.74753216031183e-05,7.498404653893086e-05,-0.00011809719169049412,0.028952422442512026,-0.04379132443346129
0.6,1000000,4,centered,100,-0.0001722751424202071,3.840052890078466e-05,4.383885422696094e-06,3.401664347808857e-05,-0.00013387461351942247,0.010552091681114085,-0.030831778569159432
0.6,1000000,4,centered,1000,-4.0931460317397736e-05,1.4991075310893334e-05,1.167869472265914e-06,1.3823205838627425e-05,-2.5940385006504395e-05,-0.005854168464339414,-0.018071746402556724
0.6,1000000,4,centered,5000,-5.2911939471159425e-05,2.047095557313304e-05,4.11848546774944e-06,1.63524701053836e-05,-3.2440983898026353e-05,0.003978797251978772,-0.033065708116365916
0.6,1000000,4,centered,9999,-3.400536390115363e-06,1.934490712745972e-05,4.004596664426369e-06,1.5340310463033353e-05,1.5944370737344363e-05,0.00840271337769015,-0.045304079378440186
0.6,1000000,5,centered,0,-0.00021930273848633485,0.00010561561431850455,3.097587293683935e-05,7.463974138166518e-05,-0.00011368712416783031,0.025593462712910468,-0.03704996793693175
0.6,1000000,5,centered,20,-0.00029396300232594483,8.616035153201263e-05,2.7671922081533262e-05,5.848842945047937e-05,-0.00020780265079393232,0.01973019319365877,-0.032396500296619106
0.6,1000000,5,centered,100,-0.00021415899185161624,4.181641480633304e-05,1.1747106430743357e-05,3.006930837558968e-05,-0.00017234257704528324,0.007739151498263249,-0.025255338305801806
0.6,1000000,5,centered,1000,4.1385116257265267e-05,9.949504620032647e-06,1.16521044440806e-06,8.784294175624586e-06,5.1334620877297905e-05,-0.005578501617243401,-0.013336934915889926
0.6,1000000,5,centered,5000,5.913003817474744e-06,1.3777601676930494e-05,1.1969334052036833e-06,1.2580668271726813e-05,1.9690605494405238e-05,0.0015182607192221087,-0.026052838052124827
0.6,1000000,5,centered,9999,-2.6626006104725736e-05,1.3553109754328265e-05,3.337953571505946e-06,1.0215156182822319e-05,-1.3072896350397488e-05,0.002514086848515756,-0.03547936204041704
0.6,1000000,6,centered,0,-0.00022549356890429255,8.360921154835787e-05,1.9015414461502163e-05,6.459379708685573e-05,-0.00014188435735593464,0.030984651839791752,-0.029063392697631044
0.6,1000000,6,centered,20,-0.00024307211396153112,6.960085910075132e-05,1.3529153488777153e-05,5.607170561197418e-05,-0.0001734712548607798,0.025445346016052146,-0.027298779290839834
0.6,1000000,6,centered,100,-0.00011462142148676042,3.5563264962372665e-05,8.583677856390352e-06,2.6979587105982317e-05,-7.905815652438776e-05,0.00867209610271331,-0.018223419286694683
0.6,1000000,6,centered,1000,-1.684178990250741e-05,1.4249765181286868e-05,1.7997708035082418e-06,1.2449994377778627e-05,-2.5920247212205468e-06,-0.00473995951273614,-0.01120600852349032
0.6,1000000,6,centered,5000,-1.3135634206379039e-05,1.8268455811064086e-05,3.7068341356172224e-06,1.4561621675446868e-05,5.13282160468506e-06,0.009454976764062047,-0.02225137668238334
0.6,1000000,6,centered,9999,-3.240164760993858e-05,2.067534799218416e-05,6.19765102734316e-06,1.4477696964841001e-05,-1.1726299617754412e-05,0.008488934170511572,-0.029860908871067366
0.6,1000000,7,centered,0,-0.000581542678267937,0.00016837634694997683,5.845815864035009e-05,0.00010991818830962674,-0.0004131663313179603,0.03536945954637222,-0.04277173439072958
0.6,1000000,7,centered,20,-0.00027644831020964984,0.00012996744265110586,3.6514986381132436e-05,9.34524562699734e-05,-0.00014648086755854401,0.02676931750996718,-0.03719896475635883
0.6,1000000,7,centered,100,-0.00011850074797852942,3.6578790066565625e-05,2.27071248030569e-06,3.430807758625994e-05,-8.19219579119638e-05,0.009520212309714783,-0.023710531465180013
0.6,1000000,7,centered,1000,2.2369339816130362e-05,1.6789771227723182e-05,1.1902760652383925e-06,1.559949516248479e-05,3.9159111043853565e-05,-0.0004045731662068852,-0.015533416267833403
0.6,1000000,7,centered,5000,4.847373854240595e-05,2.706008446582671e-05,4.685839388747999e-06,2.237424507707871e-05,7.553382300823266e-05,0.009760118066556996,-0.0313556284137084
0.6,1000000,7,centered,9999,5.339976354267172e-05,2.0868901688602697e-05,2.364976150231545e-06,1.850392553837116e-05,7.426866523127443e-05,0.006987775092528815,-0.041629601289926405
0.6,1000000,8,centered,0,-0.0002993057611578519,0.00011612343114031228,3.539582346987294e-05,8.072760767043935e-05,-0.00018318233001753958,0.026172003559181634,-0.03676662678057114
0.6,1000000,8,centered,20,-0.00043274390351708014,9.562720789510053e-05,3.4727323166073296e-05,6.0899884729027243e-05,-0.0003371166956219796,0.01923880161481421,-0.031399253921406446
0.6,1000000,8,centered,100,-0.00016466767635807527,5.210967819724138e-05,1.7352862699519944e-05,3.475681549772144e-05,-0.00011255799816083392,0.005098871464345285,-0.02383115720753596
0.6,1000000,8,centered,1000,1.859600690347135e-05,1.5432934524466618e-05,2.7551794370718785e-06,1.267775508739474e-05,3.402894142793798e-05,-0.008542151007414706,-0.015282667405474503
0.6,1000000,8,centered,5000,3.885074804789039e-05,1.8869151379685207e-05,2.8700836087622624e-06,1.599906777092294e-05,5.7719899427575584e-05,0.0005687135051063636,-0.030098184761347253
0.6,1000000,8,centered,9999,-5.3766220156786905e-05,1.724812508161741e-05,3.0979565274155893e-06,1.415016855420182e-05,-3.651809507516952e-05,0.002425878677211272,-0.03942704067956602
0.6,1000000,9,centered,0,-0.0007486200172099742,0.00012286174727698344,3.0136955149594516e-05,9.272479212738897e-05,-0.0006257582699329908,0.037299683435180656,-0.057592800757216865
0.6,1000000,9,centered,20,-0.00035728393010042204,6.89841681365024e-05,9.884589693871359e-06,5.909957844263105e-05,-0.0002882997619639196,0.028494034045215277,-0.040671542782435566
0.6,1000000,9,centered,100,-0.00014522270375738166,3.4792506752227435e-05,1.8017528912397537e-06,3.299075386098768e-05,-0.00011043019700515423,0.00978980658349754,-0.02882040961663865
0.6,1000000,9,centered,1000,-0.00014306961559878994,3.239079074987558e-05,3.4375014556935993e-06,2.8953289294181986e-05,-0.00011067882484891435,-0.012691713551568,-0.01760651831116251
0.6,1000000,9,centered,5000,-9.02062273465664e-05,3.292154094042936e-05,2.8106825102084776e-06,3.0110858430220877e-05,-5.7284686406137044e-05,-5.737695429048273e-05,-0.04004429464337216
0.6,1000000,9,centered,9999,-9.220082701698668e-05,3.289023217605296e-05,4.291621239313197e-06,2.8598610936739752e-05,-5.931059484093373e-05,-0.0007424744743736324,-0.051776579322864225
0.6,1000000,0,variance,0,-4.873919602577491e-05,1.554500872225602e-05,2.8050487632534642e-06,1.2739959959002557e-05,-3.3194187303518874e-05,0.03783801825392885,-0.04696400005927303
0.6,1000000,0,variance,20,-1.927166247455595e-05,1.3535234773493908e-05,3.008540816971682e-06,1.0526693956522228e-05,-5.736427701062044e-06,0.03355853334552948,-0.03664403211146817
0.6,1000000,0,variance,100,-3.955331639626703e-05,4.891377249355232e-06,5.118008053864288e-07,4.379576443968804e-06,-3.466193914691179e-05,0.01357061278133774,-0.026215761765042523
0.6,1000000,0,variance,1000,-1.3895979336152912e-05,1.926517122788503e-06,1.623072797089152e-07,1.764209843079588e-06,-1.1969462213364408e-05,-0.008399342317404841,-0.018033807780978177
0.6,1000000,0,variance,5000,-2.1838175774731227e-05,2.9446224520736087e-06,5.520781474983648e-07,2.392544304575244e-06,-1.889355332265762e-05,0.005142093966240445,-0.03521754892063058
0.6,1000000,0,variance,9999,9.173980084185355e-06,2.943696295058058e-06,5.770826421658469e-07,2.366613652892211e-06,1.2117676379243407e-05,0.009364745172762838,-0.04559650954119119
0.6,1000000,1,variance,0,-3.87209717058445e-05,1.766677299589809e-05,4.794286116031263e-06,1.2872486879866828e-05,-2.1054198709946415e-05,0.03511590197932942,-0.030098944990457205
0.6,1000000,1,variance,20,-3.2068247992584854e-05,1.1291998879477474e-05,1.556986370171004e-06,9.73501250930647e-06,-2.0776249113107376e-05,0.030620248217117996,-0.02691620977327643
0.6,1000000,1,variance,100,-5.2189613544072994e-05,6.5362250263746886e-06,1.1098571848049043e-06,5.426367841569784e-06,-4.565338851769829e-05,0.01677436642220521,-0.019092001623381948
0.6,1000000,1,variance,1000,-1.2412698070797631e-05,1.919072652107599e-06,1.549324504268905e-07,1.7641402016807085e-06,-1.0493625418690031e-05,-0.0023476050734354617,-0.00971972619228847
0.6,1000000,1,variance,5000,-6.110871769917469e-06,3.1389955949877855e-06,6.94076141960541e-07,2.444919453027245e-06,-2.97187617492969e-06,0.011401377273269878,-0.020092833114231417
0.6,1000000,1,variance,9999,8.176532513002808e-07,2.163472222656715e-06,2.4733887335492304e-07,1.916133349301792e-06,2.9811254739569953e-06,0.01234273150645656,-0.029499071210614843
0.6,1000000,2,variance,0,-5.224471401025059e-05,1.875244537554677e-05,4.046308905594316e-06,1.4706136469952451e-05,-3.349226863470382e-05,0.02640939916696018,-0.03511593128228614
0.6,1000000,2,variance,20,-5.833441184947047e-05,1.4307325470918248e-05,2.744660588509291e-06,1.1562664882408958e-05,-4.402708637855222e-05,0.02136091671637202,-0.03132782263035134
0.6,1000000,2,variance,100,-3.73366249811711e-05,7.66167696963703e-06,1.2856618321153456e-06,6.376015137521682e-06,-2.9674948011534062e-05,0.009736201155581175,-0.018575114255792353
0.6,1000000,2,variance,1000,3.6129332360841667e-06,2.9910643904337307e-06,4.154885444177185e-07,2.5755758460160125e-06,6.603997626517887e-06,-0.0032842549463081047,-0.01405445105824307
0.6,1000000,2,variance,5000,-5.766631379096377e-06,3.839350139211272e-06,4.461658629787015e-07,3.3931842762325704e-06,-1.927281239885108e-06,-0.0023135966748125255,-0.023692873133487252
0.6,1000000,2,variance,9999,-4.736076512793296e-05,5.111867726780908e-06,1.2479824294432244e-06,3.863885297337684e-06,-4.224889740115208e-05,-0.0021929395613454446,-0.030832144145359185
0.6,1000000,3,variance,0,-6.118654093038273e-05,1.1189322678407319e-05,2.3755878956043555e-06,8.813734782802962e-06,-4.999721825197541e-05,0.017579914083984363,-0.03065338949709993
0.6,1000000,3,variance,20,-3.4371111855955244e-05,9.366419032088663e-06,2.1855846982062234e-06,7.180834333882441e-06,-2.500469282386658e-05,0.014287190193996635,-0.029555481423121945
0.6,1000000,3,variance,100,-2.0263234643389336e-05,4.146336906760449e-06,4.943777021764483e-07,3.6519592045840006e-06,-1.6116897736628887e-05,0.0009291922521986242,-0.023027637788233263
0.6,1000000,3,variance,1000,-5.061681748736883e-06,1.1730798781312148e-06,9.745778315715151e-08,1.0756220949740633e-06,-3.888601870605668e-06,-0.014929126659844695,-0.012463865533293782
0.6,1000000,3,variance,5000,5.8782060159341505e-06,1.2725351215824632e-06,1.44050036588792e-07,1.1284850849936713e-06,7.150741137516611e-06,-0.00709281421477723,-0.0221967404050933
0.6,1000000,3,variance,9999,5.017118680489985e-06,1.2212316693501618e-06,2.027854203488265e-07,1.0184462490013354e-06,6.238350349840146e-06,-0.003933785532171805,-0.03315887776747948
0.6,1000000,4,variance,0,-6.248275663584595e-05,2.061668759791427e-05,4.246405854549289e-06,1.637028174336498e-05,-4.1866069037931664e-05,0.034566109662590654,-0.05189405933762102
0.6,1000000,4,variance,20,-4.010519773175343e-05,1.6056636710446042e-05,4.0708622890375246e-06,1.1985774421408517e-05,-2.40485610213074e-05,0.028952422442512026,-0.04379132443346129
0.6,1000000,4,variance,100,-3.849941180854984e-05,6.001974512721203e-06,7.768676753688013e-07,5.2251068373524024e-06,-3.249743729582863e-05,0.010552091681114085,-0.030831778569159432
0.6,1000000,4,variance,1000,-9.142617542074724e-06,2.2464618447668876e-06,1.8282818450037736e-07,2.06363366026651e-06,-6.896155697307833e-06,-0.005854168464339414,-0.018071746402556724
0.6,1000000,4,variance,5000,-2.2350045879128548e-05,3.073963007728008e-06,5.645705723102453e-07,2.5093924354177637e-06,-1.9276082871400538e-05,0.003978797251978772,-0.033065708116365916
0.6,1000000,4,variance,9999,5.616945766153009e-06,2.8153094930137567e-06,4.952843146667436e-07,2.320025178347013e-06,8.432255259166765e-06,0.00840271337769015,-0.045304079378440186
0.6,1000000,5,variance,0,-8.009711938339842e-05,1.604996308517924e-05,3.951463058520359e-06,1.2098500026658877e-05,-6.40471562982192e-05,0.025593462712910468,-0.03704996793693175
0.6,1000000,5,variance,20,-3.042297841418052e-05,1.340084099306388e-05,3.6378208320916823e-06,9.763020160972199e-06,-1.7022137421116662e-05,0.01973019319365877,-0.032396500296619106
0.6,1000000,5,variance,100,-5.453593093503503e-05,6.070681258255426e-06,1.3336899982351518e-06,4.736991260020274e-06,-4.846524967677959e-05,0.007739151498263249,-0.025255338305801806
0.6,1000000,5,variance,1000,-1.1272212590617551e-05,1.449133051359016e-06,1.381051199323869e-07,1.3110279314266291e-06,-9.823079539258532e-06,-0.005578501617243401,-0.013336934915889926
0.6,1000000,5,variance,5000,-6.829226195105016e-06,1.908849733839223e-06,1.3537949555125995e-07,1.7734702382879633e-06,-4.920376461265794e-06,0.0015182607192221087,-0.026052838052124827
0.6,1000000,5,variance,9999,2.8605563327295005e-06,2.0859470338637843e-06,4.337593045425389e-07,1.6521877293212456e-06,4.946503366593291e-06,0.002514086848515756,-0.03547936204041704
0.6,1000000,6,variance,0,-4.651111699943429e-05,9.800492215495624e-06,1.3427124833258713e-06,8.457779732169752e-06,-3.6710624783938655e-05,0.030984651839791752,-0.029063392697631044
0.6,1000000,6,variance,20,-7.55963883029452e-05,9.09785299500193e-06,1.1926390723222646e-06,7.905213922679668e-06,-6.649853530794326e-05,0.025445346016052146,-0.027298779290839834
0.6,1000000,6,variance,100,-3.55663659675103e-06,4.147947954006878e-06,5.441793472583656e-07,3.6037686067485115e-06,5.913113572558462e-07,0.00867209610271331,-0.018223419286694683
0.6,1000000,6,variance,1000,-7.069724722519426e-06,1.774163202656747e-06,1.7981123515947576e-07,1.5943519674972715e-06,-5.295561519862676e-06,-0.00473995951273614,-0.01120600852349032
0.6,1000000,6,variance,5000,-2.2569967926473487e-06,2.1432783304277066e-06,3.019592187363608e-07,1.8413191116913458e-06,-1.1371846221963937e-07,0.009454976764062047,-0.02225137668238334
0.6,1000000,6,variance,9999,-1.4196815034809973e-05,2.59244189352752e-06,5.53351859056186e-07,2.039090034471334e-06,-1.160437314128245e-05,0.008488934170511572,-0.029860908871067366
0.6,1000000,7,variance,0,-3.53521721099366e-05,2.5698149514103985e-05,6.835073702138767e-06,1.8863075811965218e-05,-9.654022595832604e-06,0.03536945954637222,-0.04277173439072958
0.6,1000000,7,variance,20,-2.07000102730854e-05,1.922414682025033e-05,4.462976614525851e-06,1.476117020572448e-05,-1.475863452835076e-06,0.02676931750996718,-0.03719896475635883
0.6,1000000,7,variance,100,-7.288227680918732e-05,5.378754904115307e-06,3.7154531404278555e-07,5.007209590072521e-06,-6.750352190507201e-05,0.009520212309714783,-0.023710531465180013
0.6,1000000,7,variance,1000,3.9512008483332394e-05,2.3684733855486785e-06,1.6567283231823605e-07,2.2028005532304418e-06,4.188048186888107e-05,-0.0004045731662068852,-0.015533416267833403
0.6,1000000,7,variance,5000,1.5621222294399303e-05,4.145131994204167e-06,7.270173310658112e-07,3.4181146631383568e-06,1.976635428860346e-05,0.009760118066556996,-0.0313556284137084
0.6,1000000,7,variance,9999,3.37166386548338e-05,3.161212342127129e-06,3.722379328257821e-07,2.7889744093013478e-06,3.687785099696093e-05,0.006987775092528815,-0.041629601289926405
0.6,1000000,8,variance,0,-5.085084587107356e-05,1.3556096017691533e-05,2.725725183051071e-06,1.0830370834640457e-05,-3.729474985338203e-05,0.026172003559181634,-0.03676662678057114
0.6,1000000,8,variance,20,-4.234199337350328e-05,1.1202167678515011e-05,2.2206306165136603e-06,8.98153706200135e-06,-3.113982569498825e-05,0.01923880161481421,-0.031399253921406446
0.6,1000000,8,variance,100,-1.3962761278689438e-05,5.360593650634656e-06,9.453392572194416e-07,4.415254393415214e-06,-8.602167628054786e-06,0.005098871464345285,-0.02383115720753596
0.6,1000000,8,variance,1000,1.462825322368069e-07,1.6629547796979515e-06,1.6479156123311377e-07,1.4981632184648376e-06,1.8092373119347645e-06,-0.008542151007414706,-0.015282667405474503
0.6,1000000,8,variance,5000,-9.91845905712285e-06,2.041019478703024e-06,1.8476499300792423e-07,1.8562544856950995e-06,-7.877439578419821e-06,0.0005687135051063636,-0.030098184761347253
0.6,1000000,8,variance,9999,1.9630637715065437e-05,1.938894780885602e-06,2.0072919386794085e-07,1.7381655870176612e-06,2.1569532495951033e-05,0.002425878677211272,-0.03942704067956602
0.6,1000000,9,variance,0,-0.00025831274029043173,3.1466942397537285e-05,8.14347593985484e-06,2.3323466457682447e-05,-0.00022684579789289437,0.037299683435180656,-0.057592800757216865
0.6,1000000,9,variance,20,-3.552394772018413e-05,1.8145275823678086e-05,2.8138040888077874e-06,1.5331471734870296e-05,-1.7378671896506035e-05,0.028494034045215277,-0.040671542782435566
0.6,1000000,9,variance,100,-9.2743170042298e-05,8.843541627200421e-06,4.0556341685757823e-07,8.437978210342842e-06,-8.389962841509756e-05,0.00978980658349754,-0.02882040961663865
0.6,1000000,9,variance,1000,-6.256778654555956e-05,8.412082285436328e-06,9.478238899299811e-07,7.464258395506346e-06,-5.415570426012322e-05,-0.012691713551568,-0.01760651831116251
0.6,1000000,9,variance,5000,-5.325991019448026e-05,8.663618987599825e-06,8.09271603171441e-07,7.854347384428385e-06,-4.459629120688044e-05,-5.737695429048273e-05,-0.04004429464337216
0.6,1000000,9,variance,9999,-9.677375363524696e-05,9.046307220306911e-06,1.4014359037984435e-06,7.644871316508468e-06,-8.772744641494002e-05,-0.0007424744743736324,-0.051776579322864225
