a,seed,horizon,geometry,mean_net,normalized_net,median_size_ratio,unit_shrink_fraction
0.8,7,50,full,-0.7452197619791425,-0.37911225208029814,0.7664378143013704,0.97
0.8,7,50,variance,-0.06891386521773704,-0.5987818410406689,0.4001162155098652,0.88
0.8,7,100,full,-0.860993000545062,-0.43800904392971207,0.6658113996008921,0.94
0.8,7,100,variance,-0.036150571228834194,-0.3141066826926703,0.28997578610940733,0.88
0.8,7,110,full,-1.0085487472957002,-0.5130744062725726,0.6358886508020498,0.94
0.8,7,110,variance,-0.05860319574615792,-0.509194039963957,0.2711858488385169,0.88
0.8,7,200,full,-1.3117136300622985,-0.6673020949641152,0.4960067751446797,0.95
0.8,7,200,variance,-0.05789930999055846,-0.5030780862688844,0.3525127837467269,0.85
0.8,7,500,full,-1.6618275032488545,-0.8454139295131647,0.26361133522143765,0.99
0.8,7,500,variance,-0.07100035567725699,-0.6169110316573576,0.27668235551537346,0.9
0.8,8,1,full,-0.2464079153915172,-0.12366268744335761,0.9348688035102952,0.9
0.8,8,1,variance,-0.038987091475414876,-0.32401956061061427,0.740099047010877,0.87
0.8,8,2,full,-0.2512607500864085,-0.12609813915819032,0.930668276775524,0.91
0.8,8,2,variance,-0.03763751454009936,-0.31280330135549883,0.7454628358511006,0.85
0.8,8,5,full,-0.2531704459285905,-0.12705654229904884,0.9188576655264405,0.84
0.8,8,5,variance,-0.03211836931026395,-0.26693399065184864,0.6963749253299689,0.79
0.8,8,10,full,-0.4763558946931614,-0.23906476390437142,0.8753984763622003,0.97
0.8,8,10,variance,-0.0753021794214906,-0.6258322476956042,0.433758127750947,0.92
0.8,8,20,full,-0.5641909102634676,-0.28314579133319706,0.838033479458169,0.93
0.8,8,20,variance,-0.0721165394638659,-0.5993565702272278,0.42706115357151897,0.89
0.8,8,50,full,-0.8023343510898576,-0.40266085578560074,0.7538161502584568,0.98
0.8,8,50,variance,-0.07990984659487001,-0.6641263146921077,0.37013438861033554,0.92
0.8,8,100,full,-1.0089071016393338,-0.5063318009535982,0.6416324046985663,0.95
0.8,8,100,variance,-0.06058655383983926,-0.5035314975079745,0.32449679814173915,0.85
0.8,8,110,full,-1.11233684957946,-0.558239226782604,0.6120846186516846,0.97
0.8,8,110,variance,-0.07494570698057684,-0.6228696249580885,0.2167283526478856,0.86
0.8,8,200,full,-1.465842908127893,-0.7356503669975951,0.4619307987147877,0.99
0.8,8,200,variance,-0.08654090112527311,-0.7192366420854998,0.2539027248875781,0.93
0.8,8,500,full,-1.5766232698465807,-0.7912467841188278,0.30687067617657965,0.97
0.8,8,500,variance,-0.046471202929081065,-0.3862195969048574,0.34208961631264717,0.82
0.8,9,1,full,-0.25202998566743795,-0.12288660025050056,0.9358974243916305,0.92
0.8,9,1,variance,-0.044467890464392194,-0.342871378507001,0.7537803803888148,0.88
0.8,9,2,full,-0.391271413057009,-0.1907789408409164,0.8994287732191765,0.98
0.8,9,2,variance,-0.07629056861448272,-0.5882413614578056,0.5731333200016533,0.98
0.8,9,5,full,-0.4371131622591141,-0.21313079192746198,0.879324956185181,0.94
0.8,9,5,variance,-0.08000600734469039,-0.6168893945864448,0.44793763150148425,0.92
0.8,9,10,full,-0.49088788383497345,-0.23935065896580054,0.8642181804310913,0.97
0.8,9,10,variance,-0.07775101281308017,-0.5995021725818825,0.5036896515984838,0.92
0.8,9,20,full,-0.5370587617046237,-0.26186298898461485,0.8271437940058537,0.94
0.8,9,20,variance,-0.06850137715452838,-0.5281825013356222,0.4727949570008509,0.86
0.8,9,50,full,-0.6130123576761258,-0.29889699174829437,0.7622301074678057,0.88
0.8,9,50,variance,-0.03395929886297976,-0.261844479076533,0.3724330307228715,0.79
0.8,9,100,full,-0.8938054286824721,-0.4358081048386182,0.6474624214229765,0.91
0.8,9,100,variance,-0.04478206286921175,-0.3452938169092814,0.2603677372627536,0.84
0.8,9,110,full,-1.0628185404866202,-0.5182167382889866,0.6341982459180431,0.94
0.8,9,110,variance,-0.07072179366943772,-0.545303108213439,0.3369351397772538,0.85
0.8,9,200,full,-1.2894908404494532,-0.6287392550428058,0.4797946529493791,0.94
0.8,9,200,variance,-0.05118841510129044,-0.394690242016812,0.20868955090341063,0.87
0.8,9,500,full,-1.6677540355450922,-0.8131755550413758,0.26085781818183046,0.97
0.8,9,500,variance,-0.06820778112918653,-0.5259187178981384,0.26731447282142373,0.87
