seed,env,act1,act2,task,floor_acc,online_acc,online_ce,finite,train_acc,train_ce,a1_rms,wnorm_l1,wnorm_l2,wnorm_l3,cnorm_l1,lowgate_l1,nearzero_l1
1,RL,LR,LR,37,0.125,0.5020313,1.522085,True,0.8108333,0.6698396,1.255224,20.27583,3.882849,5.630596,20.06589,0,0.02661667
1,PM,ELU1,ELU1,37,0.1141667,0.9904687,0.04380224,True,1,4.010995e-05,2.408687,9.661057,4.278059,2.764355,9.574035,0.4393334,0.1521083
1,PM,ELU1,LR,37,0.1141667,0.9898958,0.03941452,True,1,3.774961e-05,2.138232,9.333538,3.204669,2.815723,9.264575,0.4940417,0.1437667
1,PM,LR,ELU1,37,0.1141667,0.9896354,0.05091456,True,1,9.990692e-05,1.827512,8.891231,4.343538,3.092101,8.72761,0,0.1204417
1,PM,LR,LR,37,0.1141667,0.9865937,0.05900776,True,1,7.271211e-05,1.700582,9.022199,3.79784,3.717145,8.870835,0,0.110075
2,RL,ELU1,ELU1,37,0.1116667,0.1069479,2.295755,True,0.1291667,2.246974,21.02223,13.71532,4.514265,4.08501,13.52933,0.667425,0.04896666
2,RL,ELU1,LR,37,0.1116667,0.3018854,1.868629,True,0.46,1.40747,1.482492,24.97459,4.160144,2.934574,24.87225,0.9577416,0.008274999
2,RL,LR,ELU1,37,0.1116667,0.1046354,2.305932,True,0.1183333,2.282499,7.257685,18.84751,5.508445,4.673429,17.85925,0,0.02705834
2,RL,LR,LR,37,0.1116667,0.4887917,1.565046,True,0.8008333,0.6829889,1.28237,20.22985,3.922263,5.595331,20.01154,0,0.02949167
2,PM,ELU1,ELU1,37,0.1158333,0.9884062,0.05053001,True,1,4.389882e-05,2.4598,9.901952,4.384622,2.941878,9.821968,0.484375,0.13695
2,PM,ELU1,LR,37,0.1158333,0.9901667,0.04104474,True,1,3.046274e-05,2.134232,9.507328,3.226333,2.91057,9.438412,0.4662501,0.1521333
2,PM,LR,ELU1,37,0.1158333,0.988427,0.05734975,True,1,0.0001289797,1.625981,9.280401,4.453256,3.377068,9.136885,0,0.1030167
2,PM,LR,LR,37,0.1158333,0.9884896,0.05017348,True,1,6.269455e-05,1.703977,8.998434,3.786916,3.748328,8.872238,0,0.1192667
0,RL,ELU1,ELU1,38,0.1125,0.1020729,2.317372,True,0.1125,2.29855,20.32571,13.22217,4.207508,3.789356,13.01784,0.6880333,0.04178333
0,RL,ELU1,LR,38,0.1125,0.345,1.801075,True,0.5466667,1.23389,1.557539,24.65125,4.23521,3.096643,24.54475,0.9415666,0.01220834
0,RL,LR,ELU1,38,0.1125,0.10275,2.314862,True,0.1158333,2.292224,17.88009,15.41255,5.128723,4.438028,14.7936,0,0.042575
0,RL,LR,LR,38,0.1125,0.4766042,1.572162,True,0.7891667,0.6813268,1.124779,21.24837,3.904084,5.326693,21.019,0,0.02619167
0,PM,ELU1,ELU1,38,0.1191667,0.9897083,0.04433306,True,1,5.551656e-05,2.395826,9.696199,4.33831,2.898986,9.611284,0.4707416,0.1437667
0,PM,ELU1,LR,38,0.1191667,0.9906979,0.04041505,True,1,3.316244e-05,2.122039,9.477907,3.240348,2.872387,9.413828,0.4704,0.1485833
0,PM,LR,ELU1,38,0.1191667,0.9898646,0.04723619,True,1,0.0001102606,2.105009,8.940567,4.553056,3.125521,8.814034,0,0.1171417
0,PM,LR,LR,38,0.1191667,0.9872187,0.0570341,True,1,4.544179e-05,1.707928,8.935679,3.831966,3.724369,8.84686,0,0.1206667
1,RL,ELU1,ELU1,38,0.1133333,0.1004063,2.318055,True,0.08,2.312207,18.83987,12.67688,4.037731,3.797041,12.47769,0.6503751,0.03921667
1,RL,ELU1,LR,38,0.1133333,0.3064375,1.881733,True,0.4583333,1.409518,1.480257,24.68794,4.213067,2.979894,24.60944,0.959025,0.008716666
1,RL,LR,ELU1,38,0.1133333,0.1001771,2.319288,True,0.08,2.312011,15.11249,16.18056,5.054774,4.488768,15.37192,0,0.03754167
1,RL,LR,LR,38,0.1133333,0.4895833,1.531787,True,0.8066667,0.6531427,1.199406,20.59867,3.909397,5.638847,20.3905,0,0.0292
1,PM,ELU1,ELU1,38,0.1141667,0.989177,0.04849739,True,1,6.097635e-05,2.781564,9.812181,4.328556,2.772474,9.723102,0.45775,0.13915
1,PM,ELU1,LR,38,0.1141667,0.9901979,0.04254705,True,1,3.215154e-05,2.267378,9.460486,3.238407,2.825435,9.391502,0.481,0.1496834
1,PM,LR,ELU1,38,0.1141667,0.9886979,0.05561994,True,1,9.863774e-05,1.85975,9.016223,4.404059,3.119974,8.855787,0,0.1286833
1,PM,LR,LR,38,0.1141667,0.9824792,0.09237487,True,1,0.000144159,2.035534,9.188563,3.846634,3.722804,9.030118,0,0.109375
2,RL,ELU1,ELU1,38,0.115,0.1020208,2.313455,True,0.1108333,2.297695,20.95346,13.7395,4.516694,4.083324,13.55156,0.6686249,0.04948333
2,RL,ELU1,LR,38,0.115,0.293875,1.895505,True,0.4425,1.421286,1.446447,25.35981,4.171858,2.902353,25.2588,0.9617917,0.007591666
2,RL,LR,ELU1,38,0.115,0.1126458,2.284544,True,0.12,2.251431,7.482767,18.98849,5.515603,4.671588,18.01762,0,0.029925
2,RL,LR,LR,38,0.115,0.4881667,1.5318,True,0.8016667,0.6772571,1.282499,20.53288,3.939992,5.576379,20.30962,0,0.026975
2,PM,ELU1,ELU1,38,0.1158333,0.9895104,0.05017015,True,1,5.695581e-05,2.6378,10.06366,4.431109,2.959064,9.987677,0.4655084,0.1398917
2,PM,ELU1,LR,38,0.1158333,0.9885417,0.05121844,True,1,3.481468e-05,2.407627,9.644439,3.25318,2.906472,9.578317,0.4631083,0.1502
2,PM,LR,ELU1,38,0.1158333,0.9882604,0.05339354,True,1,0.0001175332,1.819296,9.4135,4.520034,3.419365,9.280508,0,0.09389167
2,PM,LR,LR,38,0.1158333,0.9847292,0.06782849,True,1,7.011652e-05,1.843185,9.17297,3.835518,3.769967,9.047585,0,0.118075
0,RL,ELU1,ELU1,39,0.1175,0.1016667,2.317933,True,0.1083333,2.308206,20.6383,13.25763,4.206355,3.787996,13.05067,0.6956334,0.0395
0,RL,ELU1,LR,39,0.1175,0.3578854,1.759382,True,0.5633333,1.20177,1.580613,24.97911,4.260677,3.081913,24.868,0.9406333,0.01236667
0,RL,LR,ELU1,39,0.1175,0.1051563,2.31138,True,0.115,2.289218,18.21886,15.51892,5.13384,4.435611,14.88466,0,0.04286667
0,RL,LR,LR,39,0.1175,0.4746771,1.583406,True,0.8,0.6988682,1.127244,21.66392,3.942585,5.333697,21.43342,0,0.02714167
0,PM,ELU1,ELU1,39,0.1191667,0.9900104,0.04505061,True,1,5.651951e-05,2.440861,9.830173,4.395441,2.922005,9.744963,0.4720166,0.1472083
0,PM,ELU1,LR,39,0.1191667,0.9909271,0.04317465,True,1,3.268163e-05,2.218837,9.635053,3.274385,2.875099,9.570341,0.4437751,0.1564167
0,PM,LR,ELU1,39,0.1191667,0.9885104,0.05212618,True,1,9.670019e-05,1.951494,9.078162,4.60687,3.155746,8.947928,0,0.113075
0,PM,LR,LR,39,0.1191667,0.9874271,0.05624244,True,1,7.415374e-05,1.847164,9.08613,3.889135,3.734649,8.993532,0,0.1294917
1,RL,ELU1,ELU1,39,0.1133333,0.096875,2.320388,True,0.1016667,2.310405,19.23879,12.70891,4.04213,3.795954,12.50854,0.6291667,0.04438333
1,RL,ELU1,LR,39,0.1133333,0.3091875,1.845009,True,0.4741667,1.377164,1.504351,25.00655,4.23208,2.964121,24.92458,0.9609001,0.007808333
1,RL,LR,ELU1,39,0.1133333,0.0980625,2.317076,True,0.105,2.307239,15.09325,16.20873,5.057479,4.48816,15.41715,0,0.04072501
1,RL,LR,LR,39,0.1133333,0.4925,1.559882,True,0.8183333,0.6426048,1.275511,20.97347,3.900849,5.610637,20.75656,0,0.02680833
1,PM,ELU1,ELU1,39,0.1141667,0.9894688,0.04631495,True,1,5.393505e-05,2.688176,9.95987,4.385922,2.822807,9.863956,0.5116084,0.1207083
1,PM,ELU1,LR,39,0.1141667,0.98825,0.054672,True,1,4.0404e-05,2.552913,9.592388,3.28739,2.844907,9.518264,0.5139667,0.1386583
1,PM,LR,ELU1,39,0.1141667,0.9880833,0.05882493,True,1,0.000124023,1.808668,9.172947,4.472575,3.16925,8.994382,0,0.1156417
1,PM,LR,LR,39,0.1141667,0.9869062,0.0576835,True,1,9.258112e-05,1.767491,9.32949,3.909099,3.747354,9.173524,0,0.1095167
2,RL,ELU1,ELU1,39,0.1166667,0.1095625,2.28515,True,0.135,2.222734,20.60179,13.92694,4.525347,4.082659,13.752,0.6355333,0.05830833
2,RL,ELU1,LR,39,0.1166667,0.3135104,1.854296,True,0.4758334,1.393,1.513034,25.67181,4.184715,2.86115,25.56722,0.9601249,0.007625
2,RL,LR,ELU1,39,0.1166667,0.1080833,2.304012,True,0.125,2.308635,7.608418,19.12704,5.52967,4.666162,18.11285,0,0.02815
2,RL,LR,LR,39,0.1166667,0.5117708,1.506596,True,0.8133333,0.6185421,1.236591,20.87213,3.944565,5.560207,20.63952,0,0.03010833
2,PM,ELU1,ELU1,39,0.1158333,0.9856875,0.0623337,True,1,7.608255e-05,2.506495,10.2422,4.487567,2.996117,10.16791,0.5100417,0.1277083
2,PM,ELU1,LR,39,0.1158333,0.9890104,0.04793153,True,1,4.214605e-05,2.51204,9.790708,3.295847,2.919701,9.720774,0.4826833,0.1466667
2,PM,LR,ELU1,39,0.1158333,0.9874792,0.05994334,True,1,0.0001448229,1.723261,9.558442,4.583873,3.474274,9.417309,0,0.1064333
2,PM,LR,LR,39,0.1158333,0.98475,0.06957506,True,1,9.506385e-05,2.082,9.32369,3.892189,3.789483,9.197123,0,0.1133167
0,RL,ELU1,ELU1,40,0.1175,0.1034479,2.316069,True,0.1108333,2.307017,21.34785,13.28409,4.207985,3.78729,13.0668,0.7036667,0.036025
0,RL,ELU1,LR,40,0.1175,0.3338333,1.825153,True,0.5058333,1.347775,1.61768,25.26112,4.276543,3.025606,25.1503,0.9489917,0.008708334
0,RL,LR,ELU1,40,0.1175,0.1049583,2.313424,True,0.1125,2.299907,18.7191,15.61552,5.136721,4.432492,14.95881,0,0.04165
0,RL,LR,LR,40,0.1175,0.4937187,1.535125,True,0.7641667,0.7559507,1.15223,21.93625,3.97662,5.308348,21.68978,0,0.026475
0,PM,ELU1,ELU1,40,0.1191667,0.9894583,0.04938876,True,1,8.028666e-05,2.723121,9.967973,4.445201,2.955357,9.876465,0.4860083,0.1336333
0,PM,ELU1,LR,40,0.1191667,0.9895521,0.04487776,True,1,3.281275e-05,2.263108,9.759249,3.319626,2.896374,9.696972,0.4123833,0.173
0,PM,LR,ELU1,40,0.1191667,0.9879792,0.053129,True,1,9.89151e-05,1.969726,9.210719,4.675182,3.190378,9.082737,0,0.1221417
0,PM,LR,LR,40,0.1191667,0.9872708,0.0623648,True,1,7.762273e-05,1.812288,9.236657,3.953894,3.792975,9.13812,0,0.114075
1,RL,ELU1,ELU1,40,0.1158333,0.1027708,2.320985,True,0.1025,2.303685,19.70364,12.71289,4.039497,3.794113,12.50175,0.644925,0.039825
1,RL,ELU1,LR,40,0.1158333,0.3183854,1.848673,True,0.4883333,1.337229,1.495285,25.32835,4.2503,2.914248,25.25019,0.9606333,0.008425
1,RL,LR,ELU1,40,0.1158333,0.106125,2.312961,True,0.12,2.290995,15.45501,16.33002,5.05543,4.485843,15.50194,0,0.04179166
1,RL,LR,LR,40,0.1158333,0.5047292,1.486269,True,0.8066667,0.6509476,1.267345,21.20706,3.935385,5.622934,20.9779,0,0.02913333
1,PM,ELU1,ELU1,40,0.1141667,0.9880521,0.05416864,True,1,6.713549e-05,3.049718,10.12538,4.436702,2.839612,10.01872,0.4738501,0.131875
1,PM,ELU1,LR,40,0.1141667,0.9886459,0.04619337,True,1,4.244725e-05,2.517214,9.732644,3.324649,2.842923,9.655583,0.497175,0.1349833
1,PM,LR,ELU1,40,0.1141667,0.9882396,0.05359203,True,1,0.000123632,2.242994,9.319279,4.531715,3.192282,9.135672,0,0.1106083
1,PM,LR,LR,40,0.1141667,0.9857292,0.05978666,True,1,9.120862e-05,1.627054,9.45614,3.942989,3.762566,9.302956,0,0.0943
2,RL,ELU1,ELU1,40,0.115,0.1001979,2.31015,True,0.1058333,2.296555,20.60793,13.95694,4.533463,4.079875,13.77857,0.6598334,0.0533
2,RL,ELU1,LR,40,0.115,0.3013125,1.884551,True,0.45,1.437947,1.522854,26.02758,4.196156,2.801814,25.92932,0.9622084,0.00715
2,RL,LR,ELU1,40,0.115,0.1018854,2.302726,True,0.1066667,2.282214,7.811299,19.30475,5.538278,4.661955,18.25669,0,0.02700833
2,RL,LR,LR,40,0.115,0.51575,1.477248,True,0.8375,0.5706253,1.268483,21.14649,3.986663,5.551313,20.91447,0,0.03355
2,PM,ELU1,ELU1,40,0.1158333,0.9868125,0.06194895,True,1,9.040436e-05,2.484693,10.3835,4.524651,3.009011,10.30851,0.5083417,0.1269083
2,PM,ELU1,LR,40,0.1158333,0.9890625,0.04874276,True,1,4.787922e-05,2.319876,9.909668,3.333401,2.958482,9.843251,0.4997084,0.1332167
2,PM,LR,ELU1,40,0.1158333,0.9857396,0.0639243,True,1,0.0001176314,1.938229,9.722164,4.648689,3.514484,9.575278,0,0.1115417
2,PM,LR,LR,40,0.1158333,0.9858646,0.06310891,True,1,8.004586e-05,1.834174,9.469193,3.958067,3.804732,9.339023,0,0.1178167
0,RL,ELU1,ELU1,41,0.1308333,0.1134896,2.313342,True,0.11,2.309239,21.68536,13.29452,4.207874,3.786018,13.06905,0.7056083,0.03625
0,RL,ELU1,LR,41,0.1308333,0.3411979,1.810959,True,0.5158333,1.314735,1.554261,25.55537,4.292236,2.99659,25.45009,0.9501417,0.009924999
0,RL,LR,ELU1,41,0.1308333,0.115,2.309197,True,0.1141667,2.301325,18.99555,15.68809,5.13937,4.429616,15.01523,0,0.04429166
0,RL,LR,LR,41,0.1308333,0.4868854,1.542731,True,0.7675,0.7190974,1.153488,22.2276,3.987211,5.284874,21.98183,0,0.02729167
0,PM,ELU1,ELU1,41,0.1191667,0.9893021,0.04481637,True,1,5.753199e-05,2.81817,10.10477,4.501091,2.95925,10.01516,0.4645,0.1349
0,PM,ELU1,LR,41,0.1191667,0.9903854,0.04343406,True,1,3.655752e-05,2.3327,9.882706,3.355988,2.899435,9.815875,0.4376917,0.1571917
0,PM,LR,ELU1,41,0.1191667,0.9870209,0.05994292,True,1,0.0001308234,2.117663,9.361154,4.724288,3.251937,9.222921,0,0.1117083
0,PM,LR,LR,41,0.1191667,0.985875,0.06484915,True,1,9.946228e-05,1.646354,9.380709,3.987863,3.8411,9.277535,0,0.1061
1,RL,ELU1,ELU1,41,0.1108333,0.1001875,2.320649,True,0.09083334,2.310619,19.76327,12.71624,4.039096,3.794017,12.50408,0.64815,0.03905
1,RL,ELU1,LR,41,0.1108333,0.2939271,1.898533,True,0.45,1.43869,1.500355,25.60121,4.254205,2.862065,25.51725,0.9617418,0.007691667
1,RL,LR,ELU1,41,0.1108333,0.1009792,2.318389,True,0.09333333,2.304128,15.44774,16.39422,5.05602,4.485151,15.56853,0,0.04165833
1,RL,LR,LR,41,0.1108333,0.5114271,1.505384,True,0.8175,0.6354889,1.298865,21.403,3.950144,5.590124,21.1722,0,0.028125
1,PM,ELU1,ELU1,41,0.1141667,0.9905,0.04151211,True,1,4.779299e-05,2.942859,10.24482,4.475261,2.845812,10.14215,0.444225,0.1406417
1,PM,ELU1,LR,41,0.1141667,0.9899479,0.0430223,True,1,4.404624e-05,2.52536,9.863441,3.360899,2.839822,9.787819,0.4865834,0.146375
1,PM,LR,ELU1,41,0.1141667,0.9902812,0.04153528,True,1,0.000101432,1.815231,9.465709,4.582714,3.217233,9.281001,0,0.122725
1,PM,LR,LR,41,0.1141667,0.9872396,0.05302867,True,1,6.676515e-05,1.846334,9.594101,4.005287,3.767145,9.435642,0,0.1139917
2,RL,ELU1,ELU1,41,0.1125,0.1054375,2.309107,True,0.1191667,2.292554,20.86857,13.98296,4.540893,4.077716,13.80191,0.675875,0.04943333
2,RL,ELU1,LR,41,0.1125,0.3010417,1.896565,True,0.4641667,1.436378,1.506206,26.35095,4.193148,2.74659,26.24856,0.9632834,0.0072
2,RL,LR,ELU1,41,0.1125,0.1038125,2.312659,True,0.12,2.292758,8.074444,19.39385,5.546871,4.659297,18.30053,0,0.02533333
2,RL,LR,LR,41,0.1125,0.4949792,1.54106,True,0.8116667,0.64319,1.278549,21.33548,3.974102,5.485851,21.09607,0,0.02668333
2,PM,ELU1,ELU1,41,0.1158333,0.9891667,0.04963862,True,1,8.457263e-05,2.589642,10.50809,4.569659,3.042231,10.43215,0.496675,0.1315833
2,PM,ELU1,LR,41,0.1158333,0.9903854,0.04109939,True,1,3.805876e-05,2.278352,10.03496,3.372653,2.966733,9.969254,0.4643167,0.14855
2,PM,LR,ELU1,41,0.1158333,0.9877604,0.05496808,True,1,0.0001293866,1.844358,9.850636,4.706458,3.583685,9.705075,0,0.1064667
2,PM,LR,LR,41,0.1158333,0.9849792,0.06380131,True,1,7.597685e-05,1.981347,9.608219,4.013829,3.809148,9.480007,0,0.1063833
0,RL,ELU1,ELU1,42,0.1233333,0.1052083,2.317853,True,0.1233333,2.299136,21.79453,13.29454,4.207194,3.785777,13.06757,0.7144666,0.03426667
0,RL,ELU1,LR,42,0.1233333,0.3454479,1.781428,True,0.5241667,1.257392,1.542347,25.91033,4.311441,2.96109,25.79329,0.9476084,0.010975
0,RL,LR,ELU1,42,0.1233333,0.107125,2.314005,True,0.1258333,2.293054,19.29874,15.72527,5.141504,4.428737,15.04104,0,0.04355
0,RL,LR,LR,42,0.1233333,0.4913125,1.528933,True,0.8241667,0.6469992,1.152189,22.5584,3.984807,5.260327,22.30332,0,0.02424167
0,PM,ELU1,ELU1,42,0.1191667,0.9897187,0.04809456,True,1,5.450885e-05,2.789081,10.2434,4.543149,2.987201,10.15535,0.502975,0.1339167
0,PM,ELU1,LR,42,0.1191667,0.9890208,0.05001704,True,1,5.257209e-05,2.520491,10.01697,3.399657,2.936213,9.946042,0.4733584,0.14055
0,PM,LR,ELU1,42,0.1191667,0.988,0.05649965,True,1,0.0001356967,2.332526,9.530384,4.793942,3.296055,9.378264,0,0.1115334
0,PM,LR,LR,42,0.1191667,0.986,0.06353126,True,1,7.594347e-05,1.819912,9.498066,4.028469,3.837495,9.396026,0,0.1147417
1,RL,ELU1,ELU1,42,0.1133333,0.098375,2.320668,True,0.11,2.317583,19.76436,12.71624,4.039135,3.793952,12.50406,0.6481667,0.03909167
1,RL,ELU1,LR,42,0.1133333,0.3176979,1.842818,True,0.4891667,1.366691,1.568828,25.95946,4.27745,2.853158,25.87822,0.9607751,0.00765
1,RL,LR,ELU1,42,0.1133333,0.09838542,2.321411,True,0.1091667,2.317444,15.68367,16.45197,5.056499,4.483855,15.59979,0,0.04075834
1,RL,LR,LR,42,0.1133333,0.4626458,1.618552,True,0.7575,0.7784648,1.270882,21.68372,3.920676,5.509907,21.44301,0,0.024275
1,PM,ELU1,ELU1,42,0.1141667,0.9907187,0.03834551,True,1,4.405339e-05,2.950831,10.40468,4.516264,2.845889,10.3002,0.4821667,0.1359833
1,PM,ELU1,LR,42,0.1141667,0.9907708,0.03867868,True,1,3.17206e-05,2.327106,9.977129,3.389525,2.837204,9.894838,0.5021417,0.1451917
1,PM,LR,ELU1,42,0.1141667,0.9893125,0.0470583,True,1,0.0001340731,2.109511,9.623778,4.639359,3.263613,9.426479,0,0.1170667
1,PM,LR,LR,42,0.1141667,0.9876146,0.05157129,True,1,9.347598e-05,1.859317,9.746634,4.06741,3.799746,9.580337,0,0.10475
2,RL,ELU1,ELU1,42,0.11,0.09961458,2.318131,True,0.1133333,2.304995,21.39871,14.02669,4.541559,4.07542,13.84239,0.6784417,0.04473333
2,RL,ELU1,LR,42,0.11,0.3367708,1.793273,True,0.5058333,1.303215,1.622004,26.74702,4.249805,2.771248,26.62982,0.9546167,0.008466667
2,RL,LR,ELU1,42,0.11,0.1041562,2.305475,True,0.12,2.285191,8.349948,19.48966,5.55243,4.656082,18.35529,0,0.02749167
2,RL,LR,LR,42,0.11,0.4978229,1.513553,True,0.805,0.6823607,1.324247,21.69707,3.995614,5.456748,21.45325,0,0.02608333
2,PM,ELU1,ELU1,42,0.1158333,0.9878854,0.05570156,True,1,9.358009e-05,2.657554,10.65497,4.613498,3.082986,10.57378,0.49825,0.1267
2,PM,ELU1,LR,42,0.1158333,0.9883125,0.05413803,True,1,4.092057e-05,2.520251,10.16521,3.403695,2.983587,10.09505,0.4946167,0.13225
2,PM,LR,ELU1,42,0.1158333,0.9831354,0.07099619,True,1,9.932995e-05,2.025084,10.06255,4.773319,3.614619,9.902065,0,0.1049
2,PM,LR,LR,42,0.1158333,0.9849584,0.06858516,True,1,0.0001163101,2.176582,9.765063,4.041149,3.806077,9.629675,0,0.1073
0,RL,ELU1,ELU1,43,0.1066667,0.09755208,2.321534,True,0.09916667,2.325615,21.79696,13.29461,4.207191,3.785858,13.0676,0.7144833,0.03425
0,RL,ELU1,LR,43,0.1066667,0.3166458,1.850751,True,0.515,1.365184,1.527329,26.195,4.326922,2.912566,26.07648,0.9533501,0.009833333
0,RL,LR,ELU1,43,0.1066667,0.09761458,2.32072,True,0.1,2.323327,19.28513,15.78038,5.14344,4.426486,15.08305,0,0.04325
0,RL,LR,LR,43,0.1066667,0.4905,1.572867,True,0.7683334,0.7511924,1.172782,22.79486,3.998513,5.206235,22.53162,0,0.02550833
0,PM,ELU1,ELU1,43,0.1191667,0.9880833,0.05111881,True,1,9.578308e-05,3.10905,10.37544,4.592796,3.028499,10.28509,0.484575,0.1278833
0,PM,ELU1,LR,43,0.1191667,0.9889166,0.05091629,True,1,4.166285e-05,2.313848,10.14994,3.422554,2.934199,10.07407,0.4534167,0.154025
0,PM,LR,ELU1,43,0.1191667,0.9860208,0.06647463,True,1,0.000169069,2.763471,9.706079,4.846263,3.329557,9.542318,0,0.118525
0,PM,LR,LR,43,0.1191667,0.98675,0.05950025,True,1,9.977738e-05,2.037215,9.637976,4.092029,3.844766,9.530188,0,0.1040333
1,RL,ELU1,ELU1,43,0.1241667,0.1056146,2.317974,True,0.125,2.303123,19.69195,12.71746,4.03939,3.793947,12.50764,0.6428334,0.043275
1,RL,ELU1,LR,43,0.1241667,0.3200625,1.849498,True,0.4908333,1.360537,1.765873,26.29805,4.299545,2.81761,26.22037,0.9577084,0.006858333
1,RL,LR,ELU1,43,0.1241667,0.1083021,2.310464,True,0.1275,2.294026,15.64158,16.49887,5.059258,4.483564,15.66277,0,0.04125834
1,RL,LR,LR,43,0.1241667,0.4694166,1.585096,True,0.7466667,0.773607,1.30911,21.98742,3.948626,5.484881,21.74065,0,0.02496667
1,PM,ELU1,ELU1,43,0.1141667,0.9895104,0.04804773,True,1,5.15906e-05,2.905064,10.53432,4.565654,2.864376,10.43474,0.4740083,0.1283583
1,PM,ELU1,LR,43,0.1141667,0.9897083,0.04601087,True,1,3.096024e-05,2.30384,10.09438,3.416653,2.820585,10.01911,0.4874333,0.1461083
1,PM,LR,ELU1,43,0.1141667,0.9898125,0.0524542,True,1,0.0001149665,2.03421,9.737972,4.674075,3.289314,9.547433,0,0.1142917
1,PM,LR,LR,43,0.1141667,0.9843854,0.06969442,True,1,0.0001337202,1.975765,9.920319,4.134112,3.792407,9.733574,0,0.09670833
2,RL,ELU1,ELU1,43,0.105,0.09607291,2.321317,True,0.1033333,2.313148,21.5957,14.04311,4.5396,4.074023,13.8573,0.6894416,0.04543334
2,RL,ELU1,LR,43,0.105,0.3092813,1.863054,True,0.4616667,1.403073,1.548527,27.12786,4.272042,2.736773,27.01184,0.9608833,0.007433333
2,RL,LR,ELU1,43,0.105,0.1022292,2.30142,True,0.1158333,2.271587,8.412046,19.61424,5.559026,4.654349,18.47464,0,0.026875
2,RL,LR,LR,43,0.105,0.4973229,1.519579,True,0.8008333,0.7063149,1.355767,21.90934,4.025537,5.465444,21.66224,0,0.024425
2,PM,ELU1,ELU1,43,0.1158333,0.9890833,0.04997653,True,1,8.855422e-05,2.641205,10.79186,4.646395,3.116597,10.70068,0.5453333,0.1126
2,PM,ELU1,LR,43,0.1158333,0.98875,0.04521397,True,1,3.609181e-05,2.364066,10.29965,3.444856,2.987153,10.22921,0.51795,0.1276
2,PM,LR,ELU1,43,0.1158333,0.9863854,0.06104713,True,1,0.0001488328,2.310287,10.24997,4.830272,3.687386,10.07448,0,0.08835831
2,PM,LR,LR,43,0.1158333,0.9832292,0.0737128,True,1,9.641012e-05,2.019824,9.946611,4.09986,3.816514,9.813951,0,0.09354167
0,RL,ELU1,ELU1,44,0.11,0.09663542,2.322612,True,0.09666667,2.318259,21.92853,13.29669,4.206877,3.785736,13.06835,0.7175084,0.03291667
0,RL,ELU1,LR,44,0.11,0.3303646,1.846596,True,0.5158333,1.365166,1.571657,26.48561,4.326419,2.864745,26.3624,0.9528417,0.009175
0,RL,LR,ELU1,44,0.11,0.09790625,2.318776,True,0.1,2.309988,19.34228,15.87006,5.143511,4.425486,15.18349,0,0.04544166
0,RL,LR,LR,44,0.11,0.4929687,1.514699,True,0.7816667,0.6606886,1.178175,23.08626,4.006345,5.197007,22.81822,0,0.028275
0,PM,ELU1,ELU1,44,0.1191667,0.9889375,0.05056163,True,1,8.683523e-05,3.048514,10.52313,4.637949,3.051987,10.42919,0.4857417,0.1291333
0,PM,ELU1,LR,44,0.1191667,0.9897396,0.04296304,True,1,2.829234e-05,2.356856,10.296,3.476373,2.961828,10.21933,0.4815083,0.143175
0,PM,LR,ELU1,44,0.1191667,0.988,0.05495107,True,1,0.000123359,2.229495,9.850206,4.8954,3.350742,9.681886,0,0.10425
0,PM,LR,LR,44,0.1191667,0.9870312,0.06464133,True,1,0.0001158841,2.157737,9.79869,4.14041,3.845549,9.681423,0,0.1014833
1,RL,ELU1,ELU1,44,0.1183333,0.1052083,2.311436,True,0.09833334,2.3053,19.61763,12.79238,4.045382,3.793527,12.57934,0.6179333,0.04790834
1,RL,ELU1,LR,44,0.1183333,0.3292292,1.831115,True,0.5008333,1.355248,1.770922,26.70527,4.321448,2.824735,26.62226,0.9591418,0.005991667
1,RL,LR,ELU1,44,0.1183333,0.1054688,2.311314,True,0.0975,2.301333,15.61038,16.55355,5.059298,4.482266,15.70797,0,0.04217501
1,RL,LR,LR,44,0.1183333,0.4878646,1.546464,True,0.7833334,0.7054182,1.296215,22.24391,3.95821,5.48347,21.99452,0,0.024
1,PM,ELU1,ELU1,44,0.1141667,0.9890416,0.04800849,True,1,4.90737e-05,3.353511,10.66531,4.617354,2.861872,10.56003,0.4658584,0.1359583
1,PM,ELU1,LR,44,0.1141667,0.9891875,0.04358242,True,1,3.431082e-05,2.517242,10.23105,3.458925,2.81282,10.15435,0.5113751,0.1318083
1,PM,LR,ELU1,44,0.1141667,0.9873958,0.0595421,True,1,0.0001151721,1.965744,9.898923,4.733943,3.300736,9.695186,0,0.109325
1,PM,LR,LR,44,0.1141667,0.9858229,0.06724414,True,1,0.0001056147,1.888549,10.055,4.170916,3.786298,9.86344,0,0.1028417
2,RL,ELU1,ELU1,44,0.1175,0.1040417,2.317237,True,0.1166667,2.316744,21.76961,14.05257,4.542377,4.07338,13.86578,0.6987833,0.04205833
2,RL,ELU1,LR,44,0.1175,0.290125,1.915297,True,0.4258333,1.518878,1.558081,27.37757,4.286285,2.680704,27.2735,0.9647583,0.006325
2,RL,LR,ELU1,44,0.1175,0.1039063,2.318678,True,0.1158333,2.321513,8.44947,19.72744,5.559519,4.649818,18.52391,0,0.02451667
