arm,seed,t,band,N,d,e,dN,identity_residual,identity_residual_rel,V,sigma_med,sigma_med_lower,sigma_med_band,H,hit99,hit999,hit_full,hit99_per_task,hit999_per_task,hit_agrees_with_per_task,tc,tc_per_task,steps,stop_step,status
LR_iid,6,44,low,7122.615057,234.1097806,-66.17766082,167.9321198,1.023181539e-12,1.436525112e-16,557.5327532,78.45382356,78.4463705,2.355935518,1.110122128,3200,3600,3700,3200,3600,True,1320000,,30000,,ok
LR_iid,6,44,mu,11.95034008,0.0447241267,0.49635475,0.5410788767,-2.109423747e-15,1.765157923e-16,0,78.45382356,78.4463705,0,1.110122128,3200,3600,3700,3200,3600,True,1320000,,30000,,ok
LR_iid,6,44,comp,202.2323756,5.014333041,0.2150024574,5.229335498,-1.171285291e-14,5.79177932e-17,0,78.45382356,78.4463705,0,1.110122128,3200,3600,3700,3200,3600,True,1320000,,30000,,ok
LR_iid,6,44,all,66993.85035,4335.816266,-2800.848454,1534.967812,-3.637978807e-12,5.430317542e-17,683280.44,78.45382356,78.4463705,,1.110122128,3200,3600,3700,3200,3600,True,1320000,,30000,,ok
LR_iid,6,45,top,2591.356834,704.3155069,-749.0223077,-44.70680076,-2.273736754e-13,8.625500251e-17,384507.5333,81.1368224,81.08001362,57.41419661,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,mid1,27846.69178,2096.709786,-1527.50732,569.2024656,5.684341886e-12,2.041298812e-16,286044.4246,81.1368224,81.08001362,53.10573,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,mid2,30409.96867,1284.356381,-617.8873314,666.4690499,7.958078641e-13,2.616930891e-17,29288.88043,81.1368224,81.08001362,17.04887551,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,low,7295.533892,224.6374849,-51.71864911,172.9188358,-5.75539616e-13,7.888930741e-17,571.9570615,81.1368224,81.08001362,2.384425823,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,mu,12.55951615,0.03696700327,0.5722090671,0.6091760704,-6.661338148e-16,5.303817496e-17,0,81.1368224,81.08001362,0,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,comp,205.5452246,3.603143926,-0.2902949816,3.312848944,3.830269435e-15,1.863467976e-17,0,81.1368224,81.08001362,0,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,45,all,68361.65592,4313.65927,-2945.853695,1367.805576,-9.549694369e-12,1.396937251e-16,700412.7954,81.1368224,81.08001362,,1.063942312,3000,3400,3600,3000,3400,True,1350000,,30000,,ok
LR_iid,6,46,top,2506.808126,738.2083914,-822.7570994,-84.54870805,2.273736754e-13,8.774309753e-17,396387.3383,81.62020804,81.60291073,57.00913837,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,mid1,28501.04307,2085.609283,-1431.257997,654.3512865,-2.955857781e-12,1.037105124e-16,293863.3075,81.62020804,81.60291073,53.55404367,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,mid2,31052.08138,1292.872979,-650.760266,642.112713,-1.591615728e-12,5.125632992e-17,29914.26835,81.62020804,81.60291073,17.15060661,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,low,7463.508818,237.9215161,-69.9465911,167.974925,-4.263256415e-14,5.712134224e-18,584.8868914,81.62020804,81.60291073,2.397391018,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,mu,13.20397204,0.04284605567,0.601609835,0.6444558907,7.993605777e-15,6.05394025e-16,0,81.62020804,81.60291073,0,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,comp,210.2921689,4.795749485,-0.04880515546,4.74694433,1.357941537e-14,6.457404211e-17,0,81.62020804,81.60291073,0,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,46,all,69746.93754,4359.450765,-2974.169149,1385.281617,2.864908311e-11,4.107575776e-16,720749.8011,81.62020804,81.60291073,,1.081905021,2800,3500,3900,2800,3500,True,1380000,,30000,,ok
LR_iid,6,47,top,2586.322566,711.4065712,-631.8921312,79.51444005,-2.273736754e-13,8.791388917e-17,409595.9064,81.06034101,80.77291907,57.3475138,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,mid1,29052.29269,2401.904069,-1850.65445,551.2496192,-6.821210263e-13,2.347907732e-17,297998.9398,81.06034101,80.77291907,53.60624328,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,mid2,31771.65885,1482.478167,-762.9006995,719.5774671,1.818989404e-12,5.725194936e-17,30528.60077,81.06034101,80.77291907,17.43052149,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,low,7682.66056,255.8624704,-36.71072762,219.1517428,7.247535905e-13,9.433627645e-17,603.2672164,81.06034101,80.77291907,2.450787033,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,mu,13.64357262,0.03609259436,0.4035079918,0.4396005862,-2.220446049e-15,1.627466728e-16,0,81.06034101,80.77291907,0,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,comp,214.0671166,4.018044274,-0.2430965784,3.774947695,-1.873501354e-14,8.751934365e-17,0,81.06034101,80.77291907,0,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,47,all,71320.64536,4855.705414,-3281.997597,1573.707817,-1.045918907e-11,1.466502304e-16,738726.7142,81.06034101,80.77291907,,1.124260498,3300,3600,3600,3300,3600,True,1410000,,30000,,ok
LR_iid,6,48,top,2670.720619,851.4795117,-767.0814594,84.39805232,0,0,408540.0335,82.34493058,82.17007253,58.33265247,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,mid1,29485.99204,2280.578131,-1846.878782,433.6993493,1.364242053e-12,4.626746324e-17,298574.4048,82.34493058,82.17007253,53.65823699,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,mid2,32537.32641,1553.412273,-787.7447142,765.6675592,3.183231456e-12,9.783322133e-17,31144.83423,82.34493058,82.17007253,17.63655608,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,low,7891.505721,282.5879368,-73.74277597,208.8451608,-1.250555215e-12,1.584685178e-16,618.6472627,82.34493058,82.17007253,2.486070194,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,mu,14.39399146,0.04532381654,0.7050950172,0.7504188337,-3.552713679e-15,2.468192155e-16,0,82.34493058,82.17007253,0,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,comp,217.5783724,3.787298233,-0.2760424435,3.511255789,-1.36557432e-14,6.276241087e-17,0,82.34493058,82.17007253,0,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,48,all,72817.51715,4971.890475,-3475.018679,1496.871796,2.728484105e-12,3.747016119e-17,738877.9198,82.34493058,82.17007253,,1.089679932,3500,4300,4800,3500,4300,True,1440000,,30000,,ok
LR_iid,6,49,top,2574.144864,724.8067718,-821.382526,-96.57575417,0,0,367596.7686,80.32903668,80.29231667,53.23429441,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,mid1,29784.9531,2258.751882,-1959.790825,298.9610574,-3.865352483e-12,1.297753423e-16,302035.4493,80.32903668,80.29231667,54.19043879,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,mid2,33280.44427,1440.637604,-697.5197407,743.1178635,-8.412825991e-12,2.527858679e-16,31802.03351,80.32903668,80.29231667,17.74227148,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,low,8066.652213,256.865783,-81.71929094,175.1464921,1.392663762e-12,1.726445774e-16,631.434666,80.32903668,80.29231667,2.505014623,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,mu,15.51479073,0.06234958714,1.058449683,1.12079927,4.440892099e-16,2.862360297e-17,0,80.32903668,80.29231667,0,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,comp,222.2452835,5.037008052,-0.3700968806,4.666911171,3.053113318e-15,1.37375843e-17,0,80.32903668,80.29231667,0,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,49,all,73943.95452,4686.161399,-3559.724029,1126.437369,-1.182343112e-11,1.598971978e-16,702065.6861,80.32903668,80.29231667,,1.088009355,3200,4200,4200,3200,4200,True,1470000,,30000,,ok
LR_iid,6,50,top,2696.102109,774.1208747,-652.16363,121.9572447,2.273736754e-13,8.433422261e-17,373601.0523,81.71191183,81.60042378,56.59893819,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,mid1,30484.58408,2339.811158,-1640.180174,699.6309842,4.547473509e-13,1.4917289e-17,308768.2583,81.71191183,81.60042378,54.61791019,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,mid2,34050.43188,1348.493079,-578.5054695,769.9876094,5.229594535e-12,1.535837946e-16,32554.29857,81.71191183,81.60042378,18.06888317,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,low,8287.882112,251.9552598,-30.7253609,221.2298989,1.421085472e-13,1.714654543e-17,649.9609736,81.71191183,81.60042378,2.556348572,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,mu,15.94484693,0.03624250395,0.3938136993,0.4300562032,-1.665334537e-15,1.044434321e-16,0,81.71191183,81.60042378,0,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,comp,225.8442214,4.088659317,-0.4897214811,3.598937836,-1.409983241e-14,6.243167227e-17,0,81.71191183,81.60042378,0,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_iid,6,50,all,75760.78925,4718.505273,-2901.670542,1816.834731,2.273736754e-12,3.00120521e-17,715573.5702,81.71191183,81.60042378,,1.071725459,3100,3700,3800,3100,3700,True,1500000,,30000,,ok
LR_abab,6,0,top,0.112460071,,,,,,21.65881564,0.5426219661,0.5423153856,0.4289828349,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,mid1,0.9728204121,,,,,,8.161690841,0.5426219661,0.5423153856,0.2817285941,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,mid2,3.672762477,,,,,,2.536789442,0.5426219661,0.5423153856,0.158943262,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,low,8.217815295,,,,,,0.3232238187,0.5426219661,0.5423153856,0.05660760662,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,mu,0.01252340852,,,,,,0,0.5426219661,0.5423153856,0,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,comp,20.37649682,,,,,,0,0.5426219661,0.5423153856,0,1.109926482,,,,,,,,,,,ok
LR_abab,6,0,all,33.36487848,,,,,,32.68051974,0.5426219661,0.5423153856,,1.109926482,,,,,,,,,,,ok
LR_abab,6,1,top,146.5584391,145.890897,0.5550820487,146.445979,1.976196984e-14,1.348402041e-16,22073.00596,16.07492291,16.00990874,13.81377036,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,mid1,551.9832669,549.4406009,1.569845662,551.0104465,1.199040867e-14,2.172241331e-17,6760.385639,16.07492291,16.00990874,8.057484857,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,mid2,413.3283467,408.3003361,1.355248139,409.6555842,1.016964291e-13,2.460427161e-16,416.0002094,16.07492291,16.00990874,2.03174329,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,low,91.44532208,83.00435565,0.2231511322,83.22750678,-1.276756478e-14,1.396196601e-16,6.886116139,16.07492291,16.00990874,0.2601608295,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,mu,0.02609121029,0.01103971397,0.002528087805,0.01356780177,2.168404345e-18,8.310861477e-17,0,16.07492291,16.00990874,0,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,comp,21.92255951,1.553222802,-0.007160107285,1.546062695,7.025630078e-16,3.204749005e-17,0,16.07492291,16.00990874,0,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,1,all,1225.264026,1188.200452,3.698694963,1191.899147,1.865174681e-13,1.522263482e-16,29256.27793,16.07492291,16.00990874,,1.132195112,1300,1400,1500,1300,1400,True,30000,,30000,,ok
LR_abab,6,2,top,291.570741,229.7240204,-84.71171851,145.0123019,-1.421085472e-14,4.873896011e-17,40552.31296,23.3870114,23.36921473,19.36853441,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,mid1,1300.125843,811.2785981,-63.13602155,748.1425765,8.526512829e-14,6.558221169e-17,15948.8713,23.3870114,23.36921473,12.39844191,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,mid2,979.8482096,630.9315552,-64.41169224,566.5198629,-4.263256415e-14,4.350935556e-17,985.4276419,23.3870114,23.36921473,3.129595771,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,low,210.8328141,125.0123013,-5.624809237,119.3874921,-1.776356839e-15,8.425428683e-18,16.24770624,23.3870114,23.36921473,0.4022067721,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,mu,0.08050568116,0.03945692211,0.01495754875,0.05441447086,9.540979118e-17,1.185131159e-15,0,23.3870114,23.36921473,0,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,comp,26.46134388,4.509543277,0.02924108914,4.538784366,2.772088115e-15,1.047599142e-16,0,23.3870114,23.36921473,0,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,2,all,2808.919458,1801.495475,-217.8400429,1583.655432,-5.115907697e-13,1.821308077e-16,57502.85961,23.3870114,23.36921473,,1.051332253,1700,1900,1900,1700,1900,True,60000,,30000,,ok
LR_abab,6,3,top,316.4612563,231.1984589,-206.3079437,24.89051522,0,0,43970.00207,24.74804303,24.72661682,19.52910823,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,mid1,1776.053461,604.5783128,-128.6506957,475.9276171,-1.421085472e-13,8.00136653e-17,21610.96672,24.74804303,24.72661682,14.25942272,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,mid2,1511.688812,413.9700938,117.8705089,531.8406028,7.105427358e-14,4.700324101e-17,1486.243336,24.74804303,24.72661682,3.814501524,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,low,343.6798259,79.71869301,53.12831876,132.8470118,7.105427358e-15,2.067455469e-17,26.42015462,24.74804303,24.72661682,0.5128539986,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,mu,0.1494132177,0.0267785177,0.04212901889,0.06890753659,-6.938893904e-18,4.644096425e-17,0,24.74804303,24.72661682,0,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,comp,30.01480381,3.454559794,0.09890014206,3.553459936,-9.714451465e-16,3.236553377e-17,0,24.74804303,24.72661682,0,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,3,all,3978.047572,1332.946897,-163.8187825,1169.128114,2.273736754e-13,5.715710316e-17,67093.63228,24.74804303,24.72661682,,1.095467706,1000,1200,1200,1000,1200,True,90000,,30000,,ok
LR_abab,6,4,top,366.719436,235.4019547,-185.143775,50.25817972,-2.842170943e-14,7.750259911e-17,52339.96542,27.82245438,27.70630153,22.05102284,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,mid1,2217.098977,499.1154082,-58.06989168,441.0455165,1.278976924e-13,5.768695658e-17,25887.67675,27.82245438,27.70630153,15.82962559,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,mid2,2009.482168,318.7227295,179.0706263,497.7933558,-8.526512829e-14,4.243139334e-17,1958.210468,27.82245438,27.70630153,4.397873436,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,low,466.4239071,60.31319144,62.43088978,122.7440812,1.421085472e-14,3.046768079e-17,35.94267144,27.82245438,27.70630153,0.6028312687,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,mu,0.2375990594,0.02491615014,0.06326969153,0.08818584168,6.938893904e-17,2.920421453e-16,0,27.82245438,27.70630153,0,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,comp,34.23915592,4.050639231,0.1737128724,4.224352103,-1.110223025e-16,3.242553722e-18,0,27.82245438,27.70630153,0,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,4,all,5094.201243,1117.628839,-1.475168072,1116.153671,-3.375077995e-13,6.625333067e-17,80221.79531,27.82245438,27.70630153,,1.036338181,900,1000,1000,900,1000,True,120000,,30000,,ok
LR_abab,6,5,top,392.7296163,242.975845,-216.9656646,26.01018035,-2.842170943e-14,7.236966159e-17,56560.96675,28.20790094,28.19901383,21.78066811,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,mid1,2606.317702,435.8318416,-46.61311646,389.2187252,4.263256415e-14,1.635739346e-17,29890.87856,28.20790094,28.19901383,17.13825736,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,mid2,2500.658558,267.4597219,223.7166679,491.1763898,2.273736754e-13,9.092551829e-17,2409.583006,28.20790094,28.19901383,4.907806466,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,low,599.6732587,51.3887018,81.8606498,133.2493516,4.263256415e-14,7.10929886e-17,46.14030224,28.20790094,28.19901383,0.6743870984,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,mu,0.3399940924,0.02099464975,0.0814003832,0.1023950329,-3.053113318e-16,8.979901081e-16,0,28.20790094,28.19901383,0,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,comp,37.77270626,3.241517877,0.2920324601,3.533550337,-2.886579864e-15,7.641972605e-17,0,28.20790094,28.19901383,0,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,5,all,6137.491836,1000.918623,42.37196943,1043.290592,-5.826450433e-13,9.49321089e-17,88907.56862,28.20790094,28.19901383,,1.117370481,600,800,800,600,800,True,150000,,30000,,ok
LR_abab,6,6,top,457.1199942,245.1282175,-180.7378396,64.39037789,2.842170943e-14,6.217559895e-17,62740.58566,30.4074319,30.39801083,23.20623833,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,mid1,3036.901956,433.8160075,-3.231754055,430.5842535,9.059419881e-14,2.9831124e-17,33982.4992,30.4074319,30.39801083,18.20032938,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,mid2,3009.566045,256.9847934,251.9226934,508.9074869,-3.97903932e-13,1.322130587e-16,2898.92941,30.4074319,30.39801083,5.388964171,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,low,731.343515,48.53942523,83.13083105,131.6702563,-1.421085472e-14,1.943116254e-17,56.20221465,30.4074319,30.39801083,0.7473936453,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,mu,0.4476203544,0.02060340218,0.08702285986,0.107626262,1.110223025e-16,2.48027824e-16,0,30.4074319,30.39801083,0,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,comp,42.20515607,4.133292461,0.2991573511,4.432449812,-2.442490654e-15,5.787185457e-17,0,30.4074319,30.39801083,0,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,6,all,7277.584286,988.6223395,151.4701111,1140.092451,3.694822226e-13,5.076989947e-17,99678.21648,30.4074319,30.39801083,,1.07805464,500,700,700,500,700,True,180000,,30000,,ok
LR_abab,6,7,top,504.0965985,252.9559307,-205.9793264,46.97660427,0,0,72198.5702,32.03774516,32.01230956,24.95026869,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,mid1,3425.967414,390.0587368,-0.9932783754,389.0654584,1.367794766e-13,3.992433672e-17,38344.02657,32.03774516,32.01230956,19.07208202,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,mid2,3498.718181,214.7323963,274.4197398,489.1521362,-1.136868377e-13,3.249385399e-17,3351.742528,32.03774516,32.01230956,5.775502469,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,low,866.3720603,41.5018185,93.52672677,135.0285453,2.842170943e-14,3.280543168e-17,66.74736315,32.03774516,32.01230956,0.819597474,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,mu,0.5658141167,0.01767919186,0.1005145705,0.1181937623,1.526556659e-16,2.69798263e-16,0,32.03774516,32.01230956,0,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,comp,47.82604463,5.351476738,0.2694118251,5.620888563,2.942091015e-15,6.151650294e-17,0,32.03774516,32.01230956,0,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,7,all,8343.546113,904.6180382,161.3437882,1065.961826,5.400124792e-13,6.47221783e-17,113961.0867,32.03774516,32.01230956,,1.11028046,500,600,600,500,600,True,210000,,30000,,ok
LR_abab,6,8,top,524.9830107,273.9669896,-253.0805774,20.88641217,1.136868377e-13,2.165533654e-16,77963.37294,33.79695537,33.78304652,25.70111934,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,mid1,3795.776159,378.2546936,-8.445948387,369.8087452,-5.258016245e-13,1.385228218e-16,42252.83989,33.79695537,33.78304652,20.24463669,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,mid2,3988.968276,208.4305024,281.8195921,490.2500945,2.273736754e-13,5.700062265e-17,3795.40301,33.79695537,33.78304652,6.178908239,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,low,991.0430638,38.74151792,85.9294856,124.6710035,-9.947598301e-14,1.003750358e-16,76.14429968,33.79695537,33.78304652,0.8717000098,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,mu,0.6846457504,0.01749526592,0.1013363677,0.1188316336,6.938893904e-17,1.013501347e-16,0,33.79695537,33.78304652,0,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,comp,52.12556143,3.981351597,0.3181652066,4.299516803,-2.220446049e-16,4.259802654e-18,0,33.79695537,33.78304652,0,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,8,all,9353.580717,903.3925503,106.6420535,1010.034604,-9.947598301e-14,1.063506972e-17,124087.7601,33.79695537,33.78304652,,1.086360056,500,600,600,500,600,True,240000,,30000,,ok
LR_abab,6,9,top,519.7123085,261.9652299,-267.2359321,-5.270702203,-1.136868377e-13,2.165533654e-16,77686.31522,34.31850902,34.2514434,26.24077523,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,mid1,4115.9823,382.4919107,-62.28576976,320.2061409,1.278976924e-13,3.10734311e-17,45581.24974,34.31850902,34.2514434,21.02829191,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,mid2,4441.82825,187.3538191,265.5061557,452.8599748,-5.684341886e-14,1.279730229e-17,4213.466408,34.31850902,34.2514434,6.482967443,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,low,1120.529896,34.86746099,94.61937126,129.4868323,-9.947598301e-14,8.877584021e-17,86.22557097,34.31850902,34.2514434,0.9220730723,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,mu,0.7917752785,0.01040633949,0.09672318863,0.1071295281,-4.579669977e-16,5.78405275e-16,0,34.31850902,34.2514434,0,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,comp,55.71900284,3.491805287,0.10163612,3.593441407,8.715250743e-15,1.564143344e-16,0,34.31850902,34.2514434,0,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,9,all,10254.56353,870.1806324,30.80218433,900.9828167,9.912071164e-13,9.666009803e-17,127567.2569,34.31850902,34.2514434,,1.083134512,400,500,600,400,500,True,270000,,30000,,ok
LR_abab,6,10,top,548.0656741,268.5342191,-240.1808534,28.35336567,5.684341886e-14,1.037164368e-16,83937.28269,36.12788006,36.06519373,27.18045899,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,mid1,4455.81611,382.8248851,-42.99107572,339.8338094,2.842170943e-14,6.37856427e-18,48636.60724,36.12788006,36.06519373,21.6482598,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,mid2,4889.851215,187.6370568,260.3859079,448.0229647,5.684341886e-14,1.162477473e-17,4631.036934,36.12788006,36.06519373,6.777089563,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,low,1247.574235,34.92721699,92.11712163,127.0443386,1.847411113e-13,1.480802554e-16,95.92106851,36.12788006,36.06519373,0.9824461766,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,mu,0.949681872,0.02260653708,0.1353000564,0.1579065935,-8.326672685e-17,8.767854721e-17,0,36.12788006,36.06519373,0,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,comp,59.54995529,3.639493114,0.1914593356,3.830952449,-8.493206138e-15,1.42623216e-16,0,36.12788006,36.06519373,0,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,10,all,11201.80687,877.5854776,69.65785982,947.2433375,-7.958078641e-13,7.10428124e-17,137300.8479,36.12788006,36.06519373,,1.051933443,400,500,500,400,500,True,300000,,30000,,ok
LR_abab,6,11,top,585.5865474,277.6921327,-240.1712595,37.52087325,5.684341886e-14,9.70709097e-17,94698.46757,36.99347027,36.88918614,28.11165327,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
LR_abab,6,11,mid1,4764.001013,361.267923,-53.08301972,308.1849032,8.952838471e-13,1.879268801e-16,51484.78804,36.99347027,36.88918614,22.49755275,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
LR_abab,6,11,mid2,5321.86227,182.9829343,249.0281208,432.0110551,2.557953849e-13,4.806501407e-17,5010.279352,36.99347027,36.88918614,7.067572601,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
LR_abab,6,11,low,1382.660941,34.56445799,100.5222484,135.0867063,8.526512829e-14,6.166741662e-17,106.1924744,36.99347027,36.88918614,1.021831979,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
LR_abab,6,11,mu,1.100976456,0.01632666901,0.1349679155,0.1512945845,1.193489751e-15,1.084028404e-15,0,36.99347027,36.88918614,0,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
LR_abab,6,11,comp,63.31837392,3.475465835,0.2929527983,3.768418633,-3.441691376e-15,5.435533421e-17,0,36.99347027,36.88918614,0,1.105574464,400,500,600,400,500,True,330000,,30000,,ok
