arm,seed,j,band,cycle_len,tasks,x_j,E,M_sq,D_sq,D_sq_diameter,E_identity_residual,center_disp,ret_odd_t,ret_odd,a_odd,resid_odd,cos_odd,ret_even_t,ret_even,a_even,resid_even,cos_even,status,ret_third_t,ret_third,a_third,resid_third,cos_third
LR_iid_stop,2,22,mid1,2,43+44,43.5,7872.233426,7711.587987,160.6454393,160.6454393,2.557953849e-13,831.7537426,43,1191.679011,0.9346888491,1159.284953,0.9226375476,44,1162.822427,0.9378741594,1132.90792,0.9260148679,ok,,,,,
LR_iid_stop,2,22,mid2,2,43+44,43.5,8632.088893,8545.60202,86.48687302,86.48687302,6.252776075e-13,472.6709088,43,683.3225993,0.9812717103,680.4535953,0.9594144665,44,648.1953844,0.9819291274,645.4648532,0.9622230774,ok,,,,,
LR_iid_stop,2,22,low,2,43+44,43.5,2031.742013,2016.641289,15.10072332,15.10072332,1.598721155e-14,80.64313363,43,115.7235086,0.9965786847,115.7012134,0.9707534341,44,111.3636374,0.994622982,111.3067993,0.9725559371,ok,,,,,
LR_iid_stop,2,22,mu,2,43+44,43.5,7.339047747,7.335690002,0.003357745025,0.003357745025,-1.356553758e-15,0.02542758281,43,0.0415417275,1.046675225,0.02718748875,0.9981220537,44,0.02836711347,1.03776929,0.01854656344,0.9987515827,ok,,,,,
LR_iid_stop,2,22,comp,2,43+44,43.5,46.6304314,46.41871433,0.2117170677,0.2117170677,-1.748601264e-15,1.20368295,43,1.525925405,0.9978328909,1.525714396,0.9833716704,44,1.671570142,0.9978432348,1.671358381,0.9820583672,ok,,,,,
LR_iid_stop,2,22,all,2,43+44,43.5,19375.2227,19045.40218,329.8205233,329.8205233,1.307398634e-12,1703.209617,43,2465.398212,0.9518067317,2422.437965,0.934716477,44,2392.873005,0.9536825513,2352.25788,0.9379819688,ok,,,,,
LR_iid_stop,2,23,top,2,45+46,45.5,840.6114553,769.0207739,71.59068142,71.59068142,-7.105427358e-14,276.1283821,45,420.8529784,0.7677448878,379.4397233,0.7375115968,46,443.9445466,0.7524854694,394.7716115,0.7315443111,ok,,,,,
LR_iid_stop,2,23,mid1,2,45+46,45.5,8087.731065,7919.574853,168.1562115,168.1562115,2.842170943e-13,781.9093715,45,1093.088721,0.9462743226,1070.59163,0.9311291122,46,1140.430498,0.9393086823,1111.145604,0.9291164252,ok,,,,,
LR_iid_stop,2,23,mid2,2,45+46,45.5,8984.085598,8896.662832,87.42276614,87.42276614,1.421085472e-12,440.3432209,45,614.4613868,0.9836599418,612.1767975,0.9649610127,46,620.3975021,0.9855737828,618.5853169,0.96532349,ok,,,,,
LR_iid_stop,2,23,low,2,45+46,45.5,2123.458976,2108.121617,15.3373588,15.3373588,2.131628207e-14,77.5539327,45,108.1016702,0.9971924324,108.0858471,0.9739782619,46,108.4911465,0.994677505,108.4328994,0.9743686844,ok,,,,,
LR_iid_stop,2,23,mu,2,45+46,45.5,7.891474866,7.887543997,0.003930868575,0.003930868575,1.094610513e-15,0.03029696345,45,0.03443143273,1.032260948,0.02689062012,0.9982630184,46,0.03867377637,1.037958126,0.02796464218,0.9982584374,ok,,,,,
LR_iid_stop,2,23,comp,2,45+46,45.5,47.97067853,47.76576341,0.2049151146,0.2049151146,6.07847106e-15,1.162218322,45,1.581899287,0.997770167,1.581669267,0.9832586556,46,1.582142292,0.9970506344,1.581733456,0.9834910938,ok,,,,,
LR_iid_stop,2,23,all,2,45+46,45.5,20091.74925,19749.03338,342.7158638,342.7158638,-3.183231456e-12,1577.127422,45,2238.121087,0.9612930825,2209.386237,0.9429514061,46,2314.884509,0.9582239813,2280.72817,0.9420064963,ok,,,,,
LR_iid_stop,2,24,top,2,47+48,47.5,855.9959466,775.9521352,80.04381147,80.04381147,2.842170943e-14,335.9111994,47,477.4783018,0.7290719073,416.410394,0.7176585015,48,536.1943042,0.6867275417,452.8484267,0.6850774675,ok,,,,,
LR_iid_stop,2,24,mid1,2,47+48,47.5,8318.640502,8142.52119,176.1193119,176.1193119,5.684341886e-13,858.5954349,47,1183.375092,0.9393382404,1153.753605,0.9275018418,48,1250.785216,0.9387304587,1220.281259,0.9243358861,ok,,,,,
LR_iid_stop,2,24,mid2,2,47+48,47.5,9355.155012,9260.83263,94.32238232,94.32238232,1.023181539e-12,478.5748748,47,649.2189714,0.9837397582,646.8681189,0.9644063356,48,682.7418175,0.9834374283,680.2518956,0.9633705359,ok,,,,,
LR_iid_stop,2,24,low,2,47+48,47.5,2206.831126,2190.324464,16.50666188,16.50666188,3.055333764e-13,85.32677246,47,115.371222,0.9913882282,115.2151679,0.9732573977,48,119.4102074,0.9925806117,119.2922574,0.9728891701,ok,,,,,
LR_iid_stop,2,24,mu,2,47+48,47.5,8.480442734,8.476851307,0.003591426898,0.003591426898,-2.002738253e-15,0.02765206868,47,0.0359035607,1.033481779,0.02721855732,0.9983593848,48,0.02817389727,1.037026989,0.01715710095,0.999008782,ok,,,,,
LR_iid_stop,2,24,comp,2,47+48,47.5,49.26753071,49.05668687,0.2108438365,0.2108438365,1.071365219e-14,1.154899685,47,1.561386028,0.997184854,1.561008501,0.9839193744,48,1.59091186,0.9969942321,1.590475449,0.9838378979,ok,,,,,
LR_iid_stop,2,24,all,2,47+48,47.5,20794.37056,20427.16396,367.2066029,367.2066029,-9.663381206e-13,1759.590833,47,2427.040877,0.9560378859,2388.517718,0.9402619732,48,2590.750631,0.9540763449,2548.041927,0.9373144659,ok,,,,,
LR_iid_stop,2,25,top,2,49+50,49.5,861.6610044,785.279661,76.38134343,76.38134343,5.684341886e-14,329.8017673,49,510.4958849,0.7223018137,444.2809267,0.7085664561,50,480.9429462,0.7051491278,406.7548732,0.7145392873,ok,,,,,
LR_iid_stop,2,25,mid1,2,49+50,49.5,8518.107264,8343.238615,174.8686497,174.8686497,-7.958078641e-13,828.6378282,49,1170.218396,0.9389872385,1139.483436,0.9298685627,50,1189.55549,0.9431235962,1162.444001,0.9301075106,ok,,,,,
LR_iid_stop,2,25,mid2,2,49+50,49.5,9704.429292,9607.446748,96.98254369,96.98254369,-6.536993169e-13,450.9631244,49,640.5850907,0.9853977809,638.6124434,0.9662449061,50,651.8069043,0.9828911602,649.0381907,0.9662729537,ok,,,,,
LR_iid_stop,2,25,low,2,49+50,49.5,2297.85676,2282.06938,15.78738036,15.78738036,-5.684341886e-13,80.14728527,49,113.4490251,0.994774842,113.3894149,0.9747492357,50,112.4583298,0.9952833073,112.4087115,0.9754917797,ok,,,,,
LR_iid_stop,2,25,mu,2,49+50,49.5,9.153237537,9.149793229,0.003444308315,0.003444308315,-1.171805708e-15,0.02919962045,49,0.03423378016,1.038433159,0.02197077419,0.9987751722,50,0.03468664334,1.036871078,0.02291514593,0.9987714801,ok,,,,,
LR_iid_stop,2,25,comp,2,49+50,49.5,50.65704743,50.46167759,0.1953698404,0.1953698404,-1.637578961e-15,1.253118047,49,1.685723121,0.9970859724,1.685307626,0.9831151764,50,1.634208121,0.9974223314,1.633878528,0.9838458235,ok,,,,,
LR_iid_stop,2,25,all,2,49+50,49.5,21441.86461,21077.64587,364.2187313,364.2187313,1.136868377e-12,1690.832323,49,2436.468354,0.9568832092,2398.158537,0.9419306528,50,2436.432565,0.9570841772,2397.789283,0.9429100745,ok,,,,,
LR_iid_ext,2,1,top,2,1+2,1.5,226.4643505,166.6535267,59.81082389,59.81082389,7.105427358e-15,,1,,,,,2,297.139481,0.4389659248,297.1005328,0.008958096365,ok,,,,,
LR_iid_ext,2,1,mid1,2,1+2,1.5,1047.177645,835.9306607,211.2469845,211.2469845,-1.136868377e-13,,1,,,,,2,1450.015572,2.149565956,1448.703818,0.05617808064,ok,,,,,
LR_iid_ext,2,1,mid2,2,1+2,1.5,741.0236329,583.2062793,157.8173536,157.8173536,5.684341886e-14,,1,,,,,2,1025.344478,1.127392043,1025.284464,0.06755285304,ok,,,,,
LR_iid_ext,2,1,low,2,1+2,1.5,159.4394197,127.3603874,32.07903238,32.07903238,1.421085472e-14,,1,,,,,2,209.3532589,0.998973064,209.3532503,0.1939046947,ok,,,,,
LR_iid_ext,2,1,mu,2,1+2,1.5,0.0601221534,0.05126241658,0.008859736816,0.008859736816,-1.040834086e-17,,1,,,,,2,0.08100151237,0.9212378962,0.08093635117,0.3149835513,ok,,,,,
LR_iid_ext,2,1,comp,2,1+2,1.5,24.19261728,23.19455441,0.9980628683,0.9980628683,6.661338148e-16,,1,,,,,2,5.75217229,1.000899635,5.752155799,0.8832659358,ok,,,,,
LR_iid_ext,2,1,all,2,1+2,1.5,2198.357788,1736.396671,461.961117,461.961117,0,,1,,,,,2,2987.685963,1.04646684,2987.613854,0.1099700233,ok,,,,,
LR_iid_ext,2,2,top,2,3+4,3.5,444.3569057,374.7071885,69.64971715,69.64971715,-2.842170943e-14,273.2298303,3,382.4899802,0.5163677243,346.0473209,0.3273877238,4,449.8782417,0.5862353766,399.0102028,0.4514075063,ok,,,,,
LR_iid_ext,2,2,mid1,2,3+4,3.5,2483.505497,2228.61096,254.8945368,254.8945368,2.273736754e-13,1172.379969,3,1573.272943,0.9349954565,1570.564065,0.5128252905,4,1729.784589,0.880595932,1709.064547,0.6303741963,ok,,,,,
LR_iid_ext,2,2,mid2,2,3+4,3.5,1893.052297,1705.092182,187.9601149,187.9601149,1.136868377e-13,903.7354706,3,1227.658574,0.9381113936,1225.927084,0.494984905,4,1288.220316,0.924335518,1282.323536,0.6379449233,ok,,,,,
LR_iid_ext,2,2,low,2,3+4,3.5,407.8483192,369.0457284,38.80259084,38.80259084,-2.842170943e-14,189.6019307,3,250.6507845,0.9499645906,250.397059,0.5172382977,4,270.5539139,0.9672575827,270.320705,0.6553715824,ok,,,,,
LR_iid_ext,2,2,mu,2,3+4,3.5,0.2121577435,0.205462603,0.006695140501,0.006695140501,4.510281038e-17,0.07881332058,3,0.1000704386,1.692918072,0.0854774734,0.7104365874,4,0.07652045317,1.475009127,0.05624707088,0.8812258993,ok,,,,,
LR_iid_ext,2,2,comp,2,3+4,3.5,32.07398228,31.09568414,0.9782981471,0.9782981471,2.220446049e-16,6.026736374,3,8.054638128,0.9983833556,8.054580054,0.8563401489,4,7.961902824,0.9965227141,7.961586449,0.8749034866,ok,,,,,
LR_iid_ext,2,2,all,2,3+4,3.5,5261.049159,4708.757206,552.291953,552.291953,-6.821210263e-13,2545.052751,3,3442.22699,0.8906489879,3425.814777,0.4910871989,4,3746.475484,0.8738264252,3698.331127,0.6199861003,ok,,,,,
LR_iid_ext,2,3,top,2,5+6,5.5,675.1615714,585.8383262,89.3232452,89.3232452,8.526512829e-14,345.0480511,5,476.8193098,0.6948733257,440.7337659,0.5459505492,6,559.8113724,0.6622658238,502.6510334,0.5515733767,ok,,,,,
LR_iid_ext,2,3,mid1,2,5+6,5.5,3992.003296,3691.675653,300.3276423,300.3276423,-1.136868377e-13,1420.270571,5,1881.24902,0.8964334125,1858.391902,0.6925062879,6,2097.718374,0.9082212388,2073.829633,0.7280665741,ok,,,,,
LR_iid_ext,2,3,mid2,2,5+6,5.5,3060.195237,2844.326099,215.8691378,215.8691378,1.705302566e-13,1026.96361,5,1384.704623,0.9177082162,1373.708581,0.7063077534,6,1488.726496,0.9371282474,1480.179081,0.7496459018,ok,,,,,
LR_iid_ext,2,3,low,2,5+6,5.5,679.6345198,636.0558782,43.57864159,43.57864159,8.526512829e-14,213.1324817,5,288.3549667,0.9671477998,287.9860133,0.7253573202,6,303.2084726,0.9730609849,302.8646012,0.7726559759,ok,,,,,
LR_iid_ext,2,3,mu,2,5+6,5.5,0.4351407415,0.4261995959,0.008941145559,0.008941145559,5.551115123e-17,0.08430714768,5,0.09405176694,1.313470104,0.07709303919,0.8912511292,6,0.09503737702,1.295308699,0.07308458854,0.9233023041,ok,,,,,
LR_iid_ext,2,3,comp,2,5+6,5.5,40.08164447,38.99114787,1.090496599,1.090496599,-2.664535259e-15,6.095826867,5,7.966573946,0.9967260034,7.966250199,0.8889353844,6,8.373519202,0.9981293284,8.373400414,0.8952866515,ok,,,,,
LR_iid_ext,2,3,all,2,5+6,5.5,8447.511409,7797.313304,650.1981046,650.1981046,-1.136868377e-13,3011.594848,5,4039.188546,0.8928223985,3987.32938,0.688757086,6,4457.933272,0.9037478107,4402.276725,0.7260119823,ok,,,,,
LR_iid_ext,2,4,top,2,7+8,7.5,863.3064724,758.0586349,105.2478374,105.2478374,8.526512829e-14,408.1351232,7,573.2200093,0.672418282,505.8422003,0.5995662895,8,665.5433344,0.6877889374,595.1227789,0.6039701162,ok,,,,,
LR_iid_ext,2,4,mid1,2,7+8,7.5,5542.15542,5209.843307,332.3121122,332.3121122,-1.136868377e-13,1600.514269,7,2167.427766,0.9177234049,2143.255164,0.7641260839,8,2335.189315,0.9076944225,2297.587752,0.7828062992,ok,,,,,
LR_iid_ext,2,4,mid2,2,7+8,7.5,4387.255217,4162.729241,224.5259763,224.5259763,-1.421085472e-13,1124.5883,7,1545.505457,0.9531137257,1539.479358,0.7861073666,8,1597.747389,0.9656599802,1593.762553,0.8149267018,ok,,,,,
LR_iid_ext,2,4,low,2,7+8,7.5,965.8331342,922.1453718,43.6877625,43.6877625,-2.842170943e-14,226.9926522,7,311.6425492,0.9778646049,311.344767,0.8069379729,8,316.4288429,0.9808597026,316.1535228,0.8341261289,ok,,,,,
LR_iid_ext,2,4,mu,2,7+8,7.5,0.6478139871,0.6386982119,0.009115775147,0.009115775147,2.116362641e-16,0.06080254473,7,0.07140178303,1.189997279,0.05787059363,0.9495752708,8,0.08277120096,1.129921334,0.07440830148,0.9459112678,ok,,,,,
LR_iid_ext,2,4,comp,2,7+8,7.5,48.34206633,47.13373039,1.20833593,1.20833593,1.021405183e-14,6.046320317,7,8.108926201,0.9984474541,8.108834674,0.9075121877,8,8.561267347,0.9996273664,8.561261489,0.9117070789,ok,,,,,
LR_iid_ext,2,4,all,2,7+8,7.5,11807.54012,11100.54898,706.9911401,706.9911401,-1.023181539e-12,3366.337468,7,4605.976109,0.9154440089,4551.738039,0.763386445,8,4923.55292,0.9180049347,4860.966891,0.7857645502,ok,,,,,
LR_iid_ext,2,5,top,2,9+10,9.5,1005.832958,891.9278531,113.905105,113.905105,-4.263256415e-14,452.5542545,9,649.39124,0.7070470376,581.614922,0.6358751609,10,739.0098042,0.6580996474,629.4928291,0.6260518694,ok,,,,,
LR_iid_ext,2,5,mid1,2,9+10,9.5,7128.694645,6787.190721,341.5039244,341.5039244,1.136868377e-13,1814.248094,9,2533.959209,0.9095107433,2491.783889,0.7943438264,10,2485.130057,0.922994158,2449.944205,0.8207037777,ok,,,,,
LR_iid_ext,2,5,mid2,2,9+10,9.5,5878.76259,5646.444622,232.317968,232.317968,-4.831690603e-13,1287.393004,9,1706.263429,0.9721300564,1703.133441,0.8312496004,10,1795.896497,0.9689629301,1791.325802,0.84451959,ok,,,,,
LR_iid_ext,2,5,low,2,9+10,9.5,1286.92218,1239.964359,46.95782115,46.95782115,2.913225217e-13,260.3121355,9,346.6159792,0.983116187,346.3615643,0.8446926671,10,356.2268566,0.9853116867,356.0026571,0.8597494693,ok,,,,,
LR_iid_ext,2,5,mu,2,9+10,9.5,0.8881252994,0.8780930075,0.01003229191,0.01003229191,-3.295974604e-17,0.06624414891,9,0.08852847731,1.120522244,0.07997763748,0.9499257452,10,0.07712836085,1.12240483,0.0665361001,0.9646166908,ok,,,,,
LR_iid_ext,2,5,comp,2,9+10,9.5,57.65303825,56.31537968,1.337658572,1.337658572,2.220446049e-16,6.818536504,9,9.082150497,0.9993984476,9.082133864,0.9136953896,10,9.662009609,0.9993403348,9.661987537,0.9164123667,ok,,,,,
LR_iid_ext,2,5,all,2,9+10,9.5,15358.75354,14622.72103,736.0325094,736.0325094,1.818989404e-12,3821.392268,9,5245.400536,0.9243964688,5183.045103,0.8016680555,10,5386.002353,0.9260410074,5316.501664,0.81980131,ok,,,,,
LR_iid_ext,2,6,top,2,11+12,11.5,1197.812891,1081.930075,115.8828163,115.8828163,-1.705302566e-13,528.809175,11,815.6023787,0.6811290601,716.321649,0.6224160554,12,734.2692552,0.7376428938,663.0117374,0.6777488422,ok,,,,,
LR_iid_ext,2,6,mid1,2,11+12,11.5,8661.040737,8262.720646,398.3200913,398.3200913,1.136868377e-12,1919.212847,11,2586.443932,0.9239909592,2547.432359,0.832789909,12,2772.74051,0.9155224226,2719.181978,0.8355792298,ok,,,,,
LR_iid_ext,2,6,mid2,2,11+12,11.5,7346.167488,7079.528759,266.6387291,266.6387291,3.410605132e-13,1273.415572,11,1713.494694,0.9774752854,1710.698451,0.8687880974,12,1848.099646,0.9697013747,1842.365596,0.8724800889,ok,,,,,
LR_iid_ext,2,6,low,2,11+12,11.5,1611.442081,1560.775728,50.66635266,50.66635266,-2.842170943e-14,259.7954133,11,355.3105789,0.9863058138,355.0838608,0.876410558,12,361.3805972,0.9873469439,361.1620802,0.8868550796,ok,,,,,
LR_iid_ext,2,6,mu,2,11+12,11.5,1.182125221,1.170784542,0.0113406792,0.0113406792,3.122502257e-16,0.06284941275,11,0.07715286755,1.115020052,0.06631651502,0.9689481736,12,0.08376736225,1.12466885,0.06889099213,0.9727080695,ok,,,,,
LR_iid_ext,2,6,comp,2,11+12,11.5,66.08160211,65.0579008,1.02370131,1.02370131,5.773159728e-15,6.265068438,11,9.264618803,0.9989197169,9.26455463,0.9249578998,12,7.993043487,0.997664601,7.992714516,0.9394189629,ok,,,,,
LR_iid_ext,2,6,all,2,11+12,11.5,18883.72692,18051.18389,832.5430314,832.5430314,3.410605132e-13,3987.560926,11,5480.193355,0.9334531224,5415.958181,0.8366746127,12,5724.566819,0.9314020823,5648.27601,0.8446724346,ok,,,,,
LR_iid_ext,2,7,top,2,13+14,13.5,1371.546274,1246.77037,124.7759033,124.7759033,-1.705302566e-13,523.519708,13,785.3144288,0.7446328211,709.0604553,0.6911161341,14,773.1483198,0.7497426327,696.3461436,0.7053131325,ok,,,,,
LR_iid_ext,2,7,mid1,2,13+14,13.5,10063.96427,9657.048649,406.9156227,406.9156227,2.273736754e-13,1939.616566,13,2730.172419,0.9216510259,2679.146114,0.8514312506,14,2789.732996,0.9216663584,2734.448278,0.8583503866,ok,,,,,
LR_iid_ext,2,7,mid2,2,13+14,13.5,8726.284884,8452.547418,273.7374663,273.7374663,-2.273736754e-13,1324.881743,13,1851.871294,0.9657661747,1843.695103,0.882733196,14,1897.403599,0.9668619502,1888.930652,0.8902060512,ok,,,,,
LR_iid_ext,2,7,low,2,13+14,13.5,1929.802552,1880.133893,49.66865943,49.66865943,-9.947598301e-14,259.405022,13,357.9333859,0.9866970223,357.662417,0.898051974,14,362.6550855,0.9872527831,362.3801953,0.90544079,ok,,,,,
LR_iid_ext,2,7,mu,2,13+14,13.5,1.543410399,1.533257636,0.01015276299,0.01015276299,1.006139616e-16,0.06200052009,13,0.08155645098,1.147815553,0.05785687783,0.9803513913,14,0.08297588628,1.092755053,0.07196707262,0.9772504453,ok,,,,,
LR_iid_ext,2,7,comp,2,13+14,13.5,74.47588287,73.50033591,0.9755469514,0.9755469514,-1.587618925e-14,6.645970323,13,8.708964154,0.9978063349,8.708655523,0.9380751559,14,8.575934623,0.998420102,8.57576482,0.9421969944,ok,,,,,
LR_iid_ext,2,7,all,2,13+14,13.5,22167.61727,21311.53392,856.0833515,856.0833515,4.206412996e-12,4054.13101,13,5734.082048,0.9330334811,5653.115648,0.8575970268,14,5831.598911,0.9345657239,5747.195748,0.8658734296,ok,,,,,
LR_iid_ext,2,8,top,2,15+16,15.5,1549.579959,1427.256045,122.323914,122.323914,7.105427358e-14,602.781456,15,853.6980449,0.7358428149,758.9785302,0.7014081775,16,898.9023549,0.7548524383,815.6272071,0.70134149,ok,,,,,
LR_iid_ext,2,8,mid1,2,15+16,15.5,11268.74644,10875.77606,392.9703771,392.9703771,1.818989404e-12,2097.244817,15,2988.734701,0.9079359606,2906.180078,0.8568782721,16,2851.224492,0.921207296,2786.73355,0.8716698274,ok,,,,,
LR_iid_ext,2,8,mid2,2,15+16,15.5,10260.87389,9998.140532,262.7333538,262.7333538,-6.821210263e-13,1482.227021,15,2025.421259,0.9711133069,2018.453055,0.8921806703,16,2030.958798,0.9722719757,2023.960921,0.8997576932,ok,,,,,
LR_iid_ext,2,8,low,2,15+16,15.5,2278.434307,2228.323586,50.11072099,50.11072099,1.136868377e-13,288.014789,15,382.9019031,0.9895612986,382.7004939,0.9085504296,16,392.6908529,0.9901204754,392.4945452,0.9132272177,ok,,,,,
LR_iid_ext,2,8,mu,2,15+16,15.5,1.952632326,1.942644121,0.009988205062,0.009988205062,5.377642776e-16,0.0695206405,15,0.07729618759,1.079056936,0.06800308162,0.980920819,16,0.0903957894,1.129897702,0.06339961698,0.9848326363,ok,,,,,
LR_iid_ext,2,8,comp,2,15+16,15.5,83.94894069,82.72764977,1.221290913,1.221290913,6.217248938e-15,7.265012227,15,8.96022101,0.9997694234,8.960217152,0.9434219342,16,9.967865595,1.000337038,9.967856917,0.9405541207,ok,,,,,
LR_iid_ext,2,8,all,2,15+16,15.5,25443.53616,24614.16652,829.369645,829.369645,-1.932676241e-12,4477.602616,15,6259.793425,0.929075542,6152.293204,0.8659658401,16,6183.834759,0.9377217726,6094.764755,0.8764442679,ok,,,,,
LR_iid_ext,2,9,top,2,17+18,17.5,1633.337162,1498.479433,134.8577284,134.8577284,0,662.7199146,17,912.7076521,0.7257650013,800.3535779,0.7041100431,18,976.6025676,0.7189123423,849.7763996,0.7028497383,ok,,,,,
LR_iid_ext,2,9,mid1,2,17+18,17.5,12691.92894,12282.80578,409.1231627,409.1231627,-7.389644452e-13,2197.701842,17,3002.560589,0.9258175872,2942.382911,0.8724007613,18,3026.87159,0.9327432183,2974.389685,0.8788614635,ok,,,,,
LR_iid_ext,2,9,mid2,2,17+18,17.5,11712.68437,11432.58173,280.1026392,280.1026392,7.958078641e-13,1463.743276,17,2012.444869,0.9736384943,2005.569439,0.9076529391,18,2013.624695,0.9717340844,2005.133301,0.9129470052,ok,,,,,
LR_iid_ext,2,9,low,2,17+18,17.5,2617.286879,2564.993896,52.29298265,52.29298265,-1.492139745e-13,288.4698145,17,392.644086,0.9888775492,392.3728329,0.9194084085,18,390.9108918,0.9879295018,390.5664357,0.9247920399,ok,,,,,
LR_iid_ext,2,9,mu,2,17+18,17.5,2.564295242,2.552966509,0.0113287331,0.0113287331,5.377642776e-17,0.0931779023,17,0.1096189876,1.147508054,0.070468857,0.9854522537,18,0.1116252345,1.11188689,0.08526125022,0.9840177418,ok,,,,,
LR_iid_ext,2,9,comp,2,17+18,17.5,93.03741152,92.15956401,0.8778475197,0.8778475197,-2.442490654e-15,7.278546238,17,10.08947255,0.999249874,10.08942669,0.9432291547,18,8.676857683,0.9972969346,8.676226337,0.9530489901,ok,,,,,
LR_iid_ext,2,9,all,2,17+18,17.5,28750.83906,27873.57337,877.2656892,877.2656892,-2.160049917e-12,4620.006571,17,6330.556288,0.938781752,6238.367175,0.8812178243,18,6416.798227,0.9406397465,6324.168609,0.8866958391,ok,,,,,
LR_iid_ext,2,10,top,2,19+20,19.5,1760.651044,1622.387621,138.2634224,138.2634224,1.705302566e-13,650.3250885,19,948.0723874,0.7538987869,851.9373855,0.7171567587,20,959.2063149,0.7405648256,846.1720962,0.7219296552,ok,,,,,
LR_iid_ext,2,10,mid1,2,19+20,19.5,14098.07063,13664.66023,433.4103951,433.4103951,5.684341886e-14,2213.547134,19,3043.937639,0.9321173005,2987.187033,0.8841701356,20,3143.267587,0.9348463262,3087.792422,0.8872298076,ok,,,,,
LR_iid_ext,2,10,mid2,2,19+20,19.5,12984.52206,12711.34329,273.1787637,273.1787637,-1.136868377e-13,1430.382965,19,2009.713655,0.9676516765,1997.800719,0.9176967052,20,1993.830048,0.9699635796,1982.966968,0.9225138088,ok,,,,,
LR_iid_ext,2,10,low,2,19+20,19.5,2954.502642,2902.730728,51.77191348,51.77191348,7.105427358e-14,268.508419,19,379.5651853,0.9920635007,379.4054136,0.931703597,20,370.9336741,0.9933646427,370.8148851,0.9368812265,ok,,,,,
LR_iid_ext,2,10,mu,2,19+20,19.5,3.12039548,3.108940945,0.0114545349,0.0114545349,-6.314393453e-16,0.07336312192,19,0.09883453349,1.089195496,0.07942442729,0.9865555593,20,0.08465147667,1.091765382,0.06200890492,0.9904643411,ok,,,,,
LR_iid_ext,2,10,comp,2,19+20,19.5,102.3207199,101.1817113,1.139008561,1.139008561,-9.992007222e-15,7.586026021,19,9.08254159,0.998181113,9.082239018,0.953606371,20,10.15767361,0.9981985501,10.15736655,0.9501260011,ok,,,,,
LR_iid_ext,2,10,all,2,19+20,19.5,31903.18748,31005.41252,897.7749577,897.7749577,-1.47792889e-12,4570.422995,19,6390.470243,0.9421517914,6297.045825,0.8929618751,20,6477.479948,0.9436641807,6383.588742,0.8971906181,ok,,,,,
LR_iid_ext,2,11,top,2,21+22,21.5,1810.128892,1672.519356,137.6095356,137.6095356,3.410605132e-13,629.9102929,21,959.9172005,0.7474687365,848.0552903,0.7321855247,22,941.7834701,0.7406027674,822.8732191,0.7354266435,ok,,,,,
