arm,seed,t,band,steps,hit99,hit999,stop_step,tc,tc_cum_check,N,V,sigma_med,H,sigma_med_band,memo_acc,online_acc,status
LR_abab_stop,1,28,mid1,800,300,300,800,29200,29200,2450.003304,25662.55678,26.76958511,1.085821644,15.68718156,1,0.91890625,ok
LR_abab_stop,1,28,mid2,800,300,300,800,29200,29200,2677.189484,2593.807866,26.76958511,1.085821644,5.115331692,1,0.91890625,ok
LR_abab_stop,1,28,low,800,300,300,800,29200,29200,685.601937,54.78985168,26.76958511,1.085821644,0.7298613287,1,0.91890625,ok
LR_abab_stop,1,28,mu,800,300,300,800,29200,29200,0.5152343627,0,26.76958511,1.085821644,0,1,0.91890625,ok
LR_abab_stop,1,28,comp,800,300,300,800,29200,29200,23.79850199,0,26.76958511,1.085821644,0,1,0.91890625,ok
LR_abab_stop,1,28,all,800,300,300,800,29200,29200,6121.406967,77811.13938,26.76958511,1.085821644,,1,0.91890625,ok
LR_abab_stop,1,29,top,800,300,300,800,30000,30000,263.3994887,44763.04754,25.52724015,1.131486038,19.34825689,1,0.921015625,ok
LR_abab_stop,1,29,mid1,800,300,300,800,30000,30000,2510.104374,26238.21788,25.52724015,1.131486038,15.79232392,1,0.921015625,ok
LR_abab_stop,1,29,mid2,800,300,300,800,30000,30000,2760.358066,2674.264471,25.52724015,1.131486038,5.16915424,1,0.921015625,ok
LR_abab_stop,1,29,low,800,300,300,800,30000,30000,709.1794155,56.62512238,25.52724015,1.131486038,0.7425592445,1,0.921015625,ok
LR_abab_stop,1,29,mu,800,300,300,800,30000,30000,0.541600459,0,25.52724015,1.131486038,0,1,0.921015625,ok
LR_abab_stop,1,29,comp,800,300,300,800,30000,30000,23.89629358,0,25.52724015,1.131486038,0,1,0.921015625,ok
LR_abab_stop,1,29,all,800,300,300,800,30000,30000,6267.479238,73732.15502,25.52724015,1.131486038,,1,0.921015625,ok
LR_abab_stop,1,30,top,800,300,300,800,30800,30800,293.4161105,51489.45416,27.40145151,1.075247484,20.77038716,1,0.921796875,ok
LR_abab_stop,1,30,mid1,800,300,300,800,30800,30800,2554.387415,26443.77787,27.40145151,1.075247484,16.12755228,1,0.921796875,ok
LR_abab_stop,1,30,mid2,800,300,300,800,30800,30800,2832.441022,2742.282353,27.40145151,1.075247484,5.250125051,1,0.921796875,ok
LR_abab_stop,1,30,low,800,300,300,800,30800,30800,730.096454,58.31878023,27.40145151,1.075247484,0.7540072548,1,0.921796875,ok
LR_abab_stop,1,30,mu,800,300,300,800,30800,30800,0.5664122334,0,27.40145151,1.075247484,0,1,0.921796875,ok
LR_abab_stop,1,30,comp,800,300,300,800,30800,30800,23.99021876,0,27.40145151,1.075247484,0,1,0.921796875,ok
LR_abab_stop,1,30,all,800,300,300,800,30800,30800,6434.897633,80733.83316,27.40145151,1.075247484,,1,0.921796875,ok
LR_abab_stop,1,31,top,800,300,300,800,31600,31600,270.0620826,43995.40915,25.99919269,1.094176683,18.98702127,1,0.915390625,ok
LR_abab_stop,1,31,mid1,800,300,300,800,31600,31600,2609.359724,27085.62328,25.99919269,1.094176683,16.19179656,1,0.915390625,ok
LR_abab_stop,1,31,mid2,800,300,300,800,31600,31600,2917.671249,2820.580184,25.99919269,1.094176683,5.315403678,1,0.915390625,ok
LR_abab_stop,1,31,low,800,300,300,800,31600,31600,753.2585949,60.13789327,25.99919269,1.094176683,0.7692421802,1,0.915390625,ok
LR_abab_stop,1,31,mu,800,300,300,800,31600,31600,0.5940716638,0,25.99919269,1.094176683,0,1,0.915390625,ok
LR_abab_stop,1,31,comp,800,300,300,800,31600,31600,24.07371772,0,25.99919269,1.094176683,0,1,0.915390625,ok
LR_abab_stop,1,31,all,800,300,300,800,31600,31600,6575.01944,73961.75051,25.99919269,1.094176683,,1,0.915390625,ok
LR_abab_stop,1,32,top,800,300,300,800,32400,32400,291.4396356,51387.8953,27.5181929,1.08067834,21.09290873,1,0.921171875,ok
LR_abab_stop,1,32,mid1,800,300,300,800,32400,32400,2656.70728,27491.76293,27.5181929,1.08067834,16.48831157,1,0.921171875,ok
LR_abab_stop,1,32,mid2,800,300,300,800,32400,32400,2992.043975,2892.934422,27.5181929,1.08067834,5.407847893,1,0.921171875,ok
LR_abab_stop,1,32,low,800,300,300,800,32400,32400,774.6139508,61.87626343,27.5181929,1.08067834,0.7770838023,1,0.921171875,ok
LR_abab_stop,1,32,mu,800,300,300,800,32400,32400,0.6183812886,0,27.5181929,1.08067834,0,1,0.921171875,ok
LR_abab_stop,1,32,comp,800,300,300,800,32400,32400,24.15967758,0,27.5181929,1.08067834,0,1,0.921171875,ok
LR_abab_stop,1,32,all,800,300,300,800,32400,32400,6739.5829,81834.46891,27.5181929,1.08067834,,1,0.921171875,ok
LR_abab_stop,1,33,top,800,200,300,800,33200,33200,282.2409037,47342.45917,26.31026868,1.130877525,20.36809517,1,0.9275,ok
LR_abab_stop,1,33,mid1,800,200,300,800,33200,33200,2709.03666,27922.10698,26.31026868,1.130877525,16.44510955,1,0.9275,ok
LR_abab_stop,1,33,mid2,800,200,300,800,33200,33200,3061.390552,2954.718184,26.31026868,1.130877525,5.459947088,1,0.9275,ok
LR_abab_stop,1,33,low,800,200,300,800,33200,33200,795.4045787,63.47746826,26.31026868,1.130877525,0.7887894563,1,0.9275,ok
LR_abab_stop,1,33,mu,800,200,300,800,33200,33200,0.6328161218,0,26.31026868,1.130877525,0,1,0.9275,ok
LR_abab_stop,1,33,comp,800,200,300,800,33200,33200,24.23794277,0,26.31026868,1.130877525,0,1,0.9275,ok
LR_abab_stop,1,33,all,800,200,300,800,33200,33200,6872.943453,78282.7618,26.31026868,1.130877525,,1,0.9275,ok
LR_abab_stop,1,34,top,800,200,300,800,34000,34000,300.7824395,53270.38079,28.18186107,1.066411778,21.62534754,1,0.92671875,ok
LR_abab_stop,1,34,mid1,800,200,300,800,34000,34000,2754.762968,28342.96573,28.18186107,1.066411778,16.76320401,1,0.92671875,ok
LR_abab_stop,1,34,mid2,800,200,300,800,34000,34000,3130.094001,3017.753031,28.18186107,1.066411778,5.532074556,1,0.92671875,ok
LR_abab_stop,1,34,low,800,200,300,800,34000,34000,815.6499271,65.16804709,28.18186107,1.066411778,0.7986757807,1,0.92671875,ok
LR_abab_stop,1,34,mu,800,200,300,800,34000,34000,0.6669820528,0,28.18186107,1.066411778,0,1,0.92671875,ok
LR_abab_stop,1,34,comp,800,200,300,800,34000,34000,24.32511595,0,28.18186107,1.066411778,0,1,0.92671875,ok
LR_abab_stop,1,34,all,800,200,300,800,34000,34000,7026.281433,84696.26761,28.18186107,1.066411778,,1,0.92671875,ok
LR_abab_stop,1,35,top,800,200,300,800,34800,34800,278.0757178,45321.10266,25.99096587,1.145207035,18.36035382,1,0.92390625,ok
LR_abab_stop,1,35,mid1,800,200,300,800,34800,34800,2806.969062,28876.56871,25.99096587,1.145207035,16.76340596,1,0.92390625,ok
LR_abab_stop,1,35,mid2,800,200,300,800,34800,34800,3215.297531,3097.52254,25.99096587,1.145207035,5.564031021,1,0.92390625,ok
LR_abab_stop,1,35,low,800,200,300,800,34800,34800,838.9159637,67.01210359,25.99096587,1.145207035,0.8118473663,1,0.92390625,ok
LR_abab_stop,1,35,mu,800,200,300,800,34800,34800,0.6932072981,0,25.99096587,1.145207035,0,1,0.92390625,ok
LR_abab_stop,1,35,comp,800,200,300,800,34800,34800,24.42128776,0,25.99096587,1.145207035,0,1,0.92390625,ok
LR_abab_stop,1,35,all,800,200,300,800,34800,34800,7164.372769,77362.20601,25.99096587,1.145207035,,1,0.92390625,ok
LR_abab_stop,1,36,top,800,200,300,800,35600,35600,295.3361335,54020.66091,28.45146726,1.067312414,22.07872872,1,0.9215625,ok
LR_abab_stop,1,36,mid1,800,200,300,800,35600,35600,2853.23542,29150.07178,28.45146726,1.067312414,16.89862723,1,0.9215625,ok
LR_abab_stop,1,36,mid2,800,200,300,800,35600,35600,3282.322461,3158.007665,28.45146726,1.067312414,5.640186069,1,0.9215625,ok
LR_abab_stop,1,36,low,800,200,300,800,35600,35600,859.5823216,68.70415689,28.45146726,1.067312414,0.8221098386,1,0.9215625,ok
LR_abab_stop,1,36,mu,800,200,300,800,35600,35600,0.7215658872,0,28.45146726,1.067312414,0,1,0.9215625,ok
LR_abab_stop,1,36,comp,800,200,300,800,35600,35600,24.4981072,0,28.45146726,1.067312414,0,1,0.9215625,ok
LR_abab_stop,1,36,all,800,200,300,800,35600,35600,7315.696009,86397.44452,28.45146726,1.067312414,,1,0.9215625,ok
LR_abab_stop,1,37,top,800,300,300,800,36400,36400,282.8022822,47676.69734,26.35748237,1.163650314,19.03124356,1,0.92359375,ok
LR_abab_stop,1,37,mid1,800,300,300,800,36400,36400,2911.974625,29867.15794,26.35748237,1.163650314,17.06528186,1,0.92359375,ok
LR_abab_stop,1,37,mid2,800,300,300,800,36400,36400,3358.389232,3226.174977,26.35748237,1.163650314,5.700255101,1,0.92359375,ok
LR_abab_stop,1,37,low,800,300,300,800,36400,36400,885.2020849,70.72090589,26.35748237,1.163650314,0.8338292429,1,0.92359375,ok
LR_abab_stop,1,37,mu,800,300,300,800,36400,36400,0.758316691,0,26.35748237,1.163650314,0,1,0.92359375,ok
LR_abab_stop,1,37,comp,800,300,300,800,36400,36400,24.59675983,0,26.35748237,1.163650314,0,1,0.92359375,ok
LR_abab_stop,1,37,all,800,300,300,800,36400,36400,7463.7233,80840.75117,26.35748237,1.163650314,,1,0.92359375,ok
LR_abab_stop,1,38,top,800,300,300,800,37200,37200,301.6384481,54764.30227,28.830508,1.062173671,21.81749561,1,0.9253125,ok
LR_abab_stop,1,38,mid1,800,300,300,800,37200,37200,2954.272694,30158.65966,28.830508,1.062173671,17.10543711,1,0.9253125,ok
LR_abab_stop,1,38,mid2,800,300,300,800,37200,37200,3426.231791,3292.331308,28.830508,1.062173671,5.737359823,1,0.9253125,ok
LR_abab_stop,1,38,low,800,300,300,800,37200,37200,905.5993263,72.39021667,28.830508,1.062173671,0.8442134323,1,0.9253125,ok
LR_abab_stop,1,38,mu,800,300,300,800,37200,37200,0.7801284895,0,28.830508,1.062173671,0,1,0.9253125,ok
LR_abab_stop,1,38,comp,800,300,300,800,37200,37200,24.68220502,0,28.830508,1.062173671,0,1,0.9253125,ok
LR_abab_stop,1,38,all,800,300,300,800,37200,37200,7613.204592,88287.68345,28.830508,1.062173671,,1,0.9253125,ok
LR_abab_stop,1,39,top,800,300,300,800,38000,38000,287.7591997,49012.92966,27.20174232,1.123416777,19.58549889,1,0.920859375,ok
LR_abab_stop,1,39,mid1,800,300,300,800,38000,38000,3002.497379,30672.28074,27.20174232,1.123416777,17.27465781,1,0.920859375,ok
LR_abab_stop,1,39,mid2,800,300,300,800,38000,38000,3508.75354,3365.950454,27.20174232,1.123416777,5.848646147,1,0.920859375,ok
LR_abab_stop,1,39,low,800,300,300,800,38000,38000,930.7968098,74.35427303,27.20174232,1.123416777,0.8557121599,1,0.920859375,ok
LR_abab_stop,1,39,mu,800,300,300,800,38000,38000,0.8147340625,0,27.20174232,1.123416777,0,1,0.920859375,ok
LR_abab_stop,1,39,comp,800,300,300,800,38000,38000,24.77753207,0,27.20174232,1.123416777,0,1,0.920859375,ok
LR_abab_stop,1,39,all,800,300,300,800,38000,38000,7755.399195,83125.51513,27.20174232,1.123416777,,1,0.920859375,ok
LR_abab_stop,1,40,top,800,300,300,800,38800,38800,309.8884129,54910.48512,28.70863165,1.08614659,21.39860093,1,0.925703125,ok
LR_abab_stop,1,40,mid1,800,300,300,800,38800,38800,3045.852118,31109.26668,28.70863165,1.08614659,17.29045855,1,0.925703125,ok
LR_abab_stop,1,40,mid2,800,300,300,800,38800,38800,3572.694752,3422.930946,28.70863165,1.08614659,5.856090053,1,0.925703125,ok
LR_abab_stop,1,40,low,800,300,300,800,38800,38800,950.6187417,75.94771702,28.70863165,1.08614659,0.8649804619,1,0.925703125,ok
LR_abab_stop,1,40,mu,800,300,300,800,38800,38800,0.847727979,0,28.70863165,1.08614659,0,1,0.925703125,ok
LR_abab_stop,1,40,comp,800,300,300,800,38800,38800,24.87331399,0,28.70863165,1.08614659,0,1,0.925703125,ok
LR_abab_stop,1,40,all,800,300,300,800,38800,38800,7904.775066,89518.63047,28.70863165,1.08614659,,1,0.925703125,ok
LR_abab_stop,1,41,top,900,200,400,900,39700,39700,294.9087332,49700.12438,27.14446357,1.153285069,20.38599989,1,0.9342361111,ok
LR_abab_stop,1,41,mid1,900,200,400,900,39700,39700,3106.56518,31703.03315,27.14446357,1.153285069,17.67225081,1,0.9342361111,ok
LR_abab_stop,1,41,mid2,900,200,400,900,39700,39700,3652.106678,3495.712918,27.14446357,1.153285069,5.939233154,1,0.9342361111,ok
LR_abab_stop,1,41,low,900,200,400,900,39700,39700,973.7522255,77.69943884,27.14446357,1.153285069,0.8749647125,1,0.9342361111,ok
LR_abab_stop,1,41,mu,900,200,400,900,39700,39700,0.8761104356,0,27.14446357,1.153285069,0,1,0.9342361111,ok
LR_abab_stop,1,41,comp,900,200,400,900,39700,39700,24.9795504,0,27.14446357,1.153285069,0,1,0.9342361111,ok
LR_abab_stop,1,41,all,900,200,400,900,39700,39700,8053.188477,84976.56989,27.14446357,1.153285069,,1,0.9342361111,ok
LR_abab_stop,1,42,top,800,300,300,800,40500,40500,312.8752466,56334.83315,28.77586476,1.111932079,21.17114067,1,0.922109375,ok
LR_abab_stop,1,42,mid1,800,300,300,800,40500,40500,3149.678193,32095.64301,28.77586476,1.111932079,17.80109763,1,0.922109375,ok
LR_abab_stop,1,42,mid2,800,300,300,800,40500,40500,3724.862657,3563.64487,28.77586476,1.111932079,5.997294817,1,0.922109375,ok
LR_abab_stop,1,42,low,800,300,300,800,40500,40500,995.0263343,79.45846909,28.77586476,1.111932079,0.885142636,1,0.922109375,ok
LR_abab_stop,1,42,mu,800,300,300,800,40500,40500,0.91204539,0,28.77586476,1.111932079,0,1,0.922109375,ok
LR_abab_stop,1,42,comp,800,300,300,800,40500,40500,25.08041421,0,28.77586476,1.111932079,0,1,0.922109375,ok
LR_abab_stop,1,42,all,800,300,300,800,40500,40500,8208.43489,92073.5795,28.77586476,1.111932079,,1,0.922109375,ok
LR_abab_stop,1,43,top,800,300,300,800,41300,41300,304.9544628,52611.78189,28.22144499,1.114652284,20.95918238,1,0.92203125,ok
LR_abab_stop,1,43,mid1,800,300,300,800,41300,41300,3199.429696,32455.88451,28.22144499,1.114652284,17.69596578,1,0.92203125,ok
LR_abab_stop,1,43,mid2,800,300,300,800,41300,41300,3797.672702,3627.419439,28.22144499,1.114652284,6.071502024,1,0.92203125,ok
LR_abab_stop,1,43,low,800,300,300,800,41300,41300,1019.554608,81.3905888,28.22144499,1.114652284,0.8944305712,1,0.92203125,ok
LR_abab_stop,1,43,mu,800,300,300,800,41300,41300,0.9373581669,0,28.22144499,1.114652284,0,1,0.92203125,ok
LR_abab_stop,1,43,comp,800,300,300,800,41300,41300,25.17964995,0,28.22144499,1.114652284,0,1,0.92203125,ok
LR_abab_stop,1,43,all,800,300,300,800,41300,41300,8347.728477,88776.47643,28.22144499,1.114652284,,1,0.92203125,ok
LR_abab_stop,1,44,top,800,300,300,800,42100,42100,322.5973914,53996.60887,28.79751806,1.093909062,21.49854995,1,0.92453125,ok
LR_abab_stop,1,44,mid1,800,300,300,800,42100,42100,3241.256179,32942.66587,28.79751806,1.093909062,17.96036466,1,0.92453125,ok
LR_abab_stop,1,44,mid2,800,300,300,800,42100,42100,3867.762405,3695.170405,28.79751806,1.093909062,6.112161118,1,0.92453125,ok
LR_abab_stop,1,44,low,800,300,300,800,42100,42100,1040.815819,83.11029417,28.79751806,1.093909062,0.9049310399,1,0.92453125,ok
LR_abab_stop,1,44,mu,800,300,300,800,42100,42100,0.9705678683,0,28.79751806,1.093909062,0,1,0.92453125,ok
LR_abab_stop,1,44,comp,800,300,300,800,42100,42100,25.27088347,0,28.79751806,1.093909062,0,1,0.92453125,ok
LR_abab_stop,1,44,all,800,300,300,800,42100,42100,8498.673246,90717.55543,28.79751806,1.093909062,,1,0.92453125,ok
LR_abab_stop,1,45,top,800,200,300,800,42900,42900,304.3321022,51931.02167,27.6094383,1.167605606,19.83680222,1,0.923046875,ok
LR_abab_stop,1,45,mid1,800,200,300,800,42900,42900,3290.945738,33222.99139,27.6094383,1.167605606,18.1831594,1,0.923046875,ok
LR_abab_stop,1,45,mid2,800,200,300,800,42900,42900,3948.272512,3765.220928,27.6094383,1.167605606,6.188588204,1,0.923046875,ok
LR_abab_stop,1,45,low,800,200,300,800,42900,42900,1066.473619,85.13265348,27.6094383,1.167605606,0.9160342007,1,0.923046875,ok
LR_abab_stop,1,45,mu,800,200,300,800,42900,42900,1.004724693,0,27.6094383,1.167605606,0,1,0.923046875,ok
LR_abab_stop,1,45,comp,800,200,300,800,42900,42900,25.36615137,0,27.6094383,1.167605606,0,1,0.923046875,ok
LR_abab_stop,1,45,all,800,200,300,800,42900,42900,8636.394848,89004.36664,27.6094383,1.167605606,,1,0.923046875,ok
LR_abab_stop,1,46,top,800,200,300,800,43700,43700,325.2304956,57755.40666,29.49215994,1.094463515,21.79348233,1,0.9275,ok
LR_abab_stop,1,46,mid1,800,200,300,800,43700,43700,3320.321223,33525.12447,29.49215994,1.094463515,18.19101622,1,0.9275,ok
LR_abab_stop,1,46,mid2,800,200,300,800,43700,43700,4012.997998,3827.740944,29.49215994,1.094463515,6.209794945,1,0.9275,ok
LR_abab_stop,1,46,low,800,200,300,800,43700,43700,1086.932698,86.79610789,29.49215994,1.094463515,0.9225177261,1,0.9275,ok
LR_abab_stop,1,46,mu,800,200,300,800,43700,43700,1.036645422,0,29.49215994,1.094463515,0,1,0.9275,ok
LR_abab_stop,1,46,comp,800,200,300,800,43700,43700,25.45234354,0,29.49215994,1.094463515,0,1,0.9275,ok
LR_abab_stop,1,46,all,800,200,300,800,43700,43700,8771.971403,95195.06819,29.49215994,1.094463515,,1,0.9275,ok
LR_abab_stop,1,47,top,800,200,300,800,44500,44500,304.8877451,51253.92481,28.52594332,1.096230514,20.8010927,1,0.925,ok
LR_abab_stop,1,47,mid1,800,200,300,800,44500,44500,3371.352093,33971.20919,28.52594332,1.096230514,18.29734379,1,0.925,ok
LR_abab_stop,1,47,mid2,800,200,300,800,44500,44500,4085.248022,3889.66825,28.52594332,1.096230514,6.296834879,1,0.925,ok
LR_abab_stop,1,47,low,800,200,300,800,44500,44500,1111.253119,88.70225539,28.52594332,1.096230514,0.9373000475,1,0.925,ok
LR_abab_stop,1,47,mu,800,200,300,800,44500,44500,1.079572802,0,28.52594332,1.096230514,0,1,0.925,ok
LR_abab_stop,1,47,comp,800,200,300,800,44500,44500,25.54143973,0,28.52594332,1.096230514,0,1,0.925,ok
LR_abab_stop,1,47,all,800,200,300,800,44500,44500,8899.361991,89203.5045,28.52594332,1.096230514,,1,0.925,ok
LR_abab_stop,1,48,top,800,200,300,800,45300,45300,330.7658643,59477.93667,29.79756712,1.099250053,22.21768207,1,0.92796875,ok
LR_abab_stop,1,48,mid1,800,200,300,800,45300,45300,3397.051312,34091.28163,29.79756712,1.099250053,18.29473457,1,0.92796875,ok
LR_abab_stop,1,48,mid2,800,200,300,800,45300,45300,4144.629435,3942.429219,29.79756712,1.099250053,6.321510361,1,0.92796875,ok
LR_abab_stop,1,48,low,800,200,300,800,45300,45300,1130.528706,90.21575258,29.79756712,1.099250053,0.9422490738,1,0.92796875,ok
LR_abab_stop,1,48,mu,800,200,300,800,45300,45300,1.102526987,0,29.79756712,1.099250053,0,1,0.92796875,ok
LR_abab_stop,1,48,comp,800,200,300,800,45300,45300,25.61605227,0,29.79756712,1.099250053,0,1,0.92796875,ok
LR_abab_stop,1,48,all,800,200,300,800,45300,45300,9029.693897,97601.86328,29.79756712,1.099250053,,1,0.92796875,ok
LR_abab_stop,1,49,top,800,200,300,800,46100,46100,305.0491066,51493.69949,28.54585846,1.107555789,20.63261203,1,0.922734375,ok
LR_abab_stop,1,49,mid1,800,200,300,800,46100,46100,3455.024818,34644.28281,28.54585846,1.107555789,18.34679111,1,0.922734375,ok
LR_abab_stop,1,49,mid2,800,200,300,800,46100,46100,4228.466569,4020.79482,28.54585846,1.107555789,6.401469163,1,0.922734375,ok
LR_abab_stop,1,49,low,800,200,300,800,46100,46100,1155.998695,92.18236443,28.54585846,1.107555789,0.9559242612,1,0.922734375,ok
LR_abab_stop,1,49,mu,800,200,300,800,46100,46100,1.129197098,0,28.54585846,1.107555789,0,1,0.922734375,ok
LR_abab_stop,1,49,comp,800,200,300,800,46100,46100,25.73764671,0,28.54585846,1.107555789,0,1,0.922734375,ok
LR_abab_stop,1,49,all,800,200,300,800,46100,46100,9171.406034,90250.95948,28.54585846,1.107555789,,1,0.922734375,ok
LR_abab_stop,1,50,top,800,200,300,800,46900,46900,326.8531612,56949.63224,29.52143779,1.103166137,21.93704983,1,0.925859375,ok
LR_abab_stop,1,50,mid1,800,200,300,800,46900,46900,3492.800352,35027.42152,29.52143779,1.103166137,18.56132505,1,0.925859375,ok
LR_abab_stop,1,50,mid2,800,200,300,800,46900,46900,4290.493329,4071.665776,29.52143779,1.103166137,6.410146716,1,0.925859375,ok
LR_abab_stop,1,50,low,800,200,300,800,46900,46900,1177.714831,93.89594488,29.52143779,1.103166137,0.9627003135,1,0.925859375,ok
LR_abab_stop,1,50,mu,800,200,300,800,46900,46900,1.161815406,0,29.52143779,1.103166137,0,1,0.925859375,ok
LR_abab_stop,1,50,comp,800,200,300,800,46900,46900,25.81621191,0,29.52143779,1.103166137,0,1,0.925859375,ok
LR_abab_stop,1,50,all,800,200,300,800,46900,46900,9314.839701,96142.61548,29.52143779,1.103166137,,1,0.925859375,ok
LR_iid_stop,1,1,top,2200,1600,1700,2200,2200,2200,73.67263793,11503.62168,11.85013302,1.083059087,10.38494541,1,0.7863068182,ok
LR_iid_stop,1,1,mid1,2200,1600,1700,2200,2200,2200,286.5674964,3474.162104,11.85013302,1.083059087,5.651663066,1,0.7863068182,ok
LR_iid_stop,1,1,mid2,2200,1600,1700,2200,2200,2200,219.266382,227.5915496,11.85013302,1.083059087,1.494146531,1,0.7863068182,ok
LR_iid_stop,1,1,low,2200,1600,1700,2200,2200,2200,48.03726527,3.552579084,11.85013302,1.083059087,0.1878881955,1,0.7863068182,ok
LR_iid_stop,1,1,mu,2200,1600,1700,2200,2200,2200,0.0138882391,0,11.85013302,1.083059087,0,1,0.7863068182,ok
LR_iid_stop,1,1,comp,2200,1600,1700,2200,2200,2200,20.57733209,0,11.85013302,1.083059087,0,1,0.7863068182,ok
LR_iid_stop,1,1,all,2200,1600,1700,2200,2200,2200,648.1350019,15208.92791,11.85013302,1.083059087,,1,0.7863068182,ok
LR_iid_stop,1,2,top,2400,1700,1900,2400,4600,4600,150.2797305,24820.19525,17.31415373,1.094054852,14.68547497,1,0.7955729167,ok
LR_iid_stop,1,2,mid1,2400,1700,1900,2400,4600,4600,613.484831,7535.752582,17.31415373,1.094054852,8.61287471,1,0.7955729167,ok
LR_iid_stop,1,2,mid2,2400,1700,1900,2400,4600,4600,416.6720054,435.0689204,17.31415373,1.094054852,2.048155783,1,0.7955729167,ok
LR_iid_stop,1,2,low,2400,1700,1900,2400,4600,4600,84.33133293,6.55080212,17.31415373,1.094054852,0.2546024282,1,0.7955729167,ok
LR_iid_stop,1,2,mu,2400,1700,1900,2400,4600,4600,0.02287441988,0,17.31415373,1.094054852,0,1,0.7955729167,ok
LR_iid_stop,1,2,comp,2400,1700,1900,2400,4600,4600,20.9477268,0,17.31415373,1.094054852,0,1,0.7955729167,ok
LR_iid_stop,1,2,all,2400,1700,1900,2400,4600,4600,1285.738501,32797.56756,17.31415373,1.094054852,,1,0.7955729167,ok
LR_iid_stop,1,3,top,2900,1800,2400,2900,7500,7500,213.1562523,33722.31047,20.72801977,1.093501897,17.07901418,1,0.8196336207,ok
LR_iid_stop,1,3,mid1,2900,1800,2400,2900,7500,7500,1034.702871,12514.37121,20.72801977,1.093501897,11.06275795,1,0.8196336207,ok
LR_iid_stop,1,3,mid2,2900,1800,2400,2900,7500,7500,710.5059957,734.4161532,20.72801977,1.093501897,2.690745886,1,0.8196336207,ok
LR_iid_stop,1,3,low,2900,1800,2400,2900,7500,7500,142.9389359,11.29904531,20.72801977,1.093501897,0.3355057018,1,0.8196336207,ok
