event_id,seed,env,act,iv,layer,unit_id,entry_task,entry_q,followup_eligible,censor_reason,exit_within5,first_exit_task,q_lt_0_5_within5,first_q_lt_0_5_task
5421,2,PM,ELU1,wclamp,2,18,43,0.9583333730697632,1,,1,44,0,
5422,2,PM,ELU1,wclamp,2,40,43,0.9641667008399963,1,,1,44,1,44
5423,2,PM,ELU1,wclamp,2,43,43,0.9975000023841858,1,,1,44,0,
5424,2,PM,ELU1,wclamp,2,52,43,0.9958333373069763,1,,1,44,1,47
5425,2,PM,ELU1,wclamp,2,81,43,0.9516667127609253,1,,1,45,1,47
5426,2,PM,ELU1,wclamp,2,84,43,0.95250004529953,1,,1,44,0,
5427,2,PM,ELU1,wclamp,2,86,43,0.9733333587646484,1,,1,44,0,
5428,2,PM,ELU1,wclamp,2,95,43,0.987500011920929,1,,1,46,0,
5429,2,PM,ELU1,wclamp,2,1,44,0.9508333802223206,1,,1,45,1,47
5430,2,PM,ELU1,wclamp,2,57,44,0.9591667056083679,1,,1,45,0,
5431,2,PM,ELU1,wclamp,2,79,44,0.9566667079925537,1,,1,45,0,
5432,2,PM,ELU1,wclamp,2,89,44,0.9791666865348816,1,,1,47,0,
5433,2,PM,ELU1,wclamp,2,94,44,0.9758333563804626,1,,1,45,0,
5434,2,PM,ELU1,wclamp,2,6,45,0.955833375453949,1,,1,46,0,
5435,2,PM,ELU1,wclamp,2,7,45,0.9658333659172058,1,,1,46,1,46
5436,2,PM,ELU1,wclamp,2,20,45,0.9800000190734863,1,,1,46,1,48
5437,2,PM,ELU1,wclamp,2,23,45,0.9758333563804626,1,,1,47,0,
5438,2,PM,ELU1,wclamp,2,61,45,0.9825000166893005,1,,1,46,1,49
5439,2,PM,ELU1,wclamp,2,63,45,0.9708333611488342,1,,1,46,0,
5440,2,PM,ELU1,wclamp,2,66,45,0.9641667008399963,1,,1,46,0,
5441,2,PM,ELU1,wclamp,2,69,45,0.9675000309944153,1,,1,47,1,47
5442,2,PM,ELU1,wclamp,2,84,45,0.96833336353302,1,,1,46,1,50
5443,2,PM,ELU1,wclamp,2,99,45,0.9750000238418579,1,,1,46,1,48
5444,2,PM,ELU1,wclamp,2,1,46,0.9591667056083679,0,entry_task_gt_45,,,,
5445,2,PM,ELU1,wclamp,2,25,46,0.9833333492279053,0,entry_task_gt_45,,,,
5446,2,PM,ELU1,wclamp,2,26,46,0.98416668176651,0,entry_task_gt_45,,,,
5447,2,PM,ELU1,wclamp,2,34,46,0.971666693687439,0,entry_task_gt_45,,,,
5448,2,PM,ELU1,wclamp,2,36,46,0.9550000429153442,0,entry_task_gt_45,,,,
5449,2,PM,ELU1,wclamp,2,41,46,0.987500011920929,0,entry_task_gt_45,,,,
5450,2,PM,ELU1,wclamp,2,43,46,0.9850000143051147,0,entry_task_gt_45,,,,
5451,2,PM,ELU1,wclamp,2,44,46,0.9816666841506958,0,entry_task_gt_45,,,,
5452,2,PM,ELU1,wclamp,2,58,46,0.9766666889190674,0,entry_task_gt_45,,,,
5453,2,PM,ELU1,wclamp,2,68,46,0.9958333373069763,0,entry_task_gt_45,,,,
5454,2,PM,ELU1,wclamp,2,79,46,0.9958333373069763,0,entry_task_gt_45,,,,
5455,2,PM,ELU1,wclamp,2,19,47,0.9541667103767395,0,entry_task_gt_45,,,,
5456,2,PM,ELU1,wclamp,2,20,47,0.9983333349227905,0,entry_task_gt_45,,,,
5457,2,PM,ELU1,wclamp,2,27,47,0.9908333420753479,0,entry_task_gt_45,,,,
5458,2,PM,ELU1,wclamp,2,32,47,0.955833375453949,0,entry_task_gt_45,,,,
5459,2,PM,ELU1,wclamp,2,57,47,0.9941666722297668,0,entry_task_gt_45,,,,
5460,2,PM,ELU1,wclamp,2,72,47,0.98416668176651,0,entry_task_gt_45,,,,
5461,2,PM,ELU1,wclamp,2,84,47,0.9958333373069763,0,entry_task_gt_45,,,,
5462,2,PM,ELU1,wclamp,2,87,47,0.9591667056083679,0,entry_task_gt_45,,,,
5463,2,PM,ELU1,wclamp,2,99,47,0.9791666865348816,0,entry_task_gt_45,,,,
5464,2,PM,ELU1,wclamp,2,3,48,1.0,0,entry_task_gt_45,,,,
5465,2,PM,ELU1,wclamp,2,9,48,0.9633333683013916,0,entry_task_gt_45,,,,
5466,2,PM,ELU1,wclamp,2,23,48,0.9850000143051147,0,entry_task_gt_45,,,,
5467,2,PM,ELU1,wclamp,2,24,48,0.9816666841506958,0,entry_task_gt_45,,,,
5468,2,PM,ELU1,wclamp,2,29,48,0.9850000143051147,0,entry_task_gt_45,,,,
5469,2,PM,ELU1,wclamp,2,36,48,0.9533333778381348,0,entry_task_gt_45,,,,
5470,2,PM,ELU1,wclamp,2,37,48,0.98416668176651,0,entry_task_gt_45,,,,
5471,2,PM,ELU1,wclamp,2,42,48,0.9983333349227905,0,entry_task_gt_45,,,,
5472,2,PM,ELU1,wclamp,2,44,48,0.9658333659172058,0,entry_task_gt_45,,,,
5473,2,PM,ELU1,wclamp,2,61,48,0.9500000476837158,0,entry_task_gt_45,,,,
5474,2,PM,ELU1,wclamp,2,63,48,0.9866666793823242,0,entry_task_gt_45,,,,
5475,2,PM,ELU1,wclamp,2,66,48,0.9816666841506958,0,entry_task_gt_45,,,,
5476,2,PM,ELU1,wclamp,2,68,48,0.9891666769981384,0,entry_task_gt_45,,,,
5477,2,PM,ELU1,wclamp,2,71,48,0.9933333396911621,0,entry_task_gt_45,,,,
5478,2,PM,ELU1,wclamp,2,79,48,0.9941666722297668,0,entry_task_gt_45,,,,
5479,2,PM,ELU1,wclamp,2,11,49,0.9658333659172058,0,entry_task_gt_45,,,,
5480,2,PM,ELU1,wclamp,2,34,49,0.9825000166893005,0,entry_task_gt_45,,,,
5481,2,PM,ELU1,wclamp,2,41,49,0.9616667032241821,0,entry_task_gt_45,,,,
5482,2,PM,ELU1,wclamp,2,75,49,0.9508333802223206,0,entry_task_gt_45,,,,
5483,2,PM,ELU1,wclamp,2,81,49,0.9758333563804626,0,entry_task_gt_45,,,,
5484,2,PM,ELU1,wclamp,2,94,49,0.9641667008399963,0,entry_task_gt_45,,,,
5485,2,PM,ELU1,wclamp,2,1,50,0.9950000047683716,0,entry_task_gt_45,,,,
5486,2,PM,ELU1,wclamp,2,7,50,0.9941666722297668,0,entry_task_gt_45,,,,
5487,2,PM,ELU1,wclamp,2,19,50,0.9516667127609253,0,entry_task_gt_45,,,,
5488,2,PM,ELU1,wclamp,2,20,50,0.996666669845581,0,entry_task_gt_45,,,,
5489,2,PM,ELU1,wclamp,2,23,50,0.9975000023841858,0,entry_task_gt_45,,,,
5490,2,PM,ELU1,wclamp,2,33,50,0.9900000095367432,0,entry_task_gt_45,,,,
5491,2,PM,ELU1,wclamp,2,44,50,0.9550000429153442,0,entry_task_gt_45,,,,
5492,2,PM,ELU1,wclamp,2,58,50,0.9983333349227905,0,entry_task_gt_45,,,,
5493,2,PM,ELU1,wclamp,2,59,50,0.9541667103767395,0,entry_task_gt_45,,,,
5494,2,PM,ELU1,wclamp,2,93,50,0.9808333516120911,0,entry_task_gt_45,,,,
5495,2,PM,ELU1,wclamp,2,97,50,0.9991666674613953,0,entry_task_gt_45,,,,
5496,2,RL,ELU1,ref,1,63,4,0.9666666984558105,1,,1,5,1,5
5497,2,RL,ELU1,ref,1,2,5,0.9566667079925537,1,,1,6,1,10
5498,2,RL,ELU1,ref,1,81,6,0.955833375453949,1,,1,7,0,
5499,2,RL,ELU1,ref,1,85,8,0.9608333706855774,1,,1,9,0,
5500,2,RL,ELU1,ref,1,9,9,0.9583333730697632,1,,1,10,0,
5501,2,RL,ELU1,ref,1,10,9,0.96833336353302,1,,1,11,1,11
5502,2,RL,ELU1,ref,1,13,9,0.9625000357627869,1,,1,12,0,
5503,2,RL,ELU1,ref,1,21,10,0.9808333516120911,1,,1,11,0,
5504,2,RL,ELU1,ref,1,58,10,0.9775000214576721,1,,1,12,1,15
5505,2,RL,ELU1,ref,1,68,10,0.9616667032241821,1,,1,12,0,
5506,2,RL,ELU1,ref,1,99,10,0.9816666841506958,1,,1,12,1,12
5507,2,RL,ELU1,ref,1,46,11,0.9775000214576721,1,,1,14,0,
5508,2,RL,ELU1,ref,1,50,11,0.9566667079925537,1,,1,12,0,
5509,2,RL,ELU1,ref,1,52,11,0.9583333730697632,1,,1,12,0,
5510,2,RL,ELU1,ref,1,66,11,0.9891666769981384,1,,1,12,0,
5511,2,RL,ELU1,ref,1,71,11,0.9958333373069763,1,,1,12,0,
5512,2,RL,ELU1,ref,1,22,12,0.9691666960716248,1,,1,14,0,
5513,2,RL,ELU1,ref,1,14,13,0.9541667103767395,1,,1,14,0,
5514,2,RL,ELU1,ref,1,37,13,0.96833336353302,1,,1,15,0,
5515,2,RL,ELU1,ref,1,45,13,0.9550000429153442,1,,1,15,1,17
5516,2,RL,ELU1,ref,1,58,13,0.9616667032241821,1,,1,14,1,15
5517,2,RL,ELU1,ref,1,68,13,0.9808333516120911,1,,1,14,0,
5518,2,RL,ELU1,ref,1,87,13,0.9691666960716248,1,,1,15,0,
5519,2,RL,ELU1,ref,1,8,14,0.955833375453949,1,,1,15,0,
5520,2,RL,ELU1,ref,1,16,14,0.9625000357627869,1,,1,15,0,
5521,2,RL,ELU1,ref,1,32,14,0.9516667127609253,1,,0,,0,
5522,2,RL,ELU1,ref,1,78,14,0.9575000405311584,1,,1,17,0,
5523,2,RL,ELU1,ref,1,90,14,0.9750000238418579,1,,1,15,0,
5524,2,RL,ELU1,ref,1,13,15,0.9883333444595337,1,,1,16,0,
5525,2,RL,ELU1,ref,1,36,15,0.9641667008399963,1,,1,16,0,
5526,2,RL,ELU1,ref,1,41,15,0.9650000333786011,1,,1,16,0,
5527,2,RL,ELU1,ref,1,50,15,0.9608333706855774,1,,1,16,0,
5528,2,RL,ELU1,ref,1,62,15,0.9691666960716248,1,,1,17,0,
5529,2,RL,ELU1,ref,1,72,15,0.9741666913032532,1,,1,17,0,
5530,2,RL,ELU1,ref,1,96,15,0.987500011920929,1,,1,18,0,
5531,2,RL,ELU1,ref,1,0,16,0.9833333492279053,1,,1,18,0,
5532,2,RL,ELU1,ref,1,11,16,0.9541667103767395,1,,1,18,0,
5533,2,RL,ELU1,ref,1,15,16,0.9591667056083679,1,,1,18,0,
5534,2,RL,ELU1,ref,1,19,16,0.9708333611488342,1,,1,17,0,
5535,2,RL,ELU1,ref,1,21,16,0.9808333516120911,1,,0,,0,
5536,2,RL,ELU1,ref,1,24,16,0.9658333659172058,1,,0,,0,
5537,2,RL,ELU1,ref,1,26,16,0.9650000333786011,1,,1,17,0,
5538,2,RL,ELU1,ref,1,39,16,0.9566667079925537,1,,1,18,0,
5539,2,RL,ELU1,ref,1,71,16,0.9666666984558105,1,,1,21,0,
5540,2,RL,ELU1,ref,1,88,16,0.9508333802223206,1,,1,18,0,
5541,2,RL,ELU1,ref,1,2,17,0.9641667008399963,1,,1,18,0,
5542,2,RL,ELU1,ref,1,13,17,0.9516667127609253,1,,1,21,0,
5543,2,RL,ELU1,ref,1,22,17,0.9783333539962769,1,,1,19,0,
5544,2,RL,ELU1,ref,1,33,17,0.9575000405311584,1,,1,18,0,
5545,2,RL,ELU1,ref,1,36,17,0.9925000071525574,1,,1,18,0,
5546,2,RL,ELU1,ref,1,41,17,0.9666666984558105,1,,0,,0,
5547,2,RL,ELU1,ref,1,63,17,0.9583333730697632,1,,1,18,0,
5548,2,RL,ELU1,ref,1,66,17,0.9783333539962769,1,,1,20,0,
5549,2,RL,ELU1,ref,1,67,17,0.9516667127609253,1,,1,21,0,
5550,2,RL,ELU1,ref,1,73,17,0.9541667103767395,1,,1,18,0,
5551,2,RL,ELU1,ref,1,85,17,0.971666693687439,1,,1,19,0,
5552,2,RL,ELU1,ref,1,14,18,0.96833336353302,1,,1,19,0,
5553,2,RL,ELU1,ref,1,26,18,0.9808333516120911,1,,1,21,0,
5554,2,RL,ELU1,ref,1,50,18,0.9816666841506958,1,,0,,0,
5555,2,RL,ELU1,ref,1,87,18,0.9675000309944153,1,,0,,0,
5556,2,RL,ELU1,ref,1,91,18,0.9625000357627869,1,,1,21,0,
5557,2,RL,ELU1,ref,1,10,19,0.9575000405311584,1,,1,20,0,
5558,2,RL,ELU1,ref,1,23,19,0.9791666865348816,1,,1,22,0,
5559,2,RL,ELU1,ref,1,36,19,0.9700000286102295,1,,0,,0,
5560,2,RL,ELU1,ref,1,49,19,0.9658333659172058,1,,1,22,0,
5561,2,RL,ELU1,ref,1,76,19,0.95250004529953,1,,1,20,1,23
5562,2,RL,ELU1,ref,1,78,19,0.9791666865348816,1,,1,21,0,
5563,2,RL,ELU1,ref,1,81,19,0.9566667079925537,1,,1,21,0,
5564,2,RL,ELU1,ref,1,92,19,0.9958333373069763,1,,1,23,0,
5565,2,RL,ELU1,ref,1,96,19,0.9700000286102295,1,,1,20,0,
5566,2,RL,ELU1,ref,1,2,20,0.9833333492279053,1,,1,21,0,
5567,2,RL,ELU1,ref,1,4,20,0.95250004529953,1,,1,24,1,24
5568,2,RL,ELU1,ref,1,31,20,0.9516667127609253,1,,1,23,0,
5569,2,RL,ELU1,ref,1,46,20,0.9508333802223206,1,,1,23,0,
5570,2,RL,ELU1,ref,1,53,20,0.9775000214576721,1,,0,,0,
5571,2,RL,ELU1,ref,1,69,20,0.971666693687439,1,,0,,0,
5572,2,RL,ELU1,ref,1,73,20,0.9616667032241821,1,,1,24,0,
5573,2,RL,ELU1,ref,1,83,20,0.9583333730697632,1,,1,23,0,
5574,2,RL,ELU1,ref,1,95,20,0.98416668176651,1,,1,25,0,
5575,2,RL,ELU1,ref,1,1,21,0.9500000476837158,1,,1,24,1,26
5576,2,RL,ELU1,ref,1,8,21,0.95250004529953,1,,1,22,0,
5577,2,RL,ELU1,ref,1,10,21,0.9816666841506958,1,,1,26,0,
5578,2,RL,ELU1,ref,1,11,21,0.9541667103767395,1,,1,23,0,
5579,2,RL,ELU1,ref,1,15,21,0.95250004529953,1,,1,23,0,
5580,2,RL,ELU1,ref,1,16,21,0.9608333706855774,1,,1,22,0,
5581,2,RL,ELU1,ref,1,22,21,0.9591667056083679,1,,1,23,0,
5582,2,RL,ELU1,ref,1,29,21,0.9583333730697632,1,,1,23,0,
5583,2,RL,ELU1,ref,1,34,21,0.9666666984558105,1,,0,,0,
5584,2,RL,ELU1,ref,1,37,21,0.9608333706855774,1,,1,24,0,
5585,2,RL,ELU1,ref,1,42,21,0.9575000405311584,1,,1,22,0,
5586,2,RL,ELU1,ref,1,60,21,0.9850000143051147,1,,0,,0,
5587,2,RL,ELU1,ref,1,82,21,0.95250004529953,1,,1,22,0,
5588,2,RL,ELU1,ref,1,88,21,0.9825000166893005,1,,0,,0,
5589,2,RL,ELU1,ref,1,94,21,0.9666666984558105,1,,1,23,0,
5590,2,RL,ELU1,ref,1,5,22,0.98416668176651,1,,1,23,0,
5591,2,RL,ELU1,ref,1,13,22,0.9666666984558105,1,,1,26,0,
5592,2,RL,ELU1,ref,1,39,22,0.9600000381469727,1,,1,27,0,
5593,2,RL,ELU1,ref,1,47,22,0.9625000357627869,1,,1,24,0,
5594,2,RL,ELU1,ref,1,51,22,0.9600000381469727,1,,1,24,0,
5595,2,RL,ELU1,ref,1,61,22,0.9516667127609253,1,,1,23,0,
5596,2,RL,ELU1,ref,1,80,22,0.9700000286102295,1,,1,25,0,
5597,2,RL,ELU1,ref,1,85,22,0.9541667103767395,1,,0,,0,
5598,2,RL,ELU1,ref,1,12,23,0.9500000476837158,1,,0,,0,
5599,2,RL,ELU1,ref,1,49,23,0.9691666960716248,1,,0,,0,
5600,2,RL,ELU1,ref,1,72,23,0.9541667103767395,1,,1,24,0,
5601,2,RL,ELU1,ref,1,82,23,0.9566667079925537,1,,1,26,0,
5602,2,RL,ELU1,ref,1,91,23,0.9633333683013916,1,,1,26,0,
5603,2,RL,ELU1,ref,1,99,23,0.9616667032241821,1,,1,24,0,
5604,2,RL,ELU1,ref,1,15,24,0.95250004529953,1,,1,26,0,
5605,2,RL,ELU1,ref,1,16,24,0.9641667008399963,1,,1,29,0,
5606,2,RL,ELU1,ref,1,31,24,0.9708333611488342,1,,1,25,0,
5607,2,RL,ELU1,ref,1,46,24,0.9591667056083679,1,,0,,0,
5608,2,RL,ELU1,ref,1,78,24,0.9775000214576721,1,,1,26,0,
5609,2,RL,ELU1,ref,1,81,24,0.9633333683013916,1,,0,,0,
5610,2,RL,ELU1,ref,1,2,25,0.96833336353302,1,,0,,0,
5611,2,RL,ELU1,ref,1,7,25,0.9500000476837158,1,,1,26,0,
5612,2,RL,ELU1,ref,1,26,25,0.9566667079925537,1,,1,26,1,27
5613,2,RL,ELU1,ref,1,37,25,0.9608333706855774,1,,1,26,0,
5614,2,RL,ELU1,ref,1,67,25,0.9625000357627869,1,,1,26,0,
5615,2,RL,ELU1,ref,1,71,25,0.9508333802223206,1,,1,26,0,
5616,2,RL,ELU1,ref,1,73,25,0.9500000476837158,1,,1,26,0,
5617,2,RL,ELU1,ref,1,96,25,0.9633333683013916,1,,1,27,0,
5618,2,RL,ELU1,ref,1,18,26,0.9850000143051147,1,,1,27,0,
5619,2,RL,ELU1,ref,1,22,26,0.9858333468437195,1,,0,,0,
5620,2,RL,ELU1,ref,1,31,26,0.9791666865348816,1,,1,31,0,
5621,2,RL,ELU1,ref,1,33,26,0.9816666841506958,1,,0,,0,
5622,2,RL,ELU1,ref,1,51,26,0.9516667127609253,1,,0,,0,
5623,2,RL,ELU1,ref,1,62,26,0.9533333778381348,1,,1,29,0,
5624,2,RL,ELU1,ref,1,7,27,0.9550000429153442,1,,0,,0,
5625,2,RL,ELU1,ref,1,28,27,0.9658333659172058,1,,1,31,0,
5626,2,RL,ELU1,ref,1,35,27,0.95250004529953,1,,1,28,0,
5627,2,RL,ELU1,ref,1,53,27,0.9500000476837158,1,,1,28,0,
5628,2,RL,ELU1,ref,1,82,27,0.9583333730697632,1,,1,29,0,
5629,2,RL,ELU1,ref,1,97,27,0.955833375453949,1,,1,29,0,
5630,2,RL,ELU1,ref,1,36,28,0.9675000309944153,1,,1,30,0,
5631,2,RL,ELU1,ref,1,96,28,0.9633333683013916,1,,1,32,0,
5632,2,RL,ELU1,ref,1,29,29,0.9675000309944153,1,,1,31,0,
5633,2,RL,ELU1,ref,1,71,29,0.971666693687439,1,,1,31,0,
5634,2,RL,ELU1,ref,1,8,30,0.95250004529953,1,,1,32,0,
5635,2,RL,ELU1,ref,1,16,30,0.9658333659172058,1,,0,,0,
5636,2,RL,ELU1,ref,1,34,30,0.955833375453949,1,,1,31,0,
5637,2,RL,ELU1,ref,1,40,30,0.9533333778381348,1,,0,,0,
5638,2,RL,ELU1,ref,1,53,30,0.9575000405311584,1,,0,,0,
5639,2,RL,ELU1,ref,1,61,30,0.96833336353302,1,,0,,0,
5640,2,RL,ELU1,ref,1,73,30,0.95250004529953,1,,1,31,0,
5641,2,RL,ELU1,ref,1,18,31,0.9516667127609253,1,,1,32,0,
5642,2,RL,ELU1,ref,1,24,31,0.9600000381469727,1,,1,36,0,
5643,2,RL,ELU1,ref,1,67,31,0.9633333683013916,1,,1,32,0,
5644,2,RL,ELU1,ref,1,94,31,0.9566667079925537,1,,0,,0,
5645,2,RL,ELU1,ref,1,9,32,0.9825000166893005,1,,1,36,0,
5646,2,RL,ELU1,ref,1,28,32,0.9650000333786011,1,,1,37,0,
5647,2,RL,ELU1,ref,1,29,32,0.9691666960716248,1,,1,35,0,
5648,2,RL,ELU1,ref,1,31,32,0.96833336353302,1,,1,35,0,
5649,2,RL,ELU1,ref,1,81,32,0.9700000286102295,1,,1,35,0,
5650,2,RL,ELU1,ref,1,8,33,0.9633333683013916,1,,0,,0,
5651,2,RL,ELU1,ref,1,49,33,0.9625000357627869,1,,0,,0,
5652,2,RL,ELU1,ref,1,67,33,0.96833336353302,1,,1,36,0,
5653,2,RL,ELU1,ref,1,71,33,0.9816666841506958,1,,1,37,0,
5654,2,RL,ELU1,ref,1,96,33,0.9600000381469727,1,,1,35,0,
5655,2,RL,ELU1,ref,1,13,34,0.9641667008399963,1,,1,36,0,
5656,2,RL,ELU1,ref,1,63,34,0.9616667032241821,1,,1,37,0,
5657,2,RL,ELU1,ref,1,18,35,0.9583333730697632,1,,1,39,0,
5658,2,RL,ELU1,ref,1,55,36,0.9625000357627869,1,,1,39,0,
5659,2,RL,ELU1,ref,1,31,37,0.9766666889190674,1,,1,39,0,
5660,2,RL,ELU1,ref,1,59,37,0.9600000381469727,1,,1,38,0,
5661,2,RL,ELU1,ref,1,81,37,0.9658333659172058,1,,1,38,0,
5662,2,RL,ELU1,ref,1,90,37,0.9633333683013916,1,,1,41,0,
5663,2,RL,ELU1,ref,1,97,37,0.9583333730697632,1,,1,39,0,
5664,2,RL,ELU1,ref,1,2,38,0.9616667032241821,1,,1,39,0,
5665,2,RL,ELU1,ref,1,33,38,0.9608333706855774,1,,0,,0,
5666,2,RL,ELU1,ref,1,12,39,0.9641667008399963,1,,0,,0,
5667,2,RL,ELU1,ref,1,69,39,0.9625000357627869,1,,0,,0,
5668,2,RL,ELU1,ref,1,74,39,0.9733333587646484,1,,1,44,0,
5669,2,RL,ELU1,ref,1,85,39,0.9616667032241821,1,,1,40,0,
5670,2,RL,ELU1,ref,1,5,40,0.9800000190734863,1,,0,,0,
5671,2,RL,ELU1,ref,1,16,40,0.9700000286102295,1,,1,45,0,
5672,2,RL,ELU1,ref,1,24,40,0.9500000476837158,1,,1,41,0,
5673,2,RL,ELU1,ref,1,31,40,0.9625000357627869,1,,1,41,0,
5674,2,RL,ELU1,ref,1,59,40,0.9675000309944153,1,,0,,0,
5675,2,RL,ELU1,ref,1,63,40,0.9783333539962769,1,,0,,0,
5676,2,RL,ELU1,ref,1,81,40,0.9533333778381348,1,,1,41,0,
5677,2,RL,ELU1,ref,1,94,40,0.9516667127609253,1,,1,45,0,
5678,2,RL,ELU1,ref,1,42,41,0.9516667127609253,1,,0,,0,
5679,2,RL,ELU1,ref,1,67,41,0.9500000476837158,1,,1,42,0,
5680,2,RL,ELU1,ref,1,2,42,0.9533333778381348,1,,1,45,0,
5681,2,RL,ELU1,ref,1,8,42,0.9541667103767395,1,,1,45,0,
5682,2,RL,ELU1,ref,1,51,42,0.9641667008399963,1,,1,44,0,
5683,2,RL,ELU1,ref,1,55,42,0.9641667008399963,1,,1,44,0,
5684,2,RL,ELU1,ref,1,73,42,0.9733333587646484,1,,1,46,0,
5685,2,RL,ELU1,ref,1,81,42,0.9708333611488342,1,,0,,0,
5686,2,RL,ELU1,ref,1,82,42,0.9550000429153442,1,,1,45,0,
5687,2,RL,ELU1,ref,1,85,42,0.9691666960716248,1,,1,45,0,
5688,2,RL,ELU1,ref,1,88,42,0.9625000357627869,1,,0,,0,
5689,2,RL,ELU1,ref,1,11,43,0.9516667127609253,1,,1,44,0,
5690,2,RL,ELU1,ref,1,38,43,0.9500000476837158,1,,1,44,0,
5691,2,RL,ELU1,ref,1,71,44,0.9616667032241821,1,,0,,0,
5692,2,RL,ELU1,ref,1,97,44,0.9575000405311584,1,,1,45,0,
5693,2,RL,ELU1,ref,1,7,45,0.9800000190734863,1,,0,,0,
5694,2,RL,ELU1,ref,1,11,45,0.9816666841506958,1,,0,,0,
5695,2,RL,ELU1,ref,1,31,45,0.9675000309944153,1,,0,,0,
5696,2,RL,ELU1,ref,1,74,45,0.9591667056083679,1,,1,46,0,
5697,2,RL,ELU1,ref,1,6,46,0.95250004529953,0,entry_task_gt_45,,,,
5698,2,RL,ELU1,ref,1,8,46,0.9533333778381348,0,entry_task_gt_45,,,,
5699,2,RL,ELU1,ref,1,16,46,0.9533333778381348,0,entry_task_gt_45,,,,
5700,2,RL,ELU1,ref,1,43,47,0.9583333730697632,0,entry_task_gt_45,,,,
5701,2,RL,ELU1,ref,1,65,47,0.9500000476837158,0,entry_task_gt_45,,,,
5702,2,RL,ELU1,ref,1,16,49,0.96833336353302,0,entry_task_gt_45,,,,
5703,2,RL,ELU1,ref,1,21,49,0.9625000357627869,0,entry_task_gt_45,,,,
5704,2,RL,ELU1,ref,1,36,49,0.955833375453949,0,entry_task_gt_45,,,,
5705,2,RL,ELU1,ref,1,65,49,0.9550000429153442,0,entry_task_gt_45,,,,
5706,2,RL,ELU1,ref,1,15,50,0.9650000333786011,0,entry_task_gt_45,,,,
5707,2,RL,ELU1,ref,1,24,50,0.9583333730697632,0,entry_task_gt_45,,,,
5708,2,RL,ELU1,ref,1,32,50,0.9616667032241821,0,entry_task_gt_45,,,,
5709,2,RL,ELU1,ref,1,63,50,0.9500000476837158,0,entry_task_gt_45,,,,
5710,2,RL,ELU1,ref,1,99,50,0.9566667079925537,0,entry_task_gt_45,,,,
5711,2,RL,ELU1,ref,2,48,5,0.9641667008399963,1,,1,6,0,
5712,2,RL,ELU1,ref,2,14,6,0.9758333563804626,1,,0,,0,
5713,2,RL,ELU1,ref,2,15,6,0.9625000357627869,1,,0,,0,
5714,2,RL,ELU1,ref,2,22,6,0.9941666722297668,1,,0,,0,
5715,2,RL,ELU1,ref,2,40,6,0.9775000214576721,1,,0,,0,
5716,2,RL,ELU1,ref,2,64,6,0.9616667032241821,1,,1,7,0,
5717,2,RL,ELU1,ref,2,82,6,0.9508333802223206,1,,1,7,0,
5718,2,RL,ELU1,ref,2,94,6,0.9866666793823242,1,,0,,0,
5719,2,RL,ELU1,ref,2,11,7,0.9566667079925537,1,,0,,0,
5720,2,RL,ELU1,ref,2,12,7,0.9691666960716248,1,,0,,0,
5721,2,RL,ELU1,ref,2,19,7,0.9850000143051147,1,,0,,0,
5722,2,RL,ELU1,ref,2,24,7,0.9858333468437195,1,,0,,0,
5723,2,RL,ELU1,ref,2,26,7,0.9975000023841858,1,,0,,0,
5724,2,RL,ELU1,ref,2,31,7,0.9891666769981384,1,,0,,0,
5725,2,RL,ELU1,ref,2,36,7,0.9700000286102295,1,,1,8,0,
5726,2,RL,ELU1,ref,2,37,7,0.9916666746139526,1,,0,,0,
5727,2,RL,ELU1,ref,2,38,7,0.9800000190734863,1,,0,,0,
5728,2,RL,ELU1,ref,2,44,7,0.9833333492279053,1,,1,9,0,
5729,2,RL,ELU1,ref,2,46,7,0.9575000405311584,1,,1,8,0,
5730,2,RL,ELU1,ref,2,47,7,0.996666669845581,1,,0,,0,
5731,2,RL,ELU1,ref,2,49,7,0.996666669845581,1,,0,,0,
5732,2,RL,ELU1,ref,2,50,7,0.9858333468437195,1,,1,12,0,
5733,2,RL,ELU1,ref,2,59,7,0.987500011920929,1,,1,8,0,
5734,2,RL,ELU1,ref,2,60,7,0.9766666889190674,1,,1,8,0,
5735,2,RL,ELU1,ref,2,63,7,0.9791666865348816,1,,0,,0,
5736,2,RL,ELU1,ref,2,69,7,0.9750000238418579,1,,0,,0,
5737,2,RL,ELU1,ref,2,71,7,0.9500000476837158,1,,1,8,0,
5738,2,RL,ELU1,ref,2,76,7,0.9658333659172058,1,,1,8,0,
5739,2,RL,ELU1,ref,2,79,7,0.9908333420753479,1,,1,11,0,
5740,2,RL,ELU1,ref,2,80,7,0.9816666841506958,1,,1,8,0,
5741,2,RL,ELU1,ref,2,84,7,0.9583333730697632,1,,0,,0,
5742,2,RL,ELU1,ref,2,96,7,0.987500011920929,1,,0,,0,
5743,2,RL,ELU1,ref,2,0,8,0.9950000047683716,1,,0,,0,
5744,2,RL,ELU1,ref,2,1,8,0.9591667056083679,1,,0,,0,
5745,2,RL,ELU1,ref,2,3,8,0.9891666769981384,1,,0,,0,
5746,2,RL,ELU1,ref,2,4,8,0.9941666722297668,1,,1,9,0,
5747,2,RL,ELU1,ref,2,5,8,0.96833336353302,1,,0,,0,
5748,2,RL,ELU1,ref,2,6,8,0.996666669845581,1,,0,,0,
