arm,age,metric,mean,lo,hi,label,n
LR_a0p7_q0,1000000,B_Cwhole_qpos_zpos,0.592022210117441,0.4050874209499876,0.7789569992848945,POSITIVE,10
LR_a0p7_q0,1000000,B_Cn_qpos_zneg,0.007969891109542385,-0.01849271451594697,0.03443249673503174,UNRESOLVED,10
LR_a0p7_q0,1000000,B_Cwhole_qpos_zneg,-0.015030879364685595,-0.25501182525847077,0.22495006652909957,UNRESOLVED,10
LR_a0p7_q0,1000000,B_Cn_qneg_zpos,-0.01501366202486705,-0.036394624085251,0.006367300035516901,UNRESOLVED,10
LR_a0p7_q0,1000000,B_Cwhole_qneg_zpos,-0.2722018379898487,-0.4919489705358421,-0.052454705443855304,NEGATIVE,10
LR_a0p7_q0,1000000,B_Cn_qneg_zneg,0.055355233767878174,0.03486897417370094,0.07584149336205541,POSITIVE,10
LR_a0p7_q0,1000000,B_Cwhole_qneg_zneg,0.5593186135352767,0.3446305537202543,0.774006673350299,POSITIVE,10
LR_a0p7_q0,1000000,control_Kn,6.259207853128239e-17,-4.838955726558049e-17,1.7357371432814526e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_mean_transport_null,-2.121730396406016e-17,-6.066401646272665e-17,1.8229408534606332e-17,UNRESOLVED,10
LR_a0p7_q0,1000000,control_mean_transport_span,0.0016566050826173357,-0.005733721553325718,0.00904693171856039,UNRESOLVED,10
LR_a0p7_q0,1000000,control_mean_transport_W,0.001656605082617315,-0.005733721553325714,0.009046931718560344,UNRESOLVED,10
LR_a0p7_q0,1000000,control_mean_transport_bias,0.00010472079720718255,-0.0007411522467015318,0.0009505938411158969,UNRESOLVED,10
LR_a0p7_q0,1000000,control_null_weight_norm2_change,-1.0975879520707303e-14,-3.106824133929827e-14,9.116482297883668e-15,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qpos,3.274147599984533e-16,-3.0988376269683365e-16,9.647132826937403e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qpos,0.0006235626374137715,-0.0321291165281315,0.03337624180295904,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qneg,5.596941932927637e-17,-3.7428537051018185e-16,4.862242091687345e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qneg,-0.003400250947442625,-0.0489210753822545,0.04212057348736925,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qpos_zpos,4.1708026337178194e-16,-2.53171449991867e-16,1.0873319767354308e-15,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qpos_zpos,-0.013041866858608392,-0.03530409753149136,0.009220363814274574,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qpos_zneg,7.235603025451143e-17,-6.466678701854948e-16,7.913799306945177e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qpos_zneg,0.03228857448001811,-0.0392340239146073,0.10381117287464352,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qneg_zpos,3.438269591101079e-17,-5.457556021817529e-16,6.145209940037745e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qneg_zpos,0.030676670523466343,-0.02986991983800944,0.09122326088494212,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cn_qneg_zneg,6.725827982786133e-17,-3.876963327432461e-16,5.222128923989687e-16,UNRESOLVED,10
LR_a0p7_q0,1000000,control_Cwhole_qneg_zneg,-0.009848007848478002,-0.054152600456428,0.034456584759472,UNRESOLVED,10
LR_a0p7_q0,1000000,Kn_diff,0.003338324185199753,0.0018369840735822079,0.004839664296817298,POSITIVE,10
LR_a0p7_q0,1000000,Sn,0.002663528299128149,-0.014774855407040667,0.020101912005296964,UNRESOLVED,10
LR_a0p7_q0,5000000,null_weight_energy_fraction,0.15602435032972883,0.14878347423243174,0.16326522642702593,POSITIVE,10
LR_a0p7_q0,5000000,null_B_field_RMS,0.14723992208943046,0.14337001385230172,0.1511098303265592,POSITIVE,10
LR_a0p7_q0,5000000,total_input_jump_RMS,0.16541045309263627,0.16121104675626038,0.16960985942901216,POSITIVE,10
LR_a0p7_q0,5000000,null_field_energy_over_jump_energy,0.7926071825525315,0.7754231235336075,0.8097912415714554,POSITIVE,10
LR_a0p7_q0,5000000,span_jump_energy_over_jump_energy,0.24980304833157266,0.22371740038261867,0.27588869628052665,POSITIVE,10
LR_a0p7_q0,5000000,cross_over_jump_energy,-0.042410230884103436,-0.05695961413019144,-0.027860847638015433,NEGATIVE,10
LR_a0p7_q0,5000000,null_field_signed_mean,-0.007436700726858878,-0.00996969332515166,-0.004903708128566096,NEGATIVE,10
LR_a0p7_q0,5000000,null_field_positive_fraction,0.48353333333333326,0.4754617238893506,0.4916049427773159,POSITIVE,10
LR_a0p7_q0,5000000,null_field_positive_energy_fraction,0.44191180466451935,0.4217334236717826,0.46209018565725607,POSITIVE,10
LR_a0p7_q0,5000000,B_Kn,0.0028535395987740646,0.001395790130651759,0.00431128906689637,POSITIVE,10
LR_a0p7_q0,5000000,B_mean_transport_null,0.0001324150682748647,-0.0029839276857819333,0.003248757822331663,UNRESOLVED,10
LR_a0p7_q0,5000000,B_mean_transport_span,-0.005403443317771773,-0.028076681360729737,0.017269794725186187,UNRESOLVED,10
LR_a0p7_q0,5000000,B_mean_transport_W,-0.005271028249496909,-0.030973725613418223,0.020431669114424404,UNRESOLVED,10
LR_a0p7_q0,5000000,B_mean_transport_bias,0.00011313779415531616,-0.0033373340801299924,0.003563609668440625,UNRESOLVED,10
LR_a0p7_q0,5000000,B_null_weight_norm2_change,-0.06689589202581665,-0.15604631551131948,0.022254531459686158,UNRESOLVED,10
LR_a0p7_q0,5000000,B_Cn_qpos,0.04479912452713696,0.014694280829478525,0.07490396822479539,POSITIVE,10
LR_a0p7_q0,5000000,B_Cwhole_qpos,0.543668167039222,0.18654765893016145,0.9007886751482826,POSITIVE,10
LR_a0p7_q0,5000000,B_Cn_qneg,0.035380967679264484,0.007942875513133042,0.06281905984539593,POSITIVE,10
LR_a0p7_q0,5000000,B_Cwhole_qneg,0.31687384023015347,0.055249930590687224,0.5784977498696198,POSITIVE,10
LR_a0p7_q0,5000000,B_Cn_qpos_zpos,0.08609865560478143,0.05641038370466142,0.11578692750490144,POSITIVE,10
LR_a0p7_q0,5000000,B_Cwhole_qpos_zpos,1.0115129652731123,0.6397959180859156,1.383230012460309,POSITIVE,10
LR_a0p7_q0,5000000,B_Cn_qpos_zneg,-0.009796747459363002,-0.04859516205321238,0.029001667134486382,UNRESOLVED,10
LR_a0p7_q0,5000000,B_Cwhole_qpos_zneg,-0.06954851991814184,-0.45030979360507606,0.3112127537687924,UNRESOLVED,10
LR_a0p7_q0,5000000,B_Cn_qneg_zpos,-0.01961477524281807,-0.04867932670704557,0.009449776221409429,UNRESOLVED,10
LR_a0p7_q0,5000000,B_Cwhole_qneg_zpos,-0.2764893749399821,-0.5559188080977786,0.002940058217814401,UNRESOLVED,10
LR_a0p7_q0,5000000,B_Cn_qneg_zneg,0.05155875568671516,0.01935542266300059,0.08376208871042973,POSITIVE,10
LR_a0p7_q0,5000000,B_Cwhole_qneg_zneg,0.4876086939545615,0.15708349811352462,0.8181338897955984,POSITIVE,10
LR_a0p7_q0,5000000,control_Kn,-9.201928864185456e-17,-3.505042922942253e-16,1.6646571501051616e-16,UNRESOLVED,10
LR_a0p7_q0,5000000,control_mean_transport_null,-2.5934944141995757e-17,-5.85775831918524e-17,6.707694907860884e-18,UNRESOLVED,10
LR_a0p7_q0,5000000,control_mean_transport_span,-0.002549418840395089,-0.008481401667856475,0.0033825639870662966,UNRESOLVED,10
LR_a0p7_q0,5000000,control_mean_transport_W,-0.002549418840395114,-0.008481401667856492,0.003382563987066263,UNRESOLVED,10
LR_a0p7_q0,5000000,control_mean_transport_bias,-0.0005953607436282639,-0.001743847609720154,0.0005531261224636262,UNRESOLVED,10
LR_a0p7_q0,5000000,control_null_weight_norm2_change,6.786245241815577e-15,-1.0597152411797311e-14,2.4169642895428467e-14,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cn_qpos,3.5514634099630374e-16,-6.716807838747225e-16,1.3819734658673301e-15,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qpos,0.017603865085209915,-0.03978606219490678,0.07499379236532662,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cn_qneg,-2.5343701927343887e-16,-1.3079693979327955e-15,8.010953593859178e-16,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qneg,-0.008538403730435141,-0.05607375942591647,0.038996951965046184,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cn_qpos_zpos,3.5750347461888124e-16,-6.19242377818445e-16,1.3342493270562074e-15,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qpos_zpos,-0.04524174612848667,-0.07324656820938256,-0.017236924047590783,NEGATIVE,10
LR_a0p7_q0,5000000,control_Cn_qpos_zneg,3.344543406161655e-16,-7.427989485839975e-16,1.4117076298163286e-15,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qpos_zneg,0.10901662106226251,-0.02455101500760634,0.24258425713213136,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cn_qneg_zpos,-2.5446769028036915e-16,-1.2636397089568804e-15,7.54704328396142e-16,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qneg_zpos,0.07808491679930261,-0.02836810753525025,0.18453794113385547,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cn_qneg_zneg,-2.5954326603834583e-16,-1.3352016506989069e-15,8.161151186222151e-16,UNRESOLVED,10
LR_a0p7_q0,5000000,control_Cwhole_qneg_zneg,-0.040479340964792734,-0.11030776269745979,0.02934908076787432,UNRESOLVED,10
LR_a0p7_q0,5000000,Kn_diff,0.002853539598774156,0.0013957901306519626,0.00431128906689635,POSITIVE,10
LR_a0p7_q0,5000000,Sn,0.00941815684787187,-0.030902646077932725,0.04973895977367647,UNRESOLVED,10
