arm,iv,seed,task,bin,step,mean,star,star_W,bias
SNA,none,1,13,12-20,90,-0.8748638490782713,-0.7767708432027726,-0.7883207904622546,0.011549947259481996
SNA,none,1,13,12-20,95,-0.865983951706111,-0.7734558908934386,-0.7851481774375688,0.011692286544130183
SNA,none,1,13,12-20,100,-0.8711696345230874,-0.7762411927871302,-0.7879395205907361,0.011698327803605935
SNA,none,1,13,12-20,625,-0.7364355609810421,-0.7363227701690945,-0.7477479478696794,0.011425177700584755
SNA,none,1,14,12-20,0,-0.707338338012016,-0.7363227701690945,-0.7477479478696794,0.011425177700584755
SNA,none,1,14,12-20,20,-0.8456950724147592,-0.7791907673785923,-0.7902588364636054,0.011068069085013121
SNA,none,1,14,12-20,25,-0.8250838513463986,-0.7687664107657166,-0.7802415852733666,0.011475174507650081
SNA,none,1,14,12-20,30,-0.7699974165217023,-0.7446033730272495,-0.7566889316095796,0.012085558582330123
SNA,none,1,14,12-20,35,-0.7388235854155997,-0.7303690326756512,-0.7428837889020977,0.01251475622644648
SNA,none,1,14,12-20,40,-0.7614905106499255,-0.7369005076738995,-0.7494300287522948,0.012529521078395191
SNA,none,1,14,12-20,45,-0.7982279802167743,-0.7482863806075197,-0.7607020095337661,0.012415628926246427
SNA,none,1,14,12-20,50,-0.7779394682497228,-0.7386191470582516,-0.7512961108515984,0.012676963793346659
SNA,none,1,14,12-20,55,-0.7642572004474323,-0.7315030631578954,-0.7441981039195049,0.012695040761609561
SNA,none,1,14,12-20,60,-0.7523349824550079,-0.7245112435458411,-0.7371963464803245,0.012685102934483439
SNA,none,1,14,12-20,65,-0.7533268213242201,-0.7217362015184824,-0.7343824710373644,0.012646269518882036
SNA,none,1,14,12-20,70,-0.7552392170181205,-0.7201424180467706,-0.732804883446833,0.012662465400062502
SNA,none,1,14,12-20,75,-0.7545922809194494,-0.719576404565396,-0.732247018921571,0.012670614356175065
SNA,none,1,14,12-20,80,-0.7491529980577973,-0.7192723596040277,-0.7319634991921602,0.0126911395881325
SNA,none,1,14,12-20,85,-0.7232758201868983,-0.7101551651372933,-0.7230222299148221,0.012867064777528867
SNA,none,1,14,12-20,90,-0.6975558501208182,-0.6997636577011564,-0.7128100150860394,0.013046357384882867
SNA,none,1,14,12-20,95,-0.6951068365117439,-0.6981156172196137,-0.7110919517197403,0.01297633450012654
SNA,none,1,14,12-20,100,-0.7154443226126425,-0.7058329795784226,-0.7185729706031411,0.01273999102471862
SNA,none,1,14,12-20,625,-0.7810150514509658,-0.7568292039699129,-0.7691882362283043,0.01235903225839138
SNA,none,1,15,12-20,0,-0.8062262976797614,-0.7568292039699129,-0.7691882362283043,0.01235903225839138
SNA,none,1,15,12-20,20,-0.9295443692673079,-0.8012446487426391,-0.8128628470049338,0.011618198262294755
SNA,none,1,15,12-20,25,-0.9552159536732893,-0.8103255918343827,-0.821901966379494,0.011576374545111321
SNA,none,1,15,12-20,30,-0.9545136678816886,-0.8084148411676161,-0.8201831841482652,0.011768342980649322
SNA,none,1,15,12-20,35,-0.98294090114509,-0.8165472669048716,-0.8282438696314596,0.011696602726588026
SNA,none,1,15,12-20,40,-0.9828518414025968,-0.81301293852556,-0.8247531897597107,0.01174025123415049
SNA,none,1,15,12-20,45,-0.9681789028815296,-0.8051505345394938,-0.817110633212865,0.011960098673371248
SNA,none,1,15,12-20,50,-0.9795318277603334,-0.8090948278085839,-0.8210187575897712,0.011923929781187326
SNA,none,1,15,12-20,55,-0.9721159825692162,-0.8065136484949292,-0.8185114953332782,0.011997846838348779
SNA,none,1,15,12-20,60,-0.9447604199346356,-0.7961469287246961,-0.8083638966725936,0.0122169679478975
SNA,none,1,15,12-20,65,-0.8980472813826033,-0.7769664512772008,-0.7895075068139132,0.01254105553671252
SNA,none,1,15,12-20,70,-0.8544860656425736,-0.7592709010600279,-0.7721257087698373,0.012854807709809393
SNA,none,1,15,12-20,75,-0.8652865260105662,-0.762275920285051,-0.7749383098127371,0.012662389527686174
SNA,none,1,15,12-20,80,-0.9095851584625169,-0.7773613016089962,-0.789552712650418,0.012191411041421817
SNA,none,1,15,12-20,85,-0.9316907091733273,-0.7844864218276527,-0.7964672924315275,0.011980870603874792
SNA,none,1,15,12-20,90,-0.9331118742633996,-0.7840651114638801,-0.79600303326488,0.011937921800999902
SNA,none,1,15,12-20,95,-0.8869077232817886,-0.7671495281255073,-0.7794716803580257,0.012322152232518419
SNA,none,1,15,12-20,100,-0.8468623447890536,-0.7525642946592819,-0.7652911373202045,0.012726842660922557
SNA,none,1,15,12-20,625,-0.8090283361109304,-0.7661266760311023,-0.778797706376475,0.012671030345372855
SNA,none,1,16,12-20,0,-0.7960488299070724,-0.7661266760311023,-0.778797706376475,0.012671030345372855
SNA,none,1,16,12-20,20,-0.8390593014715582,-0.7917674885912125,-0.8044831891690406,0.012715700577828101
SNA,none,1,16,12-20,25,-0.9042404412953686,-0.8129447386335599,-0.8252187155493087,0.01227397691574879
SNA,none,1,16,12-20,30,-0.9043202478092688,-0.8082142296522348,-0.8206438821404431,0.012429652488208376
SNA,none,1,16,12-20,35,-0.8762725877407587,-0.7940531078181995,-0.8068844315418575,0.012831323723657988
SNA,none,1,16,12-20,40,-0.8297842887153127,-0.7736805487073666,-0.7870113399373309,0.013330791229964233
SNA,none,1,16,12-20,45,-0.8711558525932649,-0.7862199835265968,-0.7992209972815075,0.013001013754910673
SNA,none,1,16,12-20,50,-0.8789226092919808,-0.7866505271360177,-0.7996227343815656,0.012972207245547906
SNA,none,1,16,12-20,55,-0.8580060609616692,-0.778578059855496,-0.7918352984578781,0.013257238602382131
SNA,none,1,16,12-20,60,-0.8288028764897412,-0.7673136001324967,-0.7809762148271184,0.013662614694621879
SNA,none,1,16,12-20,65,-0.806075276694967,-0.7590343891717747,-0.7730196289143895,0.013985239742614794
SNA,none,1,16,12-20,70,-0.8154567757468655,-0.7633557279251885,-0.7772700408171999,0.013914312892011367
SNA,none,1,16,12-20,75,-0.8233046197597638,-0.7660711639444849,-0.7798439795854716,0.013772815640986664
SNA,none,1,16,12-20,80,-0.8051280447033156,-0.759770348319698,-0.7736744038515915,0.01390405553189339
SNA,none,1,16,12-20,85,-0.7802181893283512,-0.7497931685809669,-0.7638940398769261,0.014100871295959223
SNA,none,1,16,12-20,90,-0.752935929283295,-0.7382775172559242,-0.7525818675037637,0.014304350247839466
SNA,none,1,16,12-20,95,-0.782446447384936,-0.7499033904719102,-0.7639534744478,0.01405008397588972
SNA,none,1,16,12-20,100,-0.8281133351910108,-0.7693811943211735,-0.7830612521311526,0.013680057809979189
SNA,none,1,16,12-20,625,-0.8367503996578469,-0.7996850310730185,-0.8131845883278543,0.013499557254835964
SNA,none,1,17,12-20,0,-0.8012986665569547,-0.7996850310730185,-0.8131845883278543,0.013499557254835964
SNA,none,1,17,12-20,20,-0.8952866713796164,-0.8292645939066291,-0.8423234948592302,0.013058900952601107
SNA,none,1,17,12-20,25,-0.891789687362794,-0.8246564079777938,-0.8379726340066311,0.013316226028837263
SNA,none,1,17,12-20,30,-0.9094349415156935,-0.8272965764539032,-0.8406952840426886,0.013398707588785329
SNA,none,1,17,12-20,35,-0.9218484355763599,-0.8279105226562933,-0.8412846920553239,0.013374169399030507
SNA,none,1,17,12-20,40,-0.912886052500306,-0.8233435603694882,-0.8368730456473198,0.013529485277831554
SNA,none,1,17,12-20,45,-0.8867277446490505,-0.8136861045204696,-0.8275129990861879,0.01382689456571825
SNA,none,1,17,12-20,50,-0.8444448397211368,-0.7970296058767252,-0.8111309221949904,0.014101316318265162
SNA,none,1,17,12-20,55,-0.8342344024849996,-0.7919001613734998,-0.8059708593922678,0.01407069801876787
SNA,none,1,17,12-20,60,-0.8431585584945954,-0.7945063740448534,-0.8084354865972857,0.013929112552432343
SNA,none,1,17,12-20,65,-0.8548698231021217,-0.7984912209004517,-0.812266538397654,0.013775317497202195
SNA,none,1,17,12-20,70,-0.8329827662052768,-0.7898345078606488,-0.803786884394938,0.013952376534289214
SNA,none,1,17,12-20,75,-0.8239389709691003,-0.7874709873502834,-0.8014622372076374,0.013991249857353978
SNA,none,1,17,12-20,80,-0.8205573916989835,-0.7885064100014151,-0.8023932359873888,0.0138868259859737
SNA,none,1,17,12-20,85,-0.8753598204200034,-0.8116723881997707,-0.8249515042923697,0.013279116092598997
SNA,none,1,17,12-20,90,-0.8880993101418159,-0.8175490259869099,-0.8306159406854846,0.013066914698574692
SNA,none,1,17,12-20,95,-0.8659513079924146,-0.8095200836874994,-0.8227319078435232,0.013211824156023795
SNA,none,1,17,12-20,100,-0.8347848688323504,-0.796267125357529,-0.80974143015975,0.013474304802221013
SNA,none,1,17,12-20,625,-0.7837146645257489,-0.7996759379255404,-0.8132590362623618,0.013583098336821421
SNA,none,1,18,12-20,0,-0.8465586618337656,-0.7996759379255404,-0.8132590362623618,0.013583098336821421
SNA,none,1,18,12-20,20,-0.8456300214835124,-0.789972482684381,-0.8041133529307187,0.014140870246337726
SNA,none,1,18,12-20,25,-0.8636175537184845,-0.7906444745020906,-0.8046445405534667,0.014000066051376053
SNA,none,1,18,12-20,30,-0.8603217247610152,-0.7845565652131262,-0.7986769992596163,0.014120434046490118
SNA,none,1,18,12-20,35,-0.8601799952569364,-0.7808051453143352,-0.7951336587112391,0.014328513396903872
SNA,none,1,18,12-20,40,-0.8757933554172947,-0.7853379736609688,-0.7997331370601362,0.01439516339916736
SNA,none,1,18,12-20,45,-0.8779259527845185,-0.7852608984034504,-0.7998117258784823,0.014550827475031837
SNA,none,1,18,12-20,50,-0.8586091964125838,-0.7772123380333411,-0.7920572651360177,0.014844927102676592
SNA,none,1,18,12-20,55,-0.8493795855885026,-0.7722059285676265,-0.7872245803930024,0.015018651825375855
SNA,none,1,18,12-20,60,-0.8517191352361888,-0.7712622402546585,-0.7863090444294393,0.015046804174780846
SNA,none,1,18,12-20,65,-0.8415755546282244,-0.7639060758651124,-0.7790930505437665,0.015186974678654224
SNA,none,1,18,12-20,70,-0.8110228117098288,-0.7497522509518012,-0.7652450153989184,0.015492764447117224
SNA,none,1,18,12-20,75,-0.8210996168602428,-0.7534169863415433,-0.7687787487504089,0.015361762408865616
SNA,none,1,18,12-20,80,-0.8227133798245626,-0.7534327174006351,-0.768779959233277,0.015347241832641885
SNA,none,1,18,12-20,85,-0.8025845361741705,-0.7449004303000875,-0.7604852548341041,0.015584824534016661
SNA,none,1,18,12-20,90,-0.7935196346655513,-0.7421427826678771,-0.7578721171290889,0.01572933446121169
SNA,none,1,18,12-20,95,-0.796167198282322,-0.7442405780302006,-0.7599694905606675,0.015728912530466915
SNA,none,1,18,12-20,100,-0.7996552394399924,-0.7460512308104447,-0.7617363477181427,0.015685116907698103
SNA,none,1,18,12-20,625,-0.8073902911913532,-0.7601721012186221,-0.7755373623809914,0.01536526116236928
SNA,none,1,19,12-20,0,-0.7030166871363751,-0.7601721012186221,-0.7755373623809914,0.01536526116236928
SNA,none,1,19,12-20,20,-0.9267090068323571,-0.82267340955073,-0.8362601306392343,0.013586721088504419
SNA,none,1,19,12-20,25,-0.9632933846941316,-0.8359872673376892,-0.849179873687165,0.013192606349475682
SNA,none,1,19,12-20,30,-0.9718723651295897,-0.8377188234246656,-0.8508111462212489,0.013092322796583176
SNA,none,1,19,12-20,35,-0.976332990000856,-0.8374499876749693,-0.8504515422414047,0.013001554566435515
SNA,none,1,19,12-20,40,-0.9359322803494189,-0.8206500734492448,-0.8339940942066033,0.013344020757358521
SNA,none,1,19,12-20,45,-0.8885029314307532,-0.8006270350918782,-0.8144171186520395,0.013790083560161292
SNA,none,1,19,12-20,50,-0.8895304202746277,-0.7976156009297273,-0.8113897082960619,0.013774107366334647
SNA,none,1,19,12-20,55,-0.9068900491901934,-0.8020250381880534,-0.8156146434603353,0.013589605272281915
SNA,none,1,19,12-20,60,-0.8820207563085333,-0.790197443754721,-0.8039641697342336,0.013766725979512557
SNA,none,1,19,12-20,65,-0.8667521994575746,-0.7814012780868685,-0.7951924867918021,0.013791208704933524
SNA,none,1,19,12-20,70,-0.8763970217300661,-0.7839166546693422,-0.7975850222945564,0.013668367625214159
SNA,none,1,19,12-20,75,-0.8892645929335145,-0.7895366534938263,-0.8031459195127287,0.013609266018902418
SNA,none,1,19,12-20,80,-0.902127488379575,-0.7972313207840096,-0.8107479834569284,0.013516662672918756
SNA,none,1,19,12-20,85,-0.9050292620228991,-0.8021986092783285,-0.8156524629907458,0.013453853712417186
SNA,none,1,19,12-20,90,-0.8719076049080334,-0.7923022718394129,-0.8059628399686842,0.013660568129271269
SNA,none,1,19,12-20,95,-0.8736333309871115,-0.7957067225288195,-0.8092450037455713,0.013538281216751784
SNA,none,1,19,12-20,100,-0.8837577981741501,-0.8014072615914469,-0.8147828895510597,0.013375627959612757
SNA,none,1,19,12-20,625,-0.8382295735799833,-0.8138946878118964,-0.8277595654107224,0.013864877598825842
SNA,none,1,20,12-20,0,-0.8841104628614741,-0.8138946878118964,-0.8277595654107224,0.013864877598825842
SNA,none,1,20,12-20,20,-0.9811879455339776,-0.8520046966033415,-0.8648923201811857,0.012887623577844351
SNA,none,1,20,12-20,25,-0.9986677538425642,-0.8573509794319513,-0.8701490814480464,0.012798102016095072
SNA,none,1,20,12-20,30,-0.9784469733035894,-0.8490811219170924,-0.8621090994192987,0.01302797750220634
SNA,none,1,20,12-20,35,-0.9648191758904542,-0.8448483323639607,-0.8581012431120848,0.013252910748124123
SNA,none,1,20,12-20,40,-0.9650064121333489,-0.8451464202153166,-0.8584947046349426,0.013348284419625997
SNA,none,1,20,12-20,45,-0.9877485300391274,-0.8544559018953629,-0.8676339679199196,0.013178066024556756
SNA,none,1,20,12-20,50,-0.9912716576071843,-0.8556288167659056,-0.8688143581570454,0.01318554139113985
SNA,none,1,20,12-20,55,-0.9810809389308468,-0.8509240463712832,-0.8642098219598756,0.013285775588592515
SNA,none,1,20,12-20,60,-0.9600189831555244,-0.8424735258305955,-0.8559249730008233,0.013451447170227766
SNA,none,1,20,12-20,65,-0.9400172681204617,-0.8331993147603554,-0.8468309472053862,0.013631632445030845
SNA,none,1,20,12-20,70,-0.8963762686390564,-0.8149405085911248,-0.8289476417120286,0.014007133120903745
SNA,none,1,20,12-20,75,-0.8672610687039708,-0.8013863049414504,-0.8156419820538285,0.01425567711237818
SNA,none,1,20,12-20,80,-0.898629793941034,-0.8140512825077328,-0.827967151158389,0.013915868650656193
SNA,none,1,20,12-20,85,-0.9150552919822794,-0.8206426965276461,-0.8343463522539224,0.013703655726276338
SNA,none,1,20,12-20,90,-0.9171872717541335,-0.8226706816915762,-0.8363090487460946,0.013638367054518312
SNA,none,1,20,12-20,95,-0.9113205396973834,-0.8231637009568559,-0.8368566558775536,0.013692954920697957
SNA,none,1,20,12-20,100,-0.914235932274738,-0.8259979460271597,-0.839615459011361,0.013617512984201312
SNA,none,1,20,12-20,625,-0.8347311145110834,-0.8075525176473061,-0.8222428450416522,0.014690327394346241
SNA,none,2,2,2-6,0,0.020690446521795393,0.024843134358669534,0.018199742234281634,0.006643392124387902
SNA,none,2,2,2-6,20,-0.36374368369044374,-0.12446425253571353,-0.12862196117918348,0.004157708643469959
SNA,none,2,2,2-6,25,-0.2919293894219701,-0.09297571098075533,-0.09758580599787928,0.004610095017123967
SNA,none,2,2,2-6,30,-0.19827581630700614,-0.053173570477845135,-0.05838824579117259,0.005214675313327461
SNA,none,2,2,2-6,35,-0.1509114141538815,-0.032548330688773566,-0.038003327817464155,0.0054549971286905925
SNA,none,2,2,2-6,40,-0.12903218413868817,-0.022435475612778283,-0.028012982571285282,0.0055775069585070015
SNA,none,2,2,2-6,45,-0.11935749982413035,-0.018165411149120413,-0.023800301907494652,0.00563489075837424
SNA,none,2,2,2-6,50,-0.10875090784584099,-0.013552547960585422,-0.01926540479923968,0.005712856838654261
SNA,none,2,2,2-6,55,-0.12364327362487632,-0.020615153893218007,-0.026265382421683966,0.0056502285284659596
SNA,none,2,2,2-6,60,-0.1403528238594499,-0.02850695425743363,-0.03408984420221425,0.005582889944780618
SNA,none,2,2,2-6,65,-0.14313583152669027,-0.030210768448423398,-0.03581872523337536,0.005607956784951966
SNA,none,2,2,2-6,70,-0.14898289827462677,-0.03147348727668732,-0.03705516431933365,0.005581677042646334
SNA,none,2,2,2-6,75,-0.157756507866182,-0.032834758620616966,-0.038363930697693484,0.00552917207707651
SNA,none,2,2,2-6,80,-0.1518135319641993,-0.02885119838278567,-0.03443758926371172,0.005586390880926047
SNA,none,2,2,2-6,85,-0.1454885212207003,-0.025413800863485568,-0.031030476403562837,0.005616675540077267
SNA,none,2,2,2-6,90,-0.14216850692508765,-0.024037319716639763,-0.029628046155898778,0.005590726439259015
SNA,none,2,2,2-6,95,-0.15425745690348838,-0.0299053961675758,-0.03538614037124482,0.005480744203669019
SNA,none,2,2,2-6,100,-0.17339079974953187,-0.038807800457504905,-0.04414668024102632,0.005338879783521406
SNA,none,2,2,2-6,625,-0.3447544405896569,-0.11170807788695118,-0.11725210423647685,0.005544026349525666
SNA,none,2,3,2-6,0,-0.0969770273968862,-0.11170807788695118,-0.11725210423647685,0.005544026349525666
SNA,none,2,3,2-6,20,-0.6532690125550272,-0.34451930807059633,-0.34540618734754625,0.0008868792769499124
SNA,none,2,3,2-6,25,-0.6257663332925829,-0.3326452755144488,-0.33368014148022446,0.0010348659657756797
SNA,none,2,3,2-6,30,-0.5958271663348512,-0.3201624489115013,-0.32142855214412996,0.0012661032326286659
SNA,none,2,3,2-6,35,-0.5483757556032495,-0.3011015844386665,-0.3027332959639269,0.0016317115252604709
SNA,none,2,3,2-6,40,-0.5037445257297744,-0.2833907422138536,-0.28538248253815524,0.001991740324301645
SNA,none,2,3,2-6,45,-0.46891946851172145,-0.27057947393359005,-0.2728301359791434,0.002250662045553327
SNA,none,2,3,2-6,50,-0.4651678308420536,-0.2700088393106458,-0.2722333688129189,0.0022245295022730715
SNA,none,2,3,2-6,55,-0.47556541548999354,-0.275023945443301,-0.2771356542136907,0.0021117087703896686
SNA,none,2,3,2-6,60,-0.46238858422785456,-0.2695282031830423,-0.27173980979675194,0.0022116066137095915
SNA,none,2,3,2-6,65,-0.4465669327542615,-0.26452630980940656,-0.26681287381023056,0.0022865640008240006
SNA,none,2,3,2-6,70,-0.4503779502459578,-0.2680421915323202,-0.2702542445289398,0.0022120529966196045
SNA,none,2,3,2-6,75,-0.44778422732400414,-0.26815127971350433,-0.27046291311621884,0.002311633402714506
SNA,none,2,3,2-6,80,-0.4387749984526906,-0.26425004874325836,-0.26674260876635103,0.002492560023092665
SNA,none,2,3,2-6,85,-0.44826783719720525,-0.2664403310319564,-0.26889772054917804,0.0024573895172215997
SNA,none,2,3,2-6,90,-0.461769015579276,-0.2704597218851162,-0.2728074451193864,0.0023477232342702338
SNA,none,2,3,2-6,95,-0.4600343723066925,-0.2688290513627975,-0.2712015716947893,0.0023725203319918363
SNA,none,2,3,2-6,100,-0.4460437499418525,-0.2633518278488728,-0.26587089722574003,0.0025190693768672645
SNA,none,2,3,2-6,625,-0.4144961141621066,-0.2573532626720327,-0.26168217785546505,0.0043289151834324
SNA,none,2,4,2-6,0,-0.3105022536965689,-0.2573532626720327,-0.26168217785546505,0.0043289151834324
SNA,none,2,4,2-6,20,-0.4775683597252325,-0.33964370855216197,-0.3428175818580575,0.0031738733058955405
SNA,none,2,4,2-6,25,-0.4618268869969201,-0.33405301200851734,-0.33735162715820527,0.0032986151496879755
SNA,none,2,4,2-6,30,-0.40943554739486243,-0.31358740759644804,-0.31727380156497614,0.0036863939685281366
SNA,none,2,4,2-6,35,-0.3358458128670432,-0.2857684579157411,-0.29003417631936274,0.004265718403621577
SNA,none,2,4,2-6,40,-0.3039311865710838,-0.27386276825173794,-0.27845067375429594,0.004587905502557987
SNA,none,2,4,2-6,45,-0.2988735905235503,-0.2732035254394353,-0.2778942502741623,0.0046907248347270065
SNA,none,2,4,2-6,50,-0.29425829963166594,-0.2729476957997771,-0.2776280860676719,0.004680390267894836
