arm,seed,window,term,total,error,per_task,unit_median,delta,delta_error,signed_share,share_error
cap12,2,1-10,self,-10.46337076176791,6.28687074500093e-11,-1.1625967513075457,-9.12244509259923,-11.792420408530623,1.3646783250460764e-11,0.8872962800918055,6.358203535274502e-12
cap12,2,1-10,upstream,3.4459501998760085,1.2461019466339877e-10,0.3828833555417787,3.279921597690989,-11.792420408530623,1.3646783250460764e-11,-0.2922173803592698,1.0905174683191036e-11
cap12,2,1-10,cross,-4.805403876550458,1.1795904854473381e-10,-0.533933764061162,-5.772526304729945,-11.792420408530623,1.3646783250460764e-11,0.40749936909256007,1.0474578868238999e-11
cap12,2,1-10,bias,0.030404029911733233,3.927717271898312e-15,0.003378225545748137,0.01732562156394124,-11.792420408530623,1.3646783250460764e-11,-0.0025782688250953973,3.317060218320318e-15
cap12,2,1-10,upstream_growth,1.2041091388001695,1.4184390355585344e-10,0.13378990431112994,1.15478825703732,-11.792420408530623,1.3646783250460764e-11,-0.10210873570358112,1.2146572803620182e-11
cap12,2,1-10,upstream_rotation,2.241841061075839,2.665976951084205e-10,0.24909345123064877,1.7558658541031436,-11.792420408530623,1.3646783250460764e-11,-0.19010864465568866,2.2827571113052432e-11
cap12,2,1-10,self_growth,0.019435189481645354,4.069237511999007e-12,0.002159465497960595,0.0025685706051394547,-11.792420408530623,1.3646783250460764e-11,-0.0016481085992817862,3.4697974705946674e-13
cap12,2,1-10,self_rotation,-10.482805951249555,6.959324474178409e-11,-1.1647562168055061,-9.190229556377698,-11.792420408530623,1.3646783250460764e-11,0.8889443886910872,6.930353322731954e-12
cap12,3,1-10,self,-9.516651382496228,6.461796788594982e-11,-1.0574057091662477,-9.693683750594667,-10.213249552431334,1.38495130531084e-11,0.9317946588537753,7.590525066408485e-12
cap12,3,1-10,upstream,4.076119116803201,1.3057424858558059e-10,0.4529021240892446,4.357844382303761,-10.213249552431334,1.38495130531084e-11,-0.3991010986148726,1.3326028733751175e-11
cap12,3,1-10,cross,-4.782756853898725,1.211121818057107e-10,-0.5314174282109695,-4.894243306067079,-10.213249552431334,1.38495130531084e-11,0.46828943416546176,1.2493407977022701e-11
cap12,3,1-10,bias,0.01003956716042012,4.119781716214287e-15,0.0011155074622689022,0.004128266125917435,-10.213249552431334,1.38495130531084e-11,-0.0009829944043646844,1.7364591039743595e-15
cap12,3,1-10,upstream_growth,1.9292849303747959,1.4488563458172966e-10,0.2143649922638662,2.1351348985621983,-10.213249552431334,1.38495130531084e-11,-0.18890020462836105,1.4442222709637631e-11
cap12,3,1-10,upstream_rotation,2.146834186428404,2.791079106961371e-10,0.23853713182537822,1.9003235471299949,-10.213249552431334,1.38495130531084e-11,-0.21020089398651143,2.761308510286021e-11
cap12,3,1-10,self_growth,0.00679400482356963,4.343118265489985e-12,0.00075488942484107,0.0003115562452340435,-10.213249552431334,1.38495130531084e-11,-0.0006652148063837597,4.261456550711599e-13
cap12,3,1-10,self_rotation,-9.523445387319796,7.169803981654069e-11,-1.0581605985910885,-9.674262111808444,-10.213249552431334,1.38495130531084e-11,0.9324598736601589,8.284651411763771e-12
cap12,4,1-10,self,-10.216862371164552,6.274353866936866e-11,-1.1352069301293948,-10.55205764888209,-10.803545180324647,1.3547646293006168e-11,0.9456953435777213,6.9936875093913644e-12
cap12,4,1-10,upstream,4.180320967209163,1.2173875455832585e-10,0.46448010746768476,3.888882096677869,-10.803545180324647,1.3547646293006168e-11,-0.3869397403754407,1.1753673381022718e-11
cap12,4,1-10,cross,-4.8826615031609455,1.177569365092106e-10,-0.5425179447956606,-4.498596012544304,-10.803545180324647,1.3547646293006168e-11,0.45194993140337114,1.146663751007398e-11
cap12,4,1-10,bias,0.11565772679168732,4.7227346554191384e-15,0.012850858532409701,0.14017103612422943,-10.803545180324647,1.3547646293006168e-11,-0.010705534605651715,1.3863076328907355e-14
cap12,4,1-10,upstream_growth,2.0593723713677385,1.3190031043022014e-10,0.22881915237419317,1.8382519863981972,-10.803545180324647,1.3547646293006168e-11,-0.1906200545278651,1.2448042739402605e-11
cap12,4,1-10,upstream_rotation,2.1209485958414236,2.5899326277997464e-10,0.2356609550934915,1.9360364673904984,-10.803545180324647,1.3547646293006168e-11,-0.19631968584757553,2.4219195046607264e-11
cap12,4,1-10,self_growth,0.008427254867554945,3.945888491572704e-12,0.0009363616519505495,-9.908077793576132e-06,-10.803545180324647,1.3547646293006168e-11,-0.0007800453209472953,3.662184162007386e-13
cap12,4,1-10,self_rotation,-10.225289626032106,6.936599568126596e-11,-1.1361432917813452,-10.551962473988336,-10.803545180324647,1.3547646293006168e-11,0.9464753888986684,7.607655018658565e-12
cap12,5,1-10,self,-6.646256052048177,6.488121306843408e-11,-0.7384728946720196,-6.893465544638017,-9.8837655332704,1.485886070332064e-11,0.6724416953918799,7.575419325973673e-12
cap12,5,1-10,upstream,3.1027867758621657,1.315588592351154e-10,0.3447540862069073,2.6615760054262996,-9.8837655332704,1.485886070332064e-11,-0.3139275982840415,1.3782582125115245e-11
cap12,5,1-10,cross,-6.3799439141541185,1.2249868159533233e-10,-0.7088826571282354,-5.918180319144337,-9.8837655332704,1.485886070332064e-11,0.6454972947990485,1.3364414994947407e-11
cap12,5,1-10,bias,0.039647657069726845,4.418057729730514e-15,0.004405295229969649,0.05102815665304661,-9.8837655332704,1.485886070332064e-11,-0.004011391906886725,6.478014159616942e-15
cap12,5,1-10,upstream_growth,1.1044043133478083,1.4480552994747812e-10,0.12271159037197871,1.2069931156168479,-9.8837655332704,1.485886070332064e-11,-0.11173922627263864,1.4818843047870905e-11
cap12,5,1-10,upstream_rotation,1.9983824625143571,2.804701028118077e-10,0.22204249583492858,2.024842989838847,-9.8837655332704,1.485886070332064e-11,-0.20218837201140283,2.868083146838946e-11
cap12,5,1-10,self_growth,-0.042357903222821534,4.4255151329320776e-12,-0.004706433691424615,-0.013377180727105276,-9.8837655332704,1.485886070332064e-11,0.004285603809624761,4.5419926348275014e-13
cap12,5,1-10,self_rotation,-6.603898148825354,7.192177651873025e-11,-0.7337664609805948,-7.045237202801941,-9.8837655332704,1.485886070332064e-11,0.6681560915822551,8.281312189792888e-12
cap12,6,1-10,self,-10.424277733707298,6.568747754245423e-11,-1.158253081523033,-10.296605501099515,-10.816956927146846,1.4661947837312894e-11,0.9636978129723288,7.37899970132027e-12
cap12,6,1-10,upstream,4.0529149570094845,1.3052508372157772e-10,0.45032388411216495,3.9533253610726096,-10.816956927146846,1.4661947837312894e-11,-0.3746816211163844,1.2574617518237448e-11
cap12,6,1-10,cross,-4.416266673925564,1.2329352363339757e-10,-0.4906962971028404,-4.143490010194622,-10.816956927146846,1.4661947837312894e-11,0.40827255795409995,1.1951613171477834e-11
cap12,6,1-10,bias,-0.02932747652346734,3.685818433930498e-15,-0.003258608502607482,-0.025055337697267532,-10.816956927146846,1.4661947837312894e-11,0.0027112501899554994,4.016035525478332e-15
cap12,6,1-10,upstream_growth,2.208997521230227,1.4201151498388589e-10,0.24544416902558078,2.287902360038374,-10.816956927146846,1.4661947837312894e-11,-0.20421617060214062,1.3405430755581795e-11
cap12,6,1-10,upstream_rotation,1.8439174357792572,2.780882780013029e-10,0.20487971508658412,1.362534470621446,-10.816956927146846,1.4661947837312894e-11,-0.17046545051424378,2.5939627951828806e-11
cap12,6,1-10,self_growth,0.013564926660229484,4.307704905994528e-12,0.0015072140733588316,1.1172761576051342e-05,-10.816956927146846,1.4661947837312894e-11,-0.0012540427729897101,3.999362437023403e-13
cap12,6,1-10,self_rotation,-10.437842660367526,7.278962960039939e-11,-1.1597602955963917,-10.249856794709856,-10.816956927146846,1.4661947837312894e-11,0.9649518557453184,8.037275436505776e-12
cap12,7,1-10,self,-7.548645509941927,6.58941139269642e-11,-0.8387383899935474,-7.034725171210479,-9.286642584114013,1.5213150034587805e-11,0.8128497938377481,8.427260676340687e-12
cap12,7,1-10,upstream,2.50769580346099,1.310954507730428e-10,0.27863286705122114,2.348535841363499,-9.286642584114013,1.5213150034587805e-11,-0.2700325527495506,1.4558951063101248e-11
cap12,7,1-10,cross,-4.3298285756642425,1.2390325946535577e-10,-0.4810920639626936,-4.822591787367704,-9.286642584114013,1.5213150034587805e-11,0.46624262067229405,1.4105933110638056e-11
cap12,7,1-10,bias,0.08413569803116844,3.828899105005916e-15,0.009348410892352048,0.08461943455040455,-9.286642584114013,1.5213150034587805e-11,-0.009059861760491707,1.5254950862594617e-14
cap12,7,1-10,upstream_growth,0.8675617107331374,1.4341145560542504e-10,0.09639574563701526,0.9611467477775781,-9.286642584114013,1.5213150034587805e-11,-0.09342038340284706,1.559581613285217e-11
cap12,7,1-10,upstream_rotation,1.6401340927278527,2.798625598428317e-10,0.18223712141420587,1.4403992170358213,-9.286642584114013,1.5213150034587805e-11,-0.17661216934670354,3.042537351962922e-11
cap12,7,1-10,self_growth,0.0006383454150941872,4.31644786362565e-12,7.092726834379858e-05,-0.0016186020002305253,-9.286642584114013,1.5213150034587805e-11,-6.873801907550081e-05,4.649143775260829e-13
cap12,7,1-10,self_rotation,-7.549283855357022,7.300528204623979e-11,-0.8388093172618913,-7.027389080332715,-9.286642584114013,1.5213150034587805e-11,0.8129185318568236,9.193114842422348e-12
cap12,8,1-10,self,-5.736498520336328,6.694587917354175e-11,-0.6373887244818142,-5.325832220114119,-9.507676966745146,1.54564398360213e-11,0.6033543777729081,8.022172709439204e-12
cap12,8,1-10,upstream,3.3280574599715185,1.3600803648723986e-10,0.36978416221905763,3.346697591086827,-9.507676966745146,1.54564398360213e-11,-0.35003897078245433,1.4874165662429618e-11
cap12,8,1-10,cross,-7.152743723995217,1.2586204370975257e-10,-0.7947493026661352,-7.126591604665809,-9.507676966745146,1.54564398360213e-11,0.7523124469850266,1.4461041364748421e-11
cap12,8,1-10,bias,0.05350781761488179,3.80423125680465e-15,0.005945313068320199,0.06570191774517298,-9.507676966745146,1.54564398360213e-11,-0.005627853975480578,9.549836254804503e-15
cap12,8,1-10,upstream_growth,0.9490485330238755,1.4816636122758926e-10,0.10544983700265283,1.1825291189738545,-9.507676966745146,1.54564398360213e-11,-0.0998191815249243,1.574615085164787e-11
cap12,8,1-10,upstream_rotation,2.3790089269476438,2.905309685660779e-10,0.2643343252164049,2.2726818134040565,-9.507676966745146,1.54564398360213e-11,-0.25021978925753013,3.096431871189569e-11
cap12,8,1-10,self_growth,-0.018581200443063158,4.570449216098424e-12,-0.0020645778270070177,-0.008550146810684606,-9.507676966745146,1.54564398360213e-11,0.0019543365333145346,4.838887964085999e-13
cap12,8,1-10,self_rotation,-5.717917319893264,7.429448349519969e-11,-0.6353241466548071,-5.287249385980053,-9.507676966745146,1.54564398360213e-11,0.6014000412395935,8.791908071641044e-12
cap12,9,1-10,self,-10.007532093970593,7.073280330136127e-11,-1.111948010441177,-8.542656107695553,-12.661652434363624,1.4780797590714098e-11,0.7903812038632675,6.509132941514258e-12
cap12,9,1-10,upstream,6.131094812556895,1.4079404719669595e-10,0.6812327569507661,6.169804810744111,-12.661652434363624,1.4780797590714098e-11,-0.4842254867079712,1.1685044077729266e-11
cap12,9,1-10,cross,-8.835355758209149,1.3316234263731258e-10,-0.9817061953565721,-8.927388058531148,-12.661652434363624,1.4780797590714098e-11,0.6978043193027526,1.1331651117761134e-11
cap12,9,1-10,bias,0.050140605259221045,4.512328085647597e-15,0.005571178362135672,0.0815054215490818,-12.661652434363624,1.4780797590714098e-11,-0.0039600364580487015,4.979633778156155e-15
cap12,9,1-10,upstream_growth,4.534935568461083,1.6452551147954563e-10,0.5038817298290091,4.792079377375017,-12.661652434363624,1.4780797590714098e-11,-0.3581630116582022,1.341214749171623e-11
cap12,9,1-10,upstream_rotation,1.5961592440958108,3.012249992279159e-10,0.17735102712175677,1.6866933541637144,-12.661652434363624,1.4780797590714098e-11,-0.12606247504976895,2.3937513838435467e-11
cap12,9,1-10,self_growth,-0.00368876007332925,4.784793413180845e-12,-0.00040986223036991665,0.0014143138599437466,-12.661652434363624,1.4780797590714098e-11,0.00029133322782719766,3.782365678586674e-13
cap12,9,1-10,self_rotation,-10.003843333897262,7.847018453768153e-11,-1.1115381482108069,-8.582625917834886,-12.661652434363624,1.4780797590714098e-11,0.7900898706354401,7.119880608883107e-12
cap12,0,1-50,self,0.42259112159339113,3.13806135941593e-10,0.008624308603946758,0.7552197947344073,-7.710724833107119,1.3695645136350505e-11,-0.05480562861988469,4.079470972036877e-11
cap12,0,1-50,upstream,17.520717930108663,6.089197396292195e-10,0.35756567204303397,17.27857620981709,-7.710724833107119,1.3695645136350505e-11,-2.2722530383759656,8.300667835354228e-11
cap12,0,1-50,cross,-24.61431522385595,5.906894440829043e-10,-0.5023329637521623,-25.891205077425468,-7.710724833107119,1.3695645136350505e-11,3.192218080221305,8.22765273794489e-11
cap12,0,1-50,bias,-1.0397186609532219,4.655688616355779e-14,-0.021218748182718815,-1.0811892338097095,-7.710724833107119,1.3695645136350505e-11,0.1348405867745453,2.455542358921214e-13
cap12,0,1-50,upstream_growth,3.607497298573533,6.557523112088649e-10,0.07362239384843945,3.673927781169504,-7.710724833107119,1.3695645136350505e-11,-0.4678544983325327,8.587523160782808e-11
cap12,0,1-50,upstream_rotation,13.913220631535127,1.301578103998106e-09,0.2839432781945944,14.05419293585171,-7.710724833107119,1.3695645136350505e-11,-1.8043985400434328,1.7200614461984268e-10
cap12,0,1-50,self_growth,0.016131433755059526,1.9012692317390287e-11,0.000329212933776725,0.013075386934267557,-7.710724833107119,1.3695645136350505e-11,-0.0020920774770481847,2.469462582472098e-12
cap12,0,1-50,self_rotation,0.4064596878383312,3.451641599764969e-10,0.008295095670170024,0.7668072283582239,-7.710724833107119,1.3695645136350505e-11,-0.052713551142836455,4.4857799841127585e-11
cap12,1,1-50,self,0.33358873260154176,3.417437379771896e-10,0.006807933318398811,0.3662705880399143,-9.054303340789778,1.4084231845882167e-11,-0.03684311426796574,3.780110618062541e-11
cap12,1,1-50,upstream,24.828238411679312,6.66995689623932e-10,0.5066987430954961,24.049269870309125,-9.054303340789778,1.4084231845882167e-11,-2.742147846961092,7.793194744941717e-11
cap12,1,1-50,cross,-33.241456969711095,6.428336186569758e-10,-0.6783970810145121,-32.71376779486185,-9.054303340789778,1.4084231845882167e-11,3.671343417439729,7.670886814110629e-11
cap12,1,1-50,bias,-0.9746735153595364,4.440392627041143e-14,-0.019891296231827272,-0.9542663926258683,-9.054303340789778,1.4084231845882167e-11,0.1076475437893291,1.723650116855041e-13
cap12,1,1-50,upstream_growth,6.724421502065931,7.107928800571026e-10,0.13723309187889654,7.121632316220836,-9.054303340789778,1.4084231845882167e-11,-0.7426768519862049,7.965865869985465e-11
cap12,1,1-50,upstream_rotation,18.103816909613382,1.429353369904628e-09,0.36946565121659963,17.697646999241137,-9.054303340789778,1.4084231845882167e-11,-1.9994709949748872,1.609749903485718e-10
cap12,1,1-50,self_growth,0.0035524335926310053,2.13009125051963e-11,7.249864474757153e-05,0.012254096951951177,-9.054303340789778,1.4084231845882167e-11,-0.0003923475345283868,2.353183675356163e-12
cap12,1,1-50,self_rotation,0.3300362990089129,3.7667857990960086e-10,0.006735434673651283,0.3567664230559784,-9.054303340789778,1.4084231845882167e-11,-0.03645076673343759,4.1658864675093865e-11
cap12,2,1-50,self,-1.3582350171969173,2.9908963495980773e-10,-0.027719081983610557,-2.4867949274154784,-9.182120203411118,1.3140949059215208e-11,0.14792172037699297,3.2784761131204814e-11
cap12,2,1-50,upstream,14.563225554684301,5.76725431375657e-10,0.29720868478947554,14.57321317784167,-9.182120203411118,1.3140949059215208e-11,-1.5860417019234976,6.507964698699091e-11
cap12,2,1-50,cross,-21.47580136783931,5.637474906915578e-10,-0.43828166056814916,-21.445406007203317,-9.182120203411118,1.3140949059215208e-11,2.3388717302852493,6.474374720428867e-11
cap12,2,1-50,bias,-0.9113093730591936,4.4840292186201686e-14,-0.01859815047059579,-0.8605365483090281,-9.182120203411118,1.3140949059215208e-11,0.09924825126125511,1.4693313221843087e-13
cap12,2,1-50,upstream_growth,1.2225657495495026,6.236916212029241e-10,0.024950321419377603,0.8000335456335895,-9.182120203411118,1.3140949059215208e-11,-0.13314634555702337,6.811514251881835e-11
cap12,2,1-50,upstream_rotation,13.340659805134798,1.2348618254989495e-09,0.2722583633700979,13.151523577315466,-9.182120203411118,1.3140949059215208e-11,-1.4528953563664742,1.3656494390174245e-10
cap12,2,1-50,self_growth,0.031026284755917198,1.760118272007276e-11,0.0006331894848146367,0.009785150370186648,-9.182120203411118,1.3140949059215208e-11,-0.0033789891733709897,1.92173364085903e-12
cap12,2,1-50,self_rotation,-1.3892613019528337,3.2848720133860044e-10,-0.02835227146842518,-2.5947676432508904,-9.182120203411118,1.3140949059215208e-11,0.15130070955036387,3.599120716935467e-11
cap12,3,1-50,self,-1.5963804292270307,3.0798104021651523e-10,-0.03257919243320471,-2.474541129924348,-8.304804146884571,1.2727128031619317e-11,0.19222372990287678,3.737928890092657e-11
cap12,3,1-50,upstream,20.775659282610462,5.958201998594559e-10,0.423993046583887,20.888891991082193,-8.304804146884571,1.2727128031619317e-11,-2.5016434963615795,7.557809099267762e-11
cap12,3,1-50,cross,-26.37496781795767,5.797343836284862e-10,-0.5382646493460749,-25.849891931229052,-8.304804146884571,1.2727128031619317e-11,3.1758687322989867,7.467448826464141e-11
cap12,3,1-50,bias,-1.109115182310343,4.972230667658235e-14,-0.022635003720619242,-1.133029063581489,-8.304804146884571,1.2727128031619317e-11,0.13355103415971725,2.1066921299555417e-13
