arm,iv,seed,group,step,n_units,actual,W,b,star,alignment,history,data,l2,positive,negative,history_W,history_b,data_W,data_b,l2_W,l2_b,sgd_data,sgd_l2,sgd_mean,sgd_cov,pre_history,pre_history_W,pre_history_b,within_history,rounding,gate_mean,gate_rms,upstream_rms,local_delta_rms,positive_fraction,gW_norm,gb
LR,l2,0,rest,49,55.578947368421055,-0.1851013633550893,-0.18487369343464372,-0.00022766992044564145,-0.04154755348529441,-0.14355380986979493,-0.17110717402670722,-0.015783691853121718,0.0017895125812893101,-0.01193482745971797,-0.0038488644197342088,-0.17084935442474744,-0.00025781960195977446,-0.015844320546706037,6.0628693584323245e-05,0.0018199917098492813,-3.0479128559970667e-05,-0.0010023732735433804,2.1588241223829544e-05,-0.00030451548954615903,-0.0006978577371004685,-0.001426603167499282,-0.001336468937742032,-9.013422975725002e-05,-0.1696805708592079,-1.005654972276513e-08,0.3806674985138499,0.4598176585880643,0.10481817222748524,0.05486593970469687,0.31185277384333226,0.12565019655439605,-0.001218680904315795
LR,l2,0,rest,50,55.578947368421055,-0.1815217462259527,-0.18134416399356876,-0.0001775822323839298,-0.04035261166711591,-0.14116913455883684,-0.16897719553045473,-0.014373574076723338,0.001829033339483605,-0.010901167884265248,-0.0034724062163649545,-0.1687571684788373,-0.0002200270516174213,-0.01444712356448412,7.354948776078357e-05,0.001860138101152398,-3.110476166879326e-05,-0.0009494339200646605,2.2065590163440157e-05,-0.00024786000347822945,-0.0007015738729050019,-0.0014275811853521423,-0.0013373936367497435,-9.018754860239922e-05,-0.1675496143451026,-9.958258241428607e-09,0.3813215907601791,0.45870301693779664,0.0930965880584842,0.05021285431789262,0.3125795437004555,0.12173033548969892,-0.0014839572442758746
LR,l2,0,rest,51,55.578947368421055,-0.1777122847113517,-0.1775849001258962,-0.0001273845854555299,-0.039073858102889346,-0.13863842660846237,-0.165794299331359,-0.013786339975865545,0.0018683643162116536,-0.01037489589218413,-0.0034114441088037455,-0.1656192793153836,-0.0001750200159753931,-0.013865706400782695,7.936642491715269e-05,0.0019000953716837117,-3.1731055472057915e-05,-0.0009444759613088044,2.2535779867762735e-05,-0.0002465928778006398,-0.0006978830416380997,-0.0014284607749231123,-0.0013382252052247835,-9.023556969832928e-05,-0.16436583855643586,-9.720338807497116e-09,0.3806535568134786,0.4577538560513407,0.0978950150756604,0.05111777497958422,0.3118372891684147,0.1191319735404494,-3.318925881705198e-05
LR,l2,0,rest,52,55.578947368421055,-0.17381144157022493,-0.1737293804331033,-8.206113712162512e-05,-0.03775288080874115,-0.1360585607614838,-0.16239393107109404,-0.013324995764013197,0.0019074948350413443,-0.010146167804033898,-0.0031788279890276063,-0.16226402379144936,-0.00012990727964473853,-0.013405199864012353,8.02040999991536e-05,0.0019398528094357315,-3.23579743943871e-05,-0.0009339118701692031,2.2998350648086995e-05,-0.0002496142590454652,-0.0006842975666210796,-0.0014292572751287316,-0.0013389783797609766,-9.027889536775534e-05,-0.1609646737959653,-9.570159053535306e-09,0.3848274697712699,0.4626432680990713,0.09904629160492545,0.050656242898338776,0.3164749616516033,0.11799813236832592,7.913794345131383e-05
LR,l2,0,rest,53,55.578947368421055,-0.17039955569088877,-0.170358868717353,-4.0686973535804567e-05,-0.03657719124884639,-0.1338223644420424,-0.15890650410726534,-0.013439417709794881,0.001946375555939352,-0.010184553549114739,-0.003254864192998608,-0.15881731123500717,-8.919287225814453e-05,-0.013520909010571052,8.149130077617188e-05,0.001979361031876704,-3.298547593735188e-05,-0.0009396832267223624,2.345311974150227e-05,-0.0002384258789129334,-0.0007012573031069004,-0.001429976671544909,-0.001339658792060585,-9.031787948432213e-05,-0.15747652743572044,-9.429767925309433e-09,0.38663255431087473,0.4654409587591276,0.09735598166423556,0.05130606448652644,0.3184806197460288,0.11874327203385952,-0.0002930532479438818
LR,l2,0,rest,54,55.578947368421055,-0.16768557937605214,-0.1676816708776892,-3.908498362955808e-06,-0.03570287782883494,-0.13198270154721725,-0.1558479322384111,-0.013822646165699481,0.001985008431150289,-0.010557581186940931,-0.003265065010080257,-0.15579596820217725,-5.196403623379179e-05,-0.013904315424485371,8.166925878588963e-05,0.0020186221067170704,-3.3613675566781734e-05,-0.0009444302123497162,2.3901065062831523e-05,-0.000233907058495182,-0.0007105231070136295,-0.0014306260560065232,-0.0013402730739044677,-9.03529821020549e-05,-0.15441730618240457,-9.403091894081863e-09,0.3866391238802018,0.4638931527488287,0.09595877353268101,0.04977775548480801,0.318487909245729,0.11879230992863715,-0.00011835990286108545
LR,l2,0,rest,55,55.578947368421055,-0.16644903854398277,-0.1664698383140429,2.0799770060122204e-05,-0.03534677450960312,-0.13110226403437972,-0.15342541794763043,-0.015047102366682066,0.002023490953878629,-0.011328576544597502,-0.0037185258544631685,-0.15340653067212065,-1.8887275509788327e-05,-0.015121031705087695,7.392933840562572e-05,0.0020577331772820744,-3.4242223403444854e-05,-0.000991894240401682,2.43435824312245e-05,-0.0002722933617090947,-0.0007196008313688777,-0.001431211638705195,-0.0013408270392403386,-9.03845994648557e-05,-0.15199420630892524,-9.183548898244982e-09,0.38397195770706877,0.4628007265105615,0.09611190632030918,0.05047933866228457,0.315524403913106,0.12457870496439467,0.0010054388112705273
LR,l2,0,rest,56,55.578947368421055,-0.16588626319372948,-0.1659248809166304,3.8617722900943425e-05,-0.03522292627925141,-0.1306633369144781,-0.15231965639347014,-0.015628549199018044,0.0020619519137447875,-0.011615469972604936,-0.004013079258595699,-0.15232297150653198,3.3151130618721814e-06,-0.01569872258537919,7.017338636114671e-05,0.00209682273655066,-3.487082280587106e-05,-0.0010046394286619797,2.4783626717166312e-05,-0.0002848327286763241,-0.0007198066539732929,-0.0014317414356503494,-0.0013413283865900156,-9.041304906033242e-05,-0.15088791495781978,-9.514986125963572e-09,0.3918128291573647,0.4686664760526998,0.10609533948433472,0.055671739593923325,0.3242364787447252,0.13117485243453084,0.0003284391966395369
LR,l2,0,rest,57,55.578947368421055,-0.16575139235271105,-0.1658024135808948,5.102122818372863e-05,-0.03525929826090139,-0.13049209409180967,-0.15182097423388555,-0.01603085866507486,0.0021004498816364217,-0.012024222429478476,-0.004006636266887366,-0.1518401949435179,1.922070963234598e-05,-0.016098158472541643,6.729980746678028e-05,0.002135949234643725,-3.549935300730264e-05,-0.0010433619815689986,2.522254545241729e-05,-0.00031759194201589795,-0.000725769990663734,-0.0014322209318192748,-0.0013417822052670943,-9.043872655217941e-05,-0.15038875330206625,-9.33538708880112e-09,0.3877007928598135,0.4680939049444552,0.10126387118116181,0.05267335652833081,0.3196675502084044,0.1135982757024447,0.0008580504980455198
LR,l2,0,rest,58,55.578947368421055,-0.16636782141168918,-0.1664238559296513,5.603451796212713e-05,-0.0356000262970691,-0.13076779511462008,-0.1517090261747253,-0.01679773973846034,0.0021389543829014,-0.012807750702971141,-0.003989989074390349,-0.15173934223781535,3.031606309008444e-05,-0.01685958600075572,6.18462622953781e-05,0.0021750821261656487,-3.612774326424806e-05,-0.0010693874413038745,2.566119444557004e-05,-0.0003419171048706118,-0.0007274702838719433,-0.0014326555556300519,-0.0013421936161134955,-9.046193951655626e-05,-0.15027637061909518,-9.881404987954402e-09,0.39230695746845345,0.47430301345303916,0.09267858821465082,0.049454309258165206,0.32478550746537566,0.11128081152322004,0.0006371403223924762
LR,l2,0,rest,59,55.578947368421055,-0.1676299040950354,-0.16768248992110663,5.2585826071246874e-05,-0.036195681023950106,-0.1314342230710853,-0.15227654923815748,-0.01753087030209493,0.0021775252694942893,-0.013331034455876493,-0.004199835885750425,-0.15231133237659894,3.478313844146603e-05,-0.017585429109913776,5.455880781883984e-05,0.0022142814219538193,-3.675615245952931e-05,-0.0010850488249527011,2.6101076297391663e-05,-0.00036648850598468616,-0.0007185602665215223,-0.0014330475452129989,-0.0013425647092637568,-9.048283594924058e-05,-0.15084350169294444,-9.82427727947914e-09,0.3923787461578272,0.4706276675591547,0.09662522673067186,0.05065698943650382,0.32486526260920084,0.12193085876149584,0.0006435900121335483
LR,l2,0,rest,60,55.578947368421055,-0.16871911048229665,-0.1687662493518065,4.7138869509849655e-05,-0.03664949880692078,-0.1320696116753759,-0.15341438403469315,-0.01752091630284181,0.002216200086972344,-0.013430947361919831,-0.004089968987676814,-0.15344609859423122,3.17145595380128e-05,-0.01757372473657758,5.2808433735769346e-05,0.0022535842967365857,-3.738420976424207e-05,-0.0010820037709694628,2.654348231425333e-05,-0.00037318325192884093,-0.0007088204661703573,-0.0014334002772856756,-0.0013428986344999148,-9.050164278576088e-05,-0.1519809837574075,-1.0231734017394387e-08,0.3888359495184802,0.469473598217401,0.09719179431835027,0.05133295246188124,0.3209288372134505,0.11901474534792691,0.0001753531243081498
LR,l2,0,rest,61,55.578947368421055,-0.1688683239729193,-0.16891722889235508,4.890491943579739e-05,-0.03674763892230879,-0.13212068505061056,-0.15440949475139026,-0.01671378379331744,0.002254964599757025,-0.01284355143449327,-0.0038702324066102016,-0.15443628047467997,2.6785723289715845e-05,-0.016773914741013318,6.013094769587609e-05,0.002292976491330178,-3.8011891573152795e-05,-0.0010306497851591439,2.698806674530527e-05,-0.0003256622438011355,-0.0007049874902081736,-0.0014337185904641147,-0.0013431999827106147,-9.051860775350035e-05,-0.1529757761609262,-1.0027968594243753e-08,0.38583025790736947,0.4655801514105353,0.09944324425165185,0.05224523594419693,0.3175891764826538,0.1211092626620781,-0.0012447009673780918
LR,l2,0,rest,62,55.578947368421055,-0.16795838893230441,-0.16801756313053998,5.917419823554098e-05,-0.03636310935216568,-0.13159527958013878,-0.15455763242543052,-0.015694543702646384,0.002293797221409691,-0.012029794568026067,-0.003664749178593209,-0.1545859485277038,2.8316102273273066e-05,-0.01576404099152375,6.949728887736379e-05,0.0023324365060123893,-3.8639284602698464e-05,-0.0009858400525778466,2.74329496013801e-05,-0.0002847343882644347,-0.0007011056172572825,-0.0014340059433342132,-0.00134347204788182,-9.053389545239257e-05,-0.15312362648209626,-1.0025637281488777e-08,0.38814045537448205,0.46722245904248144,0.09584942982370967,0.05098563816783003,0.32015606043043254,0.12120325096149394,-0.0010720088772041155
LR,l2,0,rest,63,55.578947368421055,-0.16675277112927628,-0.16682694972750167,7.417859822544563e-05,-0.03580982360571592,-0.1309429475235603,-0.15376156365269456,-0.015323803006716138,0.0023326054710935224,-0.01188172264653406,-0.00344208040404907,-0.15379907269041723,3.750903772271814e-05,-0.015399739268915942,7.593626219980629e-05,0.002371872242901304,-3.926677180778096e-05,-0.0009568125833388721,2.787601258796969e-05,-0.00023441213924439673,-0.0007224003964075169,-0.001434264392960432,-0.0013437167536749074,-9.054763928552484e-05,-0.15232729925973407,-9.940959098484843e-09,0.3819290563007645,0.4608719920613877,0.09972411948716413,0.05194594934998184,0.31325449983021675,0.12133164025095172,-0.0013180728555265066
LR,l2,0,rest,64,55.578947368421055,-0.1675195285733635,-0.16758906754346378,6.95389701002122e-05,-0.036095711760869946,-0.1314238168124936,-0.15271021563793696,-0.017180677899967474,0.0023713754282016467,-0.013476239177477192,-0.0037044387652539887,-0.15276096921109306,5.075357315609444e-05,-0.017239357369376786,5.867946940931615e-05,0.002411269481678382,-3.9894053476734937e-05,-0.0010491454529164296,2.8316664339232255e-05,-0.00032455804880327746,-0.000724587348522523,-0.0014344971531177946,-0.0013439371537464133,-9.055999937138202e-05,-0.15127571848481916,-1.0463660753646168e-08,0.3803762669116848,0.46208725290646085,0.10306337941920517,0.05223395309406251,0.31152918291631804,0.12507575474190427,0.0023611600273209317
LR,l2,0,rest,65,55.578947368421055,-0.16941586196494385,-0.1694715965304545,5.57345655106938e-05,-0.03676907380624978,-0.13264678815869405,-0.15342461978639763,-0.01840146811603761,0.0024102365299012436,-0.01442323355869749,-0.0039782345981229225,-0.1534711185618251,4.649877542749006e-05,-0.01845122476046837,4.9756644430763746e-05,0.002450757462287126,-4.052093238588238e-05,-0.0010880267355597342,2.8758849605285188e-05,-0.00035597896323118173,-0.0007320477132665631,-0.0014347074137477426,-0.0013441362603155108,-9.057115343222999e-05,-0.15198991237264986,-1.059240984862086e-08,0.3925654005854721,0.47076219894558047,0.0922751684264843,0.04968953192153879,0.3250726676963669,0.11738049005846378,0.0008229967213487246
LR,l2,0,rest,66,55.578947368421055,-0.17218776460229945,-0.17222324115513146,3.5476552831986336e-05,-0.03776810930361695,-0.13441965529868252,-0.15513732641650413,-0.019499655938971037,0.0024492285779533114,-0.01527046454969891,-0.00422919143270468,-0.15517136354424543,3.4037127741266505e-05,-0.019542242615979807,4.258667700876835e-05,0.0024903758636530466,-4.114728569973548e-05,-0.0011231353594214784,2.920482753855288e-05,-0.0003801431146207761,-0.0007429921847706601,-0.0014348975822048669,-0.0013443163764604764,-9.058120574438975e-05,-0.15370242883429927,-1.0824777603565926e-08,0.37909800357556556,0.4571638582394013,0.0896359316725871,0.04791722477587231,0.310108883613521,0.11406172161824636,0.0006329230596322629
LR,l2,0,rest,67,55.578947368421055,-0.1739612504767019,-0.173986051017072,2.480054037013711e-05,-0.038399004986473285,-0.1355622454902286,-0.15763554541570382,-0.018814134384739715,0.0024884403243488587,-0.01485783599601029,-0.003956298433402406,-0.15765138653773453,1.5841122030734214e-05,-0.01886486691173625,5.0732526996536214e-05,0.0025302133420050214,-4.177301765616347e-05,-0.0010926529849168934,2.9656349278310107e-05,-0.0003302040988043243,-0.000762448828011459,-0.0014350688665566058,-0.0013444786159069653,-9.059025064963998e-05,-0.15620047654914715,-1.100060722612372e-08,0.3874021365610783,0.4699113657957687,0.08591169378013012,0.04382959035501416,0.31933571377287767,0.10103354880798417,-0.0013080348971701752
LR,l2,0,rest,68,55.578947368421055,-0.17507761791607387,-0.17509837264035488,2.0754724280982433e-05,-0.038785069915218066,-0.13629254800085583,-0.15922681495380867,-0.01837858694943255,0.002527795047608774,-0.01452767149765106,-0.003850915499094798,-0.15923310290938758,6.287955578948266e-06,-0.018435452047782918,5.686509835036963e-05,0.002570193325238984,-4.239827763020973e-05,-0.0010651076336233238,3.0111417989617294e-05,-0.0002975138341654516,-0.0007675937415989599,-0.0014352233463088362,-0.0013446249519173997,-9.059839439143618e-05,-0.15779159160749978,-1.106044147621496e-08,0.38373539406828217,0.46427206845541863,0.09608377247547538,0.050024680340455874,0.3152615458821421,0.11616033582572548,-0.0008562445135683784
LR,l2,0,rest,69,55.578947368421055,-0.1762912514323986,-0.17630710976471725,1.5858332318624536e-05,-0.039248223364143756,-0.1370430280682549,-0.16023619635830622,-0.01862224223526455,0.0025671984234844586,-0.014750508647609076,-0.003871733639992192,-0.16023881243801358,2.6160797073135987e-06,-0.01867850791452502,5.626567926047241e-05,0.0026102217272493244,-4.302330376486567e-05,-0.0010590930744910525,3.0568719437043125e-05,-0.0002803099665881243,-0.0007787830519647674,-0.0014353629047386253,-0.0013447571694469268,-9.060573529169861e-05,-0.1588008334535676,-1.1262312323636387e-08,0.38832054757293905,0.46708115785976,0.08971443237879816,0.04723054042363658,0.32035615955584335,0.10824220438245315,-0.0004506147431528041
LR,l2,0,rest,70,55.578947368421055,-0.17728933762765434,-0.17730057792090861,1.1240293254266688e-05,-0.039616942887864,-0.13767239473979037,-0.16133030261839074,-0.018565690955522664,0.0026066673347745406,-0.01462952944373516,-0.0039361615597670345,-0.16132851657019223,-1.7860481985040332e-06,-0.018622365481096595,5.6674525573929606e-05,0.0026503153609417013,-4.3648026167160445e-05,-0.0010558340291728493,3.102844815026251e-05,-0.00027701415488546054,-0.0007788198193591682,-0.0014354888495717898,-0.001344876500113278,-9.061234945851111e-05,-0.15989481376881892,-1.1388515512588823e-08,0.38285269124678545,0.46375681454088774,0.08341672118059587,0.04382521205241448,0.3142807732796954,0.10079684144810798,-8.632604446078274e-05
LR,l2,0,rest,71,55.578947368421055,-0.17826194887381056,-0.17826929625992738,7.3473861167945205e-06,-0.03995614847365212,-0.1383058004001584,-0.16222995279407226,-0.018678173987308762,0.0026461891317804075,-0.014692658452433723,-0.003985515585593484,-0.1622240082751251,-5.944518947146603e-06,-0.018735738571773197,5.7564584464444276e-05,0.002690461654764198,-4.427252298379085e-05,-0.0010790612852268303,3.1490173037396096e-05,-0.0002924079871136456,-0.0007866532446373203,-0.0014356022716257152,-0.0013449839695768874,-9.061830204882763e-05,-0.1607943505224465,-1.1224209968656615e-08,0.38517604802445177,0.46737235472288274,0.0859962975168322,0.044631707220979366,0.3168622816288231,0.10251478339747468,0.00040320519839422717
LR,l2,0,rest,72,55.578947368421055,-0.17906895544988802,-0.17907449834113534,5.542891247353125e-06,-0.0401999734909577,-0.13886898195893033,-0.1631065461147471,-0.018648140944667744,0.002685742893786737,-0.014536872793086242,-0.004111268199143098,-0.16309709122632918,-9.454888417861653e-06,-0.018708035690605123,5.989474593737975e-05,0.0027306396879738237,-4.489679418708775e-05,-0.0011018813009432595,3.195384314677421e-05,-0.00030896258730925134,-0.0007929186554066761,-0.0014357045028510773,-0.0013450808412948756,-9.062366155620251e-05,-0.16167084161189596,-1.1284259918880851e-08,0.3794474901627788,0.45921449236929146,0.08693413875548643,0.044760869636192996,0.3104972150689863,0.10067408112210814,0.0004336088880089811
LR,l2,0,rest,73,55.578947368421055,-0.17941067330465327,-0.17941810115990584,7.427855252519207e-06,-0.04028817062222808,-0.1391225026824252,-0.1638392168101536,-0.018296775316641374,0.002725330499062138,-0.013910966691447164,-0.004385808666586936,-0.163828135405937,-1.108140421657624e-05,-0.018360805831157498,6.40305145161206e-05,0.0027708516169421766,-4.5521117880038725e-05,-0.0010842908800594794,3.241912726923232e-05,-0.00029140788806840786,-0.0007928829351411072,-0.0014357965103120331,-0.0013451680256744928,-9.062848463753936e-05,-0.16240342029984156,-1.1676920504025639e-08,0.38328567423983356,0.46459762112566455,0.08122589369738513,0.0418629067121071,0.3147618613414035,0.09752661449415516,-0.0004598040828055251
LR,l2,0,rest,74,55.578947368421055,-0.17981429774003133,-0.17982063710945262,6.33936942127611e-06,-0.04037206515985625,-0.13944223258017507,-0.16415166182278818,-0.01842758461872615,0.0027649606346798407,-0.013846623930029866,-0.004580960729035245,-0.16414224723406934,-9.414588718814079e-06,-0.018489483821331865,6.18992026057131e-05,0.0028111057906156727,-4.614515593583126e-05,-0.0010995708030581148,3.288509482780817e-05,-0.0003193373981107751,-0.0007802333456819136,-0.0014358795367084875,-0.0013452467106978157,-9.063282601067229e-05,-0.1627157822860797,-1.1933196826917286e-08,0.3839209804165673,0.46463484213573697,0.0940947620112655,0.04985212090636078,0.3154677577004385,0.11296697637440052,0.0007315478312116878
LR,l2,0,rest,75,55.578947368421055,-0.1800088134432871,-0.18001450959114418,5.6961478570713285e-06,-0.04039720432954198,-0.13961160911374512,-0.16451403247171217,-0.01829941228629541,0.0028046431343036,-0.013756342034901652,-0.004543070294898877,-0.16450361837013563,-1.0414101576483843e-05,-0.01836229148842926,6.287920213385106e-05,0.002851412121255057,-4.6768986951456986e-05,-0.0011110346715855828,3.335186963566301e-05,-0.00033486637341716824,-0.0007761682387332878,-0.0014359544197084233,-0.0013453176847729995,-9.063673493542409e-05,-0.16307807805200367,-1.1819583161945977e-08,0.3845853215990643,0.4678639993809985,0.08181869437084567,0.043360820138088264,0.3162059134186154,0.10263041069243728,0.00040674496053753813
LR,l2,0,rest,76,55.578947368421055,-0.17844662178738327,-0.17846626778987523,1.964600249193994e-05,-0.03975684020806156,-0.13868978157932177,-0.1646968424247508,-0.01659410726437191,0.0028443395787804476,-0.012253412560352724,-0.004340694753444771,-0.16468581144199881,-1.1030982751936667e-05,-0.01667217697338992,7.806970901801323e-05,0.0028917323120612255,-4.739273328077772e-05,-0.0010438125943669357,3.381903347417786e-05,-0.0002654114261226572,-0.0007784011076462578,-0.001436021830721411,-0.0013453815764481107,-9.064025427330007e-05,-0.16326082059402935,-1.1677041094470785e-08,0.38034777967238154,0.4615394311043465,0.08081832483464446,0.043671929649879836,0.31149752860897856,0.10297780653448982,-0.0018192088365363167
LR,l2,0,rest,77,55.578947368421055,-0.17705343109511562,-0.1770867293132531,3.329821813749955e-05,-0.03920023554429543,-0.13785319555082018,-0.16331300728074022,-0.01662432578506133,0.0028839136276281973,-0.012198506813214554,-0.00442581902704746,-0.163314469631847,1.4623511067820861e-06,-0.016704178189363643,7.98524043023057e-05,0.0029319302046952466,-4.8016577067049516e-05,-0.0010354825867204516,3.4283072929148144e-05,-0.00024656986960604557,-0.0007889126567473757,-0.0014360827199366498,-0.0013454392968571896,-9.064342307945997e-05,-0.16187692456080358,-1.1656942238068253e-08,0.3826343387538189,0.46542505566503256,0.07629894969285651,0.04016565989163376,0.31403814656148166,0.10019859557063379,-0.0004935102402015354
LR,l2,0,rest,78,55.578947368421055,-0.1755784868044198,-0.17562571924055786,4.723243613806799e-05,-0.038582602394067946,-0.13699588441035182,-0.16207128677758598,-0.016430557241516996,0.0029233686730926215,-0.01201094897912697,-0.0044196083162386076,-0.16208502382700218,1.3737049416200189e-05,-0.016512693416223845,8.213617470685483e-05,0.00297200941056444,-4.864073747181861e-05,-0.0010230029261657208,3.474432600279346e-05,-0.00023151122324059268,-0.0007914916418851357,-0.0014361376703031271,-0.0013454913943292024,-9.064627597392446e-05,-0.16063514910728285,-1.1458409425056655e-08,0.37880543176245013,0.4587664041841331,0.08515607684875279,0.04397449487113376,0.30978381012541567,0.09633869483209956,-0.00039442575851750635
LR,l2,0,rest,79,55.578947368421055,-0.17490603290017195,-0.17496175356362273,5.572066345078318e-05,-0.03832790844292563,-0.1365781244572463,-0.16074361351576774,-0.01712514652691055,0.0029627387931739457,-0.012646221206630651,-0.004478925375030615,-0.160769944847044,2.633133127624444e-05,-0.017203801027645772,7.865450073522124e-05,0.003012003942364623,-4.9265149190677204e-05,-0.0010580723446784782,3.520262918763026e-05,-0.00025032114173533497,-0.0008077511413468584,-0.0014361870649848185,-0.001345538222295674,-9.06488426891438e-05,-0.15930742645078297,-1.16506675950241e-08,0.3852574249668155,0.46669711374142836,0.08769000725195557,0.04687423850149902,0.31695269555187694,0.1135003898403368,0.0004926815329617307
LR,l2,0,rest,80,55.578947368421055,-0.17412349849557987,-0.17419320877148844,6.971027590855258e-05,-0.03801842587682436,-0.13610507261875554,-0.16014659392219552,-0.01697895270913422,0.0030020592902664307,-0.01236508399053068,-0.004613868771244541,-0.1601805373300742,3.3943407878674016e-05,-0.017064609383576658,8.565667444244176e-05,0.003051949059497248,-4.9889769230817386e-05,-0.001067080219101352,3.565958746425065e-05,-0.00023067010531013882,-0.0008364100526514864,-0.0014362315384497247,-0.0013455803862801098,-9.065115216961591e-05,-0.15871036238374572,-1.1154516597567814e-08,0.38619732898825765,0.46816286926164485,0.07701956963185053,0.040748173136675905,0.3179970261067708,0.09573482720101378,-0.0005147126718975942
LR,l2,0,rest,81,55.578947368421055,-0.17431891015339912,-0.1743959308584604,7.702070506120269e-05,-0.03808682147675363,-0.1362320886766455,-0.15944718729747123,-0.01791305143517442,0.003041339635101794,-0.013010177379845398,-0.004902874106545707,-0.15949371693993467,4.652964246345408e-05,-0.01799405714271758,8.100570754315871e-05,0.0030918541962038646,-5.051456110207006e-05,-0.001124355228282824,3.6114980672565574e-05,-0.00026859459159958137,-0.0008557605703260631,-0.0014362715728499233,-0.0013456183432582476,-9.065322959167568e-05,-0.15801091572462128,-1.1055855312838158e-08,0.386089353575818,0.46410041445729094,0.08472873916625198,0.044946911109562636,0.3178770506176578,0.10989653247819638,0.0009933426263879115
LR,l2,0,rest,82,55.578947368421055,-0.17426238080268336,-0.1743518809823021,8.950017961877132e-05,-0.03806145453195579,-0.13620092627072758,-0.1596323507836976,-0.01771067871636309,0.0030806597433469408,-0.012795817785227667,-0.004914860984310693,-0.15968541933191976,5.306854822218955e-05,-0.017798250056298474,8.75713399353811e-05,0.0031317992688979913,-5.113952555105078e-05,-0.0011071363575502655,3.657076470242089e-05,-0.00022459023297579763,-0.0008825460606197891,-0.0014363076583713084,-0.0013456525570415886,-9.065510132971909e-05,-0.15819604312532629,-1.1045969611553806e-08,0.3852015102904537,0.4666142186999734,0.08459460795220676,0.044191428754167615,0.3168905678901215,0.09934306352010043,-0.0011525905952484087
LR,l2,0,rest,83,55.578947368421055,-0.1739899228748619,-0.1740951162036735,0.00010519332881167699,-0.03794426355497767,-0.13604565931988422,-0.15958587842601418,-0.01752403379302312,0.003120000024432868,-0.012629286833365165,-0.004894747010944791,-0.15965015394801182,6.427552199769823e-05,-0.017616716472527945,9.268267950482562e-05,0.0031717647574401805,-5.1764733007313336e-05,-0.0010890777497650085,3.702643567396167e-05,-0.00018397237229151437,-0.0009051053143098866,-0.0014363401957812382,-0.0013456834095362698,-9.065678624496781e-05,-0.15814953823023292,-1.068025742026493e-08,0.3808875865493808,0.4646777208703945,0.08981619144385,0.04760865210488983,0.3120973169556127,0.10238005108402004,-0.0010638892255621366
LR,l2,0,rest,84,55.578947368421055,-0.17427138698317512,-0.17438970118853422,0.00011831420535909315,-0.038025615747444945,-0.1362457712357302,-0.15934478343197922,-0.018085926070190345,0.003159333149669801,-0.013024708157337292,-0.005061217959319641,-0.1594231411255674,7.83576935881874e-05,-0.018178273003097524,9.23469329071759e-05,0.0032117234031534382,-5.239025348363737e-05,-0.001087703163807406,3.7481561730630925e-05,-0.00016104938554129767,-0.0009266537175640006,-0.001436369547631816,-0.0013457112442146722,-9.065830341714281e-05,-0.1579084138843474,-1.06306753350032e-08,0.38450341284548756,0.4664796771418536,0.07902079380135876,0.041570800906951255,0.31611490561808303,0.10139161115545525,-0.0006004136515626842
LR,l2,0,rest,85,55.578947368421055,-0.17536602006298044,-0.17548968855756208,0.00012366849458157704,-0.03846226740306901,-0.13690375265991148,-0.15959928027863562,-0.018965457770578342,0.0031987287782947946,-0.013680836103014217,-0.005284621709787093,-0.15968944082814737,9.016054951179603e-05,-0.0190519816151119,8.652384453355954e-05,0.0032517445241819335,-5.30157458871385e-05,-0.0011401556626483389,3.793725071656352e-05,-0.00019740483498645938,-0.0009427507653337639,-0.0014363960156286778,-0.0013457363451899406,-9.065967043873658e-05,-0.15816288426300693,-1.0792061332435748e-08,0.3908923761706314,0.4738587027167737,0.08039202319332853,0.04272434660989467,0.32321374653179474,0.10350633885562845,0.0009522454847299038
LR,l2,0,rest,86,55.578947368421055,-0.17634170647900907,-0.17647262772729216,0.00013092124828306508,-0.03882216824918155,-0.13751953822982757,-0.1605831188158043,-0.018996811547475585,0.0032382350379691525,-0.013671236840275764,-0.005325574745388623,-0.16067813137570217,9.50125598978773e-05,-0.01908636172400338,8.955017652779414e-05,0.0032918763273097253,-5.364128934057212e-05,-0.0011325527278006524,3.8395128967072015e-05,-0.0001762597089917655,-0.0009562929582299947,-0.0014364198807341572,-0.0013457589794249468,-9.066090130921002e-05,-0.15914669893507014,-1.1153698373668844e-08,0.3878246281249633,0.46956832024948925,0.07850485586913832,0.04149273376894452,0.3198051405608584,0.09493319700854921,-0.0005538467580553817
LR,l2,0,rest,87,55.578947368421055,-0.17739494860054356,-0.1775304737083867,0.0001355251078431493,-0.03915324735514619,-0.1382417012453974,-0.16146247497140206,-0.019210324792682785,0.003277862490403661,-0.013833392596824853,-0.005376932231256811,-0.16156398554372697,0.00010151057232492559,-0.019298606433582895,8.828164090010518e-05,0.003332129342963873,-5.426685256021195e-05,-0.0011270294956679725,3.88549585914709e-05,-0.0001703602479851393,-0.0009566691866779491,-0.0014364414022771017,-0.0013457793920054397,-9.0662010271661e-05,-0.16002603356912495,-1.1326862360865243e-08,0.3812677543104454,0.46434184327801126,0.0774544823005805,0.03875281725406147,0.31251973107835146,0.09501181536631138,-0.0001545224673374253
