arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,s_l1,s_l2
CS,raw,3,3,0.001,8,none,0.1186916667,0.1191666722,0.1191666722,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.4876951,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55997086,4.477617741,-15.74061871,0,0,1,-2.311435223,0,0,1,-0.8305943012,0.06261372566,-2.642251612e+11,15.74061871,0.685677886,13.5403862,5.074705601,14.78757477,19.68843651,2.64697796e-22
CS,raw,3,3,0.001,9,none,0.1088875,0.1091666669,0.1091666669,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48810848,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.5389452,4.474092484,-15.72776127,0,0,1,-2.309201241,0,0,1,-0.8287474513,0.06266306341,-2.642251612e+11,15.72776127,0.6855480671,13.5403862,5.074705601,14.78757477,19.69974518,2.64697796e-22
CS,raw,3,3,0.001,10,none,0.11738125,0.1174999997,0.1174999997,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48641152,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54915524,4.47486639,-15.7244978,0,0,1,-2.313973665,0,0,1,-0.8288536668,0.06265222281,-2.642251612e+11,15.7244978,0.6859406233,13.5403862,5.074705601,14.78757477,19.71160316,2.64697796e-22
CS,raw,3,3,0.001,11,none,0.1146083333,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48950044,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.56085014,4.483146191,-15.73620605,0,0,1,-2.311920881,0,0,1,-0.8304848671,0.0625365153,-2.642251612e+11,15.73620605,0.6857452989,13.5403862,5.074705601,14.78757477,19.69627571,2.64697796e-22
CS,raw,3,3,0.001,12,none,0.1093979167,0.1108333394,0.1108333394,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48611837,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53370667,4.466436863,-15.70151234,0,0,1,-2.312497616,0,0,1,-0.8301511407,0.06277047098,-2.642251612e+11,15.70151234,0.6858988404,13.5403862,5.074705601,14.78757477,19.74789238,2.64697796e-22
CS,raw,3,3,0.001,13,none,0.1213291667,0.1216666698,0.1216666698,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48700617,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57833672,4.491033554,-15.74708557,0,0,1,-2.311739206,0,0,1,-0.8296267986,0.06242668629,-2.642251612e+11,15.74708557,0.6857786775,13.5403862,5.074705601,14.78757477,19.6401329,2.64697796e-22
CS,raw,3,3,0.001,14,none,0.1088645833,0.1091666669,0.1091666669,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48830924,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.56314182,4.491084576,-15.73080921,0,0,1,-2.310726404,0,0,1,-0.8293570876,0.06242597476,-2.642251612e+11,15.73080921,0.6856287122,13.5403862,5.074705601,14.78757477,19.647686,2.64697796e-22
CS,raw,3,3,0.001,15,none,0.1082395833,0.1099999994,0.1099999994,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48563268,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53897858,4.460591316,-15.70362186,0,0,1,-2.313623428,0,0,1,-0.8252596855,0.06285273284,-2.642251612e+11,15.70362186,0.6859377027,13.5403862,5.074705601,14.78757477,19.73890114,2.64697796e-22
CS,raw,3,3,0.001,16,none,0.10508125,0.1075000018,0.1075000018,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48737305,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.56299305,4.482602596,-15.7319994,0,0,1,-2.311826706,0,0,1,-0.8302560449,0.06254409999,-2.642251612e+11,15.7319994,0.6856511831,13.5403862,5.074705601,14.78757477,19.68169022,2.64697796e-22
CS,raw,3,3,0.001,17,none,0.1105875,0.1108333394,0.1108333394,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48344435,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57013416,4.483679295,-15.78094769,0,0,1,-2.315307617,0,0,1,-0.8256477118,0.06252907962,-2.642251612e+11,15.78094769,0.6860340238,13.5403862,5.074705601,14.78757477,19.64609146,2.64697796e-22
CS,raw,3,3,0.001,18,none,0.1182354167,0.1183333397,0.1183333397,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48805608,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.5420084,4.474123478,-15.68284988,0,0,1,-2.310697556,0,0,1,-0.829041183,0.06266263127,-2.642251612e+11,15.68284988,0.6856509447,13.5403862,5.074705601,14.78757477,19.72065735,2.64697796e-22
CS,raw,3,3,0.001,19,none,0.1097229167,0.1099999994,0.1099999994,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.49035528,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53918839,4.475827694,-15.69248295,0,0,1,-2.309135914,0,0,1,-0.8300362229,0.06263876706,-2.642251612e+11,15.69248295,0.6853806973,13.5403862,5.074705601,14.78757477,19.69129562,2.64697796e-22
CS,raw,3,3,0.001,20,none,0.1122666667,0.1125000045,0.1125000045,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48909556,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54677391,4.482627392,-15.69922543,0,0,1,-2.313267469,0,0,1,-0.8319271803,0.06254374981,-2.642251612e+11,15.69922543,0.6857769489,13.5403862,5.074705601,14.78757477,19.69636345,2.64697796e-22
CS,raw,3,3,0.001,21,none,0.1139145833,0.1141666695,0.1141666695,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48701954,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57584095,4.483177662,-15.7674675,0,0,1,-2.31227994,0,0,1,-0.8266028762,0.06253607571,-2.642251612e+11,15.7674675,0.6859230399,13.5403862,5.074705601,14.78757477,19.6601963,2.64697796e-22
CS,raw,3,3,0.001,22,none,0.1005791667,0.1091666669,0.1091666669,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48888261,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55393696,4.482025623,-15.71766949,0,0,1,-2.310855389,0,0,1,-0.8299515843,0.06255214661,-2.642251612e+11,15.71766949,0.6857360601,13.5403862,5.074705601,14.78757477,19.71184158,2.64697796e-22
CS,raw,3,3,0.001,23,none,0.1097333333,0.1099999994,0.1099999994,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.4894672,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57331753,4.484638691,-15.72318554,0,0,1,-2.307159424,0,0,1,-0.8289787769,0.06251570582,-2.642251612e+11,15.72318554,0.6854364872,13.5403862,5.074705601,14.78757477,19.67719078,2.64697796e-22
CS,raw,3,3,0.001,24,none,0.1089291667,0.1091666669,0.1091666669,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.4865891,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55131054,4.477025032,-15.71836948,0,0,1,-2.312621832,0,0,1,-0.8304032683,0.06262201816,-2.642251612e+11,15.71836948,0.6858650446,13.5403862,5.074705601,14.78757477,19.70919991,2.64697796e-22
CS,raw,3,3,0.001,25,none,0.1104541667,0.1108333394,0.1108333394,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48864221,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.52927399,4.469818592,-15.72850132,0,0,1,-2.313640356,0,0,1,-0.8300464153,0.06272298098,-2.642251612e+11,15.72850132,0.6857804656,13.5403862,5.074705601,14.78757477,19.71826363,2.64697796e-22
CS,raw,3,3,0.001,26,none,0.1188770833,0.1191666722,0.1191666722,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.487758,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53536034,4.474944115,-15.70439148,0,0,1,-2.311789513,0,0,1,-0.8275995851,0.06265113503,-2.642251612e+11,15.70439148,0.6857407093,13.5403862,5.074705601,14.78757477,19.71924973,2.64697796e-22
CS,raw,3,3,0.001,27,none,0.1153625,0.1158333346,0.1158333346,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48846388,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53236485,4.462080956,-15.70849609,0,0,1,-2.311748028,0,0,1,-0.8289991617,0.06283174455,-2.642251612e+11,15.70849609,0.6858065128,13.5403862,5.074705601,14.78757477,19.76252556,2.64697796e-22
CS,raw,3,3,0.001,28,none,0.1145625,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48945168,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53342438,4.480676174,-15.70920944,0,0,1,-2.309289217,0,0,1,-0.8280379772,0.06257098913,-2.642251612e+11,15.70920944,0.6856185794,13.5403862,5.074705601,14.78757477,19.71705818,2.64697796e-22
CS,raw,3,3,0.001,29,none,0.1114583333,0.1116666719,0.1116666719,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48868213,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53438282,4.470719337,-15.70218182,0,0,1,-2.31309247,0,0,1,-0.8313183784,0.06271034479,-2.642251612e+11,15.70218182,0.6857608557,13.5403862,5.074705601,14.78757477,19.7234726,2.64697796e-22
CS,raw,3,3,0.001,30,none,0.1066666667,0.1066666692,0.1066666692,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48614391,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53414536,4.464803696,-15.71639061,0,0,1,-2.311937809,0,0,1,-0.8277820945,0.06279343367,-2.642251612e+11,15.71639061,0.685847342,13.5403862,5.074705601,14.78757477,19.73858261,2.64697796e-22
CS,raw,3,3,0.001,31,none,0.11403125,0.1141666695,0.1141666695,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48631368,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55911827,4.479290962,-15.73864651,0,0,1,-2.311454296,0,0,1,-0.830565393,0.06259033829,-2.642251612e+11,15.73864651,0.6856782436,13.5403862,5.074705601,14.78757477,19.69124222,2.64697796e-22
CS,raw,3,3,0.001,32,none,0.1088041667,0.1091666669,0.1091666669,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48722361,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54475975,4.470662117,-15.70411491,0,0,1,-2.314682484,0,0,1,-0.8268900514,0.062711142,-2.642251612e+11,15.70411491,0.6859453917,13.5403862,5.074705601,14.78757477,19.73103142,2.64697796e-22
CS,raw,3,3,0.001,33,none,0.1133333333,0.113333337,0.113333337,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48914945,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54691792,4.476334572,-15.71135616,0,0,1,-2.310376167,0,0,1,-0.8306427598,0.06263167411,-2.642251612e+11,15.71135616,0.6857894659,13.5403862,5.074705601,14.78757477,19.72619438,2.64697796e-22
CS,raw,3,3,0.001,34,none,0.1121458333,0.1125000045,0.1125000045,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48740028,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53988457,4.470796108,-15.68449593,0,0,1,-2.310972214,0,0,1,-0.8283530474,0.06270926446,-2.642251612e+11,15.68449593,0.68568331,13.5403862,5.074705601,14.78757477,19.71710587,2.64697796e-22
CS,raw,3,3,0.001,35,none,0.1110916667,0.113333337,0.113333337,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.4895552,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55843639,4.469167233,-15.73053455,0,0,1,-2.31321311,0,0,1,-0.8301959634,0.06273212284,-2.642251612e+11,15.73053455,0.6858257651,13.5403862,5.074705601,14.78757477,19.73361588,2.64697796e-22
CS,raw,3,3,0.001,36,none,0.1131729167,0.113333337,0.113333337,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.4846442,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.56162548,4.467981815,-15.76315117,0,0,1,-2.321402311,0,0,1,-0.8236900568,0.06274876744,-2.642251612e+11,15.76315117,0.6861957312,13.5403862,5.074705601,14.78757477,19.7073288,2.64697796e-22
CS,raw,3,3,0.001,37,none,0.115,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48579199,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53255463,4.462737083,-15.7320776,0,0,1,-2.316166878,0,0,1,-0.8249423504,0.06282250583,-2.642251612e+11,15.7320776,0.6859487891,13.5403862,5.074705601,14.78757477,19.72636032,2.64697796e-22
CS,raw,3,3,0.001,38,none,0.11,0.1099999994,0.1099999994,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48932703,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55910969,4.483258247,-15.72239494,0,0,1,-2.312173605,0,0,1,-0.8287863135,0.06253495067,-2.642251612e+11,15.72239494,0.6857916713,13.5403862,5.074705601,14.78757477,19.70157242,2.64697796e-22
CS,raw,3,3,0.001,39,none,0.1263604167,0.1266666651,0.1266666651,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48912424,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53908253,4.476560116,-15.72145844,0,0,1,-2.311901808,0,0,1,-0.8289797306,0.06262852252,-2.642251612e+11,15.72145844,0.6856791377,13.5403862,5.074705601,14.78757477,19.72020149,2.64697796e-22
CS,raw,3,3,0.001,40,none,0.1145395833,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48421169,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.60173035,4.488976479,-15.76187515,0,0,1,-2.310937643,0,0,1,-0.8312816024,0.06245529279,-2.642251612e+11,15.76187515,0.6857486963,13.5403862,5.074705601,14.78757477,19.6230526,2.64697796e-22
CS,raw,3,3,0.001,41,none,0.1164958333,0.1166666672,0.1166666672,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48954898,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53636742,4.468707085,-15.70724964,0,0,1,-2.312057972,0,0,1,-0.8296217322,0.06273858249,-2.642251612e+11,15.70724964,0.685774684,13.5403862,5.074705601,14.78757477,19.75406837,2.64697796e-22
CS,raw,3,3,0.001,42,none,0.1105958333,0.1108333394,0.1108333394,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48754963,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54534817,4.476482868,-15.70123386,0,0,1,-2.311732769,0,0,1,-0.8263476491,0.06262960285,-2.642251612e+11,15.70123386,0.6857315898,13.5403862,5.074705601,14.78757477,19.69886589,2.64697796e-22
CS,raw,3,3,0.001,43,none,0.1171770833,0.1174999997,0.1174999997,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48836087,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57855892,4.486676693,-15.7653389,0,0,1,-2.31266427,0,0,1,-0.832153976,0.06248730794,-2.642251612e+11,15.7653389,0.6857894063,13.5403862,5.074705601,14.78757477,19.66474533,2.64697796e-22
CS,raw,3,3,0.001,44,none,0.1219479167,0.1225000024,0.1225000024,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48753004,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.5421505,4.473482132,-15.70890522,0,0,1,-2.312502623,0,0,1,-0.8318824172,0.06267161667,-2.642251612e+11,15.70890522,0.6857718229,13.5403862,5.074705601,14.78757477,19.72789001,2.64697796e-22
CS,raw,3,3,0.001,45,none,0.11376875,0.1158333346,0.1158333346,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48945433,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.5883255,4.493948936,-15.75055408,0,0,1,-2.312616587,0,0,1,-0.8330314755,0.06238618493,-2.642251612e+11,15.75055408,0.6857286096,13.5403862,5.074705601,14.78757477,19.64962578,2.64697796e-22
CS,raw,3,3,0.001,46,none,0.1149770833,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48941301,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.53971577,4.481995583,-15.70438385,0,0,1,-2.311088324,0,0,1,-0.8304635286,0.0625525713,-2.642251612e+11,15.70438385,0.6856834292,13.5403862,5.074705601,14.78757477,19.70643044,2.64697796e-22
CS,raw,3,3,0.001,47,none,0.1131666667,0.113333337,0.113333337,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48751946,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.56766605,4.476955414,-15.72288609,0,0,1,-2.309554338,0,0,1,-0.8312932253,0.06262299418,-2.642251612e+11,15.72288609,0.6856642962,13.5403862,5.074705601,14.78757477,19.6915226,2.64697796e-22
CS,raw,3,3,0.001,48,none,0.1149229167,0.1150000021,0.1150000021,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48593353,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.54400539,4.478828907,-15.70561218,0,0,1,-2.310536861,0,0,1,-0.8296845555,0.06259679794,-2.642251612e+11,15.70561218,0.6856262088,13.5403862,5.074705601,14.78757477,19.68557358,2.64697796e-22
CS,raw,3,3,0.001,49,none,0.1053354167,0.1108333394,0.1108333394,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48633638,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.57063198,4.484766483,-15.73913002,0,0,1,-2.310114861,0,0,1,-0.8320996165,0.06251392514,-2.642251612e+11,15.73913002,0.6858644485,13.5403862,5.074705601,14.78757477,19.66056824,2.64697796e-22
CS,raw,3,3,0.001,50,none,0.1130104167,0.113333337,0.113333337,0,0,0.2454315275,22.72416306,-0.7456182837,0.5,58.48699922,0.4981749952,0.0107879946,0.5,0.4772083163,0,0.03425183147,0.01526214834,0.9999997616,1.15179038,1,1,-10.55654144,4.477351189,-15.71093273,0,0,1,-2.30928731,0,0,1,-0.8298315406,0.0626174584,-2.642251612e+11,15.71093273,0.685590446,13.5403862,5.074705601,14.78757477,19.6875248,2.64697796e-22
CS,raw,4,4,0.001,1,none,0.9796270833,1,1,0,0,0.10098093,10.42263794,-0.3973195553,0.5,67.51467115,0.499183327,0.01159845572,0.5,0.4829833508,0,0.03627034277,0.01721441559,1.000000477,0.6475390792,0.009999999776,0.009999999776,2.901761532,2.04066062,-2.30008316,0.9383333325,36.83079408,0.1052000001,1.405208707,0.9383333325,0.09513334185,0.03999999911,0.4154528081,0.1040955856,0.07582884282,4.223842144,0.6739717722,9.030615807,2.858122587,6.438050747,8.897017479,3.515797138
CS,raw,4,4,0.001,2,none,0.9333083333,1,1,0,0,0.1528452039,15.69999123,-0.3212770522,0.5,65.32987001,0.4997416735,0.009014303796,0.5,0.4857583046,0,0.02062248252,0.01367570832,1.000000715,1.040255547,0.1299999952,0.1299999952,-3.603494167,2.890794516,-8.424735069,0.09083333611,81.09250736,0.8488250375,-1.147409558,0.09083333611,0.1336250007,0.2399999946,-0.6410341263,0.05519137159,5.111789158e+10,8.424735069,0.6744750738,10.58347797,3.511080742,11.18572903,15.45313358,1.564279199
CS,raw,4,4,0.001,3,none,0.1595458333,0.1616666764,0.1616666764,0,0,0.1984981894,16.92186546,-0.3132025898,0.5008333325,63.17851137,0.4995666742,0.009007595479,0.5008333325,0.4839999974,0,-0.008723672479,0.01496457309,1.000000238,1.042734861,0.719999969,0.719999969,-7.949771404,3.583807945,-13.85550499,0,27.71286047,0.998816669,-2.283046722,0,0.001183333341,0.9499999881,-0.7632080317,0.0428689979,-1.06404094e+11,13.85550499,0.6805303693,11.45209599,3.688287497,11.92559528,18.201334,0.06388131529
CS,raw,4,4,0.001,4,none,0.1133229167,0.1141666695,0.1141666695,0,0,0.1984981298,16.92186546,-0.3132026196,0.5008333325,63.17675292,0.4995666742,0.009007591754,0.5008333325,0.4839999974,0,-0.008723647334,0.01496457495,1.000000238,1.042734861,0.9499999881,0.9499999881,-8.670348167,3.769403934,-14.36728096,0,4.990500872,0.9999499917,-2.315299273,0,4.999999874e-05,1,-0.7750075459,0.04422255605,-1.235700449e+11,14.36728096,0.6805804968,11.45209599,3.696654797,11.8655529,18.23831749,0.01978593133
CS,raw,4,4,0.001,5,none,0.1000729167,0.1058333367,0.1058333367,0,0,0.2052052468,16.96124268,-0.3119195998,0.5016666651,63.12310956,0.4995666742,0.009054329246,0.5016666651,0.4839166999,0,-0.004791676532,0.01498960238,1.00000155,1.042734861,1,1,-8.674168587,3.769584656,-15.86017132,0,0,1,-2.315076828,0,0,1,-0.7813214064,0.04470670968,-1.254030623e+11,15.86017132,0.6806376576,11.45438957,3.696654797,11.8655529,18.26398659,2.64697796e-22
CS,raw,4,4,0.001,6,none,0.11493125,0.1150000021,0.1150000021,0,0,0.2052052468,16.96124268,-0.3119195998,0.5016666651,63.12219486,0.4995666742,0.009054329246,0.5016666651,0.4839166999,0,-0.004791676532,0.01498960238,1.00000155,1.042734861,1,1,-8.686992645,3.770765781,-15.89162445,0,0,1,-2.312030554,0,0,1,-0.7812211514,0.04469269887,-1.254030623e+11,15.89162445,0.6805852056,11.45438957,3.696654797,11.8655529,18.23716736,2.64697796e-22
CS,raw,4,4,0.001,7,none,0.11959375,0.1200000048,0.1200000048,0,0,0.2052052468,16.96124268,-0.3119195998,0.5016666651,63.12276407,0.4995666742,0.009054329246,0.5016666651,0.4839166999,0,-0.004791676532,0.01498960238,1.00000155,1.042734861,1,1,-8.669592857,3.769595385,-15.8529644,0,0,1,-2.318208694,0,0,1,-0.7771522403,0.04470657557,-1.254030623e+11,15.8529644,0.6807329059,11.45438957,3.696654797,11.8655529,18.29269791,2.64697796e-22
