arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,eval_loss_exact_nobypass,residual_mean,mu_norm_visible,u_norm,bypass_value,bypass_share,visible_ok
iM,0.001,50000,5,0,8.284762373215524e-06,2.3128102980692888e-05,1.9375,1.6051727098105075e-05,0.39,0.39,61,0,-0.0483784787356853,-0.1037282347679138,0.0043829162605106,-0.0374870896339416,0.2091104984283447,0.3863772558027746,-0.2257544876128887,-0.0818759908452783,-0.3890866788073066,2.115777831470926,0.4601783571135699,0.8992137077730149,0.34375,0.3934426229508196,0.0163934426229508,16.947343870410194,19.197383276426542,1.5047790675457766,0.1867502020829108,2.3128102980692888e-05,-0.0026601458385937,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,50000,5,1,2.125894140789951e-05,7.15543436700133e-05,1.9208984375000004,4.083626733333823e-05,0.58,0.58,42,0,-0.0801610350608825,-0.1356440894305706,-0.037110012024641,-0.0697723180055618,0.2220823466777801,0.4889626306443482,-0.7164489155865896,-0.1221685946815009,-0.9874933734176828,2.1982643278802048,0.6363977796824185,1.2810326889157295,0.171875,0.5952380952380952,0.0,16.591170509370965,19.042236597163857,1.6024521222830543,0.1883776044615512,7.15543436700133e-05,0.0055423890459507,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,50000,5,2,4.855249805016991e-06,5.0183403196357805e-06,0.9599609375,4.660850154620802e-06,0.58,0.58,42,0,-0.0797277987003326,-0.1307087652385234,-0.0334155512973666,-0.0679206401109695,0.2955504357814789,0.4191952070535988,-0.6339412432844445,-0.131784825315326,-0.7790572664571618,2.1306183367272147,0.6385316177116955,1.2855645110830665,0.1875,0.6666666666666666,0.0,16.15896390742841,18.952668933735247,1.6194153399895417,0.1949614413858615,5.0183403196357805e-06,-0.0005979048126708,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,50000,5,3,7.405853173708155e-05,5.581965723693282e-05,0.7500000000000001,5.554389880281117e-05,0.53,0.53,47,0,-0.069240316748619,-0.109074231237173,-0.0260982094332575,-0.037959037348628,0.2625385820865631,0.4444585464704562,-0.6450842335983249,-0.1414336347877188,-0.8290834290034137,2.109138449880831,0.4788007876070285,0.946812566369772,0.25,0.5531914893617021,0.0638297872340425,14.587341654466778,19.32946601387034,1.5147519182204685,0.1831511343551837,5.581965723693282e-05,0.0005251270647392,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,50000,5,4,0.0055766930865913,0.021132130518827,3.5458984375,0.0197743873021612,0.7,0.7,30,0,-0.0851833038032054,-0.1545067392289638,-0.0512440167367458,-0.078698631376028,0.4197507798671722,0.4687992942712304,-0.6210372120759619,-0.0924929881529567,-0.7014737832561159,2.204410808541537,0.8959074783685477,1.8169124200940128,0.203125,0.6333333333333333,0.0333333333333333,13.475735922820212,18.245351447182085,1.6907799041816112,0.1994044844842024,0.021132130518827,-0.036847567310012,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,50000,5,5,0.0108436341420244,0.0421709605224235,3.0068359375,0.032605028831341,0.69,0.69,31,0,-0.1682471185922622,-0.2260210737586021,-0.1109648719429969,-0.115959707647562,0.5495701432228088,0.5970119844280409,-1.1139429768264697,-0.1920435466048566,-1.2943257776749597,2.189300278391599,0.9913662214053236,1.9086406975984571,0.09375,0.8064516129032258,0.0,16.50901584058581,18.26360242304616,1.6473372536748214,0.1962170674781199,0.0421709605224235,0.097805581083507,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,50000,5,6,2.164701688365576e-06,2.9557929430280004e-06,1.2343749999999998,2.6720536465762573e-06,0.46,0.46,54,0,-0.0526786632835865,-0.1038115043193101,-0.019848246127367,-0.0352648012340068,0.3224495351314544,0.4032854579340883,-0.2288438851404236,-0.1299735619131355,-0.4130686102172866,2.080561360621694,0.4368806176043025,0.808527403511107,0.34375,0.4444444444444444,0.037037037037037,15.9017479894935,19.28459805671468,1.4708624809710718,0.1837648551239593,2.9557929430280004e-06,-0.0005326718468736,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,50000,5,7,3.612274950443745e-05,5.425832476138542e-05,1.43359375,5.1785347922377127e-05,0.7,0.7,30,0,-0.0661196261644363,-0.0937581155449152,-0.0192781016230583,-0.041386054828763,0.2791599631309509,0.3746590770161849,-0.2550524952575364,-0.1037100776436418,-0.3136868043864209,2.1118102916148294,0.731812659637654,1.51583444327116,0.375,0.4333333333333333,0.0,14.960184072134394,19.02354695184589,1.5144289852819597,0.186025652512637,5.425832476138542e-05,-0.0015725701380251,3.3541019662496847,0.0,0.0,0.0,1
iM,0.001,50000,5,8,9.449356726165204e-07,2.1390968941981764e-06,2.0537109375000004,1.940624726086468e-06,0.58,0.58,42,0,-0.0752043202519416,-0.1216571405529975,-0.0168370364699512,-0.0583741664886474,0.2408210486173629,0.4031231649941609,-0.4671256047566812,-0.1750699967350098,-0.6734714813089653,2.087739862914137,0.4997307282497323,0.9673822820186616,0.265625,0.5,0.0,14.148865461138328,19.203252403452115,1.5654377744962682,0.1876134344517774,2.1390968941981764e-06,0.0004455021527576,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,50000,5,9,1.4731216043634103e-06,2.654569250585085e-06,1.5224609375000009,2.242770098830622e-06,0.54,0.54,46,0,-0.1085911057889461,-0.1448252573609352,-0.0369648588821291,-0.077334426343441,0.405123621225357,0.5506536026493201,-0.8976287910046454,-0.1584092387604425,-1.2166281272605184,2.203252171735841,0.6484201785587406,1.2730891518294811,0.140625,0.6956521739130435,0.0,18.634691045344383,18.643458753357237,1.6003849045784828,0.1958088425121965,2.654569250585085e-06,-0.0006417157873657,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,60000,6,0,1.3026405429117748e-06,1.6567339886320443e-06,0.8974609375,1.1690690028671103e-06,0.45,0.45,55,0,-0.0721612200140953,-0.1164606362581253,-0.0043565626256167,-0.0462179705500602,0.2384377419948578,0.3374942788679673,-0.3861038651965127,-0.1220177618138476,-0.4705337822199543,2.125923242692361,0.4718345448243811,0.977454364299774,0.34375,0.4363636363636363,0.0,16.705344056065773,19.138176737117465,1.5128724413771688,0.1884520508816731,1.6567339886320443e-06,0.000698330140954,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,60000,6,1,0.0011879572682899,0.0018107299235895,1.4990234374999998,0.001780775787915,0.7,0.7,30,0,-0.1110602356493473,-0.1430128887295723,-0.0404175063595175,-0.0819268561899662,0.230805903673172,0.3940781584664828,-0.6664313173177154,-0.1575318539845182,-0.8098088577195296,2.202045606053815,0.7313261758188772,1.4442988522350788,0.203125,0.7333333333333333,0.0,14.079695978660611,18.89883209432293,1.6147617453223049,0.1900737921420338,0.0018107299235895,-0.0054730371526625,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,60000,6,2,0.0019914925703346,0.0070414707094028,1.4130859375000002,0.0028141501457756,0.73,0.73,27,0,-0.0480241067707538,-0.1015232689678669,-0.00858228164725,-0.0674460232257843,0.2772470116615295,0.3365004140737773,-0.3944360442987143,-0.0595135987311553,-0.5884872329626643,2.117991484968471,0.7435301059213834,1.525596922263503,0.3125,0.4814814814814814,0.0,14.107275285215064,18.8186159346897,1.6452215830589385,0.197313074947577,0.0070414707094028,-0.0650178480390356,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,60000,6,3,1.0833277541967017e-05,8.393611619553903e-06,0.7646484374999998,8.283648745468917e-06,0.58,0.58,42,0,-0.0502679422497749,-0.1070776507258415,-0.0085934945382177,-0.0318611646071076,0.2337671071290969,0.4746922469328348,-0.6326039277344486,-0.1165055383075236,-0.8817364438873874,2.1129513414457044,0.4895644825947085,0.9266615873202682,0.1875,0.5714285714285714,0.0238095238095238,14.617138672753182,19.30816954430338,1.5308589235462091,0.1837620606893126,8.393611619553903e-06,-0.0003316065048894,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,60000,6,4,2.8665414863907844e-08,5.1165988719676176e-08,1.30859375,3.7511382732066906e-08,0.73,0.73,27,0,-0.0828863158822059,-0.1473039537668228,-0.0229177512228488,-0.0733762755990028,0.4693187475204468,0.5156598780846996,-0.844485872242207,-0.103141106452437,-0.9071484053913812,2.169783797171632,0.8577563877555345,1.8476580753922465,0.1875,0.5925925925925926,0.074074074074074,10.78596020978207,18.23123600566194,1.6942758289096385,0.1994147569408746,5.1165988719676176e-08,-0.0001168529246001,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,60000,6,5,0.0921457833171775,0.4090439192846533,4.006835937500001,0.3692130360843551,0.86,0.86,14,0,-0.286197230219841,-0.3576494976878166,-0.0656581642106175,-0.1139414720237255,0.4972733855247497,0.485311690287161,-0.8873427604593664,-0.2044375131891533,-1.0302426212939118,2.1729678594855324,1.5187236896481924,3.059205375611782,0.15625,0.7142857142857143,0.0,9.278065670235888,17.856567732417126,1.6665823988655568,0.1984017706157021,0.4090439192846533,0.1995767601708631,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,60000,6,6,3.740555292024237e-05,1.6483661769102524e-05,0.4375,1.6364929402606038e-05,0.54,0.54,46,0,-0.0434192027896642,-0.0752552971243858,-0.0078089674934744,-0.0348304081708192,0.2917650640010834,0.38634674341683,-0.3359697345432214,-0.1023882016647055,-0.464239390214183,2.0626527062550606,0.405767591900303,0.8235551232937723,0.34375,0.4130434782608695,0.0869565217391304,15.529781179689676,19.274145909217918,1.468936151777244,0.1835733251665734,1.6483661769102524e-05,0.0003445756324763,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,60000,6,7,4.150216893705411e-05,6.370750873074279e-05,1.4521484374999991,6.026730977480413e-05,0.72,0.72,28,0,-0.0455425679683685,-0.0671945977956056,-0.0164791375864297,-0.0319489352405071,0.214378148317337,0.4149562295647649,-0.4988310770676537,-0.0544779585763937,-0.653741160912502,2.1385595083959794,0.6741495103819328,1.3571816310286522,0.234375,0.5714285714285714,0.0,13.948314807023266,18.83016711749906,1.524844935055223,0.188188511963117,6.370750873074279e-05,-0.0018547773332501,3.3541019662496847,0.0,0.0,0.0,1
iM,0.001,60000,6,8,1.5149753928593856e-05,1.3191205395488616e-05,0.6630859374999999,1.0045588786635962e-05,0.55,0.55,45,0,-0.081052042543888,-0.1264672428369522,-0.0289257988333702,-0.0590582974255085,0.214168518781662,0.5091259564510444,-0.8874205077436679,-0.1584548917714174,-1.019661486200865,2.0698994630663483,0.5272786397550148,1.0424054488539696,0.1875,0.5777777777777777,0.0222222222222222,14.207654028669229,19.20287986214861,1.5814149033300455,0.1875291550247495,1.3191205395488616e-05,0.0017735886244709,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,60000,6,9,0.0310967861146417,0.1243396460731355,1.5615234374999998,0.0485583603489376,0.72,0.72,28,0,-0.0851621329784393,-0.1272317953407764,0.0026793128927238,-0.083492636680603,0.418157011270523,0.225714015564304,-0.3771496943043171,-0.1072027310567334,-0.4588843971363638,2.196795273326028,0.7852227903835658,1.6506164856255054,0.328125,0.4642857142857143,0.0,11.635958692494324,18.540223785601377,1.6161913407021622,0.1961426467526594,0.1243396460731355,-0.2752840092053985,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,70000,7,0,1.03349455171106e-05,7.33611544705216e-06,0.6552734375,6.772215275372277e-06,0.54,0.54,46,0,-0.0607254616916179,-0.1434738337993621,-0.0199268865399062,-0.0594217553734779,0.2777948975563049,0.3817948927595072,-0.4315388208045139,-0.1492950115299372,-0.6297326665151313,2.1620199670063736,0.5143855452591426,1.040296949446201,0.265625,0.5,0.0217391304347826,16.335966910507242,19.07087186845456,1.5474123343009216,0.1901394627035058,7.33611544705216e-06,0.0007509328676252,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,70000,7,1,0.0051722747813009,0.0129059678496326,2.1787109375,0.0112688916377757,0.8,0.8,20,0,-0.1116187535226345,-0.1678605787456035,-0.0607365956529974,-0.0839018300175666,0.3596152365207672,0.4575471637352066,-0.6533706180856795,-0.1153356547090174,-0.6857601194240234,2.170842743664496,1.0505845173491746,2.0721510350704198,0.21875,0.75,0.0,11.634847045605332,18.62319534942875,1.6608668385690608,0.1923526280054163,0.0129059678496326,0.0404607984579747,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,70000,7,2,0.0183021380204714,0.0418948515570857,2.1875,0.0400359269197813,0.79,0.79,21,0,-0.1058728247880935,-0.1639426201581955,-0.0619430541992187,-0.0768137462437152,0.2938424050807953,0.5190821593249823,-0.9011795430821254,-0.1154170650772498,-1.0541829785858865,2.125927917201824,0.9245226769536352,1.759968549013138,0.15625,0.5714285714285714,0.0476190476190476,11.992896365821014,18.677925370690115,1.6957372894998284,0.199377541336848,0.0418948515570857,-0.043115248315468,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,70000,7,3,5.269159259477585e-06,3.330416628468257e-06,0.5,2.634579629738793e-06,0.65,0.65,35,0,-0.0421907901763916,-0.0881536267697811,0.0041078490612562,-0.0359395686537027,0.25633105635643,0.4296974360779425,-0.6105836735486895,-0.0867212549758297,-0.7907011739614402,2.082464816751064,0.4989111074342442,0.9676303155720234,0.21875,0.5428571428571428,0.0,15.435232845745787,19.264228768918912,1.5308589235462091,0.1839877283998593,3.330416628468257e-06,-0.0008341684474549,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,70000,7,4,0.0414845537612637,0.1149642574739492,1.3710937499999998,0.0568792123836077,0.83,0.83,17,0,-0.064292699098587,-0.0948671847581863,-0.0274301916360855,-0.0795290246605873,0.4353472292423248,0.2798080138246089,-0.6258499279314809,-0.0632592707813487,-0.5991791169185551,2.1703239518270707,1.0591260390816437,2.1681735068559647,0.28125,0.4705882352941176,0.0,8.48934507433933,17.972642446862412,1.7125654201793463,0.2036807440180355,0.1149642574739492,0.2410083921574962,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,70000,7,5,0.1311815771187821,0.4434355901491328,3.0380859375000004,0.3985409047036438,0.88,0.88,12,0,-0.1984559446573257,-0.2809474468231201,-0.1158156208693981,-0.1201245710253715,0.6009689569473267,0.480824226253085,-0.8062270975460999,-0.160655869670033,-0.9470818295536748,2.1270452008379555,1.5553645584602345,2.857478752732277,0.140625,0.8333333333333334,0.0,7.76855563166642,17.698283976578306,1.6664819624166558,0.199852552632948,0.4434355901491328,0.2118836601663496,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,70000,7,6,2.5381050713794345e-06,3.98022376518452e-06,1.5615234375000002,3.963310555796598e-06,0.57,0.57,43,0,-0.0423254072666168,-0.090996254235506,-0.009017095901072,-0.0348558574914932,0.2639975249767303,0.4189685632999188,-0.4763078177513201,-0.1004469215042895,-0.5240652423206325,2.1068475907110256,0.4822310066862564,0.9472973346710204,0.34375,0.4418604651162791,0.0,17.04953407633613,19.20621822718136,1.4810393805966084,0.1855960998798409,3.98022376518452e-06,0.0001300507954144,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,70000,7,7,4.723032137227394e-05,7.507134020759852e-05,1.546875,7.305940337273625e-05,0.77,0.77,23,0,-0.0502713359892368,-0.0886119082570076,0.0083889220841228,-0.0448414199054241,0.2535696923732757,0.4063864968171959,-0.5798037618857431,-0.0794660093961451,-0.5560081769213703,2.128205241829657,0.6448780225599711,1.3676600931212304,0.3125,0.391304347826087,0.0434782608695652,10.641724161292265,18.742593237037266,1.5616830530732249,0.1901253132410049,7.507134020759852e-05,0.0014184275923931,3.3541019662496847,0.0,0.0,0.0,1
iM,0.001,70000,7,8,0.0002160918362185,0.0005348614668185,0.859375,0.0001857039217502,0.67,0.67,33,0,-0.0822255164384841,-0.1169635951519012,-0.021571509540081,-0.0599215049296617,0.2167268842458725,0.5147574786260269,-0.6755628307527234,-0.1293292298812528,-0.92160783161823,2.0598455742347275,0.574035649041119,1.0498830191791058,0.1875,0.6363636363636364,0.0303030303030303,12.262957349681498,19.141589722494217,1.5848509541303095,0.1890929930177186,0.0005348614668185,0.0186857578135938,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,70000,7,9,0.0014002513182853,0.0021270435272339,1.4960937499999998,0.0020949072457159,0.74,0.74,26,0,-0.0513811558485031,-0.1260913740843534,-0.0044160751276649,-0.0783938765525817,0.331686407327652,0.43257793920886,-0.8085866590316845,-0.1048060402704974,-0.8489066272519432,2.1489471567268588,0.801951656678848,1.7075448893010616,0.203125,0.6538461538461539,0.0384615384615384,11.610326337870468,18.461103929411426,1.63004763357916,0.1978561596215287,0.0021270435272339,0.0056688871498763,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,80000,8,0,2.6026934456254195e-08,3.6503345475011154e-08,1.3115234374999998,3.4134934545653694e-08,0.53,0.53,47,0,-0.0855686962604522,-0.1126007437705993,-0.0206180615350604,-0.060327099636197,0.2513581812381744,0.4915681469980731,-0.7939647805401688,-0.1361968449791099,-0.960446686356154,2.1248104997370523,0.5556738680402764,1.1344426386058328,0.21875,0.5957446808510638,0.0425531914893617,16.41540507090394,19.046574390899444,1.5549127557383335,0.1910068365455854,3.6503345475011154e-08,4.866632233236322e-05,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,80000,8,1,0.030383336387165,0.074126861418532,2.0625000000000004,0.0626656312985279,0.88,0.88,12,0,-0.0351605666801333,-0.1781137846410274,0.0496091144159436,-0.0817363634705543,0.424779862165451,0.3294474987254743,-0.5151593922440533,-0.0189339240376164,-0.4570454327526421,2.159124589802505,1.407951966851044,2.8231950104236603,0.328125,0.4166666666666667,0.0,8.13541483818723,18.33055824277793,1.677840866952308,0.1938495753365636,0.074126861418532,-0.1070571348393189,2.8722813232690143,0.0,0.0,0.0,1
iM,0.001,80000,8,2,0.0102774215004383,0.0185052761127275,1.6875,0.0173431487819897,0.86,0.86,14,0,-0.1379873305559158,-0.1821264326572418,-0.0785839576274156,-0.0762233100831508,0.2661859691143036,0.5673034572956284,-1.068062044640719,-0.1161347463354822,-1.1788934759093022,2.0833810123383047,1.1257225855694593,2.261198177933693,0.125,0.7142857142857143,0.0,8.493651590760273,18.573897232020865,1.6957372894998284,0.1999533777999149,0.0185052761127275,-0.0340899887171846,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,80000,8,3,0.0001062172606035,7.182818506959613e-05,0.671875,7.136472196799621e-05,0.66,0.66,34,0,-0.0409959945827722,-0.0803294405341148,0.0157398045994341,-0.0325775258243083,0.2900262176990509,0.3329781642921217,-0.648183518978434,-0.0870299851802285,-0.6583850967117244,2.10041848599091,0.5714240445502726,1.1650777086615562,0.234375,0.5294117647058824,0.0294117647058823,13.521657680464369,19.210170314236404,1.541261120477647,0.1859550945312781,7.182818506959613e-05,0.0006807812435723,2.692582403567252,0.0,0.0,0.0,1
iM,0.001,80000,8,4,0.001233433545727,0.0010797726371709,0.796875,0.0009828923567512,0.79,0.79,21,0,-0.1114780381321907,-0.1636892110109329,-0.030161602422595,-0.0842235423624515,0.3976291418075561,0.6515390543081218,-0.9751815150702764,-0.1087315331609597,-1.136995502428916,2.1517049600938223,0.9331934140345856,1.8139934334903955,0.15625,0.5238095238095238,0.0,8.510621622742514,17.95838108992449,1.7125654201793463,0.2039759966172679,0.0010797726371709,0.0098427780844513,3.0413812651491097,0.0,0.0,0.0,1
iM,0.001,80000,8,5,0.0484609943701096,0.0965831873956314,1.9755859375,0.0957388589948552,0.86,0.86,14,0,-0.1948351487517357,-0.2485496215522289,-0.0432763304561376,-0.1118168793618679,0.6097725629806519,0.6243867154995577,-1.1926473926077472,-0.1358465921187698,-1.320022732227904,2.089154195561329,1.2493013141531368,2.5364280939102173,0.109375,0.7142857142857143,0.0,7.732020402172561,17.66373982730466,1.6718462602341886,0.2002295144195529,0.0965831873956314,0.0290573295534209,2.692582403567252,0.0,0.0,0.0,1
