arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,mu_norm_visible,bypass_value,task_boundary,side
iM_nowd,7,360000,1.0,1.0,,,,3.3541019662496847,0.0,36,pre
iM_nowd,7,370000,1.0,1.0,,,,3.3541019662496847,0.0,37,post
iM_nowd,7,370000,1.0,1.0,,,,3.3541019662496847,0.0,37,pre
iM_nowd,7,380000,1.0,1.0,,,,3.3541019662496847,0.0,38,post
iM_nowd,7,380000,1.0,1.0,,,,3.3541019662496847,0.0,38,pre
iM_nowd,7,390000,1.0,1.0,,,,3.3541019662496847,0.0,39,post
iM_nowd,7,390000,1.0,1.0,,,,3.3541019662496847,0.0,39,pre
iM_nowd,7,400000,1.0,1.0,,,,3.3541019662496847,0.0,40,post
iM_nowd,7,400000,1.0,1.0,,,,3.3541019662496847,0.0,40,pre
iM_nowd,7,410000,1.0,1.0,,,,3.3541019662496847,0.0,41,post
iM_nowd,7,410000,1.0,1.0,,,,3.3541019662496847,0.0,41,pre
iM_nowd,7,420000,1.0,1.0,,,,3.3541019662496847,0.0,42,post
iM_nowd,7,420000,1.0,1.0,,,,3.3541019662496847,0.0,42,pre
iM_nowd,7,430000,1.0,1.0,,,,3.3541019662496847,0.0,43,post
iM_nowd,7,430000,1.0,1.0,,,,3.3541019662496847,0.0,43,pre
iM_nowd,7,440000,1.0,1.0,,,,3.3541019662496847,0.0,44,post
iM_nowd,7,440000,1.0,1.0,,,,3.3541019662496847,0.0,44,pre
iM_nowd,7,450000,1.0,1.0,,,,3.3541019662496847,0.0,45,post
iM_nowd,7,450000,1.0,1.0,,,,3.3541019662496847,0.0,45,pre
iM_nowd,7,460000,1.0,1.0,,,,3.3541019662496847,0.0,46,post
iM_nowd,7,460000,1.0,1.0,,,,3.3541019662496847,0.0,46,pre
iM_nowd,7,470000,1.0,1.0,,,,3.3541019662496847,0.0,47,post
iM_nowd,7,470000,1.0,1.0,,,,3.3541019662496847,0.0,47,pre
iM_nowd,7,480000,1.0,1.0,,,,3.3541019662496847,0.0,48,post
iM_nowd,7,480000,1.0,1.0,,,,3.3541019662496847,0.0,48,pre
iM_nowd,7,490000,1.0,1.0,,,,3.3541019662496847,0.0,49,post
iM_nowd,7,490000,1.0,1.0,,,,3.3541019662496847,0.0,49,pre
iM_nowd,7,500000,1.0,1.0,,,,3.3541019662496847,0.0,50,post
iM_nowd,7,500000,1.0,1.0,,,,3.3541019662496847,0.0,50,pre
iM_nowd,7,510000,1.0,1.0,,,,3.3541019662496847,0.0,51,post
iM_nowd,7,510000,1.0,1.0,,,,3.3541019662496847,0.0,51,pre
iM_nowd,7,520000,1.0,1.0,,,,3.3541019662496847,0.0,52,post
iM_nowd,7,520000,1.0,1.0,,,,3.3541019662496847,0.0,52,pre
iM_nowd,7,530000,1.0,1.0,,,,3.3541019662496847,0.0,53,post
iM_nowd,7,530000,1.0,1.0,,,,3.3541019662496847,0.0,53,pre
iM_nowd,7,540000,1.0,1.0,,,,3.3541019662496847,0.0,54,post
iM_nowd,7,540000,1.0,1.0,,,,3.3541019662496847,0.0,54,pre
iM_nowd,7,550000,1.0,1.0,,,,3.3541019662496847,0.0,55,post
iM_nowd,7,550000,1.0,1.0,,,,3.3541019662496847,0.0,55,pre
iM_nowd,7,560000,1.0,1.0,,,,3.3541019662496847,0.0,56,post
iM_nowd,7,560000,1.0,1.0,,,,3.3541019662496847,0.0,56,pre
iM_nowd,7,570000,1.0,1.0,,,,3.3541019662496847,0.0,57,post
iM_nowd,7,570000,1.0,1.0,,,,3.3541019662496847,0.0,57,pre
iM_nowd,7,580000,1.0,1.0,,,,3.3541019662496847,0.0,58,post
iM_nowd,7,580000,1.0,1.0,,,,3.3541019662496847,0.0,58,pre
iM_nowd,7,590000,1.0,1.0,,,,3.3541019662496847,0.0,59,post
iM_nowd,7,590000,1.0,1.0,,,,3.3541019662496847,0.0,59,pre
iM_nowd,7,600000,1.0,1.0,,,,3.3541019662496847,0.0,60,post
iM_nowd,7,600000,1.0,1.0,,,,3.3541019662496847,0.0,60,pre
iM_nowd,7,610000,1.0,1.0,,,,3.3541019662496847,0.0,61,post
iM_nowd,7,610000,1.0,1.0,,,,3.3541019662496847,0.0,61,pre
iM_nowd,7,620000,1.0,1.0,,,,3.3541019662496847,0.0,62,post
iM_nowd,7,620000,1.0,1.0,,,,3.3541019662496847,0.0,62,pre
iM_nowd,7,630000,1.0,1.0,,,,3.3541019662496847,0.0,63,post
iM_nowd,7,630000,1.0,1.0,,,,3.3541019662496847,0.0,63,pre
iM_nowd,7,640000,1.0,1.0,,,,3.3541019662496847,0.0,64,post
iM_nowd,7,640000,1.0,1.0,,,,3.3541019662496847,0.0,64,pre
iM_nowd,7,650000,1.0,1.0,,,,3.3541019662496847,0.0,65,post
iM_nowd,7,650000,1.0,1.0,,,,3.3541019662496847,0.0,65,pre
iM_nowd,7,660000,1.0,1.0,,,,3.3541019662496847,0.0,66,post
iM_nowd,7,660000,1.0,1.0,,,,3.3541019662496847,0.0,66,pre
iM_nowd,7,670000,1.0,1.0,,,,3.3541019662496847,0.0,67,post
iM_nowd,7,670000,1.0,1.0,,,,3.3541019662496847,0.0,67,pre
iM_nowd,7,680000,1.0,1.0,,,,3.3541019662496847,0.0,68,post
iM_nowd,7,680000,1.0,1.0,,,,3.3541019662496847,0.0,68,pre
iM_nowd,7,690000,1.0,1.0,,,,3.3541019662496847,0.0,69,post
iM_nowd,7,690000,1.0,1.0,,,,3.3541019662496847,0.0,69,pre
iM_nowd,7,700000,1.0,1.0,,,,3.3541019662496847,0.0,70,post
iM_nowd,7,700000,1.0,1.0,,,,3.3541019662496847,0.0,70,pre
iM_nowd,7,710000,1.0,1.0,,,,3.3541019662496847,0.0,71,post
iM_nowd,7,710000,1.0,1.0,,,,3.3541019662496847,0.0,71,pre
iM_nowd,7,720000,1.0,1.0,,,,3.3541019662496847,0.0,72,post
iM_nowd,7,720000,1.0,1.0,,,,3.3541019662496847,0.0,72,pre
iM_nowd,7,730000,1.0,1.0,,,,3.3541019662496847,0.0,73,post
iM_nowd,7,730000,1.0,1.0,,,,3.3541019662496847,0.0,73,pre
iM_nowd,7,740000,1.0,1.0,,,,3.3541019662496847,0.0,74,post
iM_nowd,7,740000,1.0,1.0,,,,3.3541019662496847,0.0,74,pre
iM_nowd,7,750000,1.0,1.0,,,,3.3541019662496847,0.0,75,post
iM_nowd,7,750000,1.0,1.0,,,,3.3541019662496847,0.0,75,pre
iM_nowd,7,760000,1.0,1.0,,,,3.3541019662496847,0.0,76,post
iM_nowd,7,760000,1.0,1.0,,,,3.3541019662496847,0.0,76,pre
iM_nowd,7,770000,1.0,1.0,,,,3.3541019662496847,0.0,77,post
iM_nowd,7,770000,1.0,1.0,,,,3.3541019662496847,0.0,77,pre
iM_nowd,7,780000,1.0,1.0,,,,3.3541019662496847,0.0,78,post
iM_nowd,7,780000,1.0,1.0,,,,3.3541019662496847,0.0,78,pre
iM_nowd,7,790000,1.0,1.0,,,,3.3541019662496847,0.0,79,post
iM_nowd,7,790000,1.0,1.0,,,,3.3541019662496847,0.0,79,pre
iM_nowd,7,800000,1.0,1.0,,,,3.3541019662496847,0.0,80,post
iM_nowd,7,800000,1.0,1.0,,,,3.3541019662496847,0.0,80,pre
iM_nowd,7,810000,1.0,1.0,,,,3.3541019662496847,0.0,81,post
iM_nowd,7,810000,1.0,1.0,,,,3.3541019662496847,0.0,81,pre
iM_nowd,7,820000,1.0,1.0,,,,3.3541019662496847,0.0,82,post
iM_nowd,7,820000,1.0,1.0,,,,3.3541019662496847,0.0,82,pre
iM_nowd,7,830000,1.0,1.0,,,,3.3541019662496847,0.0,83,post
iM_nowd,7,830000,1.0,1.0,,,,3.3541019662496847,0.0,83,pre
iM_nowd,7,840000,1.0,1.0,,,,3.3541019662496847,0.0,84,post
iM_nowd,7,840000,1.0,1.0,,,,3.3541019662496847,0.0,84,pre
iM_nowd,7,850000,1.0,1.0,,,,3.3541019662496847,0.0,85,post
iM_nowd,7,850000,1.0,1.0,,,,3.3541019662496847,0.0,85,pre
iM_nowd,7,860000,1.0,1.0,,,,3.3541019662496847,0.0,86,post
iM_nowd,7,860000,1.0,1.0,,,,3.3541019662496847,0.0,86,pre
iM_nowd,7,870000,1.0,1.0,,,,3.3541019662496847,0.0,87,post
iM_nowd,7,870000,1.0,1.0,,,,3.3541019662496847,0.0,87,pre
iM_nowd,7,880000,1.0,1.0,,,,3.3541019662496847,0.0,88,post
iM_nowd,7,880000,1.0,1.0,,,,3.3541019662496847,0.0,88,pre
iM_nowd,7,890000,1.0,1.0,,,,3.3541019662496847,0.0,89,post
iM_nowd,7,890000,1.0,1.0,,,,3.3541019662496847,0.0,89,pre
iM_nowd,7,900000,1.0,1.0,,,,3.3541019662496847,0.0,90,post
iM_nowd,7,900000,1.0,1.0,,,,3.3541019662496847,0.0,90,pre
iM_nowd,7,910000,1.0,1.0,,,,3.3541019662496847,0.0,91,post
iM_nowd,7,910000,1.0,1.0,,,,3.3541019662496847,0.0,91,pre
iM_nowd,7,920000,1.0,1.0,,,,3.3541019662496847,0.0,92,post
iM_nowd,7,920000,1.0,1.0,,,,3.3541019662496847,0.0,92,pre
iM_nowd,7,930000,1.0,1.0,,,,3.3541019662496847,0.0,93,post
iM_nowd,7,930000,1.0,1.0,,,,3.3541019662496847,0.0,93,pre
iM_nowd,7,940000,1.0,1.0,,,,3.3541019662496847,0.0,94,post
iM_nowd,7,940000,1.0,1.0,,,,3.3541019662496847,0.0,94,pre
iM_nowd,7,950000,1.0,1.0,,,,3.3541019662496847,0.0,95,post
iM_nowd,7,950000,1.0,1.0,,,,3.3541019662496847,0.0,95,pre
iM_nowd,7,960000,1.0,1.0,,,,3.3541019662496847,0.0,96,post
iM_nowd,7,960000,1.0,1.0,,,,3.3541019662496847,0.0,96,pre
iM_nowd,7,970000,1.0,1.0,,,,3.3541019662496847,0.0,97,post
iM_nowd,7,970000,1.0,1.0,,,,3.3541019662496847,0.0,97,pre
iM_nowd,7,980000,1.0,1.0,,,,3.3541019662496847,0.0,98,post
iM_nowd,7,980000,1.0,1.0,,,,3.3541019662496847,0.0,98,pre
iM_nowd,7,990000,1.0,1.0,,,,3.3541019662496847,0.0,99,post
iM_nowd,7,990000,1.0,1.0,,,,3.3541019662496847,0.0,99,pre
iM_nowd,7,1000000,1.0,1.0,,,,3.3541019662496847,0.0,100,post
iM_nowd,7,1000000,1.0,1.0,,,,3.3541019662496847,0.0,100,pre
iM_nowd,7,1010000,1.0,1.0,,,,3.3541019662496847,0.0,101,post
iM_nowd,7,1010000,1.0,1.0,,,,3.3541019662496847,0.0,101,pre
iM_nowd,7,1020000,1.0,1.0,,,,3.3541019662496847,0.0,102,post
iM_nowd,7,1020000,1.0,1.0,,,,3.3541019662496847,0.0,102,pre
iM_nowd,7,1030000,1.0,1.0,,,,3.3541019662496847,0.0,103,post
iM_nowd,7,1030000,1.0,1.0,,,,3.3541019662496847,0.0,103,pre
iM_nowd,7,1040000,1.0,1.0,,,,3.3541019662496847,0.0,104,post
iM_nowd,7,1040000,1.0,1.0,,,,3.3541019662496847,0.0,104,pre
iM_nowd,7,1050000,1.0,1.0,,,,3.3541019662496847,0.0,105,post
iM_nowd,7,1050000,1.0,1.0,,,,3.3541019662496847,0.0,105,pre
iM_nowd,7,1060000,1.0,1.0,,,,3.3541019662496847,0.0,106,post
iM_nowd,7,1060000,1.0,1.0,,,,3.3541019662496847,0.0,106,pre
iM_nowd,7,1070000,1.0,1.0,,,,3.3541019662496847,0.0,107,post
iM_nowd,7,1070000,1.0,1.0,,,,3.3541019662496847,0.0,107,pre
iM_nowd,7,1080000,1.0,1.0,,,,3.3541019662496847,0.0,108,post
iM_nowd,7,1080000,1.0,1.0,,,,3.3541019662496847,0.0,108,pre
iM_nowd,7,1090000,1.0,1.0,,,,3.3541019662496847,0.0,109,post
iM_nowd,7,1090000,1.0,1.0,,,,3.3541019662496847,0.0,109,pre
iM_nowd,7,1100000,1.0,1.0,,,,3.3541019662496847,0.0,110,post
iM_nowd,7,1100000,1.0,1.0,,,,3.3541019662496847,0.0,110,pre
iM_nowd,7,1110000,1.0,1.0,,,,3.3541019662496847,0.0,111,post
iM_nowd,7,1110000,1.0,1.0,,,,3.3541019662496847,0.0,111,pre
iM_nowd,7,1120000,1.0,1.0,,,,3.3541019662496847,0.0,112,post
iM_nowd,7,1120000,1.0,1.0,,,,3.3541019662496847,0.0,112,pre
iM_nowd,7,1130000,1.0,1.0,,,,3.3541019662496847,0.0,113,post
iM_nowd,7,1130000,1.0,1.0,,,,3.3541019662496847,0.0,113,pre
iM_nowd,7,1140000,1.0,1.0,,,,3.3541019662496847,0.0,114,post
iM_nowd,7,1140000,1.0,1.0,,,,3.3541019662496847,0.0,114,pre
iM_nowd,7,1150000,1.0,1.0,,,,3.3541019662496847,0.0,115,post
iM_nowd,7,1150000,1.0,1.0,,,,3.3541019662496847,0.0,115,pre
iM_nowd,7,1160000,1.0,1.0,,,,3.3541019662496847,0.0,116,post
iM_nowd,7,1160000,1.0,1.0,,,,3.3541019662496847,0.0,116,pre
iM_nowd,7,1170000,1.0,1.0,,,,3.3541019662496847,0.0,117,post
iM_nowd,7,1170000,1.0,1.0,,,,3.3541019662496847,0.0,117,pre
iM_nowd,7,1180000,1.0,1.0,,,,3.3541019662496847,0.0,118,post
iM_nowd,7,1180000,1.0,1.0,,,,3.3541019662496847,0.0,118,pre
iM_nowd,7,1190000,1.0,1.0,,,,3.3541019662496847,0.0,119,post
iM_nowd,7,1190000,1.0,1.0,,,,3.3541019662496847,0.0,119,pre
iM_nowd,7,1200000,1.0,1.0,,,,3.3541019662496847,0.0,120,post
iM_nowd,7,1200000,1.0,1.0,,,,3.3541019662496847,0.0,120,pre
iM_nowd,7,1210000,1.0,1.0,,,,3.3541019662496847,0.0,121,post
iM_nowd,7,1210000,1.0,1.0,,,,3.3541019662496847,0.0,121,pre
iM_nowd,7,1220000,1.0,1.0,,,,3.3541019662496847,0.0,122,post
iM_nowd,7,1220000,1.0,1.0,,,,3.3541019662496847,0.0,122,pre
iM_nowd,7,1230000,1.0,1.0,,,,3.3541019662496847,0.0,123,post
iM_nowd,7,1230000,1.0,1.0,,,,3.3541019662496847,0.0,123,pre
iM_nowd,7,1240000,1.0,1.0,,,,3.3541019662496847,0.0,124,post
iM_nowd,7,1240000,1.0,1.0,,,,3.3541019662496847,0.0,124,pre
iM_nowd,7,1250000,1.0,1.0,,,,3.3541019662496847,0.0,125,post
iM_nowd,7,1250000,1.0,1.0,,,,3.3541019662496847,0.0,125,pre
iM_nowd,7,1260000,1.0,1.0,,,,3.3541019662496847,0.0,126,post
iM_nowd,7,1260000,1.0,1.0,,,,3.3541019662496847,0.0,126,pre
iM_nowd,7,1270000,1.0,1.0,,,,3.3541019662496847,0.0,127,post
iM_nowd,7,1270000,1.0,1.0,,,,3.3541019662496847,0.0,127,pre
iM_nowd,7,1280000,1.0,1.0,,,,3.3541019662496847,0.0,128,post
iM_nowd,7,1280000,1.0,1.0,,,,3.3541019662496847,0.0,128,pre
iM_nowd,7,1290000,1.0,1.0,,,,3.3541019662496847,0.0,129,post
iM_nowd,7,1290000,1.0,1.0,,,,3.3541019662496847,0.0,129,pre
iM_nowd,7,1300000,1.0,1.0,,,,3.3541019662496847,0.0,130,post
iM_nowd,7,1300000,1.0,1.0,,,,3.3541019662496847,0.0,130,pre
iM_nowd,7,1310000,1.0,1.0,,,,3.3541019662496847,0.0,131,post
iM_nowd,7,1310000,1.0,1.0,,,,3.3541019662496847,0.0,131,pre
iM_nowd,7,1320000,1.0,1.0,,,,3.3541019662496847,0.0,132,post
iM_nowd,7,1320000,1.0,1.0,,,,3.3541019662496847,0.0,132,pre
iM_nowd,7,1330000,1.0,1.0,,,,3.3541019662496847,0.0,133,post
iM_nowd,7,1330000,1.0,1.0,,,,3.3541019662496847,0.0,133,pre
iM_nowd,7,1340000,1.0,1.0,,,,3.3541019662496847,0.0,134,post
iM_nowd,7,1340000,1.0,1.0,,,,3.3541019662496847,0.0,134,pre
iM_nowd,7,1350000,1.0,1.0,,,,3.3541019662496847,0.0,135,post
iM_nowd,7,1350000,1.0,1.0,,,,3.3541019662496847,0.0,135,pre
iM_nowd,7,1360000,1.0,1.0,,,,3.3541019662496847,0.0,136,post
iM_nowd,7,1360000,1.0,1.0,,,,3.3541019662496847,0.0,136,pre
iM_nowd,7,1370000,1.0,1.0,,,,3.3541019662496847,0.0,137,post
iM_nowd,7,1370000,1.0,1.0,,,,3.3541019662496847,0.0,137,pre
iM_nowd,7,1380000,1.0,1.0,,,,3.3541019662496847,0.0,138,post
iM_nowd,7,1380000,1.0,1.0,,,,3.3541019662496847,0.0,138,pre
iM_nowd,7,1390000,1.0,1.0,,,,3.3541019662496847,0.0,139,post
iM_nowd,7,1390000,1.0,1.0,,,,3.3541019662496847,0.0,139,pre
iM_nowd,7,1400000,1.0,1.0,,,,3.3541019662496847,0.0,140,post
iM_nowd,7,1400000,1.0,1.0,,,,3.3541019662496847,0.0,140,pre
iM_nowd,7,1410000,1.0,1.0,,,,3.3541019662496847,0.0,141,post
iM_nowd,7,1410000,1.0,1.0,,,,3.3541019662496847,0.0,141,pre
iM_nowd,7,1420000,1.0,1.0,,,,3.3541019662496847,0.0,142,post
iM_nowd,7,1420000,1.0,1.0,,,,3.3541019662496847,0.0,142,pre
iM_nowd,7,1430000,1.0,1.0,,,,3.3541019662496847,0.0,143,post
iM_nowd,7,1430000,1.0,1.0,,,,3.3541019662496847,0.0,143,pre
iM_nowd,7,1440000,1.0,1.0,,,,3.3541019662496847,0.0,144,post
iM_nowd,7,1440000,1.0,1.0,,,,3.3541019662496847,0.0,144,pre
iM_nowd,7,1450000,1.0,1.0,,,,3.3541019662496847,0.0,145,post
iM_nowd,7,1450000,1.0,1.0,,,,3.3541019662496847,0.0,145,pre
iM_nowd,7,1460000,1.0,1.0,,,,3.3541019662496847,0.0,146,post
iM_nowd,7,1460000,1.0,1.0,,,,3.3541019662496847,0.0,146,pre
iM_nowd,7,1470000,1.0,1.0,,,,3.3541019662496847,0.0,147,post
iM_nowd,7,1470000,1.0,1.0,,,,3.3541019662496847,0.0,147,pre
iM_nowd,7,1480000,1.0,1.0,,,,3.3541019662496847,0.0,148,post
iM_nowd,7,1480000,1.0,1.0,,,,3.3541019662496847,0.0,148,pre
iM_nowd,7,1490000,1.0,1.0,,,,3.3541019662496847,0.0,149,post
iM_nowd,7,1490000,1.0,1.0,,,,3.3541019662496847,0.0,149,pre
iM_nowd,7,1500000,1.0,1.0,,,,3.3541019662496847,0.0,150,post
iM_nowd,7,1500000,1.0,1.0,,,,3.3541019662496847,0.0,150,pre
iM_nowd,7,1510000,1.0,1.0,,,,3.3541019662496847,0.0,151,post
iM_nowd,7,1510000,1.0,1.0,,,,3.3541019662496847,0.0,151,pre
iM_nowd,7,1520000,1.0,1.0,,,,3.3541019662496847,0.0,152,post
iM_nowd,7,1520000,1.0,1.0,,,,3.3541019662496847,0.0,152,pre
iM_nowd,7,1530000,1.0,1.0,,,,3.3541019662496847,0.0,153,post
iM_nowd,7,1530000,1.0,1.0,,,,3.3541019662496847,0.0,153,pre
iM_nowd,7,1540000,1.0,1.0,,,,3.3541019662496847,0.0,154,post
iM_nowd,7,1540000,1.0,1.0,,,,3.3541019662496847,0.0,154,pre
iM_nowd,7,1550000,1.0,1.0,,,,3.3541019662496847,0.0,155,post
iM_nowd,7,1550000,1.0,1.0,,,,3.3541019662496847,0.0,155,pre
iM_nowd,7,1560000,1.0,1.0,,,,3.3541019662496847,0.0,156,post
iM_nowd,7,1560000,1.0,1.0,,,,3.3541019662496847,0.0,156,pre
iM_nowd,7,1570000,1.0,1.0,,,,3.3541019662496847,0.0,157,post
iM_nowd,7,1570000,1.0,1.0,,,,3.3541019662496847,0.0,157,pre
iM_nowd,7,1580000,1.0,1.0,,,,3.3541019662496847,0.0,158,post
iM_nowd,7,1580000,1.0,1.0,,,,3.3541019662496847,0.0,158,pre
iM_nowd,7,1590000,1.0,1.0,,,,3.3541019662496847,0.0,159,post
iM_nowd,7,1590000,1.0,1.0,,,,3.3541019662496847,0.0,159,pre
iM_nowd,7,1600000,1.0,1.0,,,,3.3541019662496847,0.0,160,post
iM_nowd,7,1600000,1.0,1.0,,,,3.3541019662496847,0.0,160,pre
iM_nowd,7,1610000,1.0,1.0,,,,3.3541019662496847,0.0,161,post
iM_nowd,7,1610000,1.0,1.0,,,,3.3541019662496847,0.0,161,pre
iM_nowd,7,1620000,1.0,1.0,,,,3.3541019662496847,0.0,162,post
iM_nowd,7,1620000,1.0,1.0,,,,3.3541019662496847,0.0,162,pre
iM_nowd,7,1630000,1.0,1.0,,,,3.3541019662496847,0.0,163,post
iM_nowd,7,1630000,1.0,1.0,,,,3.3541019662496847,0.0,163,pre
iM_nowd,7,1640000,1.0,1.0,,,,3.3541019662496847,0.0,164,post
iM_nowd,7,1640000,1.0,1.0,,,,3.3541019662496847,0.0,164,pre
iM_nowd,7,1650000,1.0,1.0,,,,3.3541019662496847,0.0,165,post
iM_nowd,7,1650000,1.0,1.0,,,,3.3541019662496847,0.0,165,pre
iM_nowd,7,1660000,1.0,1.0,,,,3.3541019662496847,0.0,166,post
iM_nowd,7,1660000,1.0,1.0,,,,3.3541019662496847,0.0,166,pre
iM_nowd,7,1670000,1.0,1.0,,,,3.3541019662496847,0.0,167,post
iM_nowd,7,1670000,1.0,1.0,,,,3.3541019662496847,0.0,167,pre
iM_nowd,7,1680000,1.0,1.0,,,,3.3541019662496847,0.0,168,post
iM_nowd,7,1680000,1.0,1.0,,,,3.3541019662496847,0.0,168,pre
iM_nowd,7,1690000,1.0,1.0,,,,3.3541019662496847,0.0,169,post
iM_nowd,7,1690000,1.0,1.0,,,,3.3541019662496847,0.0,169,pre
iM_nowd,7,1700000,1.0,1.0,,,,3.3541019662496847,0.0,170,post
iM_nowd,7,1700000,1.0,1.0,,,,3.3541019662496847,0.0,170,pre
iM_nowd,7,1710000,1.0,1.0,,,,3.3541019662496847,0.0,171,post
iM_nowd,7,1710000,1.0,1.0,,,,3.3541019662496847,0.0,171,pre
iM_nowd,7,1720000,1.0,1.0,,,,3.3541019662496847,0.0,172,post
iM_nowd,7,1720000,1.0,1.0,,,,3.3541019662496847,0.0,172,pre
iM_nowd,7,1730000,1.0,1.0,,,,3.3541019662496847,0.0,173,post
iM_nowd,7,1730000,1.0,1.0,,,,3.3541019662496847,0.0,173,pre
iM_nowd,7,1740000,1.0,1.0,,,,3.3541019662496847,0.0,174,post
iM_nowd,7,1740000,1.0,1.0,,,,3.3541019662496847,0.0,174,pre
iM_nowd,7,1750000,1.0,1.0,,,,3.3541019662496847,0.0,175,post
iM_nowd,7,1750000,1.0,1.0,,,,3.3541019662496847,0.0,175,pre
iM_nowd,7,1760000,1.0,1.0,,,,3.3541019662496847,0.0,176,post
iM_nowd,7,1760000,1.0,1.0,,,,3.3541019662496847,0.0,176,pre
iM_nowd,7,1770000,1.0,1.0,,,,3.3541019662496847,0.0,177,post
iM_nowd,7,1770000,1.0,1.0,,,,3.3541019662496847,0.0,177,pre
iM_nowd,7,1780000,1.0,1.0,,,,3.3541019662496847,0.0,178,post
iM_nowd,7,1780000,1.0,1.0,,,,3.3541019662496847,0.0,178,pre
iM_nowd,7,1790000,1.0,1.0,,,,3.3541019662496847,0.0,179,post
iM_nowd,7,1790000,1.0,1.0,,,,3.3541019662496847,0.0,179,pre
iM_nowd,7,1800000,1.0,1.0,,,,3.3541019662496847,0.0,180,post
iM_nowd,7,1800000,1.0,1.0,,,,3.3541019662496847,0.0,180,pre
iM_nowd,7,1810000,1.0,1.0,,,,3.3541019662496847,0.0,181,post
iM_nowd,7,1810000,1.0,1.0,,,,3.3541019662496847,0.0,181,pre
iM_nowd,7,1820000,1.0,1.0,,,,3.3541019662496847,0.0,182,post
iM_nowd,7,1820000,1.0,1.0,,,,3.3541019662496847,0.0,182,pre
iM_nowd,7,1830000,1.0,1.0,,,,3.3541019662496847,0.0,183,post
iM_nowd,7,1830000,1.0,1.0,,,,3.3541019662496847,0.0,183,pre
iM_nowd,7,1840000,1.0,1.0,,,,3.3541019662496847,0.0,184,post
iM_nowd,7,1840000,1.0,1.0,,,,3.3541019662496847,0.0,184,pre
iM_nowd,7,1850000,1.0,1.0,,,,3.3541019662496847,0.0,185,post
iM_nowd,7,1850000,1.0,1.0,,,,3.3541019662496847,0.0,185,pre
iM_nowd,7,1860000,1.0,1.0,,,,3.3541019662496847,0.0,186,post
iM_nowd,7,1860000,1.0,1.0,,,,3.3541019662496847,0.0,186,pre
iM_nowd,7,1870000,1.0,1.0,,,,3.3541019662496847,0.0,187,post
iM_nowd,7,1870000,1.0,1.0,,,,3.3541019662496847,0.0,187,pre
iM_nowd,7,1880000,1.0,1.0,,,,3.3541019662496847,0.0,188,post
iM_nowd,7,1880000,1.0,1.0,,,,3.3541019662496847,0.0,188,pre
iM_nowd,7,1890000,1.0,1.0,,,,3.3541019662496847,0.0,189,post
iM_nowd,7,1890000,1.0,1.0,,,,3.3541019662496847,0.0,189,pre
iM_nowd,7,1900000,1.0,1.0,,,,3.3541019662496847,0.0,190,post
iM_nowd,7,1900000,1.0,1.0,,,,3.3541019662496847,0.0,190,pre
iM_nowd,7,1910000,1.0,1.0,,,,3.3541019662496847,0.0,191,post
iM_nowd,7,1910000,1.0,1.0,,,,3.3541019662496847,0.0,191,pre
iM_nowd,7,1920000,1.0,1.0,,,,3.3541019662496847,0.0,192,post
iM_nowd,7,1920000,1.0,1.0,,,,3.3541019662496847,0.0,192,pre
iM_nowd,7,1930000,1.0,1.0,,,,3.3541019662496847,0.0,193,post
iM_nowd,7,1930000,1.0,1.0,,,,3.3541019662496847,0.0,193,pre
iM_nowd,7,1940000,1.0,1.0,,,,3.3541019662496847,0.0,194,post
iM_nowd,7,1940000,1.0,1.0,,,,3.3541019662496847,0.0,194,pre
iM_nowd,7,1950000,1.0,1.0,,,,3.3541019662496847,0.0,195,post
iM_nowd,7,1950000,1.0,1.0,,,,3.3541019662496847,0.0,195,pre
iM_nowd,7,1960000,1.0,1.0,,,,3.3541019662496847,0.0,196,post
iM_nowd,7,1960000,1.0,1.0,,,,3.3541019662496847,0.0,196,pre
iM_nowd,7,1970000,1.0,1.0,,,,3.3541019662496847,0.0,197,post
iM_nowd,7,1970000,1.0,1.0,,,,3.3541019662496847,0.0,197,pre
iM_nowd,7,1980000,1.0,1.0,,,,3.3541019662496847,0.0,198,post
iM_nowd,7,1980000,1.0,1.0,,,,3.3541019662496847,0.0,198,pre
iM_nowd,7,1990000,1.0,1.0,,,,3.3541019662496847,0.0,199,post
iM_nowd,7,1990000,1.0,1.0,,,,3.3541019662496847,0.0,199,pre
iM_nowd,7,2000000,1.0,1.0,,,,3.3541019662496847,0.0,200,post
iM_nowd,7,2000000,1.0,1.0,,,,3.3541019662496847,0.0,200,pre
iM_nowd,7,2010000,1.0,1.0,,,,3.3541019662496847,0.0,201,post
iM_nowd,7,2010000,1.0,1.0,,,,3.3541019662496847,0.0,201,pre
iM_nowd,7,2020000,1.0,1.0,,,,3.3541019662496847,0.0,202,post
iM_nowd,7,2020000,1.0,1.0,,,,3.3541019662496847,0.0,202,pre
iM_nowd,7,2030000,1.0,1.0,,,,3.3541019662496847,0.0,203,post
iM_nowd,7,2030000,1.0,1.0,,,,3.3541019662496847,0.0,203,pre
iM_nowd,7,2040000,1.0,1.0,,,,3.3541019662496847,0.0,204,post
iM_nowd,7,2040000,1.0,1.0,,,,3.3541019662496847,0.0,204,pre
iM_nowd,7,2050000,1.0,1.0,,,,3.3541019662496847,0.0,205,post
