registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,frac_db_ff,frac_dwmu_ff,pred,pred_meanrecip,pred_ff
0,R_off,1,54,73000,73,-1.0669730439482379,-0.14587686770083153,0.12027610860975195,1,1,-0.6261342526738993,-0.10017835419178045,66,0.1379273239164729,0.6867322816200654,0.586832306800316,0.14890362060173382,0.1516791506399442,0.1488162344983089
0,R_off,1,55,141000,141,-0.9465847539666203,-0.21385390629734324,0.1842871266015027,1,1,0.5072990788097211,-0.0007173087658064042,127,-0.001415978245218382,0.0033541999686882294,-0.5359256809111994,0.1391561806069578,0.14212745012451544,0.13913996165434128
0,R_off,1,56,141000,141,-1.1525002667794428,-0.1523807065237026,0.1167774759853917,1,1,0.38824212904085087,0.07952656941545017,127,0.1700125931425049,-0.521893953832534,-0.3368694483045615,0.1391561806069578,0.14212745012451544,0.13913996165434128
0,R_off,1,57,51000,51,-1.7200906999599326,-0.2991191707307266,0.14813674154059805,1,1,-0.21011965287438072,-0.06839629585739804,46,0.24557407275540338,0.22865901804391478,0.12215614727716115,0.1496698459280998,0.15328246241025145,0.14959349593495935
0,R_off,1,58,31000,31,-1.4488496443369954,-0.16983521401153467,0.10492172897991382,1,1,-0.49806827806648,-0.09177298282385049,28,0.15558928971046312,0.5403648669563755,0.34376809216418025,0.13732004429678848,0.139117538005191,0.13725490196078433
0,R_off,1,59,101000,101,-1.9386690250772034,-0.322114748949609,0.14247923779808092,1,1,-0.47887655384366834,-0.0828767609998251,91,0.1475323043227878,0.25728955681191173,0.24701305258879766,0.14361891219338785,0.14621245375769099,0.14358974358974358
0,R_off,1,60,151000,151,-1.747461495228407,-0.25276330120436796,0.1263674471265175,1,1,-0.18936845346730724,-0.0055477713444740395,136,0.028462337344318998,0.021948484285653765,0.108367740281771,0.1353349764732243,0.1391760279712201,0.13532338308457711
0,R_off,1,61,121000,121,-1.5537288471235104,-0.6722486872565696,0.30200155970746867,1,1,-0.13500147198014112,-0.216757892848209,109,0.6162107239248101,0.32243706377887127,0.08688869504487579,0.1443483447658813,0.14666750557317665,0.1443230718305197
0,R_off,1,62,192000,192,-2.867216860392517,-0.19953961317647284,0.06506535973632599,1,1,-0.4687217658657725,0.05274645396484717,173,-0.1268018857268386,-0.2643407648495249,0.16347621707330687,0.1219047619047619,0.1286114708138017,0.12189536727144619
0,R_off,1,63,11000,11,-0.8511957582877798,-0.037926314124617555,0.04265591340198601,1,1,-0.1804414746012455,0.007509969550781315,10,-0.04342742260058273,-0.19801474844365843,0.21198587145712752,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,1,66,161000,161,-1.2952436105073426,-0.12967276694422658,0.0910037732713434,1,1,0.03908990540766483,0.01283321782933422,145,0.2471580488476781,-0.09896617564159714,-0.030179577872886353,0.13108080602483207,0.13605260318349768,0.1310734463276836
0,R_off,1,67,231000,231,-3.573868346364314,-0.3307416345532772,0.0847054215836308,1,1,1.0159391970157072,0.3118212067388116,208,0.2348474964738158,-0.9427939338812881,-0.2842687806475074,0.12057940754273784,0.1262844107123221,0.12057971014492755
0,R_off,1,68,71000,71,-0.6556664196384396,0.07973750876911723,-0.13845026228803015,0,0,-0.008923585172409432,0.0404730813479075,64,1.2828439833958316,0.5075789546560671,0.013609946925953976,0.14923804519180242,0.15206642151761143,0.14918414918414918
0,R_off,1,69,121000,121,-2.0092773563509763,-0.019921024188994885,0.009817189083156022,1,1,0.022806795522874346,0.05373487684954706,109,0.702034266877453,-2.6973952915147907,-0.0113507453069065,0.1443483447658813,0.14666750557317665,0.1443230718305197
0,R_off,1,70,201000,201,-2.3164967362849964,-0.72392546653397,0.23810030918165684,1,1,-0.10150078857630351,-0.15330380146549238,181,0.6016524327145982,0.21176738290405014,0.043816504028009975,0.12121212121212122,0.12769340979712884,0.12121212121212122
0,R_off,1,71,151000,151,-1.218404729676287,-0.029184418659029987,0.023392651898240167,1,1,0.3507955396479212,0.009912908707064991,136,0.02748177580057493,-0.33966442240568073,-0.2879138032738289,0.1353349764732243,0.1391760279712201,0.13532338308457711
0,R_off,1,72,71000,71,-1.3962264107575137,-0.1804707082371344,0.1144612405661071,1,1,-0.6347763472127927,-0.10656780389396658,64,0.1437494363918169,0.5904991726077725,0.45463711495644815,0.14923804519180242,0.15206642151761143,0.14918414918414918
0,R_off,1,73,251000,251,-4.857876795375713,-0.6603456623432891,0.11966637217018754,1,1,-2.182250636426029,-0.11774571753176905,226,0.051193871385558525,0.1783092162882376,0.44921901652659174,0.12121212121212122,0.12654633638045895,0.12121212121212122
0,R_off,1,74,151000,151,-1.4855543555697608,-0.566510246211255,0.2760684267539983,1,1,-0.32803859334661567,-0.13616577235477312,136,0.29333152037257054,0.24035888717888448,0.2208189771829666,0.1353349764732243,0.1391760279712201,0.13532338308457711
0,R_off,1,75,141000,141,-2.65462572884028,-0.27724468598671415,0.09456239422610156,1,1,-0.8706245533153201,-0.05820726203305204,127,0.06266717081737833,0.20994906295820362,0.3279650851932592,0.1391561806069578,0.14212745012451544,0.13913996165434128
0,R_off,1,76,261000,261,-5.511170746991908,-1.4635596603909562,0.20983745247583402,1,1,-2.7297428816321223,-0.6973550281773226,235,0.20348266858127123,0.4764787162766158,0.4953108889108658,0.12065179706460186,0.1258398908527827,0.12065203439866512
0,R_off,1,79,91000,91,-1.3062796107089252,-0.2742399758056653,0.17351254495392085,1,1,-0.08872337409426528,-0.0088344505698128,82,0.09055604304659887,0.03221430626172881,0.06792066060505578,0.1442726912405866,0.1471224998318594,0.1442392260334213
0,R_off,1,80,41000,41,-0.18680950757827475,-0.09000353338009859,0.3251419552651537,1,1,0.062460361711405364,0.001910967951534226,37,0.02968663163461768,-0.02123214367000369,-0.33435322709811194,0.1473495058400719,0.1516440386078738,0.1472636815920398
0,R_off,1,81,81000,81,-1.9757842570224824,-0.23279902991184542,0.1054064980429093,1,1,-0.6649522312464065,-0.04467883040538734,73,0.06296064648211612,0.19192017433365585,0.3365510322713539,0.14774281805745554,0.15032131200713575,0.14769853313100656
0,R_off,1,82,21000,21,-0.49698204252701217,0.0060956720462363445,-0.012417684443481741,0,0,0.02797349718188258,0.05276193272269197,19,0.6535164646432684,8.65563834840308,-0.05628673631675968,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,1,83,161000,161,-1.9854722518794907,-0.17005703177296283,0.07889339897290022,1,1,-0.23721335689134682,0.07450909167613909,145,-0.4579418466847594,-0.4381417863132738,0.11947452635855049,0.13108080602483207,0.13605260318349768,0.1310734463276836
0,R_off,1,84,21000,21,-0.6082160679461026,-0.015171446070780359,0.02433710289290375,1,1,0.10336784599609317,0.011772454267456045,19,0.10224442910527076,-0.7759612506634653,-0.16995250774146461,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,1,85,81000,81,-1.001786213815548,-0.15222947712409507,0.1319128312719423,1,1,0.6257865941918488,0.031548780594099046,73,0.047994953267763006,-0.20724488574825084,-0.6246707985812535,0.14774281805745554,0.15032131200713575,0.14769853313100656
0,R_off,1,86,1000,1,-0.03705476618524273,-0.005293541996380657,0.12500008202636384,1,1,-0.03705476618524273,-0.005293541996380657,1,0.12500008202636384,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,1,87,101000,101,-1.0543513321954165,-0.11808792508646526,0.10071986617049464,1,1,0.04950371862349501,0.05444800345913059,91,0.5237816398640593,-0.4610801944336237,-0.04695182441740382,0.14361891219338785,0.14621245375769099,0.14358974358974358
0,R_off,1,88,151000,151,-3.3948745448502535,-0.4546697540313396,0.11811001997390565,1,1,-0.6850853980873336,-0.14876237184438335,136,0.17840471271700512,0.32718774566678,0.2017999160312277,0.1353349764732243,0.1391760279712201,0.13532338308457711
0,R_off,1,89,11000,11,-0.20120755319720018,-0.06870588455142546,0.2545478473562041,1,1,0.1297467861230004,-0.0008434715952203575,10,-0.006543443807556868,0.012276555359519898,-0.644840534370187,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,1,90,91000,91,-1.476268674522366,-0.19104724584600774,0.11458371116842578,1,1,-0.4278408576480006,0.004241094436625459,82,-0.010012032123136868,-0.022199191712211137,0.2898123255148151,0.1442726912405866,0.1471224998318594,0.1442392260334213
0,R_off,1,91,1000,1,-0.21965433852727756,-0.02899600835161187,0.11661358496207933,1,1,-0.21965433852727756,-0.02899600835161187,1,0.11661358496207933,1.0,1.0,0.12121212121212122,0.12121212121212122,0.12121212121212122
0,R_off,1,92,141000,141,-2.578242362349009,-0.41837927842244405,0.13961698491730043,1,1,-0.7117542769902618,-0.0678943863712107,127,0.0870833101649691,0.16227951495880893,0.2760618192394412,0.1391561806069578,0.14212745012451544,0.13913996165434128
0,R_off,1,93,221000,221,-2.673751849006436,-0.6830225843598683,0.20347586587011346,1,1,1.411056200158039,0.02611310688895907,199,0.018169819492328695,-0.038231688800499014,-0.5277438894272803,0.1205509341333697,0.12651392607432216,0.12055126457670758
0,R_off,1,94,211000,211,-3.136262723447917,-0.14790851836074026,0.0450367862911083,1,1,-1.3117421200327741,0.0998341371702412,190,-0.0823776545595751,-0.6749721941420004,0.4182500752330731,0.12121212121212122,0.12738623972201,0.12121212121212122
0,R_off,1,95,91000,91,-0.9653290460146557,-0.12427534021042241,0.11405546983981305,1,1,-0.09136349702844937,0.0005970000659352159,82,-0.006577317467498743,-0.004803849781657232,0.09464492693516474,0.1442726912405866,0.1471224998318594,0.1442392260334213
0,R_off,1,96,121000,121,-1.2002302983483304,-0.14197599876635802,0.1057780753015097,1,1,-0.2294807346662388,-0.03059403410297623,109,0.11763553322669583,0.21548736665922755,0.19119725187910477,0.1443483447658813,0.14666750557317665,0.1443230718305197
0,R_off,1,97,21000,21,-1.3583035198838616,-0.18217294108187687,0.11825752986038555,1,1,-0.7527012497030956,-0.06390909161827585,19,0.07826142822887037,0.35081550113170856,0.5541480520991755,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,1,98,161000,161,-2.0169271166980267,-0.2327252454900055,0.10344942596537664,1,1,0.06378502482562431,0.04551178990359733,145,0.41640545533143775,-0.19556017572469103,-0.03162485361892934,0.13108080602483207,0.13605260318349768,0.1310734463276836
0,R_off,1,99,21000,21,-1.2408526244821187,-0.15253978593261586,0.10947367359867659,1,1,-0.4241610372340707,-0.03589082366752239,19,0.07801473424579751,0.23528827871423058,0.34183030995409164,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,2,1,31000,31,-0.6427873613032391,0.0053492324973866134,-0.008391767382047919,0,0,0.16683899372530497,0.03424949313736225,28,0.1703205075124606,6.402692938490702,-0.25955549808422196,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,4,71000,71,-1.5796013401517328,-0.18316817984564082,0.10390931869863153,1,1,-0.33589556821745603,-0.0223576714991911,64,0.06240745098878779,0.12206089244339448,0.21264578579376914,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,5,41000,41,-1.5119933483644914,-0.12198832392511338,0.07465709438110046,1,1,-0.6027964024846741,-0.08186005085432324,37,0.11956368840912898,0.6710482464254184,0.3986766232382657,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,6,41000,41,-1.275137430173828,-0.036762260193814233,0.028022157840064815,1,1,-0.1430429957908732,-0.017695867682735233,37,0.11009078514257817,0.4813596223257462,0.11217849339688306,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,7,211000,211,-1.51220857148824,-0.42587530789808703,0.21974039020072533,1,1,-0.45399844044178206,-0.04237248697160659,190,0.08536456232924748,0.09949505450488907,0.3002221049408413,0.0976512784912646,0.1008439768461849,0.09766126959650476
0,R_off,2,8,71000,71,-1.5763323663577191,-0.13443985718362228,0.07858431142009566,1,1,0.024016891151092956,0.12329218600862024,64,0.8369625849664801,-0.917080608321562,-0.01523593098997675,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,9,41000,41,-1.1538515388640818,-0.07172523199289715,0.05852365490147436,1,1,-0.30874889711606057,-0.047920130748286605,37,0.1343546173190911,0.6681070164127467,0.26758112869530065,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,10,11000,11,-0.18773166113025042,-0.020703782974604068,0.09932947375394047,1,1,0.05118177029463311,0.009630586033384958,10,0.15836561210419434,-0.46516069286459133,-0.27263259690182257,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,2,11,12000,12,-0.34540740892729715,-0.0011610396951024504,0.00335010212186814,1,1,0.048593645182446465,0.005177794913728013,11,0.09629265841619858,-4.459619197835543,-0.1406850111679992,0.12244897959183672,0.12260536398467431,0.1225626740947075
0,R_off,2,12,111000,111,-0.3462532331106134,-0.1162854302070837,0.2514069404987502,1,1,-0.3549761370411004,-0.033487605227939254,100,0.08620522737163622,0.287977652645768,1.0251922670934321,0.09361163820366857,0.09755637991396887,0.09363295880149813
0,R_off,2,13,41000,41,-0.8513033503805678,-0.11273649172893752,0.1169417349829114,1,1,-0.04762629335847879,0.0005728306005822678,37,-0.01217403708478682,-0.005081146235768769,0.05594514967806466,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,14,71000,71,-1.0020008489500754,-0.12569559171867528,0.11146225809149032,1,1,0.5479396331900404,0.031219680081608817,64,0.05390516800161603,-0.24837529824819096,-0.5468454779895515,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,15,31000,31,-1.2142528223178317,-0.07024849299468272,0.054689311842075865,1,1,-0.33343916967587717,-0.04255713796338334,28,0.11318498905104578,0.6058085540227118,0.2746044016100291,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,16,31000,31,-0.3824112588610973,-0.044518217117216485,0.10427534199929035,1,1,0.014818195367226394,0.005600704388105823,28,0.2742902142238711,-0.1258070235238569,-0.03874937001425679,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,17,21000,21,-1.4968865736854227,-0.1432457030487111,0.08733789651036256,1,1,-0.6836735565749485,-0.08798210282443275,19,0.11401731038027205,0.6142041328423945,0.4567303686155085,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,2,18,41000,41,-1.2182517343510817,-0.287604619828393,0.19099074027223914,1,1,-0.20364998213322183,-0.07880720807775776,37,0.27900584870540285,0.27401231636953605,0.16716576417738388,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,21,41000,41,-1.2178016478358469,-0.1323085737517946,0.09799834979118102,1,1,-0.11040585325840935,-0.026261378102753197,37,0.19215563117214088,0.1984858377509114,0.09065996375896797,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,22,31000,31,-1.3558984283074178,-0.03346865283912592,0.024089136192507653,1,1,-0.09242813040993259,-0.0416323005118954,28,0.3105487594335097,1.2439192193366657,0.06816744416859571,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,23,11000,11,-0.4373562351261491,0.0033549032674889956,-0.007730168138243357,0,0,0.18145020347545326,0.015382495519827288,10,0.07815010208337443,4.585078702236456,-0.4148796539350047,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,2,24,11000,11,-0.45591835187392604,0.016333776320586635,-0.03715730084483978,0,0,0.01685253072652415,0.016333776320586635,10,0.49218421011411273,1.0,-0.036963922722690355,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,2,25,91000,91,-1.9008901396574487,-0.22700448867297496,0.10668032413385334,1,1,-0.4175367300297864,-0.06527116694458884,82,0.13519076086705573,0.28753249473678544,0.21965326733981003,0.0977706150953532,0.10173312811765085,0.09779367918902802
0,R_off,2,26,71000,71,-0.9515178164319131,-0.17157365419647874,0.15276908309211884,1,1,0.18731241068019644,0.01527242172079886,64,0.07538778466182855,-0.08901379289450548,-0.19685644077858397,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,27,41000,41,-1.513626947676638,-0.014295973601271328,0.00935647564558728,1,1,-0.1277734444075218,-0.010773425977777973,37,0.07776015400288006,0.7535986200212277,0.08441541332469626,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,28,12000,12,-0.7439065199527342,-0.09015676996791333,0.1080934397394361,1,1,-0.47443255553427477,-0.04537385093491375,11,0.087289903260558,0.5032772464126902,0.63775829732534,0.12244897959183672,0.12260536398467431,0.1225626740947075
0,R_off,2,30,301000,301,-0.6531204155493384,-0.349049023323289,0.3482934220344471,1,1,-1.0497470840412815,-0.13951028308967092,271,0.1173087398451315,0.3996867882952263,1.607279544551277,0.10403525447161498,0.10772975800556404,0.1040406948843459
0,R_off,2,31,51000,51,-2.068353414987701,-0.4332566585344857,0.17319112323707356,1,1,-0.45918234614528464,-0.12946967988250346,46,0.2199426387031439,0.2988290597089534,0.22200381367031272,0.11571185479296653,0.11728344563648577,0.11572327044025159
0,R_off,2,32,101000,101,-1.2883244424997855,-0.13509510787608647,0.09490884668572445,1,1,-0.06269958861730629,-0.007832949460609112,91,0.11105441083030733,0.05798100008028227,0.04866754564995124,0.09499177051493063,0.09913298653305255,0.09501435656486557
0,R_off,2,33,101000,101,-1.995696432075306,-0.16782349342338243,0.07756965463800818,1,1,-0.10228163934534429,-0.03870124037298717,91,0.2745102132280746,0.23060680947304735,0.051251100969791574,0.09499177051493063,0.09913298653305255,0.09501435656486557
0,R_off,2,34,91000,91,-1.5195586495256066,-0.3080379107209552,0.16854809065705273,1,1,-0.38036951587604895,-0.03062031684461307,82,0.07450383052523057,0.09940437776943417,0.2503157847805329,0.0977706150953532,0.10173312811765085,0.09779367918902802
0,R_off,2,35,121000,121,-1.9030805800204789,-0.29965782879665426,0.13603877228325537,1,1,-1.1006971885122732,-0.14340201952765552,109,0.115265742957577,0.47855255477061853,0.5783765543445505,0.09320238782977085,0.09684005834164824,0.09322215095146462
0,R_off,2,36,131000,131,-2.1272106269336746,-0.4064330217942995,0.1604144379176412,1,1,-0.6068627423071902,-0.052528455988150036,118,0.07966205209281946,0.12924258899104732,0.2852856856878197,0.09220482139714939,0.09567918770955482,0.09222352481438062
0,R_off,2,37,61000,61,-1.367955848415889,-0.19322200760680275,0.12376681289796251,1,1,-0.3859966766472378,-0.07476087375835272,55,0.1622564268182758,0.38691697019569016,0.2821704202619018,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,38,31000,31,-1.2617858039914225,-0.04284811580594616,0.03284301837913366,1,1,-0.1605323540458654,-0.04004009704341027,28,0.19962909575048393,0.9344657586519542,0.12722631173853077,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,39,101000,101,-2.5175016692378023,-0.2489742182437773,0.08999688714815704,1,1,-0.8968354497003053,-0.1328152033970076,91,0.1289905493649555,0.5334496251614481,0.3562402601988466,0.09499177051493063,0.09913298653305255,0.09501435656486557
0,R_off,2,40,11000,11,-0.35239263511311236,-0.041828593286352245,0.10610436545027277,1,1,0.09006691306453263,0.004345604401781777,10,0.04602784162949847,-0.1038907613276025,-0.25558682018318174,0.12121212121212122,0.12121212121212119,0.12121212121212122
0,R_off,2,41,41000,41,-0.9458109388594806,-0.12017151504170798,0.11273310794367661,1,1,-0.4396217091834027,-0.051432266545635485,37,0.10473851977122699,0.42799049781293735,0.4648092881157906,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,42,71000,71,-1.2324000047498558,-0.16363170347984646,0.11721202499572639,1,1,0.07250786997408465,-0.0051364513619156504,64,-0.07624080756684373,0.0313903189460365,-0.05883468816506683,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,43,61000,61,-1.3662604797990108,-0.23331214237228792,0.14585904956011586,1,1,0.28853282488380316,-0.028209264886296825,55,-0.10836231990130683,0.1209078301689258,-0.21118434526207547,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,44,111000,111,-1.7392056095029993,-0.32687534182801237,0.1582103264721707,1,1,-1.1770157015139784,-0.1461523330166976,100,0.11045636623812291,0.4471194804703153,0.6767547753312076,0.09361163820366857,0.09755637991396887,0.09363295880149813
0,R_off,2,45,271000,271,-0.8716867369637331,-0.13821682620428977,0.13686141057935244,1,1,-0.46358550374500057,-0.06488249617626438,244,0.1227746924807766,0.4694254524435799,0.5318258086153355,0.10242842294245488,0.10610385432341293,0.10243492863140218
0,R_off,2,46,51000,51,-0.8672329415994469,-0.10881747080739856,0.11148755169219719,1,1,-0.3268200191372681,-0.045329237370499986,46,0.12180391758905422,0.41656212953828387,0.37685378801975683,0.11571185479296653,0.11728344563648577,0.11572327044025159
0,R_off,2,47,21000,21,-0.463917184310624,-0.019077449120756262,0.03949826312814845,1,1,0.035921105545234866,0.009710041522827631,19,0.21279415808557978,-0.5089800770199988,-0.077429995611422,0.12863705972434916,0.12917350848385328,0.12859560067681897
0,R_off,2,50,71000,71,-1.6429660090555132,-0.2957092748141754,0.15253161644683763,1,1,0.07768577275451105,-0.045670206883906994,64,-1.4265000677636097,0.15444293018068603,-0.047283858781211205,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,51,191000,191,-2.739804973064487,-0.2665352136351551,0.08865770241649107,1,1,0.2524369393791166,0.10431869447831456,172,0.2924093821598989,-0.39138803858431437,-0.09213682793515207,0.09618532040790634,0.09939726084472626,0.09619686800894854
0,R_off,2,52,71000,71,-1.3161754982648954,-0.05793197474037726,0.04215971157894646,1,1,-0.26112632599415053,-0.05119813389865949,64,0.16392611041809127,0.8837629673095808,0.1983978020700062,0.10506844247132817,0.10826297390087194,0.10509031198686371
0,R_off,2,53,93000,93,-1.2415865920768852,-0.20989661472196808,0.1446083659382327,1,1,-0.3342031685624791,-0.05175129818690394,84,0.1340865377793601,0.24655613553107758,0.26917427322039217,0.09715330373465657,0.10116836618207144,0.09710982658959538
0,R_off,2,54,61000,61,-1.291695470297725,-0.004430524859297819,0.0034182825403182124,1,1,-0.09835834017219014,0.06517032659967134,55,-1.9636706022572972,-14.709391927438594,0.0761466943516643,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,55,41000,41,-0.41415674932283153,-0.10963570928307753,0.20931135506394383,1,1,0.2348710987544833,-0.011980287046899019,37,-0.053749577899228254,0.10927358545167179,-0.567106775728055,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,56,61000,61,-0.9531000946251993,-0.06380630102711393,0.06274550076576538,1,1,0.26137431127999444,0.046454449444093715,55,0.15091003626438784,-0.7280542626088495,-0.27423595145353363,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,57,31000,31,-1.0617326176235893,0.015753592635150193,-0.015061098032366676,0,0,0.11446009743175256,0.0329622223868149,28,0.22359044700545672,2.092362240805184,-0.10780501185688497,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,58,51000,51,-1.0599874335592192,0.022003500311481572,-0.021198305298074354,0,0,-0.01925117302882562,0.018956898495832042,46,-64.41909295713947,0.8615401289557647,0.01816169929881541,0.11571185479296653,0.11728344563648577,0.11572327044025159
0,R_off,2,59,121000,121,-1.5330294212282745,-0.22894344161577074,0.12993585000294913,1,1,-0.6143747251743616,-0.08247780634278357,109,0.11835761888274679,0.360254068693541,0.4007586003679695,0.09320238782977085,0.09684005834164824,0.09322215095146462
0,R_off,2,61,271000,271,-2.2626770011665114,-0.5769247538955824,0.20317100905685515,1,1,0.8478815254396945,-0.0012799075749348604,244,-0.0015118180120691895,0.00221850001459031,-0.37472494969568065,0.10242842294245488,0.10610385432341293,0.10243492863140218
0,R_off,2,62,91000,91,-2.271441529871275,-0.30505465674021437,0.1183990328902488,1,1,-0.4284503686394705,-0.06756447876954308,82,0.13621462970810921,0.2214831908862851,0.18862487235748976,0.0977706150953532,0.10173312811765085,0.09779367918902802
0,R_off,2,63,61000,61,-2.060221746093422,-0.04315236562425051,0.0205157824201854,1,1,-0.47675061797727025,-0.03796168683194395,55,0.07375321413000807,0.8797127638956245,0.23140742926400104,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,64,91000,91,-0.3625877788666383,-0.0896211169987211,0.19818521443993195,1,1,-0.21161417954385792,-0.01815840701309973,82,0.07902773470584794,0.20261304055559642,0.5836219306820342,0.0977706150953532,0.10173312811765085,0.09779367918902802
0,R_off,2,65,31000,31,-0.9669628646361623,0.009708027849378853,-0.010141529168936646,0,0,-0.16135936638975062,-0.006152766251454209,28,0.03673027233575285,-0.6337812732838297,0.16687235083269208,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,66,31000,31,-1.229567670421103,-0.06568492275673243,0.05071205655383238,1,1,-0.16679212702173501,0.034328016649456256,28,-0.25914956551612645,-0.5226163814882127,0.1356510349402827,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,70,61000,61,-1.9756932677967747,-0.0661997908760048,0.03242079235973031,1,1,-0.2508690622854832,-0.007077948640844772,55,0.02743954510434819,0.10691799093598481,0.12697773808038723,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,71,31000,31,-1.2992392639645889,-0.19419874877897314,0.1300346898377221,1,1,0.08716381807417051,-0.07775962375727692,28,-8.268610913067846,0.4004125888873716,-0.06708834969179794,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,72,31000,31,-0.6170452532633419,-0.007079254935142609,0.011342696596832342,1,1,-0.1841452265395387,0.014975125849132909,28,-0.08852111447600622,-2.1153533791803247,0.29843066706316496,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,74,51000,51,-0.8529163436406062,0.0026498574325430346,-0.003116502267848536,0,0,-0.07119464028449862,-0.009347715619606622,46,0.11605962495976814,-3.5276296395446973,0.08347200849805493,0.11571185479296653,0.11728344563648577,0.11572327044025159
0,R_off,2,75,131000,131,-2.137945206282893,-0.2398009060100872,0.10085219139684981,1,1,-1.5802117923174333,-0.2038226418952428,118,0.11424815462443307,0.8499661043260155,0.7391264227322482,0.09220482139714939,0.09567918770955482,0.09222352481438062
0,R_off,2,77,231000,231,-1.9696051401983734,-0.23640932774625334,0.10716581018914127,1,1,0.24294268054615165,-0.01665471831281152,208,-0.07359966543707598,0.07044865137761243,-0.12334588064777446,0.09975170031307352,0.10333121502811175,0.09976019184652278
0,R_off,2,79,31000,31,-1.2048155776631049,-0.11027127526223968,0.08385094491435814,1,1,-0.6704114972617923,-0.039665158816238,28,0.0558603898279388,0.3597052697713798,0.5564432513083386,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,80,41000,41,-1.5011890390805505,-0.16558722211905064,0.09934580061745978,1,1,-0.1524180394223862,-0.04827802375176282,37,0.24055291861839248,0.2915564566754604,0.10153154296659354,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,81,31000,31,-1.5404759084504036,-0.08948873554226022,0.054902255623811555,1,1,-0.3979750118915959,-0.04553790870613739,28,0.10267549510116825,0.5088674952238266,0.25834549551114183,0.12614445574771108,0.12660531904135908,0.12612612612612611
0,R_off,2,82,41000,41,-1.9711671617248925,-0.2658591080710746,0.11884487529747376,1,1,-0.3615223425344034,-0.07026311915486261,37,0.16272692202274144,0.2642870491240741,0.18340521775842142,0.12121212121212122,0.12209380417959054,0.12121212121212122
0,R_off,2,84,61000,61,-1.402441702751716,-0.07415139628209388,0.05021789437497298,1,1,-0.6734905455285833,-0.06794703112223033,55,0.09164228151094986,0.9163284109140668,0.4802271240274264,0.11025756891098057,0.11262860026802722,0.11027568922305764
0,R_off,2,85,141000,141,-2.454375082630989,-0.1286362438824229,0.04980088262178008,1,1,0.12987633255147168,0.05704652389801057,127,0.3051875248516115,-0.44347162336419493,-0.05291625288676318,0.09196151964780695,0.09519760623291183,0.0919789969219627
