env,checkpoint,layer,metric,contrast,seed0,seed1,seed2,mean,sd,ci95_low,ci95_high,scope,cohort_status,pilot_label
RL,20,1,first_end_ce,G10,0.08285212516784668,0.016174793243408203,0.09772610664367676,0.06558434168497722,0.04343139923069081,-0.04230523502212358,0.173473918392078,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_ce,dose_train_minus_freeze5,0.012491464614868164,0.011853694915771484,0.09515547752380371,0.03983354568481445,0.047911259577948916,-0.07918462105470365,0.15885171242433255,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_ce,dose_train_minus_freeze10,0.012491464614868164,0.011853694915771484,0.09515547752380371,0.03983354568481445,0.047911259577948916,-0.07918462105470365,0.15885171242433255,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,R20,0.017101621627807262,-0.0014148712158199572,-0.06233859062194824,-0.015550613403320312,0.041563821238730675,-0.1188008691907835,0.08769964238414288,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,G20,0.00735864639282191,0.010154294967651634,0.034127235412597656,0.0172133922576904,0.014714363066068785,-0.019339111940491937,0.053765896455872736,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,deep_update_benefit,0.015586185455322532,-0.009809827804565519,-0.006813240051269709,-0.0003456274668375651,0.013878468279346651,-0.03482165390218986,0.03413039896851473,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,lift_update_benefit,0.032687807083129794,-0.011224699020385476,-0.06915183067321795,-0.01589624087015788,0.05108028418114629,-0.14278670113623926,0.11099421939592351,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,Rrandom,-0.048151159286498935,0.00910143852233869,-0.006902647018432795,-0.015317455927531013,0.02953932541033408,-0.08869720816176634,0.05806229630670431,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,Grandom,-0.06396770477294922,0.019071435928344815,-0.004366970062255948,-0.016421079635620117,0.04281180783741011,-0.1227715059967385,0.08992934672549827,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,R_target_minus_random,0.0652527809143062,-0.010516309738158647,-0.05543594360351545,-0.0002331574757892992,0.06099794645537638,-0.15176045661061574,0.15129414165903712,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,G_target_minus_random,0.07132635116577113,-0.008917140960693182,0.038494205474853604,0.033634471893310515,0.04034187979042583,-0.06658031306075365,0.13384925684737467,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,G5,0.00735864639282191,0.010154294967651634,0.034127235412597656,0.0172133922576904,0.014714363066068785,-0.019339111940491937,0.053765896455872736,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,G10,0.00735864639282191,0.010154294967651634,0.034127235412597656,0.0172133922576904,0.014714363066068785,-0.019339111940491937,0.053765896455872736,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,dose_train_minus_freeze5,-0.032687807083129794,0.011224699020385476,0.06915183067321795,0.01589624087015788,0.05108028418114629,-0.11099421939592351,0.14278670113623926,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_ce,dose_train_minus_freeze10,-0.032687807083129794,0.011224699020385476,0.06915183067321795,0.01589624087015788,0.05108028418114629,-0.11099421939592351,0.14278670113623926,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,R20,-0.5833327770233154,0.4999995231628418,-3.166666626930237,-1.0833332935969036,1.883775610705795,-5.762891328802665,3.5962247416088573,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,G20,2.5833331048488617,0.4999995231628418,2.0000003278255463,1.6944443186124165,1.0747525572055483,-0.9753890396423961,4.364277676867229,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,deep_update_benefit,0.0,-0.5833327770233154,0.16666650772094727,-0.1388887564341227,0.3938175932803018,-1.1171858914892654,0.8394083786210199,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,lift_update_benefit,-0.5833327770233154,-0.08333325386047363,-3.0000001192092896,-1.2222220500310261,1.5597663377022737,-5.096896431181662,2.65245233111961,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,Rrandom,-0.7500000298023224,1.1666670441627502,-0.2499997615814209,0.055555750926335655,0.9941963068345038,-2.4141647878570383,2.52527628970971,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,Grandom,0.41666626930236816,2.5000005960464478,0.5833335220813751,1.1666667958100636,1.1577040901831623,-1.709229593769691,4.0425631853898185,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,R_target_minus_random,0.16666725277900696,-0.6666675209999084,-2.916666865348816,-1.1388890445232391,1.5949865819065034,-5.101055362521949,2.8232772734754707,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,G_target_minus_random,2.1666668355464935,-2.000001072883606,1.4166668057441711,0.5277775228023529,2.221007312635852,-4.989510500797115,6.045065546401821,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,G5,2.5833331048488617,0.4999995231628418,2.0000003278255463,1.6944443186124165,1.0747525572055483,-0.9753890396423961,4.364277676867229,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,G10,2.5833331048488617,0.4999995231628418,2.0000003278255463,1.6944443186124165,1.0747525572055483,-0.9753890396423961,4.364277676867229,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,dose_train_minus_freeze5,0.5833327770233154,0.08333325386047363,3.0000001192092896,1.2222220500310261,1.5597663377022737,-2.65245233111961,5.096896431181662,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,first_end_acc,dose_train_minus_freeze10,0.5833327770233154,0.08333325386047363,3.0000001192092896,1.2222220500310261,1.5597663377022737,-2.65245233111961,5.096896431181662,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,R20,1.4901161016211972e-07,-0.03333374857902527,-1.9666670262813568,-0.666666875282924,1.125956518533956,-3.463697924869423,2.130364174303575,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,G20,-0.283333361148836,0.28333336114883423,0.7500000298023224,0.25000000993410687,0.5174725195032661,-1.0354729906067583,1.535473010474972,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,deep_update_benefit,0.8833333849906939,-0.24999991059303284,-0.2500000596046448,0.12777780493100543,0.6543303263027817,-1.4976688346407627,1.7532244445027736,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,lift_update_benefit,0.8833335340023041,-0.2833336591720581,-2.2166670858860016,-0.5388890703519186,1.5657210437892346,-4.42835576145612,3.350577620752283,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,Rrandom,-2.2666668891906756,0.25000050663948414,-0.1666666567325592,-0.7277776797612502,1.3489024725427217,-4.0786371814039075,2.623081821881407,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,Grandom,-2.6833334565162676,0.7333336770534515,-0.19999995827674866,-0.7166665792465216,1.7659591935608598,-5.103552409548235,3.6702192510551916,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,R_target_minus_random,2.2666670382022858,-0.2833342552185094,-1.8000003695487976,0.06111080447832625,2.055097990529502,-5.044035615330325,5.166257224286977,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,G_target_minus_random,2.4000000953674316,-0.4500003159046173,0.949999988079071,0.9666665891806284,1.4250733025907547,-2.5734117439267887,4.506744922288045,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,G5,-0.283333361148836,0.28333336114883423,0.7500000298023224,0.25000000993410687,0.5174725195032661,-1.0354729906067583,1.535473010474972,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,G10,-0.283333361148836,0.28333336114883423,0.7500000298023224,0.25000000993410687,0.5174725195032661,-1.0354729906067583,1.535473010474972,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,dose_train_minus_freeze5,-0.8833335340023041,0.2833336591720581,2.2166670858860016,0.5388890703519186,1.5657210437892346,-3.350577620752283,4.42835576145612,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,1,all_end_acc,dose_train_minus_freeze10,-0.8833335340023041,0.2833336591720581,2.2166670858860016,0.5388890703519186,1.5657210437892346,-3.350577620752283,4.42835576145612,SECONDARY,COHORT_TOO_SMALL,SECONDARY
RL,20,2,first_auc,R20,0.41145223975181633,0.17531153261661503,0.658624835312366,0.41512953589359913,0.24167763450690766,-0.1852309900942012,1.0154900618813993,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,G20,-0.06951719373464549,-0.12412818521261215,-0.17161477506160772,-0.12175338466962178,0.05109020245035399,-0.24866848328227825,0.0051617139430346765,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,deep_update_benefit,-0.003480780124664573,0.006544934213161824,0.0023032933473587924,0.0017891491452853476,0.005032593286896802,-0.010712505627066705,0.014290803917637401,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,lift_update_benefit,0.40797145962715176,0.18185646682977685,0.6609281286597248,0.41691868503888446,0.23966112309687043,-0.17843254890887922,1.0122699189866482,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,Rrandom,0.4590256795287133,0.5009010225534434,0.9857725948095322,0.6485664322972297,0.29277872722512605,-0.07873624522832112,1.3758691098227804,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,Grandom,-0.02003238201141322,-0.6980997964739801,-0.41842484623193776,-0.3788523415724437,0.3407614150439525,-1.2253506234243672,0.46764594027947987,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,R_target_minus_random,-0.047573439776896986,-0.32558948993682835,-0.3271477594971661,-0.2334368964036305,0.1609643607539691,-0.6332945352153877,0.16642074240812674,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,G_target_minus_random,-0.04948481172323227,0.573971611261368,0.24681007117033005,0.2570989569028219,0.3118555334083402,-0.5175931342839853,1.0317910480896293,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,G5,0.0015402197837830478,-0.19036508947610864,-0.17596215158700979,-0.12159567375977846,0.1068816979844435,-0.387104530428829,0.14391318290927202,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,G10,-0.056247821450233104,-0.18135308474302292,-0.20601389557123184,-0.14787160058816262,0.0803008504021797,-0.3473499713653408,0.05160677018901555,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,dose_train_minus_freeze5,-0.0749923333525655,-0.06629322320222863,-0.12344795763492566,-0.0882445047299066,0.030795794382981013,-0.16474549892285573,-0.01174351053695745,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,first_auc,dose_train_minus_freeze10,-0.255599631369114,-0.130736501514912,-0.3607204020023347,-0.24901884496212023,0.11513309117344604,-0.5350252986272226,0.03698760870298218,PRIMARY,ELIGIBLE,INCONCLUSIVE
RL,20,2,all_auc,R20,0.034310770928859924,0.025273170769214648,0.13733798295259492,0.06564064155022316,0.06225593246661392,-0.08901166807609036,0.2202929511765367,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,G20,-0.018035476505755987,-0.012141982913016935,-0.01241425037384003,-0.014197236597537652,0.0033267997516135068,-0.022461465320273193,-0.00593300787480211,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,deep_update_benefit,0.01544998109340634,-0.01202330917119987,-0.016315052807331032,-0.004296126961708187,0.01723474262508037,-0.04710960107059133,0.03851734714717495,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,lift_update_benefit,0.049760752022266264,0.013249861598014778,0.12102293014526389,0.061344514588514976,0.054812373077763495,-0.07481696844960656,0.1975059976266365,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,Rrandom,0.05931296199560121,0.07901796460151633,0.15985534608364116,0.09939542422691956,0.053278733047206005,-0.03295628577490088,0.23174713422874,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,Grandom,0.00870180577039692,-0.115127467513084,-0.04454066425561898,-0.05032210866610202,0.06211675341711268,-0.20462867836685092,0.1039844610346469,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,R_target_minus_random,-0.025002191066741286,-0.053744793832301685,-0.022517363131046242,-0.033754782676696404,0.01735638216819451,-0.07687042616188083,0.009360860808488018,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,G_target_minus_random,-0.026737282276152907,0.10298548460006707,0.03212641388177895,0.03612487206856437,0.0649537513343851,-0.12522919114690312,0.19747893528403188,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,G5,-0.01867981404066077,-0.038929271697997425,-0.03334554880857521,-0.03031821151574447,0.01045866684465522,-0.0562989802401624,-0.0043374427913265325,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,G10,-0.024510582983493734,-0.03557746410369811,-0.03982648968696578,-0.03330484559138588,0.007906822731934946,-0.052946482120648924,-0.01366320906212283,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,dose_train_minus_freeze5,-0.020123161971568937,-0.01219224333763158,-0.028193956613540294,-0.020169787307580272,0.008000958528986819,-0.04004527012033435,-0.0002943044948261961,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_auc,dose_train_minus_freeze10,-0.04239099115133271,-0.02170145303010962,-0.06883537501096715,-0.04430927306413649,0.02362544188892842,-0.10299812421939669,0.014379578091123703,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,R20,0.024506807327270508,-0.04467296600341797,0.05477595329284668,0.011536598205566406,0.05097736390589741,-0.11509819392345591,0.13817139033458872,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,G20,0.2674989700317383,0.14449095726013184,0.25748419761657715,0.22315804163614908,0.06831146711789633,0.05346295001720833,0.39285313325508986,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,deep_update_benefit,-0.009225845336914062,0.0074045658111572266,0.00900721549987793,0.0023953119913736978,0.01009606828140546,-0.022684711967815147,0.027475335950562545,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,lift_update_benefit,0.015280961990356445,-0.03726840019226074,0.06378316879272461,0.013931910196940104,0.05053929020215661,-0.1116146465240526,0.1394784669179328,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,Rrandom,0.06380641460418701,-0.01815962791442871,0.16993415355682373,0.07186031341552734,0.09430517812711187,-0.16240673599217387,0.30612736282322855,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,Grandom,0.4182097911834717,0.22591304779052734,0.460010290145874,0.368044376373291,0.12485113676656132,0.057896959164914,0.678191793581668,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,R_target_minus_random,-0.039299607276916504,-0.026513338088989258,-0.11515820026397705,-0.06032371520996094,0.04791646620203614,-0.1793548159207255,0.058707385500803635,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,G_target_minus_random,-0.1507108211517334,-0.08142209053039551,-0.20252609252929688,-0.14488633473714194,0.060761733899986736,-0.29582684935511394,0.006054179880830096,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,G5,0.13065648078918457,-0.024917125701904297,0.016774892807006836,0.04083808263142904,0.0805298987181511,-0.15920927570528798,0.24088544096814607,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,G10,0.17160725593566895,0.06693077087402344,0.09045171737670898,0.10966324806213379,0.05491906603970053,-0.02676327498632383,0.2460897711105914,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,dose_train_minus_freeze5,0.0004820823669433594,0.036193132400512695,0.00411677360534668,0.013597329457600912,0.019652747341677372,-0.03522280135519691,0.06241746027039874,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_ce,dose_train_minus_freeze10,0.03862762451171875,-0.0068912506103515625,-0.056775569915771484,-0.0083463986714681,0.047718240418651275,-0.12688507923826656,0.11019228189533035,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,R20,-0.07722635269165012,-0.017307233810424538,0.04000840187072807,-0.018175061543782196,0.05862219514020567,-0.16380066724263068,0.12745054415506626,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,G20,0.026663780212402344,0.051041364669799805,0.08606190681457537,0.054589017232259174,0.02985755750207788,-0.019581267342195854,0.1287593018067142,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,deep_update_benefit,0.03415942192077637,-0.022074747085571556,-0.03957576751709002,-0.009163697560628403,0.03852584769004002,-0.10486720868820536,0.08653981356694855,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,lift_update_benefit,-0.04306693077087376,-0.039381980895996094,0.0004326343536380506,-0.0273387591044106,0.02412120301407873,-0.08725914916672277,0.032581630957901564,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,Rrandom,-0.04335849285125759,-0.037145471572876065,-0.012352156639098943,-0.030952040354410865,0.0164047908861634,-0.07170380004964005,0.009799719340818327,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,Grandom,0.09436979293823233,0.09245057106018084,0.1596980094909668,0.11550612449645999,0.038283323754346156,0.02040507622356494,0.21060717276935503,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,R_target_minus_random,-0.033867859840392533,0.019838237762451527,0.052360558509827015,0.01277697881062867,0.04354573533979698,-0.09539662453692822,0.12095058215818556,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,G_target_minus_random,-0.06770601272582999,-0.04140920639038104,-0.07363610267639142,-0.06091710726420082,0.01715255488498787,-0.10352641570846897,-0.018307798819932664,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,G5,-0.023684310913086204,-0.006954145431518288,0.006394481658935636,-0.008081324895222952,0.015071043122664975,-0.04551987147305845,0.029357221682612546,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,G10,-0.007152843475342063,0.014087724685669212,0.015532827377319425,0.007489236195882191,0.01270098237425801,-0.024061753097474933,0.039040225489239314,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,dose_train_minus_freeze5,-0.007803821563720614,0.009402847290039151,-0.01131582260131836,-0.0032389322916666075,0.011088033237068978,-0.030783133806046616,0.0243052692227134,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_ce,dose_train_minus_freeze10,0.017999362945556818,0.005307531356811612,-0.01062917709350586,0.004225905736287523,0.014344886255362373,-0.03140876718276726,0.03986057865534231,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,R20,2.0833320915699005,-1.2499988079071045,2.5000005960464478,1.1111112932364147,2.055367082286556,-3.9947035875538814,6.216926174026711,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,G20,10.41666641831398,5.583333969116211,7.916667312383652,7.972222566604614,2.417145099248428,1.9677012705632837,13.976743862645945,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,deep_update_benefit,-1.1666662991046906,0.4999995231628418,0.4999995231628418,-0.055555750926335655,0.9622499611353088,-2.445917167602742,2.3348056657500704,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,lift_update_benefit,0.91666579246521,-0.7499992847442627,3.0000001192092896,1.0555555423100789,1.8788538139972404,-3.611776072081933,5.7228871567020905,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,Rrandom,4.0833331644535065,-0.6666660308837891,4.916667193174362,2.7777781089146933,3.0119359181430325,-4.704285491001151,10.259841708830539,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,Grandom,16.583333164453506,8.500000834465027,15.50000086426735,13.527778287728628,4.387745640738079,2.6280138715931347,24.42754270386412,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,R_target_minus_random,-2.000001072883606,-0.5833327770233154,-2.4166665971279144,-1.6666668156782787,0.9610473553653852,-4.054040794009136,0.7207071626525792,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,G_target_minus_random,-6.166666746139526,-2.916666865348816,-7.5833335518836975,-5.555555721124013,2.3926004690451865,-11.499104775654212,0.387993333406186,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,G5,4.666665941476822,-1.0833337903022766,0.6666667759418488,1.416666309038798,2.9474563107193217,-5.905221066430927,8.738553684508522,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,G10,5.833332985639572,2.333332598209381,3.4166671335697174,3.8611109058062234,1.7918282222391557,-0.5900371542040124,8.31225896581646,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,dose_train_minus_freeze5,-0.4999995231628418,1.1666670441627502,-1.5833333134651184,-0.30555526415507,1.3852732290541683,-3.7467647336560983,3.1356542053459586,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,first_end_acc,dose_train_minus_freeze10,2.08333283662796,-0.41666626930236816,-2.0833343267440796,-0.13888925313949585,2.0971764030743723,-5.348564244405378,5.0707857381263866,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,R20,-2.8500004112720525,0.06666749715805231,1.2333327531814593,-0.5166667203108469,2.103238345964152,-5.741400412516276,4.708066971894581,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,G20,0.9666664898395503,2.1500004827976227,2.8833331167697906,2.000000029802321,0.9670976381013104,-0.4024036840401659,4.402403743644808,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,deep_update_benefit,1.5000000596046466,-0.5666671693325043,-0.8499999344348907,0.02777765194575051,1.2828283116437909,-3.1589445348294407,3.214499838720942,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,lift_update_benefit,-1.350000351667406,-0.49999967217445196,0.38333281874656855,-0.48888906836509644,0.8667199974917484,-2.6419408997434717,1.6641627630132787,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,Rrandom,-1.6166666150093096,-1.3333331048488617,-0.6666667759418488,-1.2055554986000068,0.48771944912117865,-2.417117774961587,0.006006777761573545,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,Grandom,3.6166666448116285,3.433333784341812,5.73333352804184,4.261111319065093,1.2782728225560023,1.0857055945287701,7.436517043601416,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,R_target_minus_random,-1.2333337962627429,1.400000602006914,1.899999529123308,0.6888887782891597,1.6833610579335305,-3.49281190837272,4.870589464951039,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,G_target_minus_random,-2.650000154972078,-1.2833333015441895,-2.850000411272049,-2.261111289262772,0.8526648641642649,-4.3792482338973535,-0.14297434462819059,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,G5,-1.116666942834856,-0.36666661500930786,0.3333336114883423,-0.3833333154519405,0.7251439416158207,-2.184690727334825,1.4180240964309443,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,G10,-0.5000001192092913,0.4999998211860657,0.6166666746139526,0.20555545886357565,0.6138072123920459,-1.3192261852411935,1.730337102968345,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,dose_train_minus_freeze5,-0.5666665732860565,0.4999999701976776,-0.9000003337860107,-0.3222223122914632,0.7313104404686833,-2.138898156524785,1.4944535319418586,SECONDARY,ELIGIBLE,SECONDARY
RL,20,2,all_end_acc,dose_train_minus_freeze10,0.6166666746139526,0.28333336114883245,-0.5666668713092804,0.1111110548178349,0.6101761731871288,-1.4046505878648166,1.6268726975004864,SECONDARY,ELIGIBLE,SECONDARY
RL,50,1,first_auc,R20,-0.011015066504478366,-0.01965136229991904,-0.010452282428741633,-0.013706237077713013,0.005156313306012195,-0.02651522941525964,-0.0008972447401663832,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,G20,0.015201695263385773,0.01172419339418429,0.013759350776672008,0.013561746478080691,0.0017471520845911716,0.009221580096421336,0.017901912859740046,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,deep_update_benefit,0.00245333164930317,0.0016627907752990723,-2.6375055295346783e-07,0.001371952891349763,0.0012523867623876685,-0.0017391482949113454,0.004483054077610871,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,lift_update_benefit,-0.008561734855175196,-0.017988571524619967,-0.010452546179294586,-0.01233428418636325,0.004987185162346813,-0.024723138924096576,5.4570551370076645e-05,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,Rrandom,-0.04307379871606809,-0.018106247484683813,-0.05077140629291543,-0.037317150831222445,0.017076515925220852,-0.07973756802796397,0.005103266365519089,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,Grandom,-0.0004831016063686633,0.0031224131584171033,-0.01354456096887624,-0.0036350831389426,0.008769164574019111,-0.025418895558627735,0.018148729280742532,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,R_target_minus_random,0.032058732211589724,-0.0015451148152352268,0.0403191238641738,0.023610913753509433,0.022173809947258573,-0.03147188375173172,0.07869371125875058,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,G_target_minus_random,0.015684796869754436,0.008601780235767187,0.02730391174554825,0.01719682961702329,0.009442304433976721,-0.0062591549141277625,0.04065281414817434,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,G5,0.006375952064991086,-0.00011121183633777676,0.004430852830410004,0.0035651976863544377,0.0033290904151131845,-0.004704721359965797,0.011835116732674672,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,G10,0.01526239365339288,0.005393841862678883,0.013273744285106304,0.011309993267059356,0.005219129923383919,-0.0016550441986308319,0.024275030732749545,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,dose_train_minus_freeze5,-0.005585680902004064,2.2435188293368213e-05,-0.006093630194664357,-0.0038856253027916843,0.0033939955395467856,-0.01231677761640934,0.004545527010825971,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,first_auc,dose_train_minus_freeze10,0.018776704370975672,0.003703360259532662,0.02543036490678796,0.015970143179098766,0.011132083004913118,-0.011683484024780835,0.043623770382978364,SECONDARY,ELIGIBLE,SECONDARY_NOT_CLASSIFIED
RL,50,1,all_auc,R20,-0.003167435824870779,-0.011533994972706463,-0.011937737166880513,-0.008879722654819252,0.004951102661078762,-0.021178943490414964,0.003419498180776458,SECONDARY,ELIGIBLE,SECONDARY
