arm,seed,unit,delta_beta_bnd,delta_beta_int,strict_dead_final,continuous_dead_last1000
L1w100_A1,9,58,-9.023529550235253,4.249973392288666,1,0
L1w100_A1,9,59,-0.11301057640230283,2.2943417415372096,0,0
L1w100_A1,9,60,-4.938856329506962,3.4147793349984568,0,0
L1w100_A1,9,61,-0.32976389175018994,2.0109113404687378,0,0
L1w100_A1,9,62,-2.0031581044750055,-0.736072617713944,1,1
L1w100_A1,9,63,-6.669033889832463,-1.7271541495001657,1,1
L1w100_A1,9,64,-3.102920459944471,1.8243548296277368,0,0
L1w100_A1,9,65,-4.14221170122255,0.6733545767747273,1,0
L1w100_A1,9,66,-1.0900327843701234,-1.2747158891434083,0,0
L1w100_A1,9,67,-3.1118695492623374,-1.9445892070652917,1,1
L1w100_A1,9,68,-4.272791483599576,-0.7900388900452526,1,1
L1w100_A1,9,69,-1.254413791170009,-2.002145614305846,1,1
L1w100_A1,9,70,-7.421973944899946,3.9123535205399094,0,0
L1w100_A1,9,71,-2.804220509795414,1.363127988843189,0,0
L1w100_A1,9,72,-6.891991872085782,4.707635287406447,0,0
L1w100_A1,9,73,3.473219734209124,-1.0227147346013226,0,0
L1w100_A1,9,74,-5.047063632548088,1.118835805595154,0,0
L1w100_A1,9,75,-1.9350428940088023,0.4480025233060587,0,0
L1w100_A1,9,76,2.0452954937209142,0.5412744245986687,0,0
L1w100_A1,9,77,0.3605111131873855,-0.8534258382824191,0,0
L1w100_A1,9,78,-7.0184373478932685,2.8573618378086394,0,0
L1w100_A1,9,79,-11.530504768595165,3.9976286197752415,0,0
L1w100_A1,9,80,-1.269476914500956,0.24455235311961587,0,0
L1w100_A1,9,81,-3.399897847762986,1.547614131561204,0,0
L1w100_A1,9,82,-1.017619218152504,-2.276870057511587,1,1
L1w100_A1,9,83,-4.131320593805867,3.0632762852328597,1,0
L1w100_A1,9,84,-2.9822047709603794,-0.44822525390191004,1,1
L1w100_A1,9,85,-4.991687037967495,1.8922530980635202,0,0
L1w100_A1,9,86,-1.6823490855895216,3.8838330132566625,0,0
L1w100_A1,9,87,-5.260617026306136,-0.6092806372871564,1,1
L1w100_A1,9,88,-2.5798860413015063,5.829952079522627,0,0
L1w100_A1,9,89,-11.068704662610799,5.519731161882191,0,0
L1w100_A1,9,90,-6.18591406683845,4.179473725365824,1,0
L1w100_A1,9,91,5.420795202699082,0.5121727581354207,0,0
L1w100_A1,9,92,-6.0358013956210925,2.7716968803069904,1,0
L1w100_A1,9,93,0.6587542765046237,-2.316931682100403,0,0
L1w100_A1,9,94,-0.8934422319252917,0.3358767586723843,0,0
L1w100_A1,9,95,-8.071029974547855,1.9131610527911107,1,1
L1w100_A1,9,96,-3.2766336007771315,-1.1450443760695634,0,0
L1w100_A1,9,97,-0.5195113158042659,1.7135245463068713,1,1
L1w100_A1,9,98,-8.604268920884351,3.126473808006267,1,0
L1w100_A1,9,99,-7.756393156538252,2.748599769140128,1,1
