alpha,arm,scope,boundary_offset,bin_index,cos_lo,cos_hi,n,valid,p_hat_median,ci_lo,ci_hi,bootstrap_finite,outside_cos_range_n
0.00029999999999999997,alpha_0.0003,bulk,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,5,-0.75,-0.69999999999999996,101,False,0.375,0.375,0.375,6586,0
0.00029999999999999997,alpha_0.0003,boundary,NA,6,-0.69999999999999996,-0.64999999999999991,1188,True,0.0625,0,0.3125,9941,0
0.00029999999999999997,alpha_0.0003,boundary,NA,7,-0.64999999999999991,-0.59999999999999998,3222,True,0.03125,0,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,8,-0.59999999999999998,-0.55000000000000004,10842,True,0.0625,0.0625,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,9,-0.55000000000000004,-0.5,31699,True,0.15625,0.125,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,10,-0.5,-0.44999999999999996,97338,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,11,-0.44999999999999996,-0.39999999999999991,266178,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,12,-0.39999999999999991,-0.34999999999999998,618137,True,0.0625,0.0625,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,13,-0.34999999999999998,-0.29999999999999993,1063843,True,0.09375,0.0625,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,14,-0.29999999999999993,-0.25,1362340,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,15,-0.25,-0.19999999999999996,1481295,True,0.125,0.125,0.125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,16,-0.19999999999999996,-0.14999999999999991,1479237,True,0.15625,0.15625,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,17,-0.14999999999999991,-0.099999999999999978,1346613,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,18,-0.099999999999999978,-0.049999999999999933,1187180,True,0.1875,0.1875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,19,-0.049999999999999933,0,1042175,True,0.21875,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,20,0,0.050000000000000044,1058413,True,0.28125,0.25,0.28125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,21,0.050000000000000044,0.10000000000000009,1198051,True,0.3125,0.3125,0.34375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,22,0.10000000000000009,0.15000000000000013,1364190,True,0.375,0.34375,0.375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,23,0.15000000000000013,0.20000000000000018,1469114,True,0.4375,0.40625,0.4375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,24,0.20000000000000018,0.25,1492703,True,0.5,0.46875,0.5,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,25,0.25,0.30000000000000004,1337682,True,0.5,0.5,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,26,0.30000000000000004,0.35000000000000009,1015438,True,0.5625,0.53125,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,27,0.35000000000000009,0.40000000000000013,593469,True,0.5625,0.53125,0.59375,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,28,0.40000000000000013,0.45000000000000018,248088,True,0.53125,0.5,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,29,0.45000000000000018,0.5,88639,True,0.53125,0.5,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,30,0.5,0.55000000000000004,28734,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,31,0.55000000000000004,0.60000000000000009,9212,True,0.46875,0.375,0.5,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,32,0.60000000000000009,0.65000000000000013,3088,True,0.34375,0.25,0.46875,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,33,0.65000000000000013,0.70000000000000018,690,False,0.3125,0.3125,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,boundary,NA,34,0.70000000000000018,0.75,101,False,0.375,0.375,0.375,6586,0
0.00029999999999999997,alpha_0.0003,boundary,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,boundary,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,5,-0.75,-0.69999999999999996,110,False,0.375,0,0.375,8969,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,6,-0.69999999999999996,-0.64999999999999991,1242,True,0.0625,0,0.3125,9990,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,7,-0.64999999999999991,-0.59999999999999998,3349,True,0.03125,0,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,8,-0.59999999999999998,-0.55000000000000004,11532,True,0.0625,0.0625,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,9,-0.55000000000000004,-0.5,33404,True,0.15625,0.125,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,10,-0.5,-0.44999999999999996,102336,True,0.125,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,11,-0.44999999999999996,-0.39999999999999991,280287,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,12,-0.39999999999999991,-0.34999999999999998,651834,True,0.0625,0.0625,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,13,-0.34999999999999998,-0.29999999999999993,1121522,True,0.09375,0.09375,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,14,-0.29999999999999993,-0.25,1435391,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,15,-0.25,-0.19999999999999996,1556000,True,0.125,0.125,0.125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,16,-0.19999999999999996,-0.14999999999999991,1553344,True,0.15625,0.15625,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,17,-0.14999999999999991,-0.099999999999999978,1411802,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,18,-0.099999999999999978,-0.049999999999999933,1243365,True,0.1875,0.1875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,19,-0.049999999999999933,0,1089562,True,0.21875,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,20,0,0.050000000000000044,1107424,True,0.28125,0.25,0.28125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,21,0.050000000000000044,0.10000000000000009,1255579,True,0.3125,0.3125,0.34375,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,22,0.10000000000000009,0.15000000000000013,1427727,True,0.375,0.34375,0.375,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,23,0.15000000000000013,0.20000000000000018,1542420,True,0.4375,0.40625,0.4375,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,24,0.20000000000000018,0.25,1567915,True,0.5,0.46875,0.5,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,25,0.25,0.30000000000000004,1409594,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,26,0.30000000000000004,0.35000000000000009,1071337,True,0.53125,0.53125,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,27,0.35000000000000009,0.40000000000000013,625032,True,0.5625,0.53125,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,28,0.40000000000000013,0.45000000000000018,261181,True,0.53125,0.5,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,29,0.45000000000000018,0.5,93571,True,0.5,0.5,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,30,0.5,0.55000000000000004,30242,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,31,0.55000000000000004,0.60000000000000009,9649,True,0.46875,0.40546875000000071,0.5,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,32,0.60000000000000009,0.65000000000000013,3424,True,0.34375,0.25,0.40625,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,33,0.65000000000000013,0.70000000000000018,722,False,0.34375,0.3125,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,34,0.70000000000000018,0.75,103,False,0.375,0.375,0.375,6586,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,all_recorded,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,5,-0.75,-0.69999999999999996,7,False,0,0,0,6486,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,6,-0.69999999999999996,-0.64999999999999991,26,False,0.046875,0,0.21875,9705,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,7,-0.64999999999999991,-0.59999999999999998,54,False,0.0625,0,0.203125,9996,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,8,-0.59999999999999998,-0.55000000000000004,156,False,0.1875,0.15625,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,9,-0.55000000000000004,-0.5,619,False,0.15625,0.125,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,10,-0.5,-0.44999999999999996,2002,True,0.1875,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,11,-0.44999999999999996,-0.39999999999999991,6263,True,0.1875,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,12,-0.39999999999999991,-0.34999999999999998,15591,True,0.1875,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,13,-0.34999999999999998,-0.29999999999999993,26586,True,0.1875,0.1875,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,14,-0.29999999999999993,-0.25,32679,True,0.1875,0.1875,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,15,-0.25,-0.19999999999999996,33275,True,0.21875,0.1875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,16,-0.19999999999999996,-0.14999999999999991,32197,True,0.21875,0.21875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,17,-0.14999999999999991,-0.099999999999999978,29553,True,0.25,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,18,-0.099999999999999978,-0.049999999999999933,25850,True,0.28125,0.25,0.28125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,19,-0.049999999999999933,0,22977,True,0.3125,0.28125,0.3125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,20,0,0.050000000000000044,23939,True,0.3125,0.3125,0.34375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,21,0.050000000000000044,0.10000000000000009,26239,True,0.34375,0.34375,0.375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,22,0.10000000000000009,0.15000000000000013,29025,True,0.375,0.375,0.40625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,23,0.15000000000000013,0.20000000000000018,31270,True,0.421875,0.40625,0.4375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,24,0.20000000000000018,0.25,33122,True,0.46875,0.46875,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,25,0.25,0.30000000000000004,31921,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,26,0.30000000000000004,0.35000000000000009,24644,True,0.5,0.5,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,27,0.35000000000000009,0.40000000000000013,14554,True,0.53125,0.53125,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,28,0.40000000000000013,0.45000000000000018,5764,True,0.53125,0.53125,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,29,0.45000000000000018,0.5,1921,True,0.53125,0.5,0.5625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,30,0.5,0.55000000000000004,540,False,0.5,0.5,0.59375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,31,0.55000000000000004,0.60000000000000009,156,False,0.5,0.4375,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,32,0.60000000000000009,0.65000000000000013,57,False,0.4375,0.28125,0.71875,9947,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,33,0.65000000000000013,0.70000000000000018,13,False,0.40625,0.3125,0.5625,9721,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_lt_500k,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,5,-0.75,-0.69999999999999996,2,False,0.234375,0.234375,0.234375,6586,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,6,-0.69999999999999996,-0.64999999999999991,28,False,0.078125,0,0.6875,9751,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,7,-0.64999999999999991,-0.59999999999999998,65,False,0.125,0.03125,0.25,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,8,-0.59999999999999998,-0.55000000000000004,278,False,0.03125,0,0.0625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,9,-0.55000000000000004,-0.5,664,False,0.09375,0.0625,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,10,-0.5,-0.44999999999999996,2457,True,0.09375,0.0625,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,11,-0.44999999999999996,-0.39999999999999991,6546,True,0.09375,0.0625,0.09375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,12,-0.39999999999999991,-0.34999999999999998,15122,True,0.09375,0.0625,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,13,-0.34999999999999998,-0.29999999999999993,25464,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,14,-0.29999999999999993,-0.25,32879,True,0.09375,0.09375,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,15,-0.25,-0.19999999999999996,34577,True,0.125,0.125,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,16,-0.19999999999999996,-0.14999999999999991,33283,True,0.125,0.125,0.125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,17,-0.14999999999999991,-0.099999999999999978,29700,True,0.15625,0.125,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,18,-0.099999999999999978,-0.049999999999999933,25000,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,19,-0.049999999999999933,0,20374,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,20,0,0.050000000000000044,21253,True,0.1875,0.1875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,21,0.050000000000000044,0.10000000000000009,25428,True,0.21875,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,22,0.10000000000000009,0.15000000000000013,29007,True,0.25,0.25,0.28125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,23,0.15000000000000013,0.20000000000000018,33298,True,0.3125,0.28125,0.34375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,24,0.20000000000000018,0.25,34074,True,0.34375,0.34375,0.375,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,25,0.25,0.30000000000000004,31714,True,0.375,0.375,0.40625,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,26,0.30000000000000004,0.35000000000000009,24807,True,0.4375,0.40625,0.46875,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,27,0.35000000000000009,0.40000000000000013,14179,True,0.46875,0.4375,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,28,0.40000000000000013,0.45000000000000018,6309,True,0.46875,0.4375,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,29,0.45000000000000018,0.5,2388,True,0.46875,0.4375,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,30,0.5,0.55000000000000004,734,False,0.5,0.40625,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,31,0.55000000000000004,0.60000000000000009,272,False,0.453125,0.375,0.5,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,32,0.60000000000000009,0.65000000000000013,77,False,0.375,0.15625,0.78125,10000,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,33,0.65000000000000013,0.70000000000000018,19,False,0.46875,0.1875,0.53125,9752,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,34,0.70000000000000018,0.75,2,False,0.53125,0.53125,0.53125,6586,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,bulk_t_ge_500k,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,5,-0.75,-0.69999999999999996,1,False,0,0,0,6486,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,6,-0.69999999999999996,-0.64999999999999991,8,False,0.0625,0,0.09375,8928,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,7,-0.64999999999999991,-0.59999999999999998,13,False,0.15625,0.125,0.25,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,8,-0.59999999999999998,-0.55000000000000004,43,False,0.0625,0.03125,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,9,-0.55000000000000004,-0.5,137,False,0.125,0.09375,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,10,-0.5,-0.44999999999999996,493,False,0.125,0.125,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,11,-0.44999999999999996,-0.39999999999999991,1463,True,0.15625,0.125,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,12,-0.39999999999999991,-0.34999999999999998,3509,True,0.15625,0.15625,0.15625,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,13,-0.34999999999999998,-0.29999999999999993,5952,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,14,-0.29999999999999993,-0.25,7379,True,0.15625,0.15625,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,15,-0.25,-0.19999999999999996,7530,True,0.1875,0.1875,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,16,-0.19999999999999996,-0.14999999999999991,7121,True,0.1875,0.1875,0.1875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,17,-0.14999999999999991,-0.099999999999999978,6523,True,0.1875,0.1875,0.21875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,18,-0.099999999999999978,-0.049999999999999933,5528,True,0.21875,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,19,-0.049999999999999933,0,4679,True,0.25,0.21875,0.25,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,20,0,0.050000000000000044,4939,True,0.25,0.25,0.28125,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,21,0.050000000000000044,0.10000000000000009,5575,True,0.28125,0.28125,0.3125,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,22,0.10000000000000009,0.15000000000000013,6336,True,0.3125,0.28125,0.3125,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,23,0.15000000000000013,0.20000000000000018,7141,True,0.34375,0.34375,0.34375,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,24,0.20000000000000018,0.25,7458,True,0.40625,0.375,0.40625,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,25,0.25,0.30000000000000004,7090,True,0.4375,0.40625,0.4375,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,26,0.30000000000000004,0.35000000000000009,5642,True,0.46875,0.4375,0.46875,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,27,0.35000000000000009,0.40000000000000013,3329,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,28,0.40000000000000013,0.45000000000000018,1409,True,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,29,0.45000000000000018,0.5,500,False,0.5,0.5,0.5,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,30,0.5,0.55000000000000004,140,False,0.5,0.40625,0.53125,10000,0
0.00029999999999999997,alpha_0.0003,phase_offset_5000,NA,31,0.55000000000000004,0.60000000000000009,44,False,0.5,0.40625,0.5625,10000,0
